we run the risk of failure
Stationary 505.5711 327.0902 431 -0.07618015 0.1105966
Stationary 505.5872 327.0902 431 -0.07618015 0.1105966
Stationary 505.6011 327.0902 431 -0.07618015 0.1105966
Stationary 505.6155 327.0902 431 -0.07618015 0.1105966
Stationary 505.6306 327 431 -0.07638887 0.1105966
Moved 505.6461 328.3729 431 -0.0732109 0.1105966
Stationary 505.6628 328.3729 431 -0.0732109 0.1105966
Stationary 505.6763 328.3729 431 -0.0732109 0.1105966
Ended 505.6921 328 431 -0.07407407 0.1105966
Candidates 505.9115 12 at sf af say ag st safe sd day assay sat d
Began 506.2463 362 382 0.004629592 -0.01543218
Stationary 506.2655 362 382 0.004629592 -0.01543218
Stationary 506.2792 362 382 0.004629592 -0.01543218
Ended 506.2944 362 382 0.004629592 -0.01543218
NextCandidatePanel 506.3224
Began 506.3703 350 390 -0.02314816 0.005143954
Stationary 506.3863 350 390 -0.02314816 0.005143954
Stationary 506.4007 350 390 -0.02314816 0.005143954
Stationary 506.4157 350 390 -0.02314816 0.005143954
Ended 506.4328 350 390 -0.02314816 0.005143954
Cancel 506.4937
Began 506.8446 222 481 -0.3194444 0.2391974
Stationary 506.8664 222 481 -0.3194444 0.2391974
Stationary 506.8812 222 481 -0.3194444 0.2391974
Stationary 506.8955 222 481 -0.3194444 0.2391974
Moved 506.9104 230.8178 481 -0.299033 0.2391974
Moved 506.9265 243.4176 481 -0.2698667 0.2391974
Moved 506.9417 261 481 -0.2291666 0.2391974
Moved 506.9571 273.2794 481 -0.2007422 0.2391974
Moved 506.9722 286.1068 481 -0.1710492 0.2391974
Moved 506.9875 300.6316 481 -0.1374268 0.2391974
Moved 507.0028 305.4345 481 -0.1263089 0.2391974
Moved 507.0183 313.9741 481 -0.1065415 0.2391974
Moved 507.034 317.3073 481 -0.09882559 0.2391974
Moved 507.0499 320.41 481 -0.09164353 0.2391974
Moved 507.0654 324.5 481 -0.08217593 0.2391974
Moved 507.0806 325.8096 481 -0.0791444 0.2391974
Moved 507.0962 327.2484 481 -0.07581398 0.2391974
Moved 507.1127 328.6891 481 -0.07247904 0.2391974
Moved 507.1279 329.5 481 -0.07060184 0.2391974
Ended 507.1429 331 481 -0.06712963 0.2391974
Candidates 507.325 12 at were st wet west et wt set er art are est
Began 508.0782 394 376 0.07870366 -0.03086435
Stationary 508.099 394 376 0.07870366 -0.03086435
Ended 508.1164 394 376 0.07870366 -0.03086435
NextCandidatePanel 508.1582
Began 508.2034 395 380 0.08101851 -0.02057613
Stationary 508.2206 395 380 0.08101851 -0.02057613
Stationary 508.2346 395 380 0.08101851 -0.02057613
Stationary 508.2576 395 380 0.08101851 -0.02057613
Stationary 508.2679 395 380 0.08101851 -0.02057613
Stationary 508.2821 395 380 0.08101851 -0.02057613
Ended 508.2971 395 380 0.08101851 -0.02057613
Cancel 508.3572
Began 508.6209 183 468 -0.4097222 0.2057612
Stationary 508.639 183 468 -0.4097222 0.2057612
Stationary 508.6538 183 468 -0.4097222 0.2057612
Stationary 508.6685 183 468 -0.4097222 0.2057612
Stationary 508.6825 183 468 -0.4097222 0.2057612
Stationary 508.6981 183 468 -0.4097222 0.2057612
Stationary 508.7133 183 468 -0.4097222 0.2057612
Moved 508.7289 198.0503 468 -0.3748835 0.2057612
Moved 508.7451 210.8867 468 -0.3451698 0.2057612
Moved 508.7637 230.4719 476.2944 -0.2998334 0.2270945
Moved 508.7774 243.7458 479.1657 -0.269107 0.2344797
Moved 508.7929 258.133 481.5133 -0.2358032 0.2405176
Moved 508.8084 271.5688 482.9521 -0.2047017 0.2442182
Moved 508.8236 281.7356 484.3908 -0.1811676 0.2479187
Moved 508.8381 287.3296 485 -0.1682186 0.2494856
Moved 508.8545 290.8539 485.9513 -0.1600604 0.2519323
Moved 508.8696 295.1329 486 -0.1501554 0.2520575
Moved 508.8846 297.6214 486 -0.1443948 0.2520575
Moved 508.8997 299.2555 486 -0.1406123 0.2520575
Moved 508.9158 300.6968 486 -0.1372759 0.2520575
Moved 508.9312 302.1276 486 -0.1339638 0.2520575
Moved 508.9462 303 486 -0.1319445 0.2520575
Moved 508.9654 303.7415 486 -0.130228 0.2520575
Stationary 508.9775 304 486 -0.1296296 0.2520575
Moved 508.9925 305.5 486 -0.1261574 0.2520575
Stationary 509.0089 305.5 486 -0.1261574 0.2520575
Moved 509.022 306 486 -0.125 0.2520575
Ended 509.0378 308 486 -0.1203704 0.2520575
Candidates 509.2984 12 are at art set ar sweet war ser see were sr water
Began 510.4543 436 356 0.1759259 -0.0823046
Stationary 510.473 436 356 0.1759259 -0.0823046
Stationary 510.4868 436 356 0.1759259 -0.0823046
Ended 510.503 436 356 0.1759259 -0.0823046
NextCandidatePanel 510.548
Began 511.4576 424 344 0.1481481 -0.1131688
Stationary 511.4814 424 344 0.1481481 -0.1131688
Stationary 511.4922 424 344 0.1481481 -0.1131688
Ended 511.5055 424 344 0.1481481 -0.1131688
NextCandidatePanel 511.5645
Began 512.642 403 350 0.09953707 -0.09773669
Stationary 512.6644 403 350 0.09953707 -0.09773669
Stationary 512.6779 403 350 0.09953707 -0.09773669
Stationary 512.6927 403 350 0.09953707 -0.09773669
Stationary 512.7067 403 350 0.09953707 -0.09773669
Ended 512.723 403 350 0.09953707 -0.09773669
NextCandidatePanel 512.7669
Began 513.4977 414 341 0.125 -0.1208849
Stationary 513.5088 414 341 0.125 -0.1208849
Stationary 513.5239 414 341 0.125 -0.1208849
Stationary 513.5391 414 341 0.125 -0.1208849
Stationary 513.5548 414 341 0.125 -0.1208849
Ended 513.5698 414 341 0.125 -0.1208849
NextCandidatePanel 513.6302
Began 513.6467 412 354 0.1203704 -0.08744855
Stationary 513.6659 412 354 0.1203704 -0.08744855
Stationary 513.6786 412 354 0.1203704 -0.08744855
Stationary 513.6939 412 354 0.1203704 -0.08744855
Ended 513.711 412 354 0.1203704 -0.08744855
Cancel 513.7707
Began 514.2151 193 458 -0.3865741 0.180041
Stationary 514.2354 193 458 -0.3865741 0.180041
Stationary 514.2497 193 458 -0.3865741 0.180041
Stationary 514.2637 193 458 -0.3865741 0.180041
Stationary 514.2785 193 458 -0.3865741 0.180041
Stationary 514.2949 193 458 -0.3865741 0.180041
Stationary 514.3112 193 458 -0.3865741 0.180041
Moved 514.3267 206.6622 458 -0.3549485 0.180041
Moved 514.342 217.7371 458 -0.3293122 0.180041
Moved 514.3663 237.7244 464.6785 -0.2830453 0.1972182
Stationary 514.3765 237.7244 464.6785 -0.2830453 0.1972182
Moved 514.3884 246.3566 466.3928 -0.2630633 0.2016273
Moved 514.4035 250.4742 468.8248 -0.2535318 0.2078825
Moved 514.4191 254.7827 469 -0.2435584 0.2083333
Moved 514.4348 258.5 470.5 -0.2349537 0.2121912
Moved 514.4507 260.5718 470 -0.2301579 0.2109053
Moved 514.4667 262.2246 471.2246 -0.2263319 0.2140549
Moved 514.4801 263.6662 471 -0.2229949 0.2134772
Moved 514.4956 264.5 471 -0.2210648 0.2134772
Moved 514.5131 265.2701 471 -0.2192822 0.2134772
Stationary 514.5283 265.2701 471 -0.2192822 0.2134772
Ended 514.5433 266 471 -0.2175926 0.2134772
Candidates 514.7816 12 see war are ar se aware ear award wars wear at art
Began 515.511 412 378 0.1203704 -0.02572024
Stationary 515.5308 412 378 0.1203704 -0.02572024
Stationary 515.5439 412 378 0.1203704 -0.02572024
Stationary 515.5593 412 378 0.1203704 -0.02572024
Stationary 515.5746 412 378 0.1203704 -0.02572024
Stationary 515.5903 412 378 0.1203704 -0.02572024
Ended 515.6066 412 378 0.1203704 -0.02572024
Began 515.6652 412 381 0.1203704 -0.01800419
NextCandidatePanel 515.6652
Stationary 515.6835 412 381 0.1203704 -0.01800419
Stationary 515.6974 412 381 0.1203704 -0.01800419
Stationary 515.7158 412 381 0.1203704 -0.01800419
Ended 515.7305 412 381 0.1203704 -0.01800419
Cancel 515.788
Began 516.1902 241 526 -0.275463 0.3549381
Stationary 516.2108 241 526 -0.275463 0.3549381
Stationary 516.2267 241 526 -0.275463 0.3549381
Stationary 516.2362 241 526 -0.275463 0.3549381
Stationary 516.2534 241 526 -0.275463 0.3549381
Stationary 516.2695 241 526 -0.275463 0.3549381
Moved 516.2847 254.5438 526 -0.2441116 0.3549381
Moved 516.3008 261.6288 526 -0.2277111 0.3549381
Moved 516.3151 270.1145 526 -0.2080683 0.3549381
Moved 516.3304 280.1763 526 -0.1847771 0.3549381
Moved 516.3468 291.6632 526 -0.158187 0.3549381
Moved 516.3633 297.8653 526 -0.1438303 0.3549381
Moved 516.3777 302.6089 526 -0.1328497 0.3549381
Moved 516.3933 306.301 526 -0.1243032 0.3549381
Moved 516.4091 309.1388 526 -0.1177343 0.3549381
Moved 516.424 310.1212 526 -0.1154601 0.3549381
Moved 516.4393 311.6134 526 -0.112006 0.3549381
Moved 516.4547 313.058 526 -0.1086622 0.3549381
Moved 516.4705 314.4981 526 -0.1053284 0.3549381
Moved 516.4856 315.5 526 -0.1030092 0.3549381
Moved 516.501 316.1842 526 -0.1014255 0.3549381
Ended 516.5153 316 526 -0.1018519 0.3549381
Candidates 516.6522 12 were et er wet wt r e re terry rt yet we
Began 518.1776 480 357 0.2777778 -0.07973259
Stationary 518.1976 480 357 0.2777778 -0.07973259
Stationary 518.213 480 357 0.2777778 -0.07973259
Stationary 518.2264 480 357 0.2777778 -0.07973259
Ended 518.2424 480 357 0.2777778 -0.07973259
NextCandidatePanel 518.2724
Began 519.0414 450 353 0.2083333 -0.09002065
Stationary 519.0719 450 353 0.2083333 -0.09002065
Stationary 519.0833 450 353 0.2083333 -0.09002065
Stationary 519.0927 450 353 0.2083333 -0.09002065
Stationary 519.1063 450 353 0.2083333 -0.09002065
Ended 519.1228 450 353 0.2083333 -0.09002065
NextCandidatePanel 519.1801
Began 519.967 424 478 0.1481481 0.2314814
Stationary 519.9849 424 478 0.1481481 0.2314814
Stationary 519.9999 424 478 0.1481481 0.2314814
Moved 520.0154 424 470.0007 0.1481481 0.210907
Moved 520.0306 415.4192 452.0641 0.1282851 0.1647739
Moved 520.0467 405.2508 412.0386 0.1047472 0.06182757
Moved 520.0638 397.4275 377.252 0.08663774 -0.02764423
Moved 520.077 393.5 357.5 0.07754634 -0.07844657
Moved 520.0929 394 342.4448 0.07870366 -0.1171687
Ended 520.1079 394 338 0.07870366 -0.1286009
Accept 520.1708 11 we
Began 521.8937 278 477 -0.1898148 0.2289094
Stationary 521.9149 278 477 -0.1898148 0.2289094
Stationary 521.9288 278 477 -0.1898148 0.2289094
Stationary 521.9433 278 477 -0.1898148 0.2289094
Moved 521.9585 282.2525 477 -0.1799711 0.2289094
Moved 521.9742 292.5 468.75 -0.15625 0.2076902
Moved 521.998 321.5 447.5 -0.08912037 0.1530349
Stationary 522.0093 321.5 447.5 -0.08912037 0.1530349
Moved 522.0208 339.7285 434.7371 -0.0469248 0.1202084
Moved 522.0359 352.4877 422.5123 -0.01738951 0.08876608
Moved 522.0511 368.1056 409.6576 0.01876305 0.05570364
Moved 522.0677 379.6326 399.5715 0.04544586 0.0297619
Moved 522.0823 387.8666 392.1334 0.06450593 0.01063115
Moved 522.0977 395.4253 385.6598 0.08200287 -0.006019098
Moved 522.1126 402.5 380 0.09837966 -0.02057613
Moved 522.1282 405.9138 375.4482 0.106282 -0.03228356
Moved 522.1437 411.2813 370.789 0.1187068 -0.04426705
Moved 522.1611 414.5371 367.4629 0.1262433 -0.05282186
Moved 522.1745 416.9513 365.0487 0.1318317 -0.0590311
Moved 522.1902 419.7934 360.8098 0.1384107 -0.0699336
Moved 522.2067 420.796 360.204 0.1407314 -0.07149167
Moved 522.2207 422.2307 358.7693 0.1440524 -0.0751818
Stationary 522.2354 422.2307 358.7693 0.1440524 -0.0751818
Moved 522.2506 423.7627 357.2373 0.1475988 -0.07912216
Moved 522.2678 424 355.8041 0.1481481 -0.08280852
Moved 522.2823 425.5 356 0.1516204 -0.0823046
Moved 522.2974 426.0372 354.9628 0.1528639 -0.08497238
Stationary 522.3127 426.0372 354.9628 0.1528639 -0.08497238
Stationary 522.3281 426.0372 354.9628 0.1528639 -0.08497238
Moved 522.3442 427 355 0.1550926 -0.08487654
Stationary 522.3632 427 355 0.1550926 -0.08487654
Moved 522.3793 428.9691 378.5369 0.1596507 -0.02433926
Moved 522.3918 430.4242 394.666 0.163019 0.01714506
Moved 522.4063 430 422.1409 0.162037 0.08781083
Moved 522.4211 430 444.4907 0.162037 0.145295
Moved 522.4355 430 465.9052 0.162037 0.2003734
Moved 522.4523 430 477.8519 0.162037 0.2311006
Moved 522.4682 430 495.4413 0.162037 0.2763407
Moved 522.4833 430 503.9413 0.162037 0.2982028
Moved 522.4983 430 516.2569 0.162037 0.3298788
Moved 522.5142 425.928 523.4902 0.1526112 0.348483
Moved 522.5298 423 531.1166 0.1458333 0.3680981
Moved 522.5455 421.5421 536.8315 0.1424587 0.3827969
Moved 522.5593 422 540.6211 0.1435185 0.3925439
Moved 522.5757 422 543.9437 0.1435185 0.4010897
Moved 522.5908 422 546.8135 0.1435185 0.4084709
Moved 522.6083 422 549.6941 0.1435185 0.4158798
Moved 522.6221 422 551.2817 0.1435185 0.4199632
Moved 522.637 422 552.7241 0.1435185 0.423673
Moved 522.6524 420.8371 553 0.1408265 0.4243826
Stationary 522.6685 420.8371 553 0.1408265 0.4243826
Moved 522.6828 421 554.3094 0.1412037 0.4277504
Stationary 522.6992 421 554 0.1412037 0.4269547
Moved 522.7144 420 554 0.1388889 0.4269547
Moved 522.7358 420 515.6611 0.1388889 0.3283463
Stationary 522.7465 420 515.6611 0.1388889 0.3283463
Moved 522.7596 420 481.8394 0.1388889 0.2413563
Moved 522.7754 420 454.3887 0.1388889 0.1707526
Moved 522.7921 420 429.3264 0.1388889 0.1062921
Moved 522.8078 429.7453 403.5284 0.1614474 0.03993933
Moved 522.8219 431.3037 388.9633 0.1650548 0.002477434
Moved 522.8376 432.7498 373.2518 0.1684023 -0.03793253
Moved 522.853 434.1914 359.0863 0.1717393 -0.0743665
Moved 522.8683 435.6283 348.8585 0.1750656 -0.1006728
Moved 522.8842 436 340.5856 0.1759259 -0.1219506
Moved 522.8987 437.1528 335.2358 0.1785945 -0.1357104
Moved 522.9136 437 329.4453 0.1782407 -0.1506037
Moved 522.9293 437 325.8453 0.1782407 -0.159863
Moved 522.9458 437.5133 320.9467 0.1794291 -0.1724621
Moved 522.9606 438 314.2263 0.1805556 -0.1897473
Moved 522.9764 438 309.8309 0.1805556 -0.2010521
Moved 522.9911 438.8353 303.6589 0.1824891 -0.2169266
Moved 523.0089 439 301.089 0.1828703 -0.2235366
Moved 523.022 439 296.8618 0.1828703 -0.234409
Moved 523.0377 439.8187 293.5439 0.1847655 -0.2429427
Moved 523.0626 441 286.913 0.1875 -0.2599974
Moved 523.0744 442.1344 282.5968 0.1901259 -0.2710988
Stationary 523.085 442.1344 282.5968 0.1901259 -0.2710988
Moved 523.0984 443 278.8505 0.1921296 -0.2807344
Moved 523.1151 443.7405 276.519 0.1938437 -0.2867309
Moved 523.1301 444 274.9138 0.1944444 -0.2908596
Moved 523.1462 445.5 272 0.1979166 -0.2983539
Ended 523.1628 445 270 0.1967593 -0.303498
Candidates 523.2502 12 thin rhythm skin region fun thumb though sun bin gunn gun whom
Began 523.8052 409 373 0.113426 -0.03858032
Stationary 523.8245 409 373 0.113426 -0.03858032
Stationary 523.8394 409 373 0.113426 -0.03858032
Stationary 523.8542 409 373 0.113426 -0.03858032
Ended 523.8688 409 373 0.113426 -0.03858032
NextCandidatePanel 523.9304
Began 523.9448 403 392 0.09953707 0.01028803
Stationary 523.9644 403 392 0.09953707 0.01028803
Stationary 523.9786 403 392 0.09953707 0.01028803
Stationary 523.9924 403 392 0.09953707 0.01028803
Ended 524.0103 403 392 0.09953707 0.01028803
Cancel 524.0675
Began 524.4224 247 519 -0.2615741 0.3369341
Stationary 524.4415 247 519 -0.2615741 0.3369341
Stationary 524.4573 247 519 -0.2615741 0.3369341
Stationary 524.471 247 519 -0.2615741 0.3369341
Stationary 524.486 247 519 -0.2615741 0.3369341
Stationary 524.5021 247 519 -0.2615741 0.3369341
Moved 524.5176 262.291 519 -0.2261781 0.3369341
Moved 524.5329 279.8612 519 -0.1855064 0.3369341
Moved 524.5486 294.7433 519 -0.1510573 0.3369341
Moved 524.5652 310.1899 519 -0.1153011 0.3369341
Moved 524.5794 327.5183 519 -0.07518902 0.3369341
Moved 524.5944 340.0879 526.8987 -0.04609277 0.3572496
Moved 524.6109 350.3615 528.3373 -0.02231131 0.3609498
Moved 524.6264 361.6094 529.7682 0.003725588 0.3646302
Moved 524.6416 371.493 531.2133 0.02660423 0.3683469
Moved 524.6579 378.8175 532.2596 0.04355907 0.3710381
Moved 524.6719 385.4977 533 0.0590225 0.3729423
Moved 524.6871 392.5758 534.1152 0.07540704 0.3758105
Moved 524.71 400.9853 535.9926 0.09487331 0.3806394
Stationary 524.7205 400.9853 535.9926 0.09487331 0.3806394
Moved 524.7328 405.2941 536 0.1048475 0.3806583
Moved 524.7484 407.7403 537 0.11051 0.3832304
Moved 524.765 409.955 537 0.1156367 0.3832304
Moved 524.7798 414.2381 538.4127 0.1255511 0.3868639
Moved 524.7942 415.8474 538 0.1292763 0.3858024
Moved 524.8126 418.5722 538 0.1355838 0.3858024
Moved 524.8256 419.7241 539 0.1382502 0.3883744
Moved 524.8412 421.1636 539 0.1415824 0.3883744
Moved 524.8568 422.5 539 0.144676 0.3883744
Stationary 524.8707 422.5 539 0.144676 0.3883744
Moved 524.8875 423.3155 539 0.1465635 0.3883744
Moved 524.9037 424.2769 539 0.1487892 0.3883744
Moved 524.9188 425.0158 539 0.1504996 0.3883744
Moved 524.934 426.4818 539 0.153893 0.3883744
Moved 524.9564 427.1206 539 0.1553718 0.3883744
Stationary 524.9681 427.1206 539 0.1553718 0.3883744
Stationary 524.9808 427.1206 539 0.1553718 0.3883744
Stationary 524.9999 427 539 0.1550926 0.3883744
Moved 525.0116 427 528.4719 0.1550926 0.361296
Moved 525.0267 420.7874 504.4685 0.1407116 0.2995588
Moved 525.0423 412.9088 470.7621 0.122474 0.2128654
Moved 525.0585 409.7084 444.7301 0.1150658 0.1459107
Moved 525.0733 407.9106 421.6595 0.1109043 0.08657262
Moved 525.0891 406.5 405 0.1076389 0.04372424
Moved 525.1047 406 396.5548 0.1064815 0.02200299
Moved 525.1199 406 384.7117 0.1064815 -0.008457678
Moved 525.1346 404.5266 367.319 0.1030708 -0.05319203
Moved 525.1508 404.0919 361.5511 0.1020645 -0.06802703
Moved 525.1655 404 354.2159 0.1018518 -0.08689331
Moved 525.1803 404 346.0781 0.1018518 -0.1078238
Moved 525.1956 404 341.3402 0.1018518 -0.1200098
Moved 525.2119 404 335.636 0.1018518 -0.1346812
Moved 525.2269 404 327.2584 0.1018518 -0.1562284
Moved 525.2431 404 319.8652 0.1018518 -0.1752438
Moved 525.258 404 312.0141 0.1018518 -0.1954371
Moved 525.2787 404 306.6952 0.1018518 -0.2091174
Moved 525.2899 404 298 0.1018518 -0.2314816
Moved 525.3041 411.9848 292.0607 0.1203352 -0.2467576
Moved 525.3196 413.0576 287.7696 0.1228184 -0.2577943
Moved 525.3359 414.5134 282.4599 0.1261884 -0.2714509
Moved 525.3493 416.9042 277.1916 0.1317227 -0.2850011
Moved 525.3666 417.4516 275.0969 0.1329898 -0.2903888
Moved 525.3811 418.8918 272.2164 0.1363236 -0.2977973
Moved 525.3969 419 270.6642 0.1365741 -0.3017897
Moved 525.4133 419.7769 270 0.1383724 -0.303498
Moved 525.4268 420.8867 269.1133 0.1409414 -0.3057787
Ended 525.4444 421.5 268.5 0.1423611 -0.307356
Candidates 525.5651 12 run reign win erin ruin rum eric within return won rob fun
Began 526.0277 396 339 0.08333336 -0.1260288
Stationary 526.0446 396 339 0.08333336 -0.1260288
Moved 526.0602 396 350.1403 0.08333336 -0.0973758
Moved 526.0822 404.8399 415.3597 0.1037961 0.07036947
Stationary 526.0926 404.8399 415.3597 0.1037961 0.07036947
Moved 526.1085 414.9839 474.4769 0.1272775 0.22242
Ended 526.1208 419 497 0.1365741 0.2803498
Accept 526.1365 0 run
Began 527.0432 259 490 -0.2337963 0.2623456
Stationary 527.0652 259 490 -0.2337963 0.2623456
Stationary 527.0778 259 490 -0.2337963 0.2623456
Stationary 527.0919 259 490 -0.2337963 0.2623456
Moved 527.1082 273.1438 465.4419 -0.2010561 0.1991817
Moved 527.1235 283.6884 446.8945 -0.1766472 0.1514774
Moved 527.1396 300.394 419.3434 -0.1379769 0.08061558
Moved 527.1576 312 401 -0.1111111 0.03343609
Moved 527.1702 325.0354 386.3575 -0.08093651 -0.004224581
Moved 527.1854 334.4331 371.6115 -0.05918269 -0.04215146
Moved 527.2009 344.0834 358.5554 -0.03684391 -0.07573202
Moved 527.2237 357.4608 339.924 -0.005877664 -0.1236525
Stationary 527.2372 357.4608 339.924 -0.005877664 -0.1236525
Moved 527.2469 362.1643 332.7261 0.005010068 -0.1421654
Moved 527.2624 366.4674 325.5543 0.0149709 -0.1606115
Moved 527.2782 368.2581 323.1129 0.0191159 -0.1668908
Moved 527.2931 370.0689 319.8622 0.0233077 -0.1752517
Moved 527.3098 371.5 317 0.02662033 -0.1826131
Moved 527.3249 372.9437 315.0563 0.02996216 -0.1876123
Moved 527.3394 374.3822 313.6178 0.03329218 -0.1913123
Moved 527.3552 374 312.1761 0.03240744 -0.1950204
Stationary 527.3702 374 312 0.03240744 -0.1954732
Moved 527.3861 374 310.7267 0.03240744 -0.1987482
Stationary 527.4024 374 310.7267 0.03240744 -0.1987482
Moved 527.416 374 310 0.03240744 -0.2006174
Stationary 527.4321 374 310 0.03240744 -0.2006174
Moved 527.4474 352.7986 327.0813 -0.01666993 -0.156684
Moved 527.4703 317.0282 364.9695 -0.09947185 -0.05923494
Stationary 527.4813 317.0282 364.9695 -0.09947185 -0.05923494
Moved 527.4929 301.2442 383.907 -0.1360089 -0.01052739
Moved 527.5099 278.8404 411.1862 -0.1878695 0.05963529
Moved 527.5246 261.5428 433.2762 -0.2279101 0.1164512
Moved 527.5398 249.8189 447.9764 -0.2550489 0.1542604
Moved 527.5556 239.2328 463.8866 -0.2795537 0.1951815
Moved 527.5708 230.3588 480.0089 -0.3000954 0.2366484
Moved 527.5853 225.1866 494.0334 -0.312068 0.2727196
Moved 527.6022 220.5564 503.8871 -0.322786 0.2980635
Moved 527.6171 216.2379 515.0322 -0.3327826 0.3267287
Moved 527.6321 213.6201 523.5194 -0.3388423 0.3485581
Moved 527.6476 210.7618 530.4765 -0.3454589 0.3664518
Moved 527.6657 209.5 536 -0.3483796 0.3806583
Moved 527.679 208.0051 539.9897 -0.35184 0.39092
Moved 527.6973 208 544.3006 -0.3518518 0.4020076
Moved 527.709 206.5 546 -0.3553241 0.4063785
Moved 527.7245 207 548.9521 -0.3541667 0.4139714
Moved 527.7407 207 551.7738 -0.3541667 0.4212288
Ended 527.7546 207 552 -0.3541667 0.4218106
Candidates 527.8759 12 ever eve webster reverse tennessee tender edge severe senate debate tense rnase
Began 528.9247 427 381 0.1550926 -0.01800419
Stationary 528.9373 427 381 0.1550926 -0.01800419
Stationary 528.947 427 381 0.1550926 -0.01800419
Stationary 528.9585 427 381 0.1550926 -0.01800419
Stationary 528.9727 427 381 0.1550926 -0.01800419
Ended 528.9886 427 381 0.1550926 -0.01800419
NextCandidatePanel 529.0322
Began 529.066 415 380 0.1273148 -0.02057613
Stationary 529.0887 415 380 0.1273148 -0.02057613
Stationary 529.0987 415 380 0.1273148 -0.02057613
Stationary 529.112 415 380 0.1273148 -0.02057613
Ended 529.1279 415 380 0.1273148 -0.02057613
Cancel 529.1868
Began 529.4967 414 518 0.125 0.3343621
Stationary 529.5145 414 518 0.125 0.3343621
Stationary 529.5289 414 518 0.125 0.3343621
Stationary 529.5443 414 518 0.125 0.3343621
Stationary 529.5598 414 518 0.125 0.3343621
Moved 529.5751 423.6974 500.0733 0.1474477 0.2882543
Moved 529.5909 427.3393 480.9822 0.155878 0.2391516
Moved 529.6065 430.548 466.26 0.1633056 0.2012859
Moved 529.6227 435.2618 455.8456 0.1742171 0.1744998
Moved 529.6375 438.5341 441.7084 0.1817918 0.1381389
Moved 529.6602 445.4592 416.1631 0.1978223 0.07243588
Stationary 529.671 445.4592 416.1631 0.1978223 0.07243588
Moved 529.6824 449.5142 404.6288 0.2072088 0.04276958
Moved 529.6981 451.608 395.9602 0.2120554 0.02047366
Moved 529.7155 453.046 388.7702 0.2153842 0.001980974
Moved 529.7291 454.1042 383.4789 0.2178338 -0.01162831
Moved 529.7443 455.5788 378.2635 0.2212473 -0.02504254
Moved 529.7595 457.0176 374.9647 0.2245779 -0.03352703
Moved 529.7764 457.4563 372.0873 0.2255934 -0.0409277
Moved 529.7906 458 370.1049 0.2268519 -0.04602659
Moved 529.8068 458 368.67 0.2268519 -0.04971704
Moved 529.8215 459 366.2296 0.2291666 -0.05599379
Moved 529.8378 459 365.5 0.2291666 -0.05787045
Moved 529.8531 459 363.7583 0.2291666 -0.06235005
Moved 529.8737 460.1572 361.8428 0.2318454 -0.06727666
Stationary 529.8848 460.1572 361.8428 0.2318454 -0.06727666
Moved 529.8985 460 360.4041 0.2314815 -0.07097731
Moved 529.9137 460 358.9653 0.2314815 -0.07467772
Moved 529.9288 460 357.5307 0.2314815 -0.07836754
Moved 529.9449 460 356.5 0.2314815 -0.0810186
Moved 529.9623 460 355.9912 0.2314815 -0.0823272
Moved 529.9769 460 354.549 0.2314815 -0.08603649
Moved 529.9913 460 353.1027 0.2314815 -0.08975668
Moved 530.0078 445.2958 353 0.197444 -0.09002065
Moved 530.0217 436.0407 353 0.1760203 -0.09002065
