healthy food is good for you
Moved 3135.575 209 351.9697 -0.349537 -0.09267053
Stationary 3135.591 209 352 -0.349537 -0.09259266
Moved 3135.606 207.5 350.5 -0.3530093 -0.09645069
Stationary 3135.624 207.5 350.5 -0.3530093 -0.09645069
Stationary 3135.638 207.5 350.5 -0.3530093 -0.09645069
Stationary 3135.652 207.5 350.5 -0.3530093 -0.09645069
Moved 3135.668 208 351 -0.3518518 -0.09516476
Stationary 3135.684 208 351 -0.3518518 -0.09516476
Stationary 3135.699 208 351 -0.3518518 -0.09516476
Moved 3135.714 222.1449 356.5265 -0.3191091 -0.08095046
Moved 3135.732 233.03 362.3863 -0.2939119 -0.06587896
Moved 3135.745 252.5308 369.3172 -0.2487713 -0.04805255
Moved 3135.762 269.9146 373.9786 -0.2085311 -0.03606317
Moved 3135.777 300.1312 380.444 -0.1385851 -0.01943408
Moved 3135.802 353.7479 384.9832 -0.01447255 -0.007759298
Moved 3135.815 376.4992 386.4062 0.03819257 -0.004099426
Stationary 3135.825 376.4992 386.4062 0.03819257 -0.004099426
Moved 3135.838 401.7676 386 0.0966844 -0.005144111
Moved 3135.86 419.5964 386 0.1379548 -0.005144111
Moved 3135.875 438.5 386 0.181713 -0.005144111
Moved 3135.886 455.6637 379.246 0.2214437 -0.02251543
Moved 3135.901 469.6087 376.7101 0.2537239 -0.02903777
Moved 3135.917 485.724 373.819 0.2910278 -0.03647392
Moved 3135.931 499.403 370.6882 0.322692 -0.04452615
Moved 3135.947 511.2315 369.3955 0.3500729 -0.04785106
Moved 3135.962 521.261 369 0.3732895 -0.04886839
Moved 3135.978 529.9088 369 0.3933074 -0.04886839
Moved 3135.993 536.8293 369 0.4093271 -0.04886839
Moved 3136.009 545.0027 369 0.428247 -0.04886839
Moved 3136.024 552.1965 367.5607 0.4448992 -0.05257021
Moved 3136.04 559.3758 367.1248 0.461518 -0.05369131
Moved 3136.055 565.2707 367 0.4751636 -0.05401234
Moved 3136.07 569.2705 366.2432 0.4844225 -0.05595894
Moved 3136.085 572.4022 366 0.4916717 -0.05658444
Moved 3136.101 574.5117 364.7441 0.4965549 -0.05981453
Moved 3136.117 576.7761 365 0.5017964 -0.05915646
Moved 3136.132 577.5 365 0.5034722 -0.05915646
Stationary 3136.147 577.5 365 0.5034722 -0.05915646
Moved 3136.162 577 365 0.5023147 -0.05915646
Moved 3136.179 560.6854 374.6311 0.4645496 -0.03438502
Moved 3136.194 545.3645 381.8177 0.4290845 -0.01590093
Moved 3136.209 528.245 387.236 0.389456 -0.001965197
Moved 3136.225 506.3639 396.0628 0.3388052 0.02073759
Moved 3136.24 488.5436 405.6829 0.2975546 0.04548065
Moved 3136.254 464.3077 415.7557 0.241453 0.07138801
Moved 3136.27 450.8483 422.9918 0.210297 0.0899995
Moved 3136.285 436.3604 431.5838 0.1767601 0.1120981
Moved 3136.302 423.0565 439.5311 0.1459641 0.1325387
Moved 3136.317 413.4435 445.1981 0.1237118 0.1471143
Moved 3136.331 401.0215 452.0991 0.09495725 0.1648639
Moved 3136.348 392.0256 458.6496 0.07413337 0.1817119
Moved 3136.365 385.5879 462.2061 0.05923132 0.1908591
Moved 3136.378 380.8486 466.0757 0.04826069 0.2008119
Moved 3136.393 376.0667 469.9333 0.03719131 0.2107339
Moved 3136.409 373.1589 471.4205 0.03046046 0.2145589
Moved 3136.424 371.3587 473.6412 0.0262934 0.2202706
Moved 3136.439 370.0255 474 0.02320707 0.2211934
Moved 3136.456 370 475.4056 0.02314816 0.2248087
Stationary 3136.47 370 475.4056 0.02314816 0.2248087
Moved 3136.485 368.8976 475 0.02059619 0.2237653
Stationary 3136.502 368.8976 475 0.02059619 0.2237653
Stationary 3136.516 369 475 0.02083332 0.2237653
Moved 3136.532 369 461.5 0.02083332 0.1890431
Moved 3136.548 381.9409 447.4123 0.05078912 0.1528093
Moved 3136.564 390.8381 424.7651 0.07138451 0.09456034
Moved 3136.586 399.0437 393.8544 0.09037892 0.01505746
Stationary 3136.597 399.0437 393.8544 0.09037892 0.01505746
Moved 3136.607 403.3854 379.382 0.1004292 -0.02216559
Moved 3136.623 407.7194 362.9354 0.1104615 -0.06446666
Moved 3136.639 410.6981 352.5566 0.1173568 -0.09116114
Moved 3136.656 414.1172 345.3931 0.1252714 -0.1095857
Moved 3136.669 415.9238 339.3049 0.1294531 -0.1252446
Moved 3136.685 417.3662 334.9014 0.1327922 -0.1365706
Moved 3136.706 418.8034 332.3932 0.1361189 -0.1430215
Moved 3136.716 420.2392 330.7608 0.1394425 -0.1472202
Moved 3136.732 421.5 328 0.1423611 -0.1543211
Moved 3136.747 421 329 0.1412037 -0.151749
Moved 3136.762 422.1713 329 0.1439149 -0.151749
Moved 3136.777 422.6605 329 0.1450474 -0.151749
Moved 3136.792 424.1097 338.9874 0.1484022 -0.1260614
Moved 3136.809 426.5428 356.0572 0.1540344 -0.08215743
Moved 3136.824 427.989 373.8673 0.1573818 -0.03634959
Moved 3136.839 430.8315 390.9889 0.1639617 0.007687361
Moved 3136.857 432.8581 407.4388 0.1686529 0.04999678
Moved 3136.87 434.8965 417.5343 0.1733715 0.07596263
Moved 3136.885 437.7438 433.091 0.1799626 0.1159748
Moved 3136.902 441.6235 445.6824 0.1889433 0.1483601
Moved 3136.917 444.4897 455.7139 0.1955779 0.1741612
Moved 3136.932 447.6919 466.8435 0.2029905 0.2027867
Moved 3136.947 450.2631 478.0522 0.2089423 0.2316156
Moved 3136.963 451.5719 485.8596 0.2119721 0.2516964
Moved 3136.978 452 491.0618 0.2129629 0.2650765
Moved 3136.993 453.1255 497.6274 0.2155682 0.2819635
Moved 3137.009 454.5744 502.7231 0.2189222 0.2950696
Moved 3137.024 456.0177 507.0532 0.2222632 0.3062066
Moved 3137.04 456 511.3318 0.2222222 0.3172113
Moved 3137.055 457 513.7993 0.2245371 0.3235578
Moved 3137.071 457 516.6565 0.2245371 0.3309065
Moved 3137.086 458.5 517.5 0.2280092 0.3330761
Moved 3137.103 458 518 0.2268519 0.3343621
Moved 3137.116 459.312 519.312 0.2298888 0.3377364
Ended 3137.131 459.312 519.312 0.2298888 0.3377364
Candidates 3137.25 12 healthy wealthy wesley walker weaker dialect bradley taught dealer walter reality really
Began 3137.761 426 275 0.1527777 -0.2906379
Stationary 3137.781 426 275 0.1527777 -0.2906379
Stationary 3137.795 426 275 0.1527777 -0.2906379
Stationary 3137.811 426 275 0.1527777 -0.2906379
Stationary 3137.826 426 275 0.1527777 -0.2906379
Moved 3137.842 426 287.4076 0.1527777 -0.2587253
Moved 3137.86 432.1906 309.3812 0.1671079 -0.2022088
Moved 3137.873 437.5933 327.9666 0.1796141 -0.1544071
Moved 3137.889 443.0504 353.9893 0.1922462 -0.08747626
Moved 3137.905 446.4147 378.9032 0.2000341 -0.0233972
Moved 3137.919 448.1553 393.3975 0.2040632 0.01388228
Moved 3137.935 450.1609 408.9656 0.2087059 0.05392388
Moved 3137.951 452.0263 423.2369 0.2130239 0.09062986
Moved 3137.967 452 431.7892 0.2129629 0.1126266
Moved 3137.981 453.6777 436.0331 0.2168466 0.123542
Ended 3137.997 456.0473 443.1418 0.2223317 0.1418255
Accept 3138.056 0 healthy
Began 3138.302 446 381 0.199074 -0.01800419
Stationary 3138.314 446 381 0.199074 -0.01800419
Stationary 3138.323 446 381 0.199074 -0.01800419
Stationary 3138.335 446 381 0.199074 -0.01800419
Stationary 3138.351 446 381 0.199074 -0.01800419
Stationary 3138.365 446 381 0.199074 -0.01800419
Stationary 3138.38 446 381 0.199074 -0.01800419
Stationary 3138.397 446 381 0.199074 -0.01800419
Stationary 3138.412 446 381 0.199074 -0.01800419
Stationary 3138.427 446 381 0.199074 -0.01800419
Stationary 3138.443 446 381 0.199074 -0.01800419
Stationary 3138.458 446 381 0.199074 -0.01800419
Moved 3138.474 440.2232 375.2232 0.1857018 -0.03286221
Moved 3138.49 431.9296 366.9296 0.1665036 -0.05419358
Moved 3138.506 424.7184 358.2621 0.1498112 -0.07648633
Moved 3138.521 417.4932 348.6905 0.1330861 -0.1011047
Moved 3138.536 411.9551 340.9371 0.1202664 -0.1210465
Moved 3138.552 404.7469 330.8456 0.1035807 -0.147002
Moved 3138.567 398.5658 321.7921 0.08927255 -0.1702878
Moved 3138.582 395.3419 315.6837 0.08180986 -0.1859988
Moved 3138.598 390.6993 310.9324 0.07106324 -0.1982191
Moved 3138.613 387.5818 307.5818 0.06384671 -0.206837
Moved 3138.628 386.3509 304.7018 0.06099741 -0.2142445
Moved 3138.644 385.1937 304 0.05831878 -0.2160494
Moved 3138.659 385 302.8228 0.05787035 -0.2190772
Moved 3138.674 384 303 0.0555556 -0.2186215
Stationary 3138.689 384 303 0.0555556 -0.2186215
Stationary 3138.706 384 303 0.0555556 -0.2186215
Stationary 3138.72 384 303 0.0555556 -0.2186215
Stationary 3138.735 384 303 0.0555556 -0.2186215
Stationary 3138.751 384 303 0.0555556 -0.2186215
Moved 3138.766 384 317.326 0.0555556 -0.1817746
Moved 3138.782 396.5792 329.1815 0.08467416 -0.1512822
Moved 3138.799 401.3771 341.7542 0.09578029 -0.1189452
Moved 3138.814 409.6952 353.2603 0.1150353 -0.08935119
Moved 3138.828 420.955 367.3708 0.1410997 -0.05305867
Moved 3138.844 431.0669 380.3718 0.1645067 -0.01961994
Moved 3138.86 442 394 0.1898148 0.01543206
Moved 3138.882 467.7155 416.4296 0.2493414 0.07312142
Stationary 3138.893 467.7155 416.4296 0.2493414 0.07312142
Moved 3138.907 479.1474 426.5754 0.2758041 0.09921658
Moved 3138.921 494.1306 440.1187 0.3104873 0.1340501
Moved 3138.936 505.7394 450.272 0.3373597 0.1601645
Moved 3138.952 518.1303 458.3236 0.3660424 0.1808733
Moved 3138.968 530.9794 466.9863 0.3957858 0.2031539
Moved 3138.982 538.4128 472.8096 0.4129925 0.2181315
Moved 3138.999 548.8801 479.36 0.4372225 0.2349794
Moved 3139.014 558.9324 486.3803 0.4604918 0.2530357
Moved 3139.028 567.3184 493.5986 0.4799036 0.2716013
Moved 3139.043 573.6401 498.48 0.4945373 0.2841564
Moved 3139.06 578.8101 502.2067 0.5065049 0.2937415
Moved 3139.075 583.1296 505.0864 0.5165038 0.3011482
Moved 3139.09 586.3561 507.2374 0.5239724 0.3066804
Moved 3139.105 589.1942 510.1942 0.530542 0.3142854
Moved 3139.122 592.0813 513.0813 0.5372252 0.3217111
Moved 3139.136 593.4749 514.4749 0.540451 0.3252954
Moved 3139.152 594.9207 515.9207 0.5437979 0.3290141
Moved 3139.168 596.3594 516 0.5471283 0.329218
Moved 3139.183 596.8011 517 0.5481507 0.33179
Moved 3139.198 597 517.92 0.548611 0.3341564
Moved 3139.214 598.331 518 0.5516921 0.3343621
Moved 3139.229 598 519.5 0.550926 0.3382201
Moved 3139.245 599.1057 520.1057 0.5534855 0.339778
Stationary 3139.259 599.1057 520.1057 0.5534855 0.339778
Stationary 3139.276 599 520 0.5532407 0.3395061
Stationary 3139.289 599 520 0.5532407 0.3395061
Stationary 3139.306 599 520 0.5532407 0.3395061
Moved 3139.321 572.2735 520 0.4913738 0.3395061
Moved 3139.337 548.7875 504.4489 0.437008 0.2995083
Moved 3139.353 517.9296 490.9698 0.3655779 0.2648401
Moved 3139.368 487.4431 473.8658 0.2950071 0.2208483
Moved 3139.383 459.4878 457.4403 0.2302959 0.1786015
Moved 3139.408 429.5 441 0.1608796 0.1363167
Moved 3139.422 410.1295 430.6161 0.1160405 0.1096092
Stationary 3139.432 410.1295 430.6161 0.1160405 0.1096092
Moved 3139.445 394.2275 421.9423 0.07923037 0.08729997
Moved 3139.46 383.774 415.3305 0.05503247 0.07029442
Moved 3139.476 375.9218 409.1375 0.03685604 0.05436583
Moved 3139.491 366.7396 404.0438 0.01560102 0.04126478
Moved 3139.508 358.4758 398.6505 -0.003528297 0.02739321
Moved 3139.522 353 394.5 -0.01620372 0.01671807
Moved 3139.54 348.0131 392.2078 -0.02774745 0.01082256
Moved 3139.557 342.896 388.9307 -0.03959253 0.002393605
Moved 3139.57 339.5293 387 -0.04738579 -0.002572055
Moved 3139.585 337.1766 385.1766 -0.05283191 -0.007261857
Moved 3139.601 334.301 385 -0.05948836 -0.007716127
Moved 3139.615 334.2126 384 -0.05969316 -0.01028807
Moved 3139.631 332.7723 384 -0.06302704 -0.01028807
Moved 3139.646 333 382.7437 -0.06249999 -0.01351925
Stationary 3139.661 333 383 -0.06249999 -0.01286016
Ended 3139.677 333 383 -0.06249999 -0.01286016
Candidates 3139.891 12 did food cia dos chips cups dod cos foods shops via ships
Began 3140.506 431 321 0.1643519 -0.1723252
Stationary 3140.525 431 321 0.1643519 -0.1723252
Stationary 3140.538 431 321 0.1643519 -0.1723252
Moved 3140.554 414.6167 321 0.1264275 -0.1723252
Moved 3140.57 401.7716 321 0.09669343 -0.1723252
Moved 3140.586 387.9388 321 0.06467323 -0.1723252
Moved 3140.601 373.738 321 0.03180087 -0.1723252
Moved 3140.616 349 321 -0.02546296 -0.1723252
Moved 3140.633 336.9426 327.0383 -0.05337352 -0.1567946
Moved 3140.649 319.7904 329 -0.09307776 -0.151749
Moved 3140.67 289.3764 330 -0.1634805 -0.149177
Stationary 3140.681 289.3764 330 -0.1634805 -0.149177
Moved 3140.693 279.5 330 -0.1863426 -0.149177
Moved 3140.709 273.2403 330 -0.2008326 -0.149177
Moved 3140.726 267.4369 330 -0.2142665 -0.149177
Ended 3140.741 263 330 -0.2245371 -0.149177
Accept 3140.767 1 food
Began 3141.154 406 294 0.1064815 -0.2417696
Stationary 3141.173 406 294 0.1064815 -0.2417696
Stationary 3141.186 406 294 0.1064815 -0.2417696
Stationary 3141.202 406 294 0.1064815 -0.2417696
Stationary 3141.219 406 294 0.1064815 -0.2417696
Stationary 3141.233 406 294 0.1064815 -0.2417696
Moved 3141.249 419.9598 305.9678 0.1387958 -0.2109881
Moved 3141.264 431.4453 316.0146 0.1653826 -0.1851477
Moved 3141.281 445.0227 327.9612 0.1968118 -0.1544208
Moved 3141.295 461.7486 341.8045 0.2355292 -0.1188156
Moved 3141.31 478.9283 356.1069 0.275297 -0.08202949
Moved 3141.325 491.7194 367.8795 0.304906 -0.05175045
Moved 3141.342 505.768 379.2144 0.337426 -0.02259674
Moved 3141.357 516.5862 388.8879 0.3624682 0.002283716
Moved 3141.372 527.3858 399.3858 0.3874671 0.02928435
Moved 3141.388 535.7379 406.6456 0.4068006 0.04795679
Moved 3141.404 544.9384 415.9384 0.4280981 0.07185782
Moved 3141.419 554.0028 428.0042 0.4490806 0.1028915
Moved 3141.434 562.6109 438.046 0.4690067 0.1287192
Moved 3141.45 569.4183 445.5346 0.4847645 0.1479798
Moved 3141.465 575.3203 452.6503 0.4984265 0.1662814
Moved 3141.485 580.2792 456.5195 0.5099055 0.1762332
Moved 3141.496 583.7225 459.7225 0.517876 0.1844713
Moved 3141.511 586.626 463.939 0.5245972 0.1953163
Moved 3141.526 587.7526 465.7526 0.5272052 0.199981
Moved 3141.542 589.1913 467.1913 0.5305355 0.2036814
Moved 3141.557 590 468.628 0.5324074 0.2073765
Moved 3141.572 591.0598 470.0598 0.5348605 0.2110589
Stationary 3141.587 591.0598 470.0598 0.5348605 0.2110589
Moved 3141.604 591 471.374 0.5347222 0.2144392
Moved 3141.619 591 472.0123 0.5347222 0.216081
Moved 3141.635 591 473.4635 0.5347222 0.2198135
Moved 3141.649 570.9666 473 0.4883485 0.2186213
Moved 3141.665 553.8453 473 0.4487161 0.2186213
Moved 3141.681 522.818 452.6969 0.3768935 0.1664014
Moved 3141.696 492.2793 438.8542 0.306202 0.1307977
Moved 3141.712 462.5 424.5 0.2372685 0.09387855
Moved 3141.726 434.376 408.5858 0.1721666 0.05294701
Moved 3141.741 406.3774 391.0804 0.1073551 0.007922836
Moved 3141.76 390.7887 380.8416 0.07127017 -0.01841164
Moved 3141.773 375.8335 369.0668 0.03665169 -0.04869641
Moved 3141.789 362.5682 359.553 0.005944967 -0.07316612
Moved 3141.804 349.9188 350.6125 -0.02333606 -0.09616113
Moved 3141.82 339.6429 341.9796 -0.04712303 -0.1183653
Moved 3141.834 334.0109 338.6739 -0.06016006 -0.1268676
Moved 3141.85 326.5941 332.4753 -0.07732838 -0.1428103
Moved 3141.865 319.3452 328.0071 -0.09410843 -0.1543029
Moved 3141.889 310.3796 321.5864 -0.114862 -0.1708169
Moved 3141.902 306.0614 318.7076 -0.1248579 -0.1782213
Stationary 3141.913 306.0614 318.7076 -0.1248579 -0.1782213
Moved 3141.926 301.7422 316.9141 -0.1348559 -0.1828342
Moved 3141.942 299.7655 314.7655 -0.1394316 -0.1883604
Moved 3141.961 296.799 314.3995 -0.1462987 -0.1893018
Moved 3141.974 293.9253 312.9626 -0.1529508 -0.1929974
Moved 3141.988 292.5195 311.5195 -0.1562048 -0.196709
Moved 3142.004 291.0767 310.0767 -0.1595448 -0.2004202
Moved 3142.02 289.6415 310 -0.1628668 -0.2006174
Moved 3142.034 288.1984 308.1984 -0.1662075 -0.2052512
Moved 3142.051 286.1242 307.0621 -0.1710087 -0.2081735
Moved 3142.066 283.2868 305.6434 -0.1775768 -0.2118225
Moved 3142.082 280.4104 303.2052 -0.1842351 -0.2180937
Moved 3142.097 278.7589 301.7589 -0.1880582 -0.2218137
Moved 3142.113 275.6505 299.6505 -0.1952534 -0.2272364
Moved 3142.128 272.7704 297.8852 -0.2019204 -0.2317767
Moved 3142.143 268.8962 295.8962 -0.2108883 -0.2368924
Moved 3142.16 266.5309 294.2654 -0.2163636 -0.2410868
Moved 3142.173 263.8395 291.8395 -0.2225937 -0.2473264
Moved 3142.189 261.4767 290.4767 -0.2280633 -0.2508315
Moved 3142.204 260.0366 290 -0.2313968 -0.2520577
Moved 3142.219 260 288.5897 -0.2314815 -0.2556849
Ended 3142.235 260 289 -0.2314815 -0.2546296
Candidates 3142.378 12 is his puts its pass hours gotta good oa pa press ours
Began 3142.679 395 254 0.08101851 -0.3446502
Stationary 3142.698 395 254 0.08101851 -0.3446502
Stationary 3142.712 395 254 0.08101851 -0.3446502
Stationary 3142.728 395 254 0.08101851 -0.3446502
Stationary 3142.742 395 254 0.08101851 -0.3446502
Moved 3142.758 395 263.5991 0.08101851 -0.3199611
Moved 3142.774 395 280.0602 0.08101851 -0.2776229
Moved 3142.79 407 296 0.1087963 -0.2366256
Moved 3142.805 408.2838 323.4641 0.111768 -0.1659876
Moved 3142.821 411.4056 346.042 0.1189945 -0.1079168
Moved 3142.836 414.2674 362.6044 0.125619 -0.06531782
Moved 3142.852 416.0807 377.8074 0.1298165 -0.02621552
Moved 3142.867 417 386.6133 0.1319444 -0.003566742
Moved 3142.883 417.9576 394.7883 0.1341612 0.01745954
Moved 3142.898 418 400.5859 0.1342593 0.0323712
Moved 3142.913 419.3764 403.1293 0.1374454 0.03891286
Ended 3142.929 420 408 0.1388889 0.05144025
Accept 3142.955 0 is
Began 3143.667 392 339 0.07407407 -0.1260288
Stationary 3143.684 392 339 0.07407407 -0.1260288
Stationary 3143.698 392 339 0.07407407 -0.1260288
Stationary 3143.714 392 339 0.07407407 -0.1260288
Stationary 3143.729 392 339 0.07407407 -0.1260288
Stationary 3143.749 392 339 0.07407407 -0.1260288
Stationary 3143.76 392 339 0.07407407 -0.1260288
Stationary 3143.775 392 339 0.07407407 -0.1260288
Stationary 3143.792 392 339 0.07407407 -0.1260288
Stationary 3143.806 392 339 0.07407407 -0.1260288
Stationary 3143.821 392 339 0.07407407 -0.1260288
Stationary 3143.837 392 339 0.07407407 -0.1260288
Stationary 3143.855 392 339 0.07407407 -0.1260288
Stationary 3143.869 392 339 0.07407407 -0.1260288
Stationary 3143.884 392 339 0.07407407 -0.1260288
Stationary 3143.9 392 339 0.07407407 -0.1260288
Stationary 3143.916 392 339 0.07407407 -0.1260288
Stationary 3143.931 392 339 0.07407407 -0.1260288
Stationary 3143.945 392 339 0.07407407 -0.1260288
Stationary 3143.96 392 339 0.07407407 -0.1260288
Stationary 3143.976 392 339 0.07407407 -0.1260288
Stationary 3143.991 392 339 0.07407407 -0.1260288
Stationary 3144.01 392 339 0.07407407 -0.1260288
Stationary 3144.023 392 339 0.07407407 -0.1260288
Stationary 3144.038 392 339 0.07407407 -0.1260288
Stationary 3144.053 392 339 0.07407407 -0.1260288
Stationary 3144.069 392 339 0.07407407 -0.1260288
Moved 3144.091 413.4589 359.2458 0.1237474 -0.0739563
Stationary 3144.101 413.4589 359.2458 0.1237474 -0.0739563
Moved 3144.116 426.5607 367.5771 0.1540757 -0.05252806
Moved 3144.132 451.3387 386.6358 0.2114321 -0.003508776
Moved 3144.147 469.0596 398.5797 0.2524527 0.02721115
Moved 3144.162 483.5769 408.3846 0.2860576 0.05242948
Moved 3144.178 496.4874 415.493 0.3159432 0.07071232
Moved 3144.193 513.179 423.5522 0.3545809 0.09144068
Moved 3144.208 526.3403 432.2269 0.3850471 0.1137521
Moved 3144.223 536.5 440.5 0.4085648 0.1350308
Moved 3144.239 546.307 447.5669 0.4312662 0.153207
Moved 3144.254 555.1575 454.7979 0.4517534 0.1718052
Moved 3144.27 562.2058 459.4044 0.468069 0.1836531
Moved 3144.285 566.733 462.4886 0.4785485 0.1915859
Moved 3144.301 571.3666 465.3666 0.4892745 0.1989881
Moved 3144.316 575.3633 467.1211 0.4985263 0.2035007
Moved 3144.332 576.5 468.5 0.5011575 0.2070472
Moved 3144.348 577.6282 469 0.503769 0.2083333
Moved 3144.363 579.0609 470.0609 0.5070854 0.2110619
Moved 3144.377 580.5 471.5 0.5104166 0.2147633
Stationary 3144.393 580.5 471.5 0.5104166 0.2147633
Moved 3144.408 581.3724 472.3724 0.512436 0.217007
Moved 3144.43 581 473.2495 0.511574 0.2192629
Stationary 3144.441 581 473.2495 0.511574 0.2192629
Stationary 3144.454 581 473.2495 0.511574 0.2192629
Moved 3144.471 573.7357 473 0.4947586 0.2186213
Moved 3144.486 560.7823 473 0.464774 0.2186213
Moved 3144.502 543.4072 464.0924 0.4245536 0.1957109
Moved 3144.517 523.2654 452.1327 0.3779291 0.1649503
Moved 3144.532 505.2632 443.5579 0.3362575 0.1428958
Moved 3144.548 489.9847 434.9916 0.3008905 0.1208632
Moved 3144.563 478.2689 428.6012 0.2737707 0.1044269
Moved 3144.579 461.2163 417.3423 0.2342969 0.07546891
Moved 3144.593 446.2666 407.1939 0.1996912 0.04936697
Moved 3144.61 433.3059 398.5373 0.1696896 0.02710201
Moved 3144.624 422.2 389.9 0.1439815 0.004886698
Moved 3144.639 409.3977 381.2651 0.1143466 -0.01732218
Moved 3144.654 400.6371 375.3643 0.09406745 -0.03249941
Moved 3144.67 392.6861 368.5881 0.07566224 -0.04992787
Moved 3144.686 382.8421 361.4587 0.05287528 -0.06826479
Moved 3144.702 375.9884 354.9884 0.03701011 -0.08490644
Moved 3144.718 369.0556 349.2445 0.02096206 -0.09967984
Moved 3144.737 362.5013 343.126 0.005790194 -0.1154167
Moved 3144.749 355.6938 337.7551 -0.009967933 -0.1292309
Moved 3144.763 350 335 -0.02314816 -0.1363169
Moved 3144.778 346.8795 331.5864 -0.0303714 -0.1450968
Moved 3144.794 343.9059 329.9529 -0.03725489 -0.1492981
Moved 3144.809 341.0199 327.0199 -0.04393548 -0.1568419
Moved 3144.824 339.067 326.067 -0.04845614 -0.1592928
Moved 3144.84 336.2718 324.6359 -0.05492642 -0.1629737
Moved 3144.857 333.3732 323.1866 -0.06163617 -0.1667012
Moved 3144.871 330.5027 320.5027 -0.06828075 -0.1736041
Moved 3144.886 328 319.5 -0.07407407 -0.1761832
Moved 3144.902 325.4727 318.2364 -0.07992422 -0.1794332
Moved 3144.917 323.7997 316.7997 -0.08379708 -0.1831285
Moved 3144.933 320.0725 315.3575 -0.09242475 -0.1868378
