a good response to the question
Stationary 1115.661 211 317 -0.3449074 -0.1826131
Stationary 1115.677 211 317 -0.3449074 -0.1826131
Moved 1115.693 226.2729 329.2729 -0.3095535 -0.1510472
Moved 1115.709 231.3933 333.1147 -0.2977006 -0.1411659
Moved 1115.723 242.3837 341.6146 -0.2722599 -0.119304
Moved 1115.74 250.9235 347.6157 -0.2524918 -0.1038693
Moved 1115.754 260.3474 354.7171 -0.2306773 -0.08560424
Moved 1115.77 270.5598 361.6855 -0.2070376 -0.06768121
Moved 1115.785 280.1721 367.2412 -0.1847868 -0.05339202
Moved 1115.8 291.5926 374.4954 -0.1583504 -0.034734
Moved 1115.816 301.3181 380.0656 -0.1358377 -0.02040737
Moved 1115.832 313.2402 386.689 -0.1082403 -0.003372121
Moved 1115.846 324 392 -0.08333336 0.01028803
Moved 1115.861 335.1909 398.6404 -0.05742858 0.02736715
Moved 1115.877 347.7069 405.5038 -0.02845615 0.04502014
Moved 1115.892 361.4998 412.0624 0.003471871 0.06188895
Moved 1115.908 375.8513 419.4643 0.03669272 0.0809266
Moved 1115.924 391.1129 427.7888 0.07202049 0.1023374
Moved 1115.94 401.7111 432.1414 0.09655356 0.1135324
Moved 1115.954 423.441 443.7205 0.1468542 0.143314
Moved 1115.97 440.0931 453.3876 0.1854008 0.168178
Moved 1115.985 454.2025 462.3215 0.2180614 0.1911562
Moved 1116.001 469.285 471.8177 0.2529744 0.2155804
Moved 1116.016 481.048 478.53 0.2802038 0.2328447
Moved 1116.034 491.0569 484.4611 0.3033725 0.2480996
Moved 1116.047 498.6341 488.7909 0.3209123 0.2592358
Moved 1116.061 510.7992 495.5551 0.3490722 0.2766334
Moved 1116.077 516.5143 499.8115 0.3623018 0.2875809
Moved 1116.093 523.4509 503.1804 0.3783586 0.2962457
Moved 1116.109 527.4209 507.4209 0.3875484 0.3071524
Moved 1116.124 532.4489 509.7244 0.3991873 0.3130772
Moved 1116.14 535.506 511.2531 0.4062639 0.3170088
Moved 1116.165 538 514.6754 0.4120371 0.3258111
Moved 1116.181 539.0627 516.0627 0.414497 0.3293794
Stationary 1116.19 539.0627 516.0627 0.414497 0.3293794
Moved 1116.201 539 517.4582 0.4143518 0.3329685
Moved 1116.216 539 517.8425 0.4143518 0.333957
Moved 1116.231 539 519.227 0.4143518 0.3375179
Moved 1116.247 525.2873 519 0.3826095 0.3369341
Moved 1116.262 514.9597 519 0.358703 0.3369341
Moved 1116.278 505.3763 519 0.3365193 0.3369341
Moved 1116.293 489.7018 519 0.3002357 0.3369341
Moved 1116.309 473.7601 508.4062 0.2633335 0.3096866
Moved 1116.324 455.6306 502.9633 0.221367 0.2956873
Moved 1116.34 435.5897 496.7653 0.1749761 0.2797459
Moved 1116.356 410.2937 487.7528 0.1164207 0.2565658
Moved 1116.372 386.7482 479.4406 0.0619171 0.2351865
Moved 1116.386 362.5 470 0.005787015 0.2109053
Moved 1116.401 337.023 456.6489 -0.05318746 0.1765661
Moved 1116.417 315.3581 445.0576 -0.1033378 0.146753
Moved 1116.432 297.0734 435.2219 -0.1456635 0.1214553
Moved 1116.449 279.7181 424.8265 -0.1858376 0.09471842
Moved 1116.463 264.6286 415.2182 -0.2207672 0.07000558
Moved 1116.481 254.5564 408.8894 -0.2440824 0.05372781
Moved 1116.494 245.9944 402.162 -0.2639018 0.03642478
Moved 1116.509 240.9803 399.3882 -0.2755085 0.02929059
Moved 1116.524 233.724 394.0344 -0.2923056 0.01552036
Moved 1116.541 228.8781 390.9187 -0.303523 0.007506829
Moved 1116.555 224.7039 388.1359 -0.3131855 0.0003495236
Moved 1116.572 221.3634 385.3634 -0.320918 -0.006781448
Moved 1116.586 218.5888 383.7944 -0.3273407 -0.01081686
Moved 1116.602 216.8163 381.8163 -0.3314437 -0.01590454
Moved 1116.619 215.2581 380.2581 -0.3350506 -0.01991233
Moved 1116.635 213.9537 378.9537 -0.3380701 -0.02326714
Moved 1116.648 212.5703 377.5703 -0.3412725 -0.02682541
Moved 1116.662 211.5 376.5 -0.34375 -0.02957819
Moved 1116.681 210.894 375.894 -0.3451528 -0.03113695
Stationary 1116.694 211 376 -0.3449074 -0.03086435
Ended 1116.708 211 376 -0.3449074 -0.03086435
Candidates 1116.878 12 shops ships spots shots dos sports sosa afford cia did food soda
Began 1117.66 354 376 -0.01388888 -0.03086435
Stationary 1117.681 354 376 -0.01388888 -0.03086435
Stationary 1117.695 354 376 -0.01388888 -0.03086435
Stationary 1117.711 354 376 -0.01388888 -0.03086435
Stationary 1117.727 354 376 -0.01388888 -0.03086435
Stationary 1117.741 354 376 -0.01388888 -0.03086435
Stationary 1117.756 354 376 -0.01388888 -0.03086435
Ended 1117.771 354 376 -0.01388888 -0.03086435
NextCandidatePanel 1117.815
Began 1118.663 367 362 0.01620372 -0.06687243
Stationary 1118.684 367 362 0.01620372 -0.06687243
Stationary 1118.695 367 362 0.01620372 -0.06687243
Stationary 1118.711 367 362 0.01620372 -0.06687243
Ended 1118.734 367 362 0.01620372 -0.06687243
NextCandidatePanel 1118.786
Began 1119.495 371 359 0.025463 -0.07458848
Stationary 1119.513 371 359 0.025463 -0.07458848
Stationary 1119.527 371 359 0.025463 -0.07458848
Stationary 1119.543 371 359 0.025463 -0.07458848
Stationary 1119.56 371 359 0.025463 -0.07458848
Stationary 1119.574 371 359 0.025463 -0.07458848
Ended 1119.59 371 359 0.025463 -0.07458848
NextCandidatePanel 1119.649
Began 1120.297 375 355 0.03472219 -0.08487654
Stationary 1120.314 375 355 0.03472219 -0.08487654
Stationary 1120.332 375 355 0.03472219 -0.08487654
Stationary 1120.344 375 355 0.03472219 -0.08487654
Stationary 1120.36 375 355 0.03472219 -0.08487654
Stationary 1120.376 375 355 0.03472219 -0.08487654
Stationary 1120.39 375 355 0.03472219 -0.08487654
Stationary 1120.405 375 355 0.03472219 -0.08487654
Ended 1120.422 375 355 0.03472219 -0.08487654
NextCandidatePanel 1120.454
Began 1120.65 371 347 0.025463 -0.1054527
Stationary 1120.668 371 347 0.025463 -0.1054527
Stationary 1120.684 371 347 0.025463 -0.1054527
Stationary 1120.699 371 347 0.025463 -0.1054527
Stationary 1120.713 371 347 0.025463 -0.1054527
Ended 1120.729 371 347 0.025463 -0.1054527
NextCandidatePanel 1120.791
Began 1120.806 368 342 0.01851857 -0.1183128
Stationary 1120.823 368 342 0.01851857 -0.1183128
Stationary 1120.837 368 342 0.01851857 -0.1183128
Stationary 1120.853 368 342 0.01851857 -0.1183128
Stationary 1120.869 368 342 0.01851857 -0.1183128
Stationary 1120.883 368 342 0.01851857 -0.1183128
Ended 1120.9 368 342 0.01851857 -0.1183128
Cancel 1120.961
Began 1121.729 299 347 -0.1412037 -0.1054527
Stationary 1121.749 299 347 -0.1412037 -0.1054527
Stationary 1121.762 299 347 -0.1412037 -0.1054527
Stationary 1121.777 299 347 -0.1412037 -0.1054527
Stationary 1121.793 299 347 -0.1412037 -0.1054527
Stationary 1121.808 299 347 -0.1412037 -0.1054527
Stationary 1121.832 299 347 -0.1412037 -0.1054527
Stationary 1121.843 299 347 -0.1412037 -0.1054527
Stationary 1121.854 299 347 -0.1412037 -0.1054527
Moved 1121.869 299 354.6737 -0.1412037 -0.08571585
Moved 1121.885 307.7066 358.4876 -0.1210494 -0.07590635
Moved 1121.901 310.272 362.272 -0.1151111 -0.06617299
Moved 1121.917 314.0619 366.0618 -0.1063383 -0.05642541
Moved 1121.933 319.6167 370.2125 -0.09347995 -0.04574976
Moved 1121.947 324.1682 373.5841 -0.08294394 -0.03707799
Moved 1121.964 327.6844 376.6844 -0.07480472 -0.02910402
Moved 1121.979 331.7565 379.5043 -0.06537855 -0.02185107
Moved 1121.994 335.8353 382.2235 -0.05593687 -0.0148573
Moved 1122.009 339.9933 385.9933 -0.04631181 -0.005161379
Moved 1122.025 344.1365 388.7577 -0.03672098 0.001948792
Moved 1122.04 350.0898 393.3173 -0.02294034 0.01367624
Moved 1122.056 356.8062 397.4837 -0.007393162 0.02439224
Moved 1122.072 366.5 403 0.0150463 0.03858017
Moved 1122.087 371.0259 405.4207 0.02552291 0.04480633
Moved 1122.102 379.9646 409.9849 0.04621446 0.05654539
Moved 1122.117 391.0699 415.5349 0.07192095 0.07082012
Moved 1122.133 401.1578 421.0789 0.09527266 0.08507944
Moved 1122.148 411.9483 425.3556 0.1202507 0.09607916
Moved 1122.163 422.4026 430.7014 0.1444506 0.1098285
Moved 1122.182 434.7809 436.3904 0.173104 0.124461
Moved 1122.195 443.6299 440.815 0.1935878 0.135841
Moved 1122.209 455.9916 444.9972 0.2222027 0.1465976
Moved 1122.226 465.7841 449.446 0.2448706 0.1580401
Moved 1122.24 474.6521 453.326 0.2653984 0.1680195
Moved 1122.256 483.0193 456.5096 0.2847669 0.1762078
Moved 1122.271 490.4478 459.7791 0.3019624 0.184617
Moved 1122.286 498.689 462.563 0.3210393 0.1917771
Moved 1122.302 503 465 0.3310186 0.1980452
Moved 1122.317 508.4421 467.3768 0.3436159 0.2041584
Moved 1122.333 514.2956 470.1478 0.3571658 0.2112855
Moved 1122.349 518.3674 471.4558 0.3665913 0.2146496
Moved 1122.364 521.6962 473.8481 0.3742967 0.2208026
Moved 1122.387 526.6226 476.6226 0.3857003 0.2279386
Stationary 1122.399 526.6226 476.6226 0.3857003 0.2279386
Moved 1122.41 528.012 478.012 0.3889165 0.2315122
Moved 1122.424 529.0342 479.0342 0.3912829 0.2341414
Stationary 1122.441 529.0342 479.0342 0.3912829 0.2341414
Moved 1122.455 530 480.8205 0.3935185 0.2387358
Moved 1122.472 530 481.5 0.3935185 0.2404835
Moved 1122.488 530 482.2965 0.3935185 0.2425322
Stationary 1122.502 530 482.2965 0.3935185 0.2425322
Moved 1122.517 530 484.3676 0.3935185 0.247859
Stationary 1122.531 530 484.3676 0.3935185 0.247859
Moved 1122.547 522.5165 485 0.3761957 0.2494856
Moved 1122.563 512.5206 485 0.353057 0.2494856
Moved 1122.579 502.7913 485 0.3305354 0.2494856
Moved 1122.593 493.0897 485 0.3080779 0.2494856
Moved 1122.61 472.3458 485 0.2600597 0.2494856
Moved 1122.628 459.7221 474.6805 0.2308383 0.2229437
Moved 1122.642 441.898 469.3533 0.1895788 0.2092419
Moved 1122.655 428.9931 465.3825 0.1597062 0.199029
Moved 1122.672 406.9305 458.6435 0.1086355 0.1816962
Moved 1122.686 392.2382 453.0953 0.07462542 0.1674261
Moved 1122.703 376.9737 447.5359 0.03929088 0.1531272
Moved 1122.718 363.4904 440.9962 0.008079708 0.1363069
Moved 1122.733 349.5992 435.4397 -0.0240758 0.1220156
Moved 1122.748 338.8281 430.9141 -0.04900903 0.1103757
Moved 1122.764 329.3977 426.1989 -0.07083873 0.098248
Moved 1122.78 319.9349 421.9721 -0.09274319 0.08737677
Moved 1122.794 308.9604 415.1003 -0.1181472 0.06970229
Moved 1122.81 302.9083 412.4542 -0.1321567 0.06289639
Moved 1122.827 297.3772 409.6886 -0.1449603 0.05578339
Moved 1122.848 288.2067 405.0689 -0.1661883 0.04390143
Stationary 1122.858 288.2067 405.0689 -0.1661883 0.04390143
Moved 1122.871 285.3734 402.3734 -0.1727467 0.03696866
Moved 1122.888 283.4268 401.7134 -0.1772527 0.03527096
Moved 1122.903 279.7123 400.2374 -0.1858511 0.03147478
Moved 1122.919 276.6979 398.8489 -0.1928289 0.02790361
Moved 1122.933 274 397.5 -0.199074 0.02443408
Moved 1122.949 272.1602 396.0801 -0.2033329 0.02078209
Moved 1122.965 269.3954 394.6977 -0.2097329 0.0172265
Moved 1122.981 267.3109 393.3109 -0.2145581 0.01365976
Moved 1122.995 265.4156 392.2078 -0.2189452 0.01082256
Moved 1123.011 263.896 390.8961 -0.2224629 0.007448667
Moved 1123.028 262.5141 391 -0.2256617 0.007715971
Moved 1123.042 260.1316 389.1316 -0.2311769 0.002910394
Moved 1123.056 258.7463 387.7463 -0.2343836 -0.0006526586
Moved 1123.072 256.3566 386.3566 -0.2399153 -0.004226975
Moved 1123.088 254.9716 384.9716 -0.2431213 -0.007789086
Moved 1123.103 253.5856 383.5856 -0.2463297 -0.01135398
Moved 1123.119 252.0283 383.5142 -0.2499344 -0.01153773
Moved 1123.134 250.1319 382.1319 -0.2543243 -0.01509294
Moved 1123.149 250 380.7463 -0.2546296 -0.01865654
Moved 1123.165 248.3594 380 -0.2584274 -0.02057613
Moved 1123.182 246.9743 378.9743 -0.2616335 -0.02321432
Stationary 1123.196 246.9743 378.9743 -0.2616335 -0.02321432
Moved 1123.211 245.6404 377.6404 -0.2647213 -0.02664519
Stationary 1123.226 245.6404 377.6404 -0.2647213 -0.02664519
Moved 1123.241 245 376.7164 -0.2662037 -0.0290216
Stationary 1123.257 245 376.7164 -0.2662037 -0.0290216
Moved 1123.272 243.6399 377 -0.269352 -0.02829226
Stationary 1123.292 243.6399 377 -0.269352 -0.02829226
Stationary 1123.304 243.6399 377 -0.269352 -0.02829226
Moved 1123.318 242.9569 375.9569 -0.270933 -0.03097503
Stationary 1123.334 243 376 -0.2708333 -0.03086435
Stationary 1123.35 243 376 -0.2708333 -0.03086435
Stationary 1123.364 243 376 -0.2708333 -0.03086435
Stationary 1123.379 243 376 -0.2708333 -0.03086435
Stationary 1123.395 243 376 -0.2708333 -0.03086435
Moved 1123.411 241.856 376 -0.2734813 -0.03086435
Stationary 1123.427 241.856 376 -0.2734813 -0.03086435
Moved 1123.441 242 374.9948 -0.2731481 -0.03344963
Stationary 1123.457 242 374.9948 -0.2731481 -0.03344963
Stationary 1123.474 242 375 -0.2731481 -0.03343629
Stationary 1123.49 242 375 -0.2731481 -0.03343629
Stationary 1123.503 242 375 -0.2731481 -0.03343629
Stationary 1123.518 242 375 -0.2731481 -0.03343629
Stationary 1123.535 242 375 -0.2731481 -0.03343629
Stationary 1123.55 242 375 -0.2731481 -0.03343629
Stationary 1123.565 242 375 -0.2731481 -0.03343629
Stationary 1123.58 242 375 -0.2731481 -0.03343629
Stationary 1123.595 242 375 -0.2731481 -0.03343629
Stationary 1123.612 242 375 -0.2731481 -0.03343629
Stationary 1123.627 242 375 -0.2731481 -0.03343629
Stationary 1123.642 242 375 -0.2731481 -0.03343629
Stationary 1123.658 242 375 -0.2731481 -0.03343629
Stationary 1123.673 242 375 -0.2731481 -0.03343629
Stationary 1123.689 242 375 -0.2731481 -0.03343629
Stationary 1123.706 242 375 -0.2731481 -0.03343629
Stationary 1123.722 242 375 -0.2731481 -0.03343629
Stationary 1123.734 242 375 -0.2731481 -0.03343629
Stationary 1123.75 242 375 -0.2731481 -0.03343629
Stationary 1123.765 242 375 -0.2731481 -0.03343629
Stationary 1123.781 242 375 -0.2731481 -0.03343629
Stationary 1123.795 242 375 -0.2731481 -0.03343629
Moved 1123.811 248.8356 375 -0.2573249 -0.03343629
Moved 1123.827 250.3566 375 -0.2538041 -0.03343629
Ended 1123.843 251.5 375 -0.2511574 -0.03343629
Candidates 1124.011 12 good food god goods shops foods gods ships dod did dos dogs
Began 1124.44 357 366 -0.006944438 -0.05658444
Stationary 1124.461 357 366 -0.006944438 -0.05658444
Stationary 1124.475 357 366 -0.006944438 -0.05658444
Stationary 1124.49 357 366 -0.006944438 -0.05658444
Stationary 1124.505 357 366 -0.006944438 -0.05658444
Stationary 1124.52 357 366 -0.006944438 -0.05658444
Stationary 1124.537 357 366 -0.006944438 -0.05658444
Ended 1124.552 357 366 -0.006944438 -0.05658444
Began 1124.611 347 360 -0.0300926 -0.07201654
NextCandidatePanel 1124.611
Stationary 1124.631 347 360 -0.0300926 -0.07201654
Stationary 1124.644 347 360 -0.0300926 -0.07201654
Stationary 1124.659 347 360 -0.0300926 -0.07201654
Stationary 1124.674 347 360 -0.0300926 -0.07201654
Stationary 1124.697 347 360 -0.0300926 -0.07201654
Stationary 1124.706 347 360 -0.0300926 -0.07201654
Ended 1124.721 347 360 -0.0300926 -0.07201654
Cancel 1124.782
Backspace 1125.243
Began 1126.076 174 310 -0.4305556 -0.2006174
Stationary 1126.092 174 310 -0.4305556 -0.2006174
Stationary 1126.107 174 310 -0.4305556 -0.2006174
Stationary 1126.121 174 310 -0.4305556 -0.2006174
Stationary 1126.136 174 310 -0.4305556 -0.2006174
Stationary 1126.152 174 310 -0.4305556 -0.2006174
Stationary 1126.167 174 310 -0.4305556 -0.2006174
Stationary 1126.186 174 310 -0.4305556 -0.2006174
Stationary 1126.2 174 310 -0.4305556 -0.2006174
Moved 1126.214 183.88 319.88 -0.4076851 -0.1752058
Stationary 1126.229 184.1434 320.1434 -0.4070753 -0.1745283
Stationary 1126.244 184.1434 320.1434 -0.4070753 -0.1745283
Ended 1126.26 184 320 -0.4074074 -0.1748972
Candidates 1126.414 12 z a ca as gaza cas ac casa ass sa fax s
Began 1126.769 362 375 0.004629592 -0.03343629
Stationary 1126.786 362 375 0.004629592 -0.03343629
Stationary 1126.8 362 375 0.004629592 -0.03343629
Stationary 1126.823 362 375 0.004629592 -0.03343629
Stationary 1126.835 362 375 0.004629592 -0.03343629
Moved 1126.846 362 383.3244 0.004629592 -0.01202579
Moved 1126.862 371.7206 387.4301 0.02713094 -0.001465793
Moved 1126.877 372.2033 391.805 0.02824843 0.009786464
Moved 1126.894 374.4734 395.2101 0.03350317 0.01854437
Moved 1126.908 377.0659 399.0988 0.03950437 0.02854626
Moved 1126.924 378.4152 401.8303 0.04262765 0.03557178
Moved 1126.94 380 404.6123 0.04629632 0.04272704
Moved 1126.955 381.184 407.3679 0.04903694 0.04981457
Moved 1126.97 381 408.6168 0.04861106 0.05302656
Moved 1126.984 381 410.0015 0.04861106 0.05658805
Moved 1127.001 381 411.3887 0.04861106 0.06015612
Stationary 1127.015 381 411 0.04861106 0.05915629
Moved 1127.033 381 412.5 0.04861106 0.06301432
Moved 1127.049 381 413.1302 0.04861106 0.06463518
Stationary 1127.062 381 413.1302 0.04861106 0.06463518
Moved 1127.078 369.8887 413 0.02289047 0.06430033
Moved 1127.093 365.7264 413 0.01325568 0.06430033
Moved 1127.109 358.9521 413 -0.00242581 0.06430033
Moved 1127.125 352.6011 413 -0.01712715 0.06430033
Moved 1127.139 343.2213 402.9672 -0.03883948 0.03849587
Moved 1127.159 337.401 401.7005 -0.05231256 0.03523791
Moved 1127.172 329.7945 398.9315 -0.06992017 0.02811597
Moved 1127.186 321.5395 394.7698 -0.08902888 0.01741193
Moved 1127.2 314.1752 390.5876 -0.1060759 0.006655194
Moved 1127.217 305.854 386.427 -0.1253379 -0.004045816
Moved 1127.232 299.5 382.5 -0.1400463 -0.01414617
Moved 1127.247 292.2828 380.1414 -0.1567528 -0.02021248
Moved 1127.263 283.9753 376.9918 -0.175983 -0.02831337
Moved 1127.278 278.4339 375.6085 -0.1888105 -0.03187133
Moved 1127.293 271.8954 371.4477 -0.2039459 -0.04257288
Moved 1127.308 266.3205 368.6602 -0.2168508 -0.04974232
Moved 1127.324 260.2608 365.9044 -0.2308777 -0.05683043
Moved 1127.34 255.2322 364.0774 -0.242518 -0.06152941
Moved 1127.355 250.9873 361.9937 -0.2523442 -0.06688883
Moved 1127.372 246.8481 360.616 -0.2619256 -0.07043203
Moved 1127.386 244.4822 359.2411 -0.2674024 -0.07396839
Moved 1127.401 241.7301 357.8651 -0.2737728 -0.07750759
Moved 1127.416 239 358 -0.2800926 -0.07716057
Moved 1127.431 238.1113 357 -0.2821499 -0.07973259
Moved 1127.447 236.7203 357 -0.2853697 -0.07973259
Moved 1127.466 235.5 357 -0.2881945 -0.07973259
Stationary 1127.477 235.5 357 -0.2881945 -0.07973259
Moved 1127.493 234.6923 357 -0.2900641 -0.07973259
Moved 1127.509 233.7531 357 -0.2922381 -0.07973259
Stationary 1127.524 234 357 -0.2916667 -0.07973259
Stationary 1127.54 234 357 -0.2916667 -0.07973259
Moved 1127.554 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.57 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.586 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.601 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.616 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.633 232.7796 357 -0.2944917 -0.07973259
Stationary 1127.646 233 357 -0.2939815 -0.07973259
Stationary 1127.662 233 357 -0.2939815 -0.07973259
Stationary 1127.678 233 357 -0.2939815 -0.07973259
Stationary 1127.693 233 357 -0.2939815 -0.07973259
Ended 1127.708 233 357 -0.2939815 -0.07973259
Accept 1127.766 1 a
Began 1129.015 428 339 0.1574074 -0.1260288
Stationary 1129.042 428 339 0.1574074 -0.1260288
Stationary 1129.052 428 339 0.1574074 -0.1260288
Stationary 1129.064 428 339 0.1574074 -0.1260288
Stationary 1129.079 428 339 0.1574074 -0.1260288
Stationary 1129.094 428 339 0.1574074 -0.1260288
Stationary 1129.11 428 339 0.1574074 -0.1260288
Stationary 1129.125 428 339 0.1574074 -0.1260288
Stationary 1129.141 428 339 0.1574074 -0.1260288
Moved 1129.157 436.9162 353.095 0.1780468 -0.08977631
Moved 1129.173 439.2963 357.5926 0.1835563 -0.07820843
Moved 1129.188 443.0836 364.1393 0.192323 -0.06137016
Moved 1129.204 448.6767 371.0959 0.2052702 -0.04347773
Moved 1129.22 452.4229 376.2305 0.2139419 -0.03027127
Moved 1129.234 455.3911 382.9778 0.2208129 -0.01291722
Moved 1129.25 458.6086 388.0144 0.2282608 3.700884E-05
Moved 1129.265 464.6064 396.2581 0.2421446 0.02123982
Moved 1129.281 470.2019 403.2523 0.2550969 0.03922921
Moved 1129.296 477.0702 410.0702 0.2709958 0.05676481
Moved 1129.312 482.0658 416.0659 0.2825598 0.07218581
Moved 1129.333 493.7652 428.7652 0.3096417 0.1048486
Stationary 1129.344 493.7652 428.7652 0.3096417 0.1048486
Moved 1129.357 497.1924 432.9232 0.3175752 0.1155431
Moved 1129.373 502.1005 439.1256 0.3289363 0.1314958
Moved 1129.389 504.8252 444.6504 0.3352435 0.1457057
Moved 1129.403 509.4163 451.0272 0.345871 0.1621068
Moved 1129.419 512.366 455.5491 0.3526992 0.1737373
Moved 1129.434 516.157 461.3141 0.3614747 0.1885652
Moved 1129.45 518.9349 466.8699 0.3679049 0.2028546
Moved 1129.466 521.7097 469.7097 0.3743281 0.2101586
Moved 1129.483 523.7043 473.0565 0.378945 0.2187665
Moved 1129.496 525.6824 477.5236 0.383524 0.2302561
Moved 1129.512 527.2285 480.457 0.3871028 0.2378008
Moved 1129.528 529.6186 483.8558 0.3926356 0.2465427
Moved 1129.543 532.0175 488.0262 0.3981887 0.257269
Moved 1129.557 533.3961 490.7923 0.4013799 0.2643834
Moved 1129.574 534.7862 493.5724 0.4045977 0.2715339
Moved 1129.589 535.8863 494.8863 0.4071442 0.2749132
Moved 1129.612 538 498.6286 0.4120371 0.2845385
Stationary 1129.622 538 498.6286 0.4120371 0.2845385
Moved 1129.635 538 500.0198 0.4120371 0.2881166
Moved 1129.65 538 501.407 0.4120371 0.2916847
Moved 1129.667 538 503.7994 0.4120371 0.297838
Moved 1129.681 538 505.1873 0.4120371 0.3014075
Moved 1129.696 524.5 506.5 0.3807871 0.3047839
Moved 1129.713 516.4918 507 0.3622494 0.3060699
Moved 1129.729 504.9744 507 0.3355889 0.3060699
Moved 1129.742 491.1699 507 0.3036341 0.3060699
Moved 1129.759 477.0016 500.8471 0.2708371 0.2902445
Moved 1129.774 460.0767 495.5192 0.2316589 0.276541
Moved 1129.79 442.3681 490.342 0.1906668 0.2632253
Moved 1129.804 426.688 485.2502 0.1543704 0.250129
Moved 1129.82 413.7928 479.9137 0.1245205 0.2364035
Moved 1129.836 394.2633 471.5414 0.07931312 0.2148697
Moved 1129.851 378.2488 462.2266 0.0422425 0.1909121
Moved 1129.873 347 446 -0.0300926 0.1491768
Stationary 1129.884 347 446 -0.0300926 0.1491768
Moved 1129.896 328.563 435.3465 -0.07277071 0.1217759
Moved 1129.912 311.739 425.5144 -0.1117153 0.09648758
Moved 1129.928 299.5 419 -0.1400463 0.07973251
Moved 1129.943 286.595 411.4155 -0.1699189 0.06022496
Moved 1129.959 273.6607 401.9584 -0.1998594 0.03590117
Moved 1129.976 262.2659 394.3328 -0.2262363 0.01628797
Moved 1129.989 253.4749 388.3166 -0.246586 0.0008141552
Moved 1130.005 246.4409 382.7527 -0.2628682 -0.0134961
Moved 1130.02 239.4991 377.8995 -0.2789373 -0.02597879
Moved 1130.035 234.7168 373.7167 -0.2900075 -0.03673687
Moved 1130.051 231.5874 371.7249 -0.2972513 -0.04185978
Moved 1130.066 228.2855 368.857 -0.3048947 -0.04923612
Moved 1130.082 226.0788 367.0787 -0.3100029 -0.05380991
Moved 1130.098 224.6989 364.3978 -0.313197 -0.06070525
Moved 1130.113 222 363.5 -0.3194444 -0.06301456
Moved 1130.133 221.9697 362.9697 -0.3195146 -0.06437835
Stationary 1130.144 222 363 -0.3194444 -0.06430049
Moved 1130.158 220.5 363 -0.3229167 -0.06430049
Stationary 1130.174 220.5 363 -0.3229167 -0.06430049
Moved 1130.189 221 363 -0.3217593 -0.06430049
Ended 1130.205 221 363 -0.3217593 -0.06430049
Candidates 1130.343 12 joss los loss his kids kid kiss boss good goods miss hood
Began 1131.063 353 366 -0.01620372 -0.05658444
Stationary 1131.086 353 366 -0.01620372 -0.05658444
Stationary 1131.1 353 366 -0.01620372 -0.05658444
Stationary 1131.112 353 366 -0.01620372 -0.05658444
Stationary 1131.129 353 366 -0.01620372 -0.05658444
