please provide your date of birth
Moved 288.5337 155.334 343 -0.4737638 -0.1157408
Moved 288.5492 160.6837 343 -0.4613802 -0.1157408
Moved 288.5643 167.5439 343 -0.4455001 -0.1157408
Moved 288.5793 177.2773 357.7311 -0.4229693 -0.07785216
Moved 288.595 185.9177 365.9177 -0.4029684 -0.05679613
Moved 288.6114 196.0038 374.5747 -0.3796208 -0.03453015
Moved 288.6246 207.0836 387.9527 -0.3539731 -0.0001217014
Moved 288.6411 213.9504 396.9338 -0.3380778 0.0229779
Moved 288.6566 222.5428 409.8143 -0.3181879 0.05610658
Moved 288.6718 230.4678 421.0687 -0.299843 0.08505327
Moved 288.6867 236.2516 431.1902 -0.2864547 0.111086
Moved 288.7028 242.2387 440.4775 -0.2725955 0.1349729
Moved 288.7179 248.9284 451.4855 -0.2571101 0.1632856
Moved 288.733 252.5164 458.7746 -0.2488046 0.1820334
Moved 288.7493 255.5797 464.1594 -0.2417136 0.1958832
Moved 288.7647 258.3087 471.926 -0.2353966 0.2158589
Moved 288.7801 261.5999 480.3998 -0.2277779 0.2376537
Moved 288.8 265.1304 487.2173 -0.2196056 0.2551884
Moved 288.814 266.4737 492.8947 -0.2164962 0.2697907
Moved 288.8255 269.8354 498.6707 -0.2087145 0.2846469
Moved 288.8419 271.3566 503.0698 -0.2051931 0.2959615
Moved 288.8583 273.2332 506.8497 -0.2008491 0.3056834
Moved 288.8727 274.9067 509.8135 -0.1969751 0.3133062
Moved 288.8885 276.3491 511.3491 -0.1936364 0.3172558
Ended 288.9034 278 513 -0.1898148 0.321502
Candidates 289.0818 12 phase phrase please oldest okay play par plate part laser last past
Began 289.5464 293 355 -0.1550926 -0.08487654
Stationary 289.569 293 355 -0.1550926 -0.08487654
Moved 289.5801 293 363.7611 -0.1550926 -0.0623429
Moved 289.5959 293 384.6075 -0.1550926 -0.008725531
Moved 289.6111 293 402.5141 -0.1550926 0.03733046
Moved 289.627 293 423.8503 -0.1550926 0.09220754
Moved 289.6433 293 438.0186 -0.1550926 0.1286485
Moved 289.6584 293 447.2377 -0.1550926 0.1523602
Moved 289.6731 293 454.4998 -0.1550926 0.1710383
Moved 289.6894 293 460.6339 -0.1550926 0.1868156
Moved 289.7052 293 463.9724 -0.1550926 0.1954021
Moved 289.7204 293 466.8501 -0.1550926 0.2028036
Moved 289.735 293 467.867 -0.1550926 0.2054192
Moved 289.7501 293 469.3053 -0.1550926 0.2091185
Moved 289.7658 293 470.5 -0.1550926 0.2121912
Moved 289.7808 293 471 -0.1550926 0.2134772
Moved 289.7958 293 472.259 -0.1550926 0.2167155
Stationary 289.8127 293 472.259 -0.1550926 0.2167155
Moved 289.8267 293 473 -0.1550926 0.2186213
Stationary 289.8428 293 473 -0.1550926 0.2186213
Stationary 289.8574 293 473 -0.1550926 0.2186213
Stationary 289.874 293 473 -0.1550926 0.2186213
Stationary 289.8908 293 473 -0.1550926 0.2186213
Moved 289.9034 280.9054 459.8975 -0.1830894 0.1849214
Moved 289.9203 270.7526 450.6965 -0.2065912 0.1612563
Moved 289.9359 257.7905 438.7905 -0.236596 0.130634
Moved 289.9575 229.6371 414.4325 -0.3017659 0.06798473
Stationary 289.9689 229.6371 414.4325 -0.3017659 0.06798473
Moved 289.9819 218.0989 404.3365 -0.3284748 0.04201763
Moved 289.9976 212.5705 399.8088 -0.3412719 0.03037233
Moved 290.0127 202.416 391.18 -0.3647778 0.008178915
Moved 290.0285 194.969 383.9691 -0.3820162 -0.01036773
Moved 290.044 188.4224 379.4224 -0.3971703 -0.02206174
Moved 290.0586 182.6676 374.7507 -0.4104916 -0.03407733
Moved 290.074 180 372 -0.4166667 -0.04115226
Moved 290.09 175.1266 369.0844 -0.4279476 -0.04865128
Moved 290.1055 172.8548 367.9274 -0.4332063 -0.05162698
Moved 290.1197 171.5 365 -0.4363426 -0.05915646
Moved 290.1353 169.0109 364.0109 -0.4421043 -0.06170037
Moved 290.1546 166.1685 362.5842 -0.4486841 -0.06536986
Moved 290.1666 165.1383 362 -0.4510687 -0.06687243
Moved 290.1816 165 360.6891 -0.4513889 -0.07024395
Moved 290.1971 163.2545 360.2545 -0.4554294 -0.07136191
Moved 290.213 162.5 359.5 -0.4571759 -0.07330247
Moved 290.2278 163 360 -0.4560185 -0.07201654
Moved 290.2433 161.5 360 -0.4594907 -0.07201654
Moved 290.2587 162 360 -0.4583334 -0.07201654
Stationary 290.2747 162 360 -0.4583334 -0.07201654
Stationary 290.2896 162 360 -0.4583334 -0.07201654
Stationary 290.3048 162 360 -0.4583334 -0.07201654
Stationary 290.3196 162 360 -0.4583334 -0.07201654
Stationary 290.3354 162 360 -0.4583334 -0.07201654
Moved 290.3513 180.9484 360 -0.4144712 -0.07201654
Moved 290.3682 195.8424 358.1286 -0.3799945 -0.07682981
Moved 290.3817 210.1377 356.6862 -0.3469035 -0.08053964
Moved 290.398 226.7587 352.498 -0.3084289 -0.0913116
Moved 290.4142 244.4751 346.048 -0.2674189 -0.1079011
Moved 290.4353 265.9391 339.7728 -0.2177335 -0.1240412
Stationary 290.4465 265.9391 339.7728 -0.2177335 -0.1240412
Moved 290.4589 277.3748 336.6563 -0.1912619 -0.1320569
Moved 290.4737 286.9193 331.5403 -0.1691683 -0.1452152
Moved 290.4897 295.2686 326.8389 -0.1498413 -0.1573074
Moved 290.5075 302.4837 322.5098 -0.1331396 -0.168442
Moved 290.5221 308.7704 317.2296 -0.1185871 -0.1820227
Moved 290.5374 313.1323 312.8677 -0.10849 -0.1932416
Moved 290.553 316.0369 311.3088 -0.1017665 -0.1972511
Moved 290.5674 318.8162 308.1838 -0.09533291 -0.2052886
Moved 290.5827 321.6943 306.6528 -0.0886705 -0.2092263
Moved 290.599 324.7915 305.2084 -0.08150105 -0.2129413
Moved 290.6147 327.433 303.7835 -0.07538656 -0.2166063
Moved 290.6291 330.3305 304 -0.0686794 -0.2160494
Moved 290.6441 333.2043 304 -0.06202713 -0.2160494
Moved 290.6606 334.1834 304 -0.05976056 -0.2160494
Moved 290.6753 337.3571 304 -0.05241414 -0.2160494
Moved 290.6902 340.2392 304 -0.04574269 -0.2160494
Moved 290.7068 343.1159 304 -0.03908361 -0.2160494
Moved 290.7236 344.9911 304 -0.03474285 -0.2160494
Ended 290.7376 347.8924 304 -0.0280268 -0.2160494
Accept 290.7645 3 oldest
Began 291.5962 372 359 0.02777775 -0.07458848
Ended 291.6219 372 359 0.02777775 -0.07458848
Candidates 291.6584 9 g h f j b d v n k
Began 291.7657 382 350 0.05092591 -0.09773669
Ended 291.7884 382 350 0.05092591 -0.09773669
Cancel 291.8298
Delete 291.8298 DoubleClick
Backspace 293.7234
Began 295.958 543 587 0.4236111 0.5118312
Stationary 295.976 543 587 0.4236111 0.5118312
Stationary 295.9898 543 587 0.4236111 0.5118312
Stationary 296.0057 543 587 0.4236111 0.5118312
Stationary 296.0216 543 587 0.4236111 0.5118312
Stationary 296.0359 543 587 0.4236111 0.5118312
Stationary 296.0512 543 587 0.4236111 0.5118312
Stationary 296.0667 543 587 0.4236111 0.5118312
Stationary 296.0822 543 587 0.4236111 0.5118312
Stationary 296.0978 543 587 0.4236111 0.5118312
Moved 296.1171 531.868 567.651 0.3978425 0.4620652
Moved 296.1294 531.3295 562.6589 0.396596 0.4492255
Moved 296.1449 528.4446 554.3339 0.3899182 0.4278134
Moved 296.1628 526.5574 545.951 0.3855497 0.4062526
Moved 296.1752 524.8367 535.8566 0.3815664 0.3802894
Moved 296.1907 523.8312 528.8187 0.379239 0.362188
Moved 296.2065 522.3252 518.2764 0.3757528 0.3350731
Moved 296.2309 519.4383 502.1913 0.3690702 0.2937019
Stationary 296.2415 519.4383 502.1913 0.3690702 0.2937019
Moved 296.2525 517.9995 492.9963 0.3657395 0.2700522
Moved 296.2682 516.5566 482.8962 0.3623995 0.2440745
Moved 296.2825 514.2276 471.9105 0.3570084 0.2158192
Moved 296.2993 513.006 464.0423 0.3541806 0.1955819
Moved 296.3165 510.1387 453.9855 0.3475432 0.1697157
Moved 296.3306 509.1213 447.6064 0.3451882 0.1533087
Moved 296.3443 507.6757 440.3786 0.341842 0.1347186
Moved 296.3621 506.2367 433.1833 0.3385108 0.1162121
Moved 296.3757 504.8041 426.0204 0.3351947 0.09778901
Moved 296.3906 502.7076 417.769 0.3303417 0.07656639
Moved 296.406 501.1975 411.9877 0.3268462 0.06169676
Moved 296.4223 499.8319 406.3276 0.323685 0.04713878
Moved 296.4359 498.3938 401.1813 0.320356 0.03390257
Moved 296.4525 496.9509 396.8527 0.3170159 0.02276907
Moved 296.4684 495.5123 395.5123 0.3136859 0.01932175
Moved 296.4836 495.076 392.152 0.3126759 0.01067888
Moved 296.4986 493.6219 390.6219 0.30931 0.006743459
Moved 296.5137 492.5 389.5 0.306713 0.003857946
Moved 296.5296 491.0509 389.0509 0.3033586 0.002702862
Moved 296.5467 488.2082 389 0.2967782 0.002572016
Moved 296.5612 483.4772 389 0.2858268 0.002572016
Moved 296.5754 477.8371 389 0.272771 0.002572016
Moved 296.5977 471.3856 395.5059 0.257837 0.01930527
Moved 296.6092 465.3599 401.4801 0.2438886 0.034671
Moved 296.6225 457 405.5 0.2245371 0.04501017
Moved 296.638 449.0339 408.1284 0.206097 0.05177042
Moved 296.6536 438.9164 412.4644 0.1826769 0.0629228
Moved 296.6688 431.4139 415.1954 0.16531 0.06994691
Moved 296.683 421.7582 419.1036 0.1429588 0.07999895
Moved 296.6989 413.1342 423.4329 0.122996 0.09113378
Moved 296.7147 400.5179 430.63 0.09379159 0.109645
Moved 296.7318 390.4708 439.1679 0.07053424 0.1316046
Moved 296.745 383.7425 443.6125 0.05495946 0.1430361
Moved 296.7606 372.8762 453.249 0.0298061 0.1678214
Moved 296.7766 361.5192 461.8606 0.003516674 0.1899705
Moved 296.7919 351.9331 470.3085 -0.01867329 0.2116988
Moved 296.8083 341.5486 480.4514 -0.04271155 0.2377864
Moved 296.8223 333.1225 487.2312 -0.06221637 0.2552243
Moved 296.8374 325.5702 494.4299 -0.07969872 0.2737392
Moved 296.8534 320.2577 497.4454 -0.09199609 0.2814952
Moved 296.8691 311.8158 503.5474 -0.1115376 0.2971896
Moved 296.8837 305.7016 508.2238 -0.1256907 0.3092175
Moved 296.8988 301.443 511.038 -0.1355486 0.3164556
Moved 296.9153 297.1102 513.9265 -0.1455782 0.323885
Moved 296.9375 286.4713 517 -0.1702052 0.33179
Stationary 296.9488 286.4713 517 -0.1702052 0.33179
Moved 296.9619 283.1569 517 -0.1778775 0.33179
Moved 296.9773 278.8843 517 -0.1877678 0.33179
Moved 296.9923 273.5676 517 -0.200075 0.33179
Moved 297.0078 265.4926 506.9901 -0.2187672 0.3060443
Moved 297.0229 258.0311 499.3696 -0.2360391 0.2864444
Moved 297.038 249.4363 489.3423 -0.2559345 0.2606541
Moved 297.0535 238.2162 474.054 -0.2819069 0.2213323
Moved 297.0707 229.7167 459.9429 -0.3015817 0.1850383
Moved 297.0842 218.9617 441.183 -0.3264775 0.1367876
Moved 297.1006 211.169 424.7717 -0.3445163 0.09457741
Moved 297.1149 204.9866 412.9765 -0.3588274 0.06423989
Moved 297.1304 199.1987 399.9471 -0.3722252 0.03072805
Moved 297.1456 194.4347 389.9781 -0.383253 0.005087754
Moved 297.1606 190.0071 383.6762 -0.393502 -0.01112086
Moved 297.1771 186.8411 376.5234 -0.4008307 -0.02951822
Moved 297.1927 183.381 370.5079 -0.4088404 -0.04498995
Moved 297.2091 180.3704 364.7408 -0.4158092 -0.05982301
Moved 297.2232 176.7336 358.2226 -0.4242279 -0.07658805
Moved 297.2443 173.6047 352.2094 -0.4314706 -0.09205406
Moved 297.2559 171.3642 347.7283 -0.436657 -0.1035794
Moved 297.2689 168.8446 343.7669 -0.4424893 -0.1137683
Moved 297.2843 167.5 341 -0.4456018 -0.1208849
Moved 297.2993 167 339.4098 -0.4467593 -0.1249749
Stationary 297.3161 167 339 -0.4467593 -0.1260288
Stationary 297.3301 167 339 -0.4467593 -0.1260288
Stationary 297.3453 167 339 -0.4467593 -0.1260288
Stationary 297.362 167 339 -0.4467593 -0.1260288
Stationary 297.3766 167 339 -0.4467593 -0.1260288
Stationary 297.3922 167 339 -0.4467593 -0.1260288
Moved 297.4087 175.6443 339 -0.4267493 -0.1260288
Moved 297.4236 184.721 347.5737 -0.4057384 -0.1039773
Moved 297.4393 193.3746 351.6873 -0.385707 -0.09339705
Moved 297.4545 202.3526 354.0072 -0.3649246 -0.08743011
Moved 297.4699 210.5597 357.2239 -0.3459266 -0.07915669
Moved 297.4855 217.3101 359.655 -0.3303008 -0.07290381
Moved 297.5005 223.9565 362.9783 -0.3149155 -0.0643563
Moved 297.5177 229.2868 365.1147 -0.3025767 -0.05886133
Moved 297.5316 237.0761 369.038 -0.2845461 -0.04877059
Moved 297.5509 244.7633 371.9211 -0.2667516 -0.04135532
Moved 297.5631 250.5975 374.7987 -0.2532466 -0.03395402
Moved 297.578 256.5302 376.8434 -0.2395134 -0.02869508
Moved 297.5931 260.8477 379.5651 -0.2295193 -0.02169464
Moved 297.608 264.4483 380.7242 -0.2211845 -0.0187136
Moved 297.6245 266.7864 381 -0.2157723 -0.01800419
Moved 297.6396 268.2997 382.2996 -0.2122693 -0.01466154
Moved 297.6544 269.7412 383.7413 -0.2089323 -0.0109536
Moved 297.6711 270 386.3871 -0.2083333 -0.004148483
Moved 297.6854 270 391.505 -0.2083333 0.009014851
Moved 297.7012 270 399.3962 -0.2083333 0.02931128
Moved 297.7196 270 415.582 -0.2083333 0.0709412
Moved 297.7318 270 426.4265 -0.2083333 0.0988335
Moved 297.7463 270 438.4905 -0.2083333 0.1298624
Moved 297.7621 270 448.4835 -0.2083333 0.1555645
Moved 297.7773 262.5397 458.5278 -0.2256025 0.1813985
Moved 297.7928 260.6252 465.8742 -0.2300344 0.2002937
Moved 297.8098 260 472.2614 -0.2314815 0.2167215
Moved 297.8303 259 480.5 -0.2337963 0.2379114
Stationary 297.8423 259 480.5 -0.2337963 0.2379114
Moved 297.8539 258 482.5439 -0.2361111 0.2431683
Moved 297.8717 258 484.2218 -0.2361111 0.247484
Ended 297.8846 258 485 -0.2361111 0.2494856
Candidates 298.1003 12 please phrase pleased leads pleaded least leader phrases lead leaf past pledge
Began 298.6221 343 308 -0.03935183 -0.2057614
Stationary 298.6423 343 308 -0.03935183 -0.2057614
Moved 298.6558 343 332.9526 -0.03935183 -0.1415829
Moved 298.6718 343 349.7552 -0.03935183 -0.0983662
Moved 298.6875 343 373.1082 -0.03935183 -0.03830215
Moved 298.7022 343 393.9556 -0.03935183 0.01531774
Moved 298.7168 343 408.7995 -0.03935183 0.05349661
Moved 298.7326 343 417.7352 -0.03935183 0.07647938
Moved 298.7484 343 424.9998 -0.03935183 0.09516402
Moved 298.7666 343 428.2888 -0.03935183 0.1036234
Moved 298.7789 343 430.0956 -0.03935183 0.1082706
Ended 298.7986 343 430.0956 -0.03935183 0.1082706
Accept 298.8213 0 please
Began 299.363 540 423 0.4166667 0.09002049
Stationary 299.3794 540 423 0.4166667 0.09002049
Stationary 299.3942 540 423 0.4166667 0.09002049
Stationary 299.4097 540 423 0.4166667 0.09002049
Stationary 299.427 540 423 0.4166667 0.09002049
Stationary 299.4408 540 423 0.4166667 0.09002049
Stationary 299.4565 540 423 0.4166667 0.09002049
Stationary 299.4719 540 423 0.4166667 0.09002049
Stationary 299.4877 540 423 0.4166667 0.09002049
Stationary 299.5028 540 423 0.4166667 0.09002049
Stationary 299.5192 540 423 0.4166667 0.09002049
Stationary 299.5328 540 423 0.4166667 0.09002049
Moved 299.5494 525.9783 423 0.3842091 0.09002049
Moved 299.5678 519.1069 423 0.368303 0.09002049
Moved 299.5804 511.9866 423 0.3518208 0.09002049
Moved 299.6019 504.1004 423 0.3335657 0.09002049
Moved 299.6133 494.4522 423 0.311232 0.09002049
Moved 299.6272 486.8258 423 0.2935782 0.09002049
Moved 299.6508 469.2958 423 0.2529997 0.09002049
Moved 299.6642 459.981 423 0.2314376 0.09002049
Stationary 299.6753 459.981 423 0.2314376 0.09002049
Moved 299.6874 449.0165 423 0.2060566 0.09002049
Moved 299.7041 441.4588 423 0.1885621 0.09002049
Moved 299.7186 429.2256 423 0.1602443 0.09002049
Moved 299.7347 416.1667 423 0.1300155 0.09002049
Moved 299.7505 401.8189 432.9268 0.09680311 0.1155522
Moved 299.7661 390.3167 436.4733 0.07017752 0.1246741
Moved 299.7812 377.2265 442.2327 0.0398762 0.1394873
Moved 299.7962 368.0187 447.7383 0.01856178 0.1536479
Moved 299.8124 360.7869 451.6066 0.001821617 0.163597
Moved 299.8261 348.6625 458.2986 -0.02624427 0.1808092
Moved 299.8459 339.8141 463.093 -0.04672657 0.1931403
Moved 299.8587 331.1569 467.4216 -0.06676654 0.2042735
Moved 299.8742 324.517 471.161 -0.08213659 0.2138914
Moved 299.888 317.9183 473.0204 -0.09741127 0.2186738
Moved 299.9037 310.6832 475.9267 -0.1141592 0.2261489
Moved 299.9204 304.9075 478.3642 -0.127529 0.2324181
Moved 299.9346 297.8976 481.041 -0.1437557 0.2393028
Moved 299.9514 292.1798 483.9101 -0.1569912 0.2466823
Moved 299.966 286.3968 485.8016 -0.1703779 0.2515473
Moved 299.9818 281.9698 488.6868 -0.1806256 0.2589681
Moved 299.9977 278.4378 490.7811 -0.1888015 0.2643547
Moved 300.0127 275.5392 492.2304 -0.1955111 0.2680822
Moved 300.0273 273 493.5 -0.2013889 0.2713476
Moved 300.0432 272.2416 495 -0.2031443 0.2752057
Moved 300.0593 272 496.1803 -0.2037037 0.2782415
Moved 300.0746 271 497.6262 -0.2060186 0.2819604
Moved 300.0953 269.9339 499.066 -0.2084863 0.2856636
Moved 300.1065 270 499.5048 -0.2083333 0.286792
Moved 300.1198 269.0512 500 -0.2105297 0.2880658
Moved 300.1352 269 501.3801 -0.2106481 0.2916154
Stationary 300.15 269 501.3801 -0.2106481 0.2916154
Stationary 300.1666 269 501.3801 -0.2106481 0.2916154
Moved 300.1808 267.9057 502.0944 -0.2131813 0.2934524
Stationary 300.1962 267.9057 502.0944 -0.2131813 0.2934524
Stationary 300.2115 268 502 -0.212963 0.2932098
Stationary 300.2267 268 502 -0.212963 0.2932098
Moved 300.2429 268 503.249 -0.212963 0.2964222
Moved 300.2582 276.9428 504.1179 -0.1922621 0.2986569
Moved 300.2738 289.4111 504.7123 -0.1634003 0.300186
Moved 300.2892 302.4572 506.1619 -0.1332009 0.3039143
Moved 300.3057 317.8391 508.1398 -0.09759481 0.3090016
Moved 300.3278 350.4516 511.9086 -0.02210284 0.3186948
Stationary 300.3389 350.4516 511.9086 -0.02210284 0.3186948
Moved 300.3493 361.9844 513 0.004593432 0.321502
Moved 300.3671 370.753 513 0.0248911 0.321502
Moved 300.3814 383.6772 513 0.05480826 0.321502
Moved 300.3967 392.9266 513 0.07621904 0.321502
Moved 300.4141 400.4089 513 0.09353906 0.321502
Moved 300.4278 410.308 513 0.1164536 0.321502
Moved 300.4434 418.9457 513 0.1364484 0.321502
Moved 300.459 426.0311 505.3938 0.1528496 0.3019387
Moved 300.4742 431.9229 503.4308 0.1664882 0.29689
Moved 300.4893 438.7248 501.855 0.1822334 0.292837
Moved 300.5052 443.8031 501 0.1939887 0.2906378
Moved 300.5224 449.1503 499.9624 0.2063665 0.2879691
Moved 300.5371 454.8716 498.5321 0.2196103 0.2842903
Moved 300.5548 458.7529 498 0.2285946 0.2829217
Moved 300.5666 463.0467 496.6511 0.2385339 0.2794524
Moved 300.5822 465 497 0.2430555 0.2803498
Moved 300.5984 469.7616 496.1192 0.2540778 0.2780843
Moved 300.6135 473.9701 496 0.2638196 0.2777777
Moved 300.629 477.2856 496 0.2714946 0.2777777
Moved 300.6438 480.3998 496 0.2787034 0.2777777
Moved 300.6591 483.283 496 0.2853774 0.2777777
Moved 300.6745 485.0833 496 0.2895448 0.2777777
Moved 300.6898 486.5 496 0.2928241 0.2777777
Moved 300.7057 487.6633 496 0.2955169 0.2777777
Moved 300.7204 489.1031 496 0.2988499 0.2777777
Moved 300.7359 490.546 496 0.3021897 0.2777777
Stationary 300.7517 491 496 0.3032407 0.2777777
Moved 300.7699 492.4222 496 0.306533 0.2777777
Stationary 300.7856 492.4222 496 0.306533 0.2777777
Stationary 300.797 492 496 0.3055556 0.2777777
Stationary 300.8129 492 496 0.3055556 0.2777777
Moved 300.8277 492 495 0.3055556 0.2752057
Moved 300.8433 481.6487 492.4122 0.2815942 0.2685498
Moved 300.8603 474.8215 491.5204 0.2657904 0.2662563
Moved 300.8755 464.74 489.82 0.2424537 0.2618827
Moved 300.8893 453.4648 486.77 0.2163538 0.2540378
Moved 300.9059 441.5176 481.7589 0.1886983 0.2411492
Moved 300.9223 433.1937 478.6976 0.1694298 0.2332757
Moved 300.936 418.3919 471.1199 0.1351666 0.2137857
Moved 300.9513 403.8377 461.8967 0.1014762 0.1900636
Moved 300.9674 389.4233 451.7963 0.06810943 0.1640851
Moved 300.9832 372.094 435.9945 0.02799531 0.1234426
Moved 301.0083 336.4323 403.2112 -0.05455484 0.03912329
Moved 301.0206 323.8732 390.8732 -0.08362681 0.007389955
Stationary 301.0312 323.8732 390.8732 -0.08362681 0.007389955
Moved 301.0443 306.9017 373.9017 -0.1229128 -0.03626121
Moved 301.0599 295.8016 360.252 -0.1486074 -0.07136835
Moved 301.0756 287.9116 349.4763 -0.1668712 -0.09908377
Moved 301.0915 282.4083 340.7604 -0.1796104 -0.1215012
Moved 301.1057 277.7063 332.4126 -0.1904946 -0.1429717
Moved 301.1207 275 327 -0.1967592 -0.1568931
Moved 301.1364 272.5466 317.9131 -0.2024384 -0.1802648
Moved 301.1515 269.8684 308.5394 -0.208638 -0.2043742
Moved 301.1671 269 298.4966 -0.2106481 -0.2302043
Moved 301.1823 269 288.4537 -0.2106481 -0.2560346
Moved 301.1967 269 281.032 -0.2106481 -0.2751235
