we run the risk of failure
Moved 584.5458 222.5543 259 -0.3181614 -0.3317901
Moved 584.5627 244.4092 259 -0.2675713 -0.3317901
Moved 584.5779 259 259 -0.2337963 -0.3317901
Moved 584.5941 274.7913 248.6188 -0.1972424 -0.3584908
Moved 584.6147 303.2321 239.7303 -0.1314072 -0.381352
Stationary 584.6252 303.2321 239.7303 -0.1314072 -0.381352
Moved 584.639 309.9179 236.541 -0.1159307 -0.3895551
Moved 584.655 318.2192 233.5936 -0.09671475 -0.3971357
Moved 584.6705 324.7603 230.8265 -0.08157343 -0.4042528
Moved 584.6855 328.9109 229.0297 -0.07196545 -0.4088744
Moved 584.7007 332.0758 227.9747 -0.06463934 -0.4115877
Moved 584.7181 334.8338 228 -0.05825499 -0.4115227
Moved 584.7318 336.6009 226.1996 -0.05416453 -0.4161534
Moved 584.7472 338.184 226 -0.05049994 -0.4166668
Moved 584.7627 339 225.4324 -0.04861111 -0.4181268
Ended 584.7789 340 225 -0.04629632 -0.4192387
Candidates 584.8358 12 risk trial total fish royal tidal york disk rush fifth dish typical
Began 585.2531 298 157 -0.1435185 -0.5941358
Stationary 585.2744 298 157 -0.1435185 -0.5941358
Stationary 585.2856 298 157 -0.1435185 -0.5941358
Moved 585.3018 288.746 192.8639 -0.1649398 -0.5018933
Moved 585.3176 285.6077 232.0114 -0.1722044 -0.4012054
Moved 585.333 285 274.9417 -0.1736111 -0.2907878
Moved 585.3563 289.9248 352.152 -0.1622111 -0.0922017
Ended 585.3676 294 368 -0.1527778 -0.05144041
Accept 585.4226 0 risk
Began 585.5139 234 196 -0.2916667 -0.4938272
Stationary 585.5336 234 196 -0.2916667 -0.4938272
Stationary 585.5479 234 196 -0.2916667 -0.4938272
Stationary 585.5629 234 196 -0.2916667 -0.4938272
Stationary 585.579 234 196 -0.2916667 -0.4938272
Moved 585.5941 242.9237 196 -0.2710099 -0.4938272
Moved 585.6118 261.6848 215.0459 -0.2275814 -0.4448408
Moved 585.6258 293 244.5 -0.1550926 -0.3690844
Moved 585.6409 328.3736 278.3736 -0.07320935 -0.2819609
Moved 585.6566 353.0808 303.9973 -0.01601666 -0.2160564
Moved 585.6716 360.5135 314.1189 0.001188616 -0.1900235
Moved 585.6877 368.4264 324.1117 0.01950562 -0.1643219
Moved 585.7041 373.1988 331.3314 0.03055274 -0.1457527
Moved 585.7191 375.8996 335.3494 0.03680468 -0.1354182
Moved 585.7333 376.832 336.832 0.03896286 -0.1316051
Moved 585.7495 377 337.9429 0.03935188 -0.1287477
Stationary 585.7701 377 338 0.03935188 -0.1286009
Moved 585.7819 377 339 0.03935188 -0.1260288
Stationary 585.7946 377 339 0.03935188 -0.1260288
Moved 585.8096 366.22 339 0.0143982 -0.1260288
Moved 585.8261 354.5481 331.3932 -0.01262024 -0.1455936
Moved 585.8412 329.8611 316.6038 -0.069766 -0.1836323
Moved 585.8561 295 292 -0.150463 -0.2469136
Moved 585.8715 266.5933 270.6124 -0.2162192 -0.3019228
Moved 585.8881 244.3047 253.4537 -0.2678131 -0.3460552
Moved 585.9042 232.2396 244.0753 -0.2957415 -0.3701767
Moved 585.918 220.3273 233.1377 -0.3233164 -0.3983084
Moved 585.9337 210.6577 224.8494 -0.3456998 -0.4196262
Moved 585.9492 202.5546 218.5546 -0.364457 -0.4358164
Moved 585.9639 195.2299 211.2299 -0.3814123 -0.4546558
Moved 585.9803 191.0632 208.0474 -0.3910575 -0.4628411
Moved 585.9954 185.5663 203.9247 -0.4037817 -0.4734448
Moved 586.0109 182.5265 200.5265 -0.4108183 -0.4821849
Moved 586.0259 180.8696 198.8696 -0.4146536 -0.4864465
Moved 586.046 181 197.5 -0.4143519 -0.4899692
Ended 586.0601 181 198 -0.4143519 -0.4886832
Candidates 586.2255 12 of if good off god his is odd food goods high odds
Began 586.5783 273 169 -0.2013889 -0.5632716
Stationary 586.5962 273 169 -0.2013889 -0.5632716
Stationary 586.6108 273 169 -0.2013889 -0.5632716
Stationary 586.6279 273 169 -0.2013889 -0.5632716
Moved 586.6428 273 195.3309 -0.2013889 -0.4955481
Moved 586.6589 257.5909 225.1168 -0.237058 -0.4189382
Moved 586.6738 251.9574 250.2274 -0.2500987 -0.3543533
Moved 586.6884 247.8297 270.8517 -0.2596535 -0.3013075
Moved 586.7076 247.6525 285.2132 -0.2600638 -0.2643693
Moved 586.7198 247 320.4548 -0.2615741 -0.1737273
Ended 586.7349 247 352.3469 -0.2615741 -0.09170038
Accept 586.795 0 of
Began 586.9019 293 246 -0.1550926 -0.3652264
Stationary 586.9188 293 246 -0.1550926 -0.3652264
Stationary 586.9395 293 246 -0.1550926 -0.3652264
Stationary 586.9495 293 246 -0.1550926 -0.3652264
Stationary 586.9654 293 246 -0.1550926 -0.3652264
Moved 586.9811 264.1963 236.6993 -0.2217678 -0.3891478
Moved 586.9982 239 237 -0.2800926 -0.3883744
Moved 587.012 213.6629 237 -0.3387433 -0.3883744
Moved 587.0281 197.606 237 -0.3759119 -0.3883744
Moved 587.0432 173.1387 237 -0.4325493 -0.3883744
Moved 587.059 159.2406 245 -0.4647208 -0.3677984
Moved 587.0764 148.3831 246.0881 -0.489854 -0.3649997
Moved 587.0895 138.7259 250.4032 -0.5122086 -0.3539012
Moved 587.1048 129.8681 252.7106 -0.5327126 -0.3479667
Moved 587.1202 125.2733 255.4845 -0.5433488 -0.340832
Moved 587.1355 121.5 259.5 -0.5520834 -0.3305041
Moved 587.1512 120.288 263.56 -0.5548888 -0.3200618
Moved 587.1663 120 268.2892 -0.5555555 -0.307898
Moved 587.1865 120 278.3597 -0.5555555 -0.2819966
Moved 587.198 154.5462 295.7009 -0.4755875 -0.2373948
Moved 587.2128 197.658 316.713 -0.3757916 -0.1833515
Moved 587.2299 264.8621 337.4399 -0.2202265 -0.1300413
Moved 587.2441 296 347 -0.1481481 -0.1054527
Moved 587.2608 302.4154 348.1093 -0.1332977 -0.1025995
Moved 587.2758 341.3665 354.2733 -0.043133 -0.08674566
Moved 587.2905 357.8353 355.4863 -0.005010813 -0.08362594
Moved 587.306 363.6712 356.1671 0.008498133 -0.08187478
Moved 587.322 377.7837 358.2548 0.04116585 -0.07650516
Moved 587.3369 384.2075 358 0.05603582 -0.07716057
Moved 587.3523 389.0949 358 0.06734937 -0.07716057
Moved 587.3676 391.0995 358 0.0719896 -0.07716057
Moved 587.3824 395.3367 358 0.08179794 -0.07716057
Moved 587.3983 396.2636 358 0.0839435 -0.07716057
Moved 587.4128 400.2074 347.1333 0.09307276 -0.1051099
Moved 587.435 404.5945 339.5138 0.103228 -0.1247074
Stationary 587.4462 404.5945 339.5138 0.103228 -0.1247074
Moved 587.4596 405 310.1038 0.1041667 -0.2003502
Stationary 587.4729 405 310.1038 0.1041667 -0.2003502
Moved 587.4899 405 286.0533 0.1041667 -0.2622087
Moved 587.5058 390.3026 264.954 0.07014503 -0.3164764
Moved 587.5209 391.1567 256.0968 0.07212192 -0.3392573
Moved 587.5364 388.5613 247.6841 0.06611416 -0.3608948
Moved 587.5526 388.403 241.0149 0.0657476 -0.3780482
Moved 587.5676 387.0232 235.0927 0.06255358 -0.3932802
Moved 587.5826 387 232.2869 0.06250004 -0.4004968
Moved 587.5989 387 228.5 0.06250004 -0.4102367
Moved 587.6136 384.4332 228.2166 0.05655825 -0.4109657
Moved 587.6292 378.1711 228 0.0420626 -0.4115227
Moved 587.644 367.6053 239.8453 0.01760483 -0.3810562
Moved 587.6616 356.6177 249.4595 -0.007829319 -0.3563286
Moved 587.6818 338.5421 273.5327 -0.04967118 -0.2944118
Stationary 587.6922 338.5421 273.5327 -0.04967118 -0.2944118
Moved 587.705 332.6739 284.6522 -0.06325489 -0.2658122
Moved 587.7236 328.4799 295.3003 -0.07296324 -0.2384252
Moved 587.7379 321.5 316.5 -0.08912037 -0.1838992
Moved 587.7531 322.0674 322.5278 -0.08780683 -0.1683956
Moved 587.7682 320.68 332.2402 -0.09101853 -0.1434152
Moved 587.7834 321 339.2563 -0.09027779 -0.1253697
Moved 587.7991 321 345.3663 -0.09027779 -0.1096546
Moved 587.8145 321 350.8851 -0.09027779 -0.09546012
Moved 587.8299 321 355.9206 -0.09027779 -0.08250876
Moved 587.8452 321 358.8209 -0.09027779 -0.07504914
Moved 587.8605 329.9633 361.5609 -0.06952941 -0.06800184
Moved 587.8767 328 364.3397 -0.07407407 -0.0608547
Moved 587.895 328 366.0564 -0.07407407 -0.05643938
Moved 587.9062 328 367.4437 -0.07407407 -0.05287131
Moved 587.9222 328 368.5 -0.07407407 -0.0501544
Moved 587.9379 320.2893 369.1016 -0.09192297 -0.04860717
Moved 587.9543 317.509 369 -0.09835884 -0.04886839
Moved 587.9683 308.7361 369 -0.1186663 -0.04886839
Moved 587.9831 298.9706 369 -0.1412718 -0.04886839
Moved 587.9991 286.5786 369 -0.169957 -0.04886839
Moved 588.0148 274.1703 369 -0.1986798 -0.04886839
Moved 588.03 261.7862 369 -0.2273468 -0.04886839
Moved 588.0453 248 369 -0.2592593 -0.04886839
Moved 588.0616 239.2483 364.2484 -0.2795177 -0.06108963
Moved 588.0767 228.3806 361.0423 -0.3046744 -0.06933573
Moved 588.0908 218.6631 359.6661 -0.3271687 -0.07287516
Moved 588.1134 201.5585 359 -0.3667628 -0.07458848
Stationary 588.1243 201.5585 359 -0.3667628 -0.07458848
Moved 588.137 194.6772 359 -0.3826917 -0.07458848
Moved 588.1542 188.6283 359 -0.3966936 -0.07458848
Moved 588.1687 184.3617 359 -0.40657 -0.07458848
Moved 588.1839 182.6134 359 -0.410617 -0.07458848
Moved 588.1998 181.5 359 -0.4131944 -0.07458848
Moved 588.2143 182 359 -0.412037 -0.07458848
Ended 588.2307 182 359 -0.412037 -0.07458848
Candidates 588.4125 12 strike daughter style failure fatigue stroke failed fault settle spike adults arthur
Began 589.3127 289 297 -0.1643519 -0.2340535
Stationary 589.3251 289 297 -0.1643519 -0.2340535
Stationary 589.3384 289 297 -0.1643519 -0.2340535
Stationary 589.3596 289 297 -0.1643519 -0.2340535
Stationary 589.3716 289 297 -0.1643519 -0.2340535
Stationary 589.3845 289 297 -0.1643519 -0.2340535
Stationary 589.3996 289 297 -0.1643519 -0.2340535
Moved 589.4162 289 267.0632 -0.1643519 -0.3110514
Moved 589.4322 289 256.5 -0.1643519 -0.3382202
Moved 589.448 289 241.8921 -0.1643519 -0.375792
Moved 589.463 289 225.3484 -0.1643519 -0.4183426
Moved 589.478 289 209 -0.1643519 -0.4603909
Moved 589.494 281.1033 197.0326 -0.1826313 -0.4911714
Moved 589.5088 279.7261 180.7133 -0.1858192 -0.5331449
Moved 589.5249 280 153.5841 -0.1851852 -0.6029217
Ended 589.5397 288.3185 133.4823 -0.1659293 -0.6546237
Accept 589.582 3 failure
PhraseEnd 589.9521
