we run the risk of failure
Stationary 631.3053 209 521 -0.349537 0.3420781
Moved 631.3199 209 522.3073 -0.349537 0.3454406
Stationary 631.3362 209 522.3073 -0.349537 0.3454406
Stationary 631.3532 209 522.3073 -0.349537 0.3454406
Stationary 631.3671 209 522 -0.349537 0.3446501
Moved 631.3827 215.605 522 -0.3342477 0.3446501
Moved 631.3985 221.8214 522 -0.3198578 0.3446501
Moved 631.4135 227 522 -0.3078704 0.3446501
Moved 631.4291 233.0571 522 -0.2938493 0.3446501
Moved 631.4454 240.9373 522 -0.2756081 0.3446501
Moved 631.4601 245.0967 522 -0.2659799 0.3446501
Moved 631.4754 249.4928 522 -0.2558036 0.3446501
Moved 631.4907 253.3784 522 -0.2468091 0.3446501
Moved 631.507 256 522 -0.2407407 0.3446501
Moved 631.523 256.886 522 -0.2386897 0.3446501
Moved 631.537 257.9609 522 -0.2362015 0.3446501
Moved 631.554 259.3284 522 -0.2330362 0.3446501
Ended 631.5684 260 522 -0.2314815 0.3446501
Candidates 631.7186 12 we e were wee w ew er re wet wt sweet fewer
Began 632.1679 409 362 0.113426 -0.06687243
Stationary 632.1864 409 362 0.113426 -0.06687243
Stationary 632.2009 409 362 0.113426 -0.06687243
Moved 632.2154 409 383.9248 0.113426 -0.01048155
Moved 632.2309 395.9734 443.3185 0.08327186 0.14228
Moved 632.2458 393.8598 521.1308 0.07837921 0.3424145
Moved 632.2614 404.2724 606.9189 0.1024823 0.563063
Ended 632.278 434 685 0.1712963 0.7638888
Accept 632.306 0 we
Began 632.8901 306 520 -0.125 0.3395061
Stationary 632.9096 306 520 -0.125 0.3395061
Stationary 632.9235 306 520 -0.125 0.3395061
Stationary 632.9388 306 520 -0.125 0.3395061
Stationary 632.9554 306 520 -0.125 0.3395061
Stationary 632.9701 306 520 -0.125 0.3395061
Stationary 632.9854 306 520 -0.125 0.3395061
Stationary 633.0013 306 520 -0.125 0.3395061
Stationary 633.017 306 520 -0.125 0.3395061
Stationary 633.0311 306 520 -0.125 0.3395061
Stationary 633.0483 306 520 -0.125 0.3395061
Moved 633.0709 295.076 520 -0.150287 0.3395061
Stationary 633.082 295.076 520 -0.150287 0.3395061
Moved 633.094 293.6927 520 -0.1534892 0.3395061
Moved 633.1091 292.2682 514.8773 -0.1567866 0.3263303
Moved 633.1255 291.1597 513 -0.1593525 0.321502
Moved 633.1432 289.8338 513 -0.1624218 0.321502
Moved 633.1573 288.5 511.5 -0.1655093 0.317644
Moved 633.1721 287.0851 512 -0.1687844 0.31893
Moved 633.1876 286.5 512 -0.1701389 0.31893
Moved 633.2027 285.331 511 -0.1728448 0.3163579
Moved 633.2186 284.5 511 -0.1747685 0.3163579
Stationary 633.2324 284.5 511 -0.1747685 0.3163579
Moved 633.2497 283.8665 509.8665 -0.176235 0.3134424
Stationary 633.2667 283.8665 509.8665 -0.176235 0.3134424
Stationary 633.2794 284 510 -0.1759259 0.3137859
Moved 633.2939 284 508.5 -0.1759259 0.3099279
Stationary 633.309 284 508.5 -0.1759259 0.3099279
Moved 633.325 294.547 506.6816 -0.1515116 0.305251
Moved 633.3409 301.15 505.3083 -0.1362269 0.3017189
Moved 633.3569 308.6999 505 -0.1187502 0.3009258
Moved 633.3718 317.9127 505 -0.09742424 0.3009258
Moved 633.3878 327.5 505 -0.07523149 0.3009258
Moved 633.4029 338.1553 503.1207 -0.05056649 0.2960921
Moved 633.4183 347.7231 501.7538 -0.02841885 0.2925767
Moved 633.4337 358.7243 501.2845 -0.002952914 0.2913695
Moved 633.4496 368.6103 501 0.0199312 0.2906378
Moved 633.4655 378.3586 499.5202 0.04249672 0.2868317
Moved 633.4865 392.2787 500 0.07471929 0.2880658
Stationary 633.4976 392.2787 500 0.07471929 0.2880658
Moved 633.5106 399.3473 500 0.09108166 0.2880658
Moved 633.5247 407.2579 500 0.1093932 0.2880658
Moved 633.5421 412.0999 500 0.1206018 0.2880658
Moved 633.5572 417.6369 500 0.1334188 0.2880658
Moved 633.5712 420.5845 500 0.1402419 0.2880658
Moved 633.5877 422.8224 500 0.1454221 0.2880658
Moved 633.6027 426.7555 500 0.1545266 0.2880658
Moved 633.6183 429.8488 500 0.161687 0.2880658
Moved 633.6338 432.8659 500 0.1686711 0.2880658
Moved 633.6495 434.3057 500 0.1720039 0.2880658
Moved 633.6646 437.3579 500 0.1790691 0.2880658
Moved 633.6804 440.1215 500 0.1854663 0.2880658
Moved 633.6968 442.8728 500 0.1918353 0.2880658
Moved 633.7114 444.9846 503.9382 0.1967235 0.2981948
Moved 633.7267 447.7489 508.8745 0.2031225 0.3108909
Moved 633.743 451.774 511.516 0.2124399 0.3176851
Moved 633.757 454.2797 513.2797 0.2182399 0.3222212
Moved 633.7719 456.0224 516.0449 0.2222742 0.3293334
Moved 633.7875 457.406 517.4059 0.2254768 0.3328341
Moved 633.8032 458.7846 519.7846 0.2286682 0.3389522
Moved 633.8176 459 520.8592 0.2291666 0.3417159
Moved 633.8341 459 521.5 0.2291666 0.3433641
Moved 633.8489 459 521 0.2291666 0.3420781
Stationary 633.8644 459 521 0.2291666 0.3420781
Stationary 633.8804 459 521 0.2291666 0.3420781
Moved 633.8976 449.8204 510.3674 0.2079177 0.3147308
Moved 633.9112 446.7798 504.5597 0.2008793 0.2997934
Moved 633.9261 442.5066 496.0132 0.1909876 0.2778118
Moved 633.9445 441.4424 486.4245 0.1885241 0.2531493
Moved 633.9572 439.1403 473.6313 0.1831951 0.2202452
Moved 633.973 437.6836 459.8362 0.1798232 0.1847639
Moved 633.9879 437 446.2679 0.1782407 0.1498659
Moved 634.004 437 435.3407 0.1782407 0.1217609
Moved 634.0182 437 425.7996 0.1782407 0.0972212
Moved 634.0334 437 418.7394 0.1782407 0.07906227
Moved 634.0497 437 409.679 0.1782407 0.05575878
Moved 634.0664 437 396.1732 0.1782407 0.02102149
Moved 634.0819 441.7087 385.6366 0.1891405 -0.006078751
Moved 634.1031 446.4345 367.8275 0.2000799 -0.0518842
Stationary 634.114 446.4345 367.8275 0.2000799 -0.0518842
Moved 634.1272 447 356.2468 0.2013889 -0.08166992
Moved 634.1431 448.1993 343.0065 0.2041652 -0.1157242
Moved 634.1581 451 331.5 0.2106482 -0.145319
Moved 634.1738 453.3742 324.1903 0.216144 -0.1641197
Moved 634.189 456.1205 317.7589 0.2225012 -0.1806613
Moved 634.2045 457.4403 312.2388 0.2255563 -0.1948591
Moved 634.2202 459.6519 304.0443 0.2306757 -0.2159356
Moved 634.2355 461.2114 296.9429 0.2342857 -0.2342003
Moved 634.25 464.1857 288.2571 0.2411706 -0.2565404
Moved 634.2662 466.9515 281.097 0.247573 -0.2749564
Moved 634.2814 469.0631 276.8738 0.2524609 -0.2858185
Moved 634.2972 470.4213 274.1574 0.2556049 -0.292805
Moved 634.3124 472.8011 267.5969 0.2611136 -0.3096789
Moved 634.3276 473 264.6448 0.2615741 -0.3172717
Moved 634.3436 474.5 260.5 0.2650462 -0.3279321
Moved 634.3582 474 254.2047 0.2638889 -0.3441238
Moved 634.3745 475.3192 244.7657 0.2669426 -0.3684009
Moved 634.3898 475 236.5 0.2662037 -0.3896605
Moved 634.4061 475 227.8276 0.2662037 -0.4119659
Moved 634.4205 475 220.3947 0.2662037 -0.4310838
Moved 634.4356 475 215 0.2662037 -0.4449589
Moved 634.4515 475 213.234 0.2662037 -0.449501
Moved 634.4673 475 210.4746 0.2662037 -0.4565982
Ended 634.4811 475 209 0.2662037 -0.4603909
Candidates 634.5704 12 rum trim run ruin tim erin win room tin ron won dumb
Began 635.5568 379 474 0.04398147 0.2211934
Stationary 635.5783 379 474 0.04398147 0.2211934
Moved 635.5916 403 474 0.09953707 0.2211934
Moved 635.607 457.705 464.6202 0.226169 0.1970685
Moved 635.6228 512.9882 458.7012 0.3541392 0.1818445
Moved 635.645 609.6218 453 0.5778283 0.167181
Stationary 635.6555 609.6218 453 0.5778283 0.167181
Ended 635.668 632.6959 453 0.6312404 0.167181
Accept 635.6968 2 run
Began 636.2963 309 567 -0.1180555 0.4603909
Stationary 636.3165 309 567 -0.1180555 0.4603909
Stationary 636.331 309 567 -0.1180555 0.4603909
Stationary 636.3481 309 567 -0.1180555 0.4603909
Stationary 636.3616 309 567 -0.1180555 0.4603909
Stationary 636.3768 309 567 -0.1180555 0.4603909
Stationary 636.3932 309 567 -0.1180555 0.4603909
Stationary 636.4075 309 567 -0.1180555 0.4603909
Stationary 636.4226 309 567 -0.1180555 0.4603909
Stationary 636.4383 309 567 -0.1180555 0.4603909
Stationary 636.4542 309 567 -0.1180555 0.4603909
Stationary 636.4689 309 567 -0.1180555 0.4603909
Stationary 636.4839 309 567 -0.1180555 0.4603909
Stationary 636.4995 309 567 -0.1180555 0.4603909
Stationary 636.5153 309 567 -0.1180555 0.4603909
Stationary 636.5313 309 567 -0.1180555 0.4603909
Stationary 636.5471 309 567 -0.1180555 0.4603909
Moved 636.5621 309 557.3674 -0.1180555 0.4356155
Moved 636.5778 309 555.9914 -0.1180555 0.4320765
Stationary 636.5938 309 555.9914 -0.1180555 0.4320765
Moved 636.6085 303.569 554.2241 -0.1306272 0.4275311
Moved 636.6249 302 552.8375 -0.1342593 0.4239645
Moved 636.6415 302 551.5 -0.1342593 0.4205247
Moved 636.6556 302 548.8342 -0.1342593 0.413668
Moved 636.6711 302 546.0594 -0.1342593 0.4065314
Moved 636.6935 302 539.5495 -0.1342593 0.3897877
Stationary 636.7045 302 539.5495 -0.1342593 0.3897877
Moved 636.7165 302 535.6871 -0.1342593 0.3798535
Moved 636.7318 302 531.5356 -0.1342593 0.3691757
Moved 636.7473 310.7278 525.5444 -0.1140561 0.3537664
Moved 636.7631 312.9006 521.1989 -0.1090264 0.3425896
Moved 636.7778 315.6437 515.7125 -0.1026765 0.3284786
Moved 636.7956 318.413 509.174 -0.09626617 0.3116614
Moved 636.8098 321.1879 504.7182 -0.08984292 0.300201
Moved 636.8255 323.9624 499.0752 -0.08342038 0.2856872
Moved 636.8406 326.7269 495.4096 -0.07702102 0.2762592
Moved 636.8551 329.501 491.2485 -0.07059962 0.2655569
Moved 636.8709 332 486 -0.06481484 0.2520575
Moved 636.8865 333.3636 484.6364 -0.06165827 0.2485502
Moved 636.902 335.0604 481.8792 -0.05773047 0.2414587
Moved 636.917 337.8808 479.1192 -0.05120178 0.2343599
Moved 636.9324 341.4456 472.7391 -0.04294997 0.2179504
Moved 636.9479 345.6029 465.9951 -0.03332655 0.2006045
Moved 636.9637 350.757 459.0717 -0.02139588 0.1827976
Moved 636.9781 355.8813 452.1484 -0.009534012 0.1649905
Moved 636.9937 361.2237 443.6421 0.002832711 0.1431123
Moved 637.0095 368.1296 431.1667 0.01881848 0.1110255
Moved 637.0255 375.0786 421.1057 0.03490428 0.0851482
Moved 637.0402 383.2662 410.3117 0.05385697 0.05738599
Moved 637.0552 388.7849 402.0251 0.06663173 0.03607287
Moved 637.071 392.9438 396.075 0.07625868 0.02076899
Moved 637.0913 395.7297 390.5406 0.0827076 0.006534396
Moved 637.105 398 387.5 0.08796295 -0.001286047
Moved 637.1177 400.6328 383.5507 0.09405752 -0.01144362
Moved 637.1333 402.2005 379.3986 0.09768634 -0.02212304
Moved 637.1487 404.5868 375.2395 0.1032102 -0.03282029
Moved 637.1647 405.973 373.027 0.1064189 -0.03851094
Moved 637.1791 407.3566 370.2867 0.1096218 -0.04555879
Moved 637.1975 407 368.5101 0.1087963 -0.0501285
Moved 637.2104 408.1201 365.7599 0.1113891 -0.05720201
Moved 637.2267 408 364.877 0.1111111 -0.05947293
Moved 637.2413 408 363.5 0.1111111 -0.06301456
Moved 637.2561 408 364 0.1111111 -0.06172839
Stationary 637.2715 408 364 0.1111111 -0.06172839
Stationary 637.2876 408 364 0.1111111 -0.06172839
Moved 637.3026 400.9 364 0.09467591 -0.06172839
Moved 637.3181 396.6697 364 0.08488357 -0.06172839
Moved 637.3344 392 376 0.07407407 -0.03086435
Moved 637.3497 380.9077 384.1931 0.04839758 -0.00979141
Moved 637.3653 368.4246 396.5754 0.01950135 0.02205597
Moved 637.3797 357.311 408.3588 -0.006224513 0.05236323
Moved 637.3953 347.6524 419.3973 -0.02858246 0.08075423
Moved 637.4114 340.8525 426.1475 -0.04432291 0.09811581
Moved 637.4265 332.763 436.8555 -0.06304856 0.125657
Moved 637.4413 327.2569 442.7432 -0.07579431 0.1408002
Moved 637.4642 315.3049 455.6951 -0.1034609 0.1741129
Stationary 637.4757 315.3049 455.6951 -0.1034609 0.1741129
Moved 637.4885 307.03 464.965 -0.1226157 0.1979551
Moved 637.5026 297.3763 474.6237 -0.1449622 0.2227975
Moved 637.5204 292.0061 482.7424 -0.1573934 0.243679
Moved 637.5349 286.4457 489.6929 -0.1702646 0.2615558
Moved 637.5496 281 496.5 -0.1828704 0.2790637
Moved 637.5634 278.6035 499.0947 -0.1884178 0.2857374
Moved 637.5803 275.023 503.9692 -0.1967059 0.2982747
Moved 637.5981 270.8839 508.1161 -0.2062872 0.3089404
Moved 637.6109 267.4922 510.5079 -0.2141385 0.3150922
Moved 637.6269 263.5784 514.4216 -0.2231982 0.3251584
Moved 637.6422 261 515.5 -0.2291666 0.327932
Moved 637.6575 259.1863 516.9069 -0.233365 0.3315505
Moved 637.6736 257.7091 518.2909 -0.2367846 0.3351102
Moved 637.6883 255.4587 519.2706 -0.2419937 0.3376301
Moved 637.7037 252.5141 521.486 -0.2488101 0.3433281
Moved 637.7189 248.6204 523.1265 -0.2578232 0.3475475
Moved 637.7348 246 524.5 -0.2638889 0.3510802
Ended 637.7523 244 525.5 -0.2685185 0.3536522
Candidates 637.8712 12 the where there threw egfr she urge trigger other regret edge rubber
Began 638.2707 403 351 0.09953707 -0.09516476
Moved 638.3005 398.0498 384.8208 0.08807819 -0.00817707
Moved 638.3132 388.6499 449.9815 0.06631911 0.1594173
Stationary 638.3235 388.6499 449.9815 0.06631911 0.1594173
Moved 638.3351 388 541.0983 0.06481478 0.3937713
Ended 638.3524 407.5 633 0.1099537 0.6301439
Accept 638.3969 0 the
Began 638.9954 348 525 -0.0277778 0.3523662
Stationary 639.0138 348 525 -0.0277778 0.3523662
Stationary 639.0284 348 525 -0.0277778 0.3523662
Stationary 639.0482 348 525 -0.0277778 0.3523662
Stationary 639.0624 348 525 -0.0277778 0.3523662
Stationary 639.0767 348 525 -0.0277778 0.3523662
Stationary 639.0904 348 525 -0.0277778 0.3523662
Moved 639.1055 337.209 517.4463 -0.05275692 0.3329379
Moved 639.1217 333.9848 515.3282 -0.06022036 0.3274903
Moved 639.1379 330.9085 512.9084 -0.06734148 0.3212665
Moved 639.1533 328.1562 511.5781 -0.07371251 0.317845
Moved 639.1685 326.1993 510.1993 -0.07824231 0.3142987
Moved 639.1837 323.6466 508.8233 -0.08415138 0.3107595
Moved 639.1993 322.5 507.5 -0.08680557 0.3073559
Moved 639.2142 321.066 507.066 -0.09012496 0.3062395
Moved 639.2354 320.5 506.5 -0.09143516 0.3047839
Moved 639.2463 319.8361 505.8361 -0.09297207 0.3030762
Moved 639.2606 318.2436 506 -0.09665836 0.3034978
Moved 639.2762 318 504.8669 -0.09722222 0.3005837
Moved 639.2915 316.5 505 -0.1006944 0.3009258
Moved 639.3074 315.5 505 -0.1030092 0.3009258
Moved 639.3228 314.8681 505 -0.104472 0.3009258
Moved 639.3378 313.5 503.5 -0.1076389 0.2970678
Moved 639.353 312.3174 504 -0.1103764 0.2983539
Moved 639.3687 309.8751 504 -0.1160299 0.2983539
Moved 639.3839 308.5578 504 -0.1190791 0.2983539
Moved 639.3996 304.549 504 -0.1283588 0.2983539
Moved 639.4149 301.6074 504 -0.1351681 0.2983539
Moved 639.4301 298.851 504 -0.1415485 0.2983539
Moved 639.4462 296.0938 504 -0.1479311 0.2983539
Moved 639.4612 293.9328 504 -0.1529334 0.2983539
Moved 639.4767 292.5847 513.9071 -0.156054 0.323835
Moved 639.4916 291.2042 511.7958 -0.1592495 0.3184047
Moved 639.5073 290.5 512.5 -0.1608796 0.3202159
Stationary 639.5233 290.5 512.5 -0.1608796 0.3202159
Moved 639.5438 291 514.1512 -0.1597222 0.324463
Stationary 639.5538 291 514.1512 -0.1597222 0.324463
Moved 639.568 309 515.5 -0.1180555 0.327932
Moved 639.5845 327.7621 516.7509 -0.07462481 0.3311494
Moved 639.5998 348.0543 518.137 -0.02765218 0.3347144
Moved 639.6143 368.5 518 0.01967589 0.3343621
Moved 639.6302 380.9606 518 0.04851997 0.3343621
Moved 639.6454 393.4488 518 0.07742772 0.3343621
Moved 639.6644 402.5121 513.4879 0.09840775 0.3227567
Moved 639.6763 412.2092 509.9701 0.1208547 0.313709
Moved 639.6937 418.24 508.96 0.1348149 0.3111111
Moved 639.7065 429.4101 509 0.1606715 0.3112139
Moved 639.723 437.8205 509 0.18014 0.3112139
Moved 639.7385 446.0956 509 0.1992954 0.3112139
Moved 639.7526 452.5 509 0.2141203 0.3112139
Moved 639.7692 459.739 509 0.2308773 0.3112139
Moved 639.785 465.31 509 0.2437731 0.3112139
Moved 639.8001 468.5 509 0.2511574 0.3112139
Moved 639.8151 471.3429 509 0.2577382 0.3112139
Moved 639.8377 475.854 509 0.2681807 0.3112139
Stationary 639.8482 475.854 509 0.2681807 0.3112139
Moved 639.8606 476.8306 509 0.2704412 0.3112139
Moved 639.8765 478.2034 509 0.273619 0.3112139
Moved 639.8912 479.5831 509 0.2768128 0.3112139
Moved 639.9083 480.5 509 0.2789353 0.3112139
Stationary 639.9233 480.5 509 0.2789353 0.3112139
Stationary 639.9387 480.5 509 0.2789353 0.3112139
Stationary 639.9555 480.5 509 0.2789353 0.3112139
Stationary 639.9701 480.5 509 0.2789353 0.3112139
Moved 639.9847 466.6516 506.2823 0.2468788 0.3042239
Moved 640.0012 455.5731 499.3582 0.221234 0.2864149
Moved 640.0149 440.5689 491.1285 0.1865021 0.265248
Moved 640.0305 430.5 487 0.1631944 0.2546296
Moved 640.046 416.0648 481.6194 0.1297797 0.2407907
Moved 640.0609 398.7743 476.3151 0.08975526 0.2271478
Moved 640.0767 383.3387 471.8898 0.05402486 0.2157658
Moved 640.0937 369.543 469.1207 0.02209028 0.2086436
Moved 640.1121 355.8795 465.0638 -0.009538284 0.1982094
Moved 640.1234 341.9823 459.1929 -0.04170765 0.1831093
Moved 640.1398 327.0703 451.4929 -0.07622619 0.1633046
Moved 640.1551 319.0878 447.5439 -0.09470423 0.1531478
Moved 640.1702 299 437.5 -0.1412037 0.1273147
Moved 640.1848 293.5589 434.3194 -0.1537987 0.1191341
Moved 640.2006 283.8994 428.7997 -0.1761588 0.1049373
Moved 640.2162 274.2216 421.9042 -0.1985612 0.08720201
Moved 640.2321 264.5016 412.5016 -0.2210611 0.06301856
Moved 640.2469 256.2973 404.2973 -0.2400526 0.04191685
Moved 640.2626 251.5 398 -0.2511574 0.02572008
Moved 640.278 246.4124 392.5499 -0.2629343 0.01170221
Moved 640.2939 242.292 388.292 -0.2724721 0.0007510086
Moved 640.3084 239.1356 385.7571 -0.2797787 -0.005768905
Moved 640.3238 235.9899 382.9899 -0.2870603 -0.01288606
Moved 640.3394 233.2228 380.2228 -0.2934656 -0.02000306
Moved 640.355 229.4599 379 -0.3021762 -0.02314815
Moved 640.3707 227.847 376.694 -0.3059097 -0.02907922
Moved 640.3919 224.3949 374.395 -0.3139006 -0.03499247
Stationary 640.4025 224.3949 374.395 -0.3139006 -0.03499247
Moved 640.4158 223.0168 373.0168 -0.3170908 -0.03853716
Moved 640.4313 220.2815 371.6407 -0.3234225 -0.04207635
Moved 640.4493 219.2607 371 -0.3257854 -0.04372435
Moved 640.4622 217.8802 369.8802 -0.3289811 -0.04660453
Moved 640.4773 216.5 368.5 -0.3321759 -0.0501544
Stationary 640.4955 216.5 368.5 -0.3321759 -0.0501544
Moved 640.5088 216 368 -0.3333333 -0.05144041
Stationary 640.5234 216 368 -0.3333333 -0.05144041
Moved 640.5438 223.7016 368 -0.3155055 -0.05144041
Moved 640.5562 236.7337 368 -0.2853386 -0.05144041
Moved 640.5715 252.1633 382.6939 -0.249622 -0.01364743
Moved 640.5856 271.975 385.377 -0.2037615 -0.006746558
Moved 640.6028 289.8632 392.1013 -0.1623537 0.01054838
Moved 640.6174 304.4506 395.9859 -0.1285866 0.02053983
Moved 640.6364 325.4672 402.4112 -0.07993703 0.03706579
Moved 640.6489 341.9734 405.1622 -0.04172832 0.0441415
Moved 640.663 358.4399 406.4533 -0.003611396 0.04746221
Moved 640.6785 376.1643 407.847 0.03741731 0.05104689
Moved 640.6943 389.0676 409.2297 0.06728619 0.05460319
Moved 640.709 403.8452 410 0.1014936 0.05658428
Moved 640.7247 416.0837 411.514 0.1298234 0.06047825
Moved 640.7411 431.7834 413.0653 0.1661651 0.0644683
Moved 640.7555 444.0759 414.4529 0.1946201 0.06803724
Moved 640.7708 455.7856 416.8265 0.2217259 0.07414229
Moved 640.7868 463.1198 418.2239 0.2387031 0.07773642
Moved 640.8011 471.4027 418 0.2578766 0.07716041
Moved 640.8179 475.9337 418 0.268365 0.07716041
Moved 640.8329 484.2352 418 0.2875816 0.07716041
Moved 640.8493 485.8857 418 0.291402 0.07716041
Moved 640.8633 490.5577 418 0.3022169 0.07716041
Moved 640.8858 498.5 418 0.3206019 0.07716041
Moved 640.9003 499.8461 418 0.3237178 0.07716041
Stationary 640.9114 499.8461 418 0.3237178 0.07716041
Moved 640.9238 503.8978 418 0.3330967 0.07716041
Moved 640.9416 504.6735 413.2855 0.3348924 0.0650347
Moved 640.9562 505.7968 410.2032 0.3374925 0.05710707
Moved 640.9715 507.1208 410 0.3405573 0.05658428
Moved 640.9868 508.4955 408.5045 0.3437395 0.05273791
Moved 641.002 509 407.1336 0.3449074 0.04921187
Moved 641.0171 510.2387 407 0.3477748 0.04886827
Stationary 641.0329 510.2387 407 0.3477748 0.04886827
Ended 641.0486 510 406 0.3472221 0.04629618
Candidates 641.1525 12 risk trial royal total rush serial ritual tidal disk wish rural dual
Began 641.6185 418 343 0.1342593 -0.1157408
Stationary 641.6351 418 343 0.1342593 -0.1157408
Moved 641.6541 410.3599 357.4314 0.1165738 -0.07862294
Moved 641.6662 395.5391 413.8437 0.08226644 0.06647035
Moved 641.6801 393 507.2339 0.07638891 0.3066714
Moved 641.6952 410.864 613.922 0.1177407 0.581075
Ended 641.7115 423 665.5 0.1458333 0.7137346
Accept 641.7268 0 risk
Began 642.2874 548 521 0.4351853 0.3420781
Stationary 642.299 548 521 0.4351853 0.3420781
Stationary 642.3111 548 521 0.4351853 0.3420781
Stationary 642.3276 548 521 0.4351853 0.3420781
Stationary 642.3429 548 521 0.4351853 0.3420781
Stationary 642.3588 548 521 0.4351853 0.3420781
Stationary 642.3749 548 521 0.4351853 0.3420781
Stationary 642.3904 548 521 0.4351853 0.3420781
Stationary 642.4041 548 521 0.4351853 0.3420781
Stationary 642.4244 548 521 0.4351853 0.3420781
Moved 642.4353 536.9894 521 0.4096976 0.3420781
Moved 642.4506 537.5 521 0.4108796 0.3420781
Moved 642.4672 536.8969 521 0.4094834 0.3420781
Moved 642.4817 535.5 521 0.40625 0.3420781
Stationary 642.4973 535.5 521 0.40625 0.3420781
Moved 642.5125 533.657 521 0.4019839 0.3420781
Moved 642.5278 532.6946 521 0.399756 0.3420781
Stationary 642.5435 532.6946 521 0.399756 0.3420781
Moved 642.5583 531.6414 521 0.397318 0.3420781
Moved 642.5748 530.4549 521 0.3945715 0.3420781
Stationary 642.5912 530 521 0.3935185 0.3420781
Moved 642.6053 528.6989 521 0.3905068 0.3420781
Moved 642.6207 527.3156 521 0.3873045 0.3420781
Moved 642.6377 526.2147 521 0.3847563 0.3420781
Moved 642.6575 523.8223 521 0.3792182 0.3420781
Moved 642.6695 522.5286 521 0.3762236 0.3420781
Moved 642.6818 520.2977 521 0.3710596 0.3420781
Moved 642.6975 517.5383 529.616 0.3646719 0.3642386
Moved 642.7139 515.3876 528 0.3596936 0.3600822
Moved 642.7294 513.0082 528 0.3541856 0.3600822
Moved 642.7462 510.2561 528 0.3478151 0.3600822
Stationary 642.7598 509.6607 528 0.3464369 0.3600822
Moved 642.7758 507.3469 529 0.3410808 0.3626543
Moved 642.8002 503.4095 529 0.3319665 0.3626543
Moved 642.8122 501.0573 529 0.3265216 0.3626543
Stationary 642.8234 501.0573 529 0.3265216 0.3626543
Moved 642.8356 498.2977 529 0.3201335 0.3626543
Moved 642.8513 493.0744 529 0.3080426 0.3626543
Moved 642.8738 476.5163 511.846 0.2697136 0.3185339
Stationary 642.8854 476.5163 511.846 0.2697136 0.3185339
Moved 642.898 469 505.5 0.2523148 0.3022119
Moved 642.9126 461.3492 499.2794 0.2346047 0.2862123
Moved 642.9285 454.4315 493.7452 0.2185913 0.2719783
Moved 642.946 444.8165 486.5137 0.1963344 0.2533789
Moved 642.9588 435.4756 479.6254 0.1747119 0.2356618
Moved 642.9749 421.5294 471.3176 0.1424292 0.2142943
Moved 642.9916 414.0918 467.3843 0.1252125 0.2041777
Moved 643.0061 404.0541 460.7028 0.1019772 0.1869926
Moved 643.0213 394.5289 456.3695 0.07992804 0.1758475
Moved 643.037 386.4312 452.2156 0.06118338 0.1651634
Moved 643.0524 376.1642 445.1231 0.03741711 0.1469215
Moved 643.0682 367.799 440.8995 0.01805325 0.1360582
Moved 643.0875 359.9834 435.7375 -3.849467E-05 0.1227816
Moved 643.0993 353.8383 431.5589 -0.01426314 0.1120342
Moved 643.114 349.4335 428.6223 -0.02445956 0.1044812
Moved 643.1288 344 423 -0.03703703 0.09002049
Moved 643.144 340.0949 419.0948 -0.04607667 0.07997638
Moved 643.1599 335.955 413.6066 -0.05565981 0.06586063
Moved 643.1789 331.8237 410.8237 -0.06522293 0.05870277
