I can still feel your presence
Stationary 1170.312 307 223 -0.1226852 -0.4243828
Stationary 1170.343 307 223 -0.1226852 -0.4243828
Stationary 1170.373 307 223 -0.1226852 -0.4243828
Stationary 1170.404 307 223 -0.1226852 -0.4243828
Stationary 1170.435 307 223 -0.1226852 -0.4243828
Stationary 1170.466 307 223 -0.1226852 -0.4243828
Stationary 1170.496 307 223 -0.1226852 -0.4243828
Moved 1170.527 298.1487 232.9576 -0.1431742 -0.3987715
Moved 1170.558 296.9128 241.2617 -0.1460353 -0.3774133
Moved 1170.588 295.0495 249.8513 -0.1503483 -0.3553208
Moved 1170.619 292.5454 260.8184 -0.1561449 -0.3271132
Moved 1170.65 289.6689 274.6553 -0.1628034 -0.2915246
Moved 1170.681 286.7991 285.6027 -0.1694465 -0.2633677
Moved 1170.711 284.1837 293.6326 -0.1755007 -0.2427145
Moved 1170.742 281.7488 300.8768 -0.181137 -0.2240822
Moved 1170.773 278.503 307.4911 -0.1886505 -0.2070702
Moved 1170.803 275.634 313.7319 -0.1952916 -0.1910188
Moved 1170.834 273.1219 317.7562 -0.2011068 -0.1806682
Moved 1170.865 269.2458 324.2625 -0.2100791 -0.163934
Moved 1170.896 265.7574 329.8639 -0.2181542 -0.1495271
Moved 1170.926 261.006 334.497 -0.2291529 -0.1376106
Moved 1170.957 254.7813 340.1458 -0.2435619 -0.1230818
Moved 1170.988 243.3063 348.8162 -0.2701243 -0.1007814
Moved 1171.018 233.7481 356.626 -0.2922497 -0.08069458
Moved 1171.049 227.2127 361.5248 -0.307378 -0.06809454
Moved 1171.08 218.3478 368.4348 -0.3278986 -0.05032197
Moved 1171.111 208.7385 375.2615 -0.3501423 -0.03276385
Moved 1171.141 200.1195 380.9203 -0.3700938 -0.01820906
Moved 1171.172 194.085 385.4575 -0.3840624 -0.006539301
Moved 1171.203 189.6723 389.6553 -0.394277 0.004257508
Moved 1171.233 186.8021 391.1979 -0.4009212 0.008225028
Moved 1171.264 185.1926 392 -0.4046468 0.01028803
Moved 1171.295 183.383 393.617 -0.4088356 0.01444699
Moved 1171.326 183 395.0519 -0.4097222 0.01813751
Moved 1171.356 181 397.3583 -0.4143519 0.02406972
Moved 1171.387 179.683 398.317 -0.4174004 0.02653534
Moved 1171.418 178.8471 399.153 -0.4193355 0.0286855
Moved 1171.448 178 400.6112 -0.4212963 0.03243615
Moved 1171.479 178 401.5 -0.4212963 0.03472222
Moved 1171.51 178 402 -0.4212963 0.03600815
Stationary 1171.541 178 402 -0.4212963 0.03600815
Moved 1171.571 187.367 403 -0.3996134 0.03858017
Moved 1171.602 197.1922 403 -0.3768698 0.03858017
Moved 1171.633 213.0758 403 -0.3401023 0.03858017
Moved 1171.663 229.3681 390.816 -0.3023888 0.007242626
Moved 1171.694 242.7194 386.1403 -0.2714828 -0.004783128
Moved 1171.725 253.1492 379.2806 -0.2473399 -0.02242649
Moved 1171.756 265.2034 368.7966 -0.2194366 -0.04939161
Moved 1171.786 274.4966 357.3379 -0.1979246 -0.07886352
Moved 1171.817 282.3768 346.6232 -0.1796833 -0.1064218
Moved 1171.848 293.0507 332.924 -0.1549753 -0.1416565
Moved 1171.878 300.6805 324.426 -0.1373136 -0.1635135
Moved 1171.909 305.0267 319.9733 -0.1272531 -0.1749658
Moved 1171.94 311.5451 311.6066 -0.1121642 -0.1964852
Moved 1171.971 321.8997 301.1002 -0.088195 -0.2235077
Moved 1172.001 331.8149 292.1851 -0.0652432 -0.2464377
Moved 1172.032 340.4372 285.0419 -0.04528418 -0.26481
Moved 1172.063 344.0491 279.9019 -0.03692344 -0.2780303
Moved 1172.094 350.8156 273.1844 -0.02126023 -0.2953076
Moved 1172.124 356.5553 267.4448 -0.007973909 -0.3100701
Moved 1172.155 361.4699 262.5301 0.003402531 -0.3227107
Moved 1172.186 366.384 257.808 0.01477778 -0.334856
Moved 1172.216 371.1292 252.8708 0.02576192 -0.3475544
Moved 1172.247 376.8752 249.0624 0.039063 -0.3573499
Moved 1172.278 385.3296 247 0.05863339 -0.3626543
Moved 1172.308 393.9447 244.6851 0.07857572 -0.3686084
Moved 1172.339 400.3755 242.8123 0.09346187 -0.3734252
Moved 1172.37 404.7989 242.201 0.1037011 -0.3749973
Moved 1172.401 409.1883 242 0.1138619 -0.3755144
Moved 1172.431 412.4774 240.5226 0.1214755 -0.3793144
Moved 1172.462 414.5 240 0.1261574 -0.3806585
Moved 1172.493 416.5 240 0.130787 -0.3806585
Moved 1172.524 417.1515 240 0.1322952 -0.3806585
Moved 1172.554 419.1776 238.8224 0.1369853 -0.3836873
Moved 1172.585 421.0522 239 0.1413246 -0.3832304
Moved 1172.616 423.5 239 0.1469907 -0.3832304
Moved 1172.646 425.9361 239 0.1526298 -0.3832304
Moved 1172.677 427.3729 239 0.1559557 -0.3832304
Moved 1172.708 428.1186 239 0.157682 -0.3832304
Ended 1172.739 429.2239 239 0.1602404 -0.3832304
Accept 1172.8 0 I
Candidates 1172.8 13 can van ban csn fan cam jan saddam adam san dan ran scan
Began 1173.721 255 415 -0.2430556 0.06944436
Stationary 1173.752 255 415 -0.2430556 0.06944436
Stationary 1173.783 255 415 -0.2430556 0.06944436
Stationary 1173.813 255 415 -0.2430556 0.06944436
Stationary 1173.844 255 415 -0.2430556 0.06944436
Stationary 1173.875 255 415 -0.2430556 0.06944436
Stationary 1173.906 255 415 -0.2430556 0.06944436
Stationary 1173.936 255 415 -0.2430556 0.06944436
Stationary 1173.967 255 415 -0.2430556 0.06944436
Stationary 1173.998 255 415 -0.2430556 0.06944436
Stationary 1174.029 255 415 -0.2430556 0.06944436
Stationary 1174.059 255 415 -0.2430556 0.06944436
Stationary 1174.09 255 415 -0.2430556 0.06944436
Stationary 1174.121 255 415 -0.2430556 0.06944436
Stationary 1174.151 255 415 -0.2430556 0.06944436
Stationary 1174.182 255 415 -0.2430556 0.06944436
Stationary 1174.213 255 415 -0.2430556 0.06944436
Stationary 1174.244 255 415 -0.2430556 0.06944436
Moved 1174.274 245.1171 403.2341 -0.2659327 0.03918239
Moved 1174.305 240.4929 398.4929 -0.2766368 0.02698792
Moved 1174.336 235.7662 394.7662 -0.2875782 0.01740283
Moved 1174.366 232.5069 391.507 -0.2951228 0.009019914
Moved 1174.397 230.0139 390 -0.3008937 0.005143954
Moved 1174.428 228.5936 388.5936 -0.3041814 0.001526742
Moved 1174.459 227.6244 387.6245 -0.3064249 -0.0009659975
Moved 1174.489 226.7508 386.7508 -0.3084472 -0.003213019
Stationary 1174.52 227 387 -0.3078704 -0.002572055
Stationary 1174.551 227 387 -0.3078704 -0.002572055
Moved 1174.581 236.4777 387 -0.2859312 -0.002572055
Moved 1174.612 248.9276 400.5421 -0.257112 0.03225845
Moved 1174.643 262.0466 407.785 -0.2267439 0.0508872
Moved 1174.673 275.6483 414.2593 -0.1952587 0.06753917
Moved 1174.704 287.8121 421.5248 -0.1671017 0.0862264
Moved 1174.735 298.6805 429.1203 -0.1419433 0.105762
Moved 1174.766 308.7209 436.2907 -0.1187016 0.1242044
Moved 1174.797 317.9155 444.9155 -0.09741778 0.1463877
Moved 1174.827 325.5243 452.5243 -0.07980485 0.1659575
Moved 1174.858 332.4429 460.1644 -0.06378949 0.185608
Moved 1174.889 338.7454 466.7454 -0.0492004 0.2025344
Moved 1174.919 343.9061 475.3592 -0.03725439 0.2246892
Moved 1174.95 348.9116 482.8674 -0.0256677 0.2440003
Moved 1174.981 351.8272 490.6545 -0.01891841 0.264029
Moved 1175.011 354.7001 497.4002 -0.01226828 0.281379
Moved 1175.042 357.1868 502.3737 -0.006511956 0.2941709
Moved 1175.073 358 507.24 -0.004629641 0.3066871
Moved 1175.104 360 512.0029 0 0.3189375
Moved 1175.134 361.8644 514.8644 0.004315873 0.3262973
Moved 1175.165 362 517.3782 0.004629592 0.3327629
Moved 1175.196 363 519.2641 0.006944438 0.3376134
Moved 1175.227 363 521.0691 0.006944438 0.3422559
Moved 1175.257 363 521.7694 0.006944438 0.344057
Moved 1175.288 363 522.5784 0.006944438 0.3461379
Moved 1175.319 363 523 0.006944438 0.3472221
Moved 1175.349 364.1548 524 0.009617607 0.3497942
Moved 1175.38 366.7111 524.8555 0.01553496 0.3519946
Moved 1175.411 381.0929 525 0.04882604 0.3523662
Moved 1175.442 401.1929 526 0.09535392 0.3549381
Moved 1175.472 423.3092 526 0.1465491 0.3549381
Moved 1175.503 440.8783 527 0.1872184 0.3575102
Moved 1175.534 455.387 528 0.2208032 0.3600822
Moved 1175.564 465.425 528.7125 0.2440395 0.3619149
Moved 1175.595 471.3909 529 0.2578494 0.3626543
Moved 1175.626 475.1253 529 0.2664939 0.3626543
Moved 1175.656 479.0014 529 0.2754661 0.3626543
Moved 1175.687 481.5 529 0.28125 0.3626543
Moved 1175.718 482 529 0.2824074 0.3626543
Moved 1175.749 484.2723 529 0.2876674 0.3626543
Moved 1175.779 485.3719 529 0.2902126 0.3626543
Moved 1175.81 486.5 529 0.2928241 0.3626543
Moved 1175.84 487.058 529 0.2941157 0.3626543
Moved 1175.872 488 517.4468 0.2962963 0.3329393
Moved 1175.902 488 514.3572 0.2962963 0.3249927
Moved 1175.933 488 508.2907 0.2962963 0.3093896
Moved 1175.964 488 497.0832 0.2962963 0.2805637
Moved 1175.994 488 480.3899 0.2962963 0.2376283
Moved 1176.025 489.4727 465.6363 0.2997055 0.1996817
Moved 1176.056 490.9772 450.1368 0.3031879 0.1598168
Moved 1176.087 493.8526 434.8844 0.309844 0.1205874
Moved 1176.117 496.7258 423.0967 0.316495 0.09026919
Moved 1176.148 499 416.5866 0.3217593 0.07352515
Moved 1176.179 503.2855 406.5718 0.3316794 0.04776684
Moved 1176.209 506.0214 398.9573 0.3380124 0.02818225
Moved 1176.24 508.8939 391.2123 0.3446617 0.008261959
Moved 1176.271 511.4156 386.1687 0.3504991 -0.00471017
Moved 1176.302 515.5725 378.1412 0.3601215 -0.0253569
Moved 1176.332 519.3349 371.6651 0.3688307 -0.04201363
Moved 1176.363 521.8025 368.1975 0.3745428 -0.05093233
Moved 1176.394 524.6172 365 0.3810584 -0.05915646
Moved 1176.424 526 361.0175 0.3842592 -0.06939962
Moved 1176.455 528.5 359.5 0.3900464 -0.07330247
Moved 1176.486 529 357.5 0.3912036 -0.07844657
Moved 1176.517 530.1691 358 0.3939099 -0.07716057
Moved 1176.547 531.3745 356.6255 0.3967003 -0.08069583
Moved 1176.578 532.249 355.751 0.3987244 -0.08294494
Moved 1176.609 533.5 355 0.4016204 -0.08487654
Ended 1176.639 533.5 355 0.4016204 -0.08487654
Accept 1176.732 0 can
Candidates 1176.732 13 still aol silk full soil dull fill stroll soul grill will doll sell
Began 1177.714 331 401 -0.06712963 0.03343609
Stationary 1177.745 331 401 -0.06712963 0.03343609
Stationary 1177.776 331 401 -0.06712963 0.03343609
Stationary 1177.807 331 401 -0.06712963 0.03343609
Stationary 1177.837 331 401 -0.06712963 0.03343609
Stationary 1177.868 331 401 -0.06712963 0.03343609
Stationary 1177.899 331 401 -0.06712963 0.03343609
Stationary 1177.93 331 401 -0.06712963 0.03343609
Stationary 1177.96 331 401 -0.06712963 0.03343609
Stationary 1177.991 331 401 -0.06712963 0.03343609
Stationary 1178.021 331 401 -0.06712963 0.03343609
Stationary 1178.052 331 401 -0.06712963 0.03343609
Stationary 1178.083 331 401 -0.06712963 0.03343609
Stationary 1178.114 331 401 -0.06712963 0.03343609
Stationary 1178.144 331 401 -0.06712963 0.03343609
Stationary 1178.175 331 401 -0.06712963 0.03343609
Stationary 1178.206 331 401 -0.06712963 0.03343609
Stationary 1178.237 331 401 -0.06712963 0.03343609
Stationary 1178.267 331 401 -0.06712963 0.03343609
Stationary 1178.298 331 401 -0.06712963 0.03343609
Stationary 1178.329 331 401 -0.06712963 0.03343609
Stationary 1178.359 331 401 -0.06712963 0.03343609
Stationary 1178.39 331 401 -0.06712963 0.03343609
Stationary 1178.421 331 401 -0.06712963 0.03343609
Stationary 1178.452 331 401 -0.06712963 0.03343609
Stationary 1178.482 331 401 -0.06712963 0.03343609
Stationary 1178.513 331 401 -0.06712963 0.03343609
Stationary 1178.544 331 401 -0.06712963 0.03343609
Stationary 1178.574 331 401 -0.06712963 0.03343609
Stationary 1178.605 331 401 -0.06712963 0.03343609
Moved 1178.636 321.196 414.2061 -0.0898242 0.06740232
Moved 1178.667 311.8526 426.4343 -0.1114523 0.09885345
Moved 1178.697 300.5337 443.7772 -0.1376535 0.1434599
Moved 1178.728 290.9133 457.4778 -0.159923 0.1786981
Moved 1178.759 283.8658 469.2684 -0.1762365 0.2090235
Moved 1178.789 278.1582 479.6837 -0.1894487 0.2358118
Moved 1178.82 273.1467 489.7555 -0.2010493 0.2617167
Moved 1178.851 268.2015 499.3954 -0.2124965 0.2865109
Moved 1178.882 263.3355 506.9935 -0.2237604 0.3060532
Moved 1178.912 258.918 513.082 -0.2339862 0.321713
Moved 1178.943 254.8152 517.1848 -0.2434833 0.3322652
Moved 1178.974 251.0698 521.9302 -0.2521532 0.3444705
Moved 1179.005 248.166 525 -0.2588751 0.3523662
Moved 1179.035 245.5 527 -0.2650463 0.3575102
Moved 1179.066 243.7816 530.2184 -0.2690241 0.3657879
Moved 1179.097 241.9136 532.0864 -0.2733481 0.3705924
Moved 1179.127 241.0528 533 -0.2753406 0.3729423
Moved 1179.158 241 534.3806 -0.275463 0.3764932
Moved 1179.189 240 535 -0.2777777 0.3780863
Moved 1179.22 240 536.3729 -0.2777777 0.3816174
Stationary 1179.25 240 536 -0.2777777 0.3806583
Stationary 1179.281 240 536 -0.2777777 0.3806583
Moved 1179.312 251.2652 536 -0.2517009 0.3806583
Moved 1179.342 267.2827 517.0977 -0.2146233 0.3320413
Moved 1179.373 282.389 506.4365 -0.1796552 0.3046204
Moved 1179.404 300.3062 494.2098 -0.13818 0.2731734
Moved 1179.435 316.7551 483.4966 -0.100104 0.2456187
Moved 1179.465 330.9945 473.5042 -0.06714235 0.219918
Moved 1179.496 343.2743 463.7714 -0.03871689 0.1948853
Moved 1179.527 355.6823 454.2382 -0.009994556 0.1703657
Moved 1179.557 367.9949 446.603 0.01850675 0.1507278
Moved 1179.588 381 440 0.04861106 0.1337448
Moved 1179.619 391.76 433.62 0.07351845 0.1173353
Moved 1179.65 402.1862 426.9069 0.09765337 0.100069
Moved 1179.68 411.7562 420.1625 0.119806 0.08272253
Moved 1179.711 420.5215 413.8588 0.1400961 0.06650928
Moved 1179.742 431.4476 408.2762 0.1653879 0.05215083
Moved 1179.772 441.9944 404.7514 0.1898019 0.0430848
Moved 1179.803 452.4175 403 0.2139295 0.03858017
Moved 1179.834 458.9203 400.3599 0.2289822 0.03178985
Moved 1179.865 466.0314 399 0.2454431 0.02829214
Moved 1179.895 474.1804 398 0.2643065 0.02572008
Moved 1179.926 480.7655 398 0.2795496 0.02572008
Moved 1179.957 489.2949 397.235 0.2992937 0.02375261
Moved 1179.987 496.2792 397 0.3154611 0.02314815
Moved 1180.018 503.0313 397 0.3310911 0.02314815
Moved 1180.049 506.0595 395.9405 0.3381007 0.02042299
Moved 1180.08 509.9314 396 0.3470634 0.02057605
Moved 1180.11 514 396 0.3564815 0.02057605
Moved 1180.141 516.5 396 0.3622685 0.02057605
Moved 1180.172 521.3986 396 0.3736078 0.02057605
Moved 1180.202 525.071 396 0.3821088 0.02057605
Moved 1180.233 528.9412 396 0.3910675 0.02057605
Moved 1180.264 531.3922 396 0.3967411 0.02057605
Moved 1180.295 533.3878 396 0.4013606 0.02057605
Moved 1180.325 535.1297 396 0.4053928 0.02057605
Moved 1180.356 536.5 396 0.4085648 0.02057605
Moved 1180.387 537.0685 396 0.4098808 0.02057605
Moved 1180.417 538.0983 396 0.4122647 0.02057605
Moved 1180.448 539 396 0.4143518 0.02057605
Moved 1180.479 540.3734 396 0.417531 0.02057605
Ended 1180.51 540.3734 396 0.417531 0.02057605
Accept 1180.571 0 still
Candidates 1180.571 13 feel fell gel sell del seek hell steel greek geek tell trek tel
Began 1181.247 347 539 -0.0300926 0.3883744
Stationary 1181.277 347 539 -0.0300926 0.3883744
Stationary 1181.308 347 539 -0.0300926 0.3883744
Stationary 1181.339 347 539 -0.0300926 0.3883744
Stationary 1181.37 347 539 -0.0300926 0.3883744
Stationary 1181.4 347 539 -0.0300926 0.3883744
Stationary 1181.431 347 539 -0.0300926 0.3883744
Stationary 1181.462 347 539 -0.0300926 0.3883744
Stationary 1181.492 347 539 -0.0300926 0.3883744
Stationary 1181.523 347 539 -0.0300926 0.3883744
Stationary 1181.554 347 539 -0.0300926 0.3883744
Stationary 1181.585 347 539 -0.0300926 0.3883744
Stationary 1181.615 347 539 -0.0300926 0.3883744
Stationary 1181.646 347 539 -0.0300926 0.3883744
Stationary 1181.677 347 539 -0.0300926 0.3883744
Moved 1181.708 356.2322 539 -0.008721651 0.3883744
Moved 1181.738 358.2774 539 -0.003987402 0.3883744
Moved 1181.769 360.1573 539 0.0003641844 0.3883744
Moved 1181.8 362.6558 539 0.006147623 0.3883744
Moved 1181.83 366.5204 539 0.01509339 0.3883744
Moved 1181.861 371.795 539 0.0273033 0.3883744
Moved 1181.892 376.9184 539 0.03916293 0.3883744
Moved 1181.922 381.8065 533.3547 0.05047788 0.3738546
Moved 1181.953 387.3603 530.3199 0.06333391 0.3660491
Moved 1181.984 391.5485 528.4515 0.0730289 0.3612434
Moved 1182.015 394.0713 526.9287 0.07886866 0.3573268
Moved 1182.045 397.9413 526 0.08782704 0.3549381
Moved 1182.076 401.6308 525 0.0963677 0.3523662
Moved 1182.107 407 524 0.1087963 0.3497942
Moved 1182.138 412.5054 524 0.1215403 0.3497942
Moved 1182.168 421.3982 524 0.1421255 0.3497942
Moved 1182.199 432.0036 524 0.166675 0.3497942
Moved 1182.23 444.2137 524 0.1949392 0.3497942
Moved 1182.26 458.4507 524 0.2278952 0.3497942
Moved 1182.291 469.8557 524 0.2542957 0.3497942
Moved 1182.322 480.4543 524 0.2788294 0.3497942
Moved 1182.353 489.6039 524 0.300009 0.3497942
Moved 1182.383 497.5555 524 0.3184156 0.3497942
Moved 1182.414 505.1708 524 0.3360435 0.3497942
Moved 1182.445 511.8451 524 0.3514933 0.3497942
Moved 1182.475 517.6069 524 0.3648306 0.3497942
Moved 1182.506 523.3431 524 0.3781091 0.3497942
Moved 1182.537 527.5431 531 0.3878312 0.3677982
Moved 1182.568 532.0974 531 0.3983736 0.3677982
Moved 1182.598 534.9235 531 0.4049154 0.3677982
Moved 1182.629 536.7937 531 0.4092447 0.3677982
Moved 1182.66 539.5 531 0.4155093 0.3677982
Moved 1182.69 540.1174 531 0.4169384 0.3677982
Stationary 1182.721 540 531 0.4166667 0.3677982
Moved 1182.752 541.5 531 0.4201389 0.3677982
Moved 1182.783 541 531 0.4189815 0.3677982
Moved 1182.813 532.2941 531 0.398829 0.3677982
Moved 1182.844 524.2251 521.7417 0.3801507 0.3439858
Moved 1182.875 514.6189 517.873 0.3579141 0.3340354
Moved 1182.906 507.0932 515.3644 0.3404934 0.3275832
Moved 1182.936 497.9658 513.4915 0.3193653 0.3227659
Moved 1182.967 488.8769 513 0.2983262 0.321502
Moved 1182.998 482.178 512 0.2828196 0.31893
Moved 1183.028 473.6187 512 0.2630063 0.31893
Moved 1183.059 464.0042 512 0.2407503 0.31893
Moved 1183.09 455.3884 512 0.2208065 0.31893
Moved 1183.12 446.8328 512 0.2010019 0.31893
Moved 1183.151 435.2263 512 0.174135 0.31893
Moved 1183.182 422.8058 512 0.1453839 0.31893
Moved 1183.213 413 512 0.1226852 0.31893
Moved 1183.243 407.5283 520.6511 0.1100192 0.3411806
Moved 1183.274 399.671 521.1097 0.09183109 0.3423603
Moved 1183.305 394.0258 522.9871 0.07876337 0.3471891
Moved 1183.336 389.9509 524 0.06933073 0.3497942
Moved 1183.366 384.2082 525 0.05603751 0.3523662
Moved 1183.397 379.4483 527.2759 0.04501919 0.3582197
Moved 1183.428 374.7064 528.1469 0.0340425 0.3604599
Moved 1183.458 369.695 528.6525 0.02244214 0.3617605
Moved 1183.489 364.9542 529.5229 0.01146793 0.3639991
Moved 1183.52 360.6016 530 0.001392563 0.3652262
Moved 1183.551 357.044 530 -0.006842514 0.3652262
Moved 1183.581 352.1964 531 -0.01806388 0.3677982
Moved 1183.612 347.6521 531 -0.02858301 0.3677982
Moved 1183.643 343.9083 531 -0.03724932 0.3677982
Moved 1183.673 339.9329 531 -0.04645168 0.3677982
Moved 1183.704 336.071 531 -0.05539109 0.3677982
Moved 1183.735 331.414 531 -0.06617129 0.3677982
Moved 1183.766 327.5 531 -0.07523149 0.3677982
Moved 1183.796 322.5399 531 -0.08671328 0.3677982
Moved 1183.827 316.7952 531 -0.1000111 0.3677982
Moved 1183.858 311.0489 531 -0.1133127 0.3677982
Moved 1183.888 304.9774 524 -0.127367 0.3497942
Moved 1183.919 300.6183 521.6183 -0.1374576 0.3436683
Moved 1183.95 296.7501 520.7501 -0.1464118 0.3414354
Moved 1183.981 293.8787 521 -0.1530586 0.3420781
Moved 1184.011 291.5 520 -0.1585648 0.3395061
Moved 1184.042 289.5115 518.5115 -0.1631678 0.3356778
Moved 1184.073 287.6383 519 -0.1675039 0.3369341
Moved 1184.103 286.5 519 -0.1701389 0.3369341
Moved 1184.134 284.2344 518 -0.1753833 0.3343621
Moved 1184.165 283 518 -0.1782407 0.3343621
Moved 1184.196 282 518 -0.1805555 0.3343621
Moved 1184.226 281 518 -0.1828704 0.3343621
Stationary 1184.257 281 518 -0.1828704 0.3343621
Ended 1184.288 281 518 -0.1828704 0.3343621
Accept 1184.441 0 feel
Candidates 1184.441 13 your type tour rope hope for route it hour report rupert error out
Began 1185.578 606 491 0.5694444 0.2649176
Stationary 1185.609 606 491 0.5694444 0.2649176
Stationary 1185.639 606 491 0.5694444 0.2649176
Stationary 1185.67 606 491 0.5694444 0.2649176
Stationary 1185.701 606 491 0.5694444 0.2649176
Stationary 1185.731 606 491 0.5694444 0.2649176
Stationary 1185.762 606 491 0.5694444 0.2649176
Stationary 1185.793 606 491 0.5694444 0.2649176
Stationary 1185.823 606 491 0.5694444 0.2649176
Stationary 1185.854 606 491 0.5694444 0.2649176
Stationary 1185.885 606 491 0.5694444 0.2649176
Stationary 1185.916 606 491 0.5694444 0.2649176
Stationary 1185.946 606 491 0.5694444 0.2649176
Stationary 1185.977 606 491 0.5694444 0.2649176
Stationary 1186.008 606 491 0.5694444 0.2649176
Stationary 1186.039 606 491 0.5694444 0.2649176
Stationary 1186.069 606 491 0.5694444 0.2649176
Moved 1186.1 593.4652 491 0.5404288 0.2649176
Moved 1186.131 587.7477 491 0.5271938 0.2649176
Moved 1186.161 582.9917 491 0.5161845 0.2649176
Moved 1186.192 579.3278 491 0.5077031 0.2649176
Moved 1186.223 576.5555 499.4445 0.501286 0.2866369
Moved 1186.254 573.6841 501 0.4946392 0.2906378
Moved 1186.284 570.8214 504.1786 0.4880124 0.2988133
Moved 1186.315 569.2762 506.7238 0.4844356 0.3053596
Moved 1186.346 566.3995 509.6005 0.4777766 0.3127584
Moved 1186.376 562.0563 513.9437 0.467723 0.3239291
Moved 1186.407 559.6495 516.3505 0.4621517 0.3301195
Moved 1186.438 557.1519 518.8481 0.45637 0.3365435
Moved 1186.469 554.5 521.5 0.4502314 0.3433641
Moved 1186.499 553 522.5889 0.4467593 0.3461648
Moved 1186.53 552 524.0992 0.4444444 0.3500493
Moved 1186.561 551 525.0048 0.4421297 0.3523785
Moved 1186.591 550.1223 526 0.4400978 0.3549381
Moved 1186.622 550 527.3723 0.4398148 0.3584678
Moved 1186.653 548.6826 527 0.4367653 0.3575102
Moved 1186.684 549 528.3502 0.4375 0.3609828
Moved 1186.714 548 529.5 0.4351853 0.3639403
Stationary 1186.745 548 529.5 0.4351853 0.3639403
Moved 1186.776 546.7751 530 0.4323499 0.3652262
Stationary 1186.807 546.7751 530 0.4323499 0.3652262
Moved 1186.837 547 531.1868 0.4328704 0.3682788
Moved 1186.868 545.7922 531 0.4300746 0.3677982
Stationary 1186.899 545.7922 531 0.4300746 0.3677982
Moved 1186.929 546 532.003 0.4305556 0.370378
Moved 1186.96 544.9149 532 0.4280436 0.3703703
Stationary 1186.991 545 532 0.4282407 0.3703703
Moved 1187.021 538.873 532 0.414058 0.3703703
Moved 1187.052 526.1184 532 0.3845333 0.3703703
Moved 1187.083 511.4284 532 0.3505287 0.3703703
Moved 1187.114 490.0046 532 0.3009367 0.3703703
Moved 1187.144 467.0406 532.8699 0.2477792 0.3726078
Moved 1187.175 447.8073 533.7418 0.2032575 0.3748503
Moved 1187.206 430.1358 534 0.1623514 0.3755144
Moved 1187.237 410.9952 534 0.1180444 0.3755144
Moved 1187.267 398.9431 535 0.09014596 0.3780863
Moved 1187.298 387.2719 535 0.06312927 0.3780863
Moved 1187.329 377.1649 535 0.03973365 0.3780863
Moved 1187.359 369.0176 535 0.02087414 0.3780863
Moved 1187.39 361.5967 535 0.003695985 0.3780863
Moved 1187.421 354.5363 535 -0.01264741 0.3780863
Moved 1187.452 347.7953 535 -0.02825166 0.3780863
Moved 1187.482 341.0559 535 -0.04385208 0.3780863
Moved 1187.513 334.3094 535 -0.0594691 0.3780863
Moved 1187.544 329.3141 535 -0.07103229 0.3780863
Moved 1187.574 323.5753 528 -0.08431633 0.3600822
