traveling requires a lot of fuel
Moved 624.7928 114 368.7094 -0.5694444 -0.04961579
Stationary 624.8235 114 369 -0.5694444 -0.04886839
Stationary 624.8542 114 369 -0.5694444 -0.04886839
Moved 624.8849 127.8224 369 -0.537448 -0.04886839
Moved 624.9156 140.9483 369 -0.507064 -0.04886839
Moved 624.9464 157.1599 374.16 -0.4695372 -0.03559685
Moved 624.977 176.428 376 -0.4249352 -0.03086435
Moved 625.0078 190.5418 376 -0.3922643 -0.03086435
Moved 625.0386 207.0305 376 -0.3540959 -0.03086435
Moved 625.0693 222.0804 364.1678 -0.3192582 -0.06129669
Moved 625.1 234.5098 358.6602 -0.2904866 -0.07546263
Moved 625.1308 244.4987 351.7507 -0.2673642 -0.09323387
Moved 625.1615 253.0973 343.9027 -0.24746 -0.113419
Moved 625.1923 259.2314 337.7686 -0.2332607 -0.1291959
Moved 625.223 264.3026 330.6974 -0.2215218 -0.1473833
Moved 625.2537 269.5679 320.8643 -0.2093336 -0.1726743
Moved 625.2845 274.0611 304.8472 -0.1989326 -0.2138704
Moved 625.3152 277.7929 291.6213 -0.1902943 -0.2478876
Moved 625.3459 279.1375 283.5874 -0.1871816 -0.268551
Moved 625.3766 280.9298 276.1404 -0.1830328 -0.2877049
Moved 625.4073 281 270.6435 -0.1828704 -0.3018429
Moved 625.4381 282 266.5786 -0.1805555 -0.312298
Moved 625.4689 282 263.1438 -0.1805555 -0.3211322
Moved 625.4996 282 261.3983 -0.1805555 -0.3256218
Moved 625.5303 282 258.6633 -0.1805555 -0.3326563
Moved 625.561 282 258 -0.1805555 -0.3343622
Stationary 625.5917 282 258 -0.1805555 -0.3343622
Stationary 625.6225 282 258 -0.1805555 -0.3343622
Moved 625.6533 273.8866 280.0992 -0.1993366 -0.2775226
Moved 625.684 268 296 -0.212963 -0.2366256
Moved 625.7147 261.5507 311.1233 -0.2278919 -0.1977282
Moved 625.7454 258.0321 325.8394 -0.2360368 -0.159878
Moved 625.7761 254.2809 341.5956 -0.2447202 -0.119353
Moved 625.8069 251.888 353.5602 -0.2502593 -0.08857986
Moved 625.8376 247.2092 371.2678 -0.2610898 -0.04303559
Moved 625.8683 240.704 390.536 -0.2761482 0.006522622
Moved 625.899 235.1924 406.0189 -0.2889064 0.04634488
Moved 625.9298 229.6066 417.7867 -0.3018365 0.07661195
Moved 625.9606 223.9169 430.1663 -0.3150073 0.1084522
Moved 625.9913 218.4266 441.1468 -0.3277162 0.1366943
Moved 626.022 212.9276 453.1448 -0.3404453 0.1675533
Moved 626.0527 206.5637 462.9151 -0.3551766 0.1926828
Moved 626.0834 203.7665 470.7004 -0.3616515 0.2127067
Moved 626.1142 199.0262 479.9345 -0.3726246 0.2364569
Moved 626.145 192.5 489 -0.3877315 0.2597736
Moved 626.1757 188.6927 498.6146 -0.3965446 0.2845024
Moved 626.2064 187 503.9077 -0.4004629 0.2981164
Moved 626.2371 187 508.3186 -0.4004629 0.3094613
Moved 626.2678 187 511.0966 -0.4004629 0.3166063
Moved 626.2986 186 513.8724 -0.4027778 0.3237459
Moved 626.3293 186 515.6117 -0.4027778 0.3282193
Moved 626.36 186 517.1761 -0.4027778 0.3322429
Stationary 626.3907 186 517.1761 -0.4027778 0.3322429
Moved 626.4215 186 518.2159 -0.4027778 0.3349175
Moved 626.4522 186 519.1787 -0.4027778 0.3373937
Moved 626.483 186 520.2388 -0.4027778 0.3401202
Stationary 626.5137 186 520 -0.4027778 0.3395061
Stationary 626.5444 186 520 -0.4027778 0.3395061
Stationary 626.5751 186 520 -0.4027778 0.3395061
Stationary 626.6059 186 520 -0.4027778 0.3395061
Moved 626.6366 200.3857 520 -0.3694776 0.3395061
Moved 626.6674 213.3902 508.244 -0.3393746 0.3092693
Moved 626.6981 225.1295 502.1223 -0.3122002 0.2935244
Moved 626.7288 236.1881 495.8871 -0.2866016 0.2774875
Moved 626.7595 248.9827 488.6104 -0.2569845 0.2587714
Moved 626.7903 271.4819 479.1727 -0.204903 0.2344977
Moved 626.821 278.4449 476.422 -0.1887849 0.2274228
Moved 626.8517 293.4474 470.5175 -0.154057 0.2122363
Moved 626.8824 308.5 463.5 -0.119213 0.1941872
Moved 626.9132 325.5248 457.2375 -0.07980361 0.17808
Moved 626.9439 339.0172 450.9931 -0.04857118 0.1620193
Moved 626.9747 351.5761 444.7119 -0.01949966 0.1458639
Moved 627.0054 362.9795 439.6082 0.006896853 0.1327371
Moved 627.0361 373.8293 435.0854 0.03201216 0.1211043
Moved 627.0668 387 430 0.06250004 0.1080246
Moved 627.0976 398.327 424.8365 0.08871993 0.09474404
Moved 627.1283 407.5285 421.1572 0.1100197 0.08528065
Moved 627.1591 416.8064 416.7957 0.1314963 0.07406301
Moved 627.1898 424.1206 412.9196 0.1484274 0.06409339
Moved 627.2205 430.6338 407.3662 0.1635042 0.04981017
Moved 627.2512 435.1579 403.421 0.1739767 0.03966308
Moved 627.282 438.3329 400.6671 0.1813262 0.03257999
Moved 627.3127 440.7512 398.2488 0.1869239 0.02636007
Moved 627.3434 442.5 395.5 0.1909722 0.01929004
Moved 627.3741 443 395 0.1921296 0.01800408
Moved 627.4049 444 392.986 0.1944444 0.01282409
Moved 627.4356 445.0896 393 0.1969666 0.01285996
Moved 627.4664 446.1305 392 0.1993763 0.01028803
Moved 627.4971 446 390.5 0.199074 0.006429962
Moved 627.5278 447.5 390 0.2025463 0.005143954
Moved 627.5585 447 388.6898 0.2013889 0.001773991
Moved 627.5893 448 387.5 0.2037037 -0.001286047
Moved 627.62 449.2398 388 0.2065737 -3.924585E-08
Stationary 627.6508 449.2398 388 0.2065737 -3.924585E-08
Moved 627.6815 450.5 386.5 0.2094908 -0.003858064
Moved 627.7122 450.6909 387 0.2099326 -0.002572055
Moved 627.7429 452 387 0.2129629 -0.002572055
Moved 627.7737 454.5 387 0.21875 -0.002572055
Moved 627.8044 455.1445 387 0.2202418 -0.002572055
Moved 627.8351 456.0175 387 0.2222628 -0.002572055
Moved 627.8658 457.2403 387 0.2250932 -0.002572055
Stationary 627.8966 457.2403 387 0.2250932 -0.002572055
Stationary 627.9273 457 387 0.2245371 -0.002572055
Moved 627.958 441.5 415 0.1886574 0.06944436
Moved 627.9888 435.445 423.688 0.1746412 0.09178998
Moved 628.0195 425.4688 441.6796 0.1515483 0.1380646
Moved 628.0502 415.4857 456.7715 0.1284391 0.1768813
Moved 628.081 407.3705 467.506 0.1096539 0.2044907
Moved 628.1117 401.5176 475.7236 0.09610553 0.2256266
Moved 628.1424 395.8436 487.3128 0.08297125 0.2554341
Moved 628.1732 392.1605 496.5184 0.07444561 0.2791109
Moved 628.2039 389.3947 504.2106 0.06804327 0.2988954
Moved 628.2346 389 509.0289 0.06712963 0.3112883
Moved 628.2653 389 511.7759 0.06712963 0.3183536
Moved 628.2961 389 513.5389 0.06712963 0.322888
Moved 628.3268 389 516.3024 0.06712963 0.3299959
Moved 628.3575 389 518.7507 0.06712963 0.336293
Moved 628.3882 389 520.1237 0.06712963 0.3398242
Moved 628.4189 389 522.5 0.06712963 0.3459361
Moved 628.4497 389 523.3223 0.06712963 0.348051
Moved 628.4804 399.1819 524 0.09069889 0.3497942
Stationary 628.5112 399.1819 524 0.09069889 0.3497942
Moved 628.5419 397.1441 524 0.08598169 0.3497942
Stationary 628.5726 397.1441 524 0.08598169 0.3497942
Stationary 628.6034 397 524 0.0856481 0.3497942
Moved 628.6341 397 509.0225 0.0856481 0.3112718
Moved 628.6649 386.7223 484.6486 0.0618572 0.2485816
Moved 628.6956 381.5914 462.1613 0.04998009 0.1907439
Moved 628.7263 377.0533 436.4801 0.03947536 0.1246916
Moved 628.7571 372.592 412.072 0.02914806 0.0619134
Moved 628.7878 368.1009 392.8531 0.01875202 0.01248238
Moved 628.8185 364.2953 377.0338 0.00994295 -0.02820545
Moved 628.8492 361.3936 361.9682 0.003226002 -0.06695429
Moved 628.8799 358.6359 349.9077 -0.003157655 -0.09797405
Moved 628.9107 356.1455 339.5818 -0.008922517 -0.1245324
Moved 628.9414 353.4412 327.7648 -0.01518245 -0.154926
Moved 628.9722 349.3927 314.7853 -0.02455398 -0.1883094
Moved 629.0029 346.9467 301.7335 -0.03021593 -0.2218789
Moved 629.0336 344.6472 291.5889 -0.03553887 -0.2479709
Moved 629.0643 344 279.1119 -0.03703703 -0.2800619
Moved 629.0951 344 272.0762 -0.03703703 -0.298158
Moved 629.1258 344 264.8788 -0.03703703 -0.3166697
Moved 629.1565 344 259.6849 -0.03703703 -0.3300287
Moved 629.1873 344 256.0776 -0.03703703 -0.3393067
Moved 629.218 344 253.3292 -0.03703703 -0.3463755
Moved 629.2488 344 251.5819 -0.03703703 -0.3508696
Moved 629.2795 344 250.693 -0.03703703 -0.3531559
Moved 629.3102 344 250.4092 -0.03703703 -0.3538859
Stationary 629.3409 344 250 -0.03703703 -0.3549383
Stationary 629.3716 344 250 -0.03703703 -0.3549383
Stationary 629.4023 344 250 -0.03703703 -0.3549383
Moved 629.4331 339.5309 260.7036 -0.04738217 -0.3274085
Moved 629.4639 332.0174 272.9769 -0.0647746 -0.2958414
Moved 629.4946 326.3403 283.3193 -0.07791588 -0.2692405
Moved 629.5253 318.6467 294.7067 -0.09572531 -0.2399521
Moved 629.556 312.1564 303.7654 -0.1107491 -0.2166529
Moved 629.5868 305.6659 313.6682 -0.1257734 -0.1911826
Moved 629.6175 299.777 323.2974 -0.1394051 -0.1664163
Moved 629.6482 294.3593 335.2813 -0.1519459 -0.1355934
Moved 629.679 289.4367 344.6898 -0.163341 -0.1113945
Moved 629.7096 285.6951 352.9148 -0.1720022 -0.09023973
Moved 629.7404 283.2304 361.0784 -0.1777074 -0.06924288
Moved 629.7712 282 371 -0.1805555 -0.04372435
Moved 629.8019 281 380.1814 -0.1828704 -0.02010966
Moved 629.8326 281 386.4014 -0.1828704 -0.004111749
Moved 629.8633 281 395.9251 -0.1828704 0.0203834
Moved 629.8941 281 402.4899 -0.1828704 0.0372681
Moved 629.9248 289.9976 408.9951 -0.1620427 0.05399979
Moved 629.9554 292.29 413.87 -0.1567361 0.06653805
Moved 629.9863 295.1376 418.2752 -0.1501445 0.07786833
Moved 630.017 295 419.5 -0.150463 0.08101848
Moved 630.0477 296 421.5 -0.1481481 0.08616251
Moved 630.0784 296 422.02 -0.1481481 0.08750001
Stationary 630.1091 296 422 -0.1481481 0.08744851
Ended 630.1399 296 422 -0.1481481 0.08744851
Candidates 630.2321 13 traveling everything developing taking rating talking teaching racing reading recruiting traveler evening ending
Began 631.3999 297 330 -0.1458333 -0.149177
Stationary 631.4307 297 330 -0.1458333 -0.149177
Stationary 631.4614 297 330 -0.1458333 -0.149177
Moved 631.4921 284.8056 348.324 -0.174061 -0.1020475
Moved 631.5228 278.5763 359.8474 -0.1884808 -0.072409
Moved 631.5535 270.5392 376.3824 -0.2070852 -0.02988061
Moved 631.5843 264.0427 388.8932 -0.2221234 0.002297374
Moved 631.615 259 399 -0.2337963 0.02829214
Moved 631.6457 250.4155 414.1691 -0.253668 0.06730731
Moved 631.6765 243.1136 428.7729 -0.2705705 0.1048685
Moved 631.7072 238.6294 438.056 -0.2809506 0.1287447
Moved 631.7379 235.9101 444.2698 -0.2872452 0.1447267
Moved 631.7686 233.1323 448.7354 -0.2936752 0.1562124
Moved 631.7994 231.3909 451.6091 -0.2977064 0.1636036
Moved 631.8301 229.6351 454.3649 -0.3017706 0.1706916
Moved 631.8608 229 455.7563 -0.3032407 0.1742704
Moved 631.8915 229 456 -0.3032407 0.174897
Moved 631.9223 226.8721 457 -0.3081665 0.1774691
Moved 631.9531 226.0004 458 -0.3101844 0.180041
Moved 631.9838 224.8121 459.1879 -0.3129348 0.1830963
Moved 632.0145 221.8134 459 -0.3198765 0.1826131
Moved 632.0452 215.1241 459 -0.3353609 0.1826131
Moved 632.076 209 459 -0.349537 0.1826131
Moved 632.1067 201.7994 459 -0.3662051 0.1826131
Moved 632.1374 195.2951 451.1476 -0.3812612 0.1624165
Moved 632.1682 190.3957 450 -0.3926025 0.1594649
Moved 632.1989 186.9481 450 -0.400583 0.1594649
Moved 632.2296 186 450 -0.4027778 0.1594649
Moved 632.2603 184 450 -0.4074074 0.1594649
Moved 632.2911 181.7004 450 -0.4127306 0.1594649
Moved 632.3218 179.259 450 -0.418382 0.1594649
Moved 632.3525 175.5024 450 -0.4270778 0.1594649
Moved 632.3832 162.759 448.7518 -0.4565764 0.1562546
Moved 632.4139 149.9935 446.9987 -0.4861262 0.1517456
Moved 632.4447 136.1735 446 -0.518117 0.1491768
Moved 632.4755 123.0223 446 -0.5485595 0.1491768
Moved 632.5062 111.3194 446 -0.5756496 0.1491768
Moved 632.5369 102 454.5 -0.5972223 0.171039
Moved 632.5676 97.71877 455 -0.6071325 0.172325
Moved 632.5983 94.0955 456.9045 -0.6155196 0.1772234
Moved 632.629 91.3299 458 -0.6219215 0.180041
Moved 632.6599 88.92764 459 -0.6274824 0.1826131
Moved 632.6906 86.13705 460 -0.6339419 0.1851851
Moved 632.7213 84.75823 461.2418 -0.6371337 0.1883789
Moved 632.752 82.61785 463.3821 -0.6420883 0.193884
Moved 632.7827 83 464.3121 -0.6412038 0.1962758
Moved 632.8135 83 466 -0.6412038 0.2006171
Moved 632.8442 83 467.5 -0.6412038 0.2044752
Moved 632.8749 96.38375 468 -0.6102228 0.2057612
Moved 632.9057 112.5 469 -0.5729167 0.2083333
Moved 632.9364 133.9279 470 -0.5233151 0.2109053
Moved 632.9672 155.2536 470 -0.4739501 0.2109053
Moved 632.9979 172.5 470 -0.4340278 0.2109053
Moved 633.0284 191.4006 470 -0.3902765 0.2109053
Moved 633.0593 210.5934 470 -0.3458486 0.2109053
Moved 633.0901 234.2782 470 -0.2910226 0.2109053
Moved 633.1208 240.6046 462.2946 -0.2763782 0.1910869
Moved 633.1515 257.3998 460.1201 -0.2375004 0.1854939
Moved 633.1823 272.744 456.752 -0.2019814 0.176831
Moved 633.213 286.8373 453.6325 -0.169358 0.1688078
Moved 633.2437 296.3241 452 -0.147398 0.164609
Moved 633.2744 307.5 448.5 -0.1215278 0.1556069
Moved 633.3052 317.8601 446.7133 -0.09754598 0.1510114
Moved 633.3359 325.0783 446 -0.08083726 0.1491768
Moved 633.3666 330.9896 445 -0.06715372 0.1466049
Moved 633.3973 336.4581 444 -0.05449514 0.1440329
Moved 633.4281 341.9727 443 -0.04172976 0.1414608
Moved 633.4588 344.5 442 -0.03587961 0.1388888
Moved 633.4895 348.1639 442 -0.02739827 0.1388888
Moved 633.5203 350.9043 442 -0.02105485 0.1388888
Moved 633.551 353.6564 441 -0.01468425 0.1363167
Moved 633.5817 355.0164 441 -0.01153608 0.1363167
Moved 633.6124 357.5 441 -0.005787015 0.1363167
Moved 633.6432 358.0869 441 -0.004428526 0.1363167
Moved 633.6739 360.5 441 0.001157423 0.1363167
Moved 633.7047 361.7465 441 0.004042884 0.1363167
Moved 633.7354 364.4992 441 0.01041492 0.1363167
Moved 633.7661 367.5119 441 0.01738866 0.1363167
Moved 633.7968 378.0345 451.0172 0.04174649 0.1620813
Moved 633.8276 387.6433 454.4108 0.06398927 0.1708097
Moved 633.8583 395.3116 457 0.08173983 0.1774691
Moved 633.889 399.9051 459 0.09237289 0.1826131
Moved 633.9197 403.5 461.5 0.1006944 0.1890431
Moved 633.9505 407.1095 462 0.1090498 0.1903292
Moved 633.9812 409.853 463 0.1154004 0.1929011
Moved 634.012 412.5945 464 0.1217467 0.1954732
Moved 634.0427 414.0254 465 0.1250587 0.1980452
Moved 634.0734 415 465.7881 0.1273148 0.2000721
Moved 634.1042 416.2659 466 0.1302452 0.2006171
Moved 634.1349 416 467.5 0.1296297 0.2044752
Stationary 634.1656 416 467.5 0.1296297 0.2044752
Moved 634.1964 416 467 0.1296297 0.2031892
Moved 634.2271 397.8152 467 0.08753528 0.2031892
Moved 634.2578 384.2037 467 0.05602707 0.2031892
Moved 634.2886 369.2792 460 0.02147953 0.1851851
Moved 634.3193 356.2193 458 -0.008751601 0.180041
Moved 634.35 343.3388 458 -0.03856763 0.180041
Moved 634.3807 332 458 -0.06481484 0.180041
Moved 634.4114 316.5164 457 -0.1006565 0.1774691
Moved 634.4422 301.2948 457 -0.1358917 0.1774691
Moved 634.473 288.1961 457 -0.1662127 0.1774691
Moved 634.5037 278.9476 457 -0.1876213 0.1774691
Moved 634.5344 270.689 457 -0.2067385 0.1774691
Moved 634.5648 263.4416 457 -0.2235148 0.1774691
Moved 634.5958 256.4435 457 -0.2397142 0.1774691
Moved 634.6266 252.2916 457 -0.2493249 0.1774691
Moved 634.6573 248.5409 457 -0.2580072 0.1774691
Moved 634.688 245.7935 457 -0.264367 0.1774691
Moved 634.7186 243.0466 457 -0.2707255 0.1774691
Moved 634.7495 240.6465 457 -0.2762812 0.1774691
Moved 634.7802 237.898 457 -0.2826435 0.1774691
Moved 634.811 235.1466 457 -0.2890124 0.1774691
Moved 634.8417 232.5 457 -0.2951389 0.1774691
Moved 634.8724 230.9832 457 -0.2986499 0.1774691
Moved 634.9032 229.596 457 -0.3018612 0.1774691
Moved 634.9338 226.4732 457 -0.3090898 0.1774691
Moved 634.9646 223.0967 457 -0.3169058 0.1774691
Moved 634.9954 216.9268 457 -0.331188 0.1774691
Moved 635.0261 208.2376 457 -0.3513018 0.1774691
Moved 635.0568 200.4144 453.6096 -0.369411 0.168749
Moved 635.0875 194.6837 452.3419 -0.3826767 0.1654882
Moved 635.1183 189.1791 452 -0.3954187 0.164609
Moved 635.149 188 451 -0.3981482 0.162037
Moved 635.1797 186 451 -0.4027778 0.162037
Moved 635.2104 185 451 -0.4050926 0.162037
Moved 635.2412 182.904 449.904 -0.4099444 0.159218
Moved 635.2719 180.154 440.6161 -0.4163102 0.1353293
Moved 635.3026 176.5 424 -0.4247685 0.09259254
Moved 635.3332 175.0076 407.038 -0.4282232 0.04896588
Moved 635.3641 174 393.0123 -0.4305556 0.0128916
Moved 635.3948 174 381.0156 -0.4305556 -0.01796401
Moved 635.4256 173 365.7352 -0.4328704 -0.05726535
Moved 635.4563 172 360.9255 -0.4351852 -0.06963612
Moved 635.487 172 352.662 -0.4351852 -0.09089002
Moved 635.5178 172 346.605 -0.4351852 -0.1064686
Moved 635.5485 172 341.3851 -0.4351852 -0.1198944
Moved 635.5792 172 337.6308 -0.4351852 -0.1295505
Moved 635.6099 172 333.8772 -0.4351852 -0.1392048
Moved 635.6407 172 332.5026 -0.4351852 -0.1427404
Moved 635.6714 172 329.6577 -0.4351852 -0.1500575
Ended 635.7021 172 330 -0.4351852 -0.149177
Accept 635.7635 0 traveling
Candidates 635.7635 13 required requires quotes word equipped words writes writers quoted weird series features retired
Began 638.6214 255 412 -0.2430556 0.06172835
Stationary 638.6522 255 412 -0.2430556 0.06172835
Moved 638.6829 255 436.8779 -0.2430556 0.1257148
Moved 638.7136 255 460.2007 -0.2430556 0.1857013
Moved 638.7443 246.659 480.7283 -0.2623635 0.2384987
Moved 638.775 243.8036 502.3749 -0.2689732 0.2941742
Moved 638.8058 244 514.8492 -0.2685185 0.3262583
Moved 638.8365 244 524.8505 -0.2685185 0.3519818
Moved 638.8672 243 531.3234 -0.2708333 0.3686301
Moved 638.898 242.1363 542.3187 -0.2728327 0.39691
Moved 638.9287 240.3832 556.4672 -0.2768907 0.4333002
Moved 638.9594 238.6275 563.7451 -0.2809549 0.452019
Moved 638.9901 239 566.8228 -0.2800926 0.4599351
Moved 639.0209 238 569.5 -0.2824074 0.4668209
Moved 639.0516 236.6492 571.3508 -0.2855343 0.4715811
Moved 639.0823 237 573.8312 -0.2847222 0.4779608
Moved 639.113 235.4614 576.5386 -0.2882837 0.4849242
Moved 639.1437 232.6961 580.6077 -0.2946849 0.4953901
Moved 639.1741 226.9188 587.0812 -0.3080584 0.5120401
Moved 639.2053 222.2224 594.1664 -0.3189297 0.5302634
Moved 639.236 216.3866 600 -0.3324386 0.5452674
Moved 639.2667 216 600.9968 -0.3333333 0.5478311
Moved 639.2975 214.6416 601 -0.3364778 0.5478393
Moved 639.3282 212.9246 602 -0.3404522 0.5504114
Moved 639.3589 211.5 603 -0.34375 0.5529835
Moved 639.3896 212 604.1481 -0.3425926 0.5559363
Moved 639.4203 211 605 -0.3449074 0.5581275
Moved 639.4511 211 606.3351 -0.3449074 0.5615615
Moved 639.4818 208.5 607 -0.3506944 0.5632715
Moved 639.5126 207.6573 608 -0.352645 0.5658435
Moved 639.5433 207.1641 609 -0.3537867 0.5684156
Moved 639.574 207 610.2664 -0.3541667 0.5716728
Moved 639.6047 206 612.5 -0.3564815 0.5774176
Moved 639.6355 205 615.0348 -0.3587963 0.5839371
Moved 639.6661 203.8055 616.1945 -0.3615613 0.58692
Moved 639.6969 204 618.5 -0.3611111 0.5928496
Moved 639.7277 203 619 -0.3634259 0.5941358
Ended 639.7584 203 619 -0.3634259 0.5941358
Accept 639.8199 1 requires
Began 640.2501 289 424 -0.1643519 0.09259254
Stationary 640.2809 289 424 -0.1643519 0.09259254
Moved 640.3116 276.6257 424 -0.1929961 0.09259254
Moved 640.3422 255.1806 412.1806 -0.2426374 0.06219283
Moved 640.373 239.2281 410.3509 -0.2795646 0.05748678
Moved 640.4037 220.5 406 -0.3229167 0.04629618
Moved 640.4344 204.3167 400.4389 -0.3603779 0.03199302
Moved 640.4651 191.8871 396.9718 -0.3891502 0.02307562
Moved 640.4959 183.5788 397 -0.4083824 0.02314815
Moved 640.5267 170.9336 397 -0.4376537 0.02314815
Moved 640.5574 161.1279 395.032 -0.4603521 0.01808626
Moved 640.5881 154.5546 395 -0.475568 0.01800408
Moved 640.6188 150.8766 395 -0.484082 0.01800408
Moved 640.6496 145.2453 395 -0.4971174 0.01800408
Moved 640.6803 142.3644 395 -0.5037861 0.01800408
Moved 640.7111 140.8058 395 -0.507394 0.01800408
Moved 640.7418 140 400.7435 -0.5092592 0.03277649
Moved 640.7725 139 404.565 -0.511574 0.04260538
Moved 640.8032 138 407.3096 -0.513889 0.04966469
Moved 640.8339 137 408.7827 -0.5162037 0.05345329
Moved 640.8647 137 410.0826 -0.5162037 0.05679668
Moved 640.8954 134.8003 412 -0.5212956 0.06172835
Moved 640.9261 134.059 414 -0.5230116 0.06687239
Moved 640.9569 132.6927 415 -0.5261744 0.06944436
Moved 640.9876 131.8655 418.1345 -0.528089 0.07750629
Moved 641.0184 131.1242 419.8758 -0.5298051 0.08198498
Moved 641.0491 131 421.311 -0.5300926 0.08567629
Moved 641.0798 129.6923 422.3077 -0.5331196 0.08823979
Ended 641.1105 130 423 -0.5324074 0.09002049
Candidates 641.2027 13 a as s has gas ass add sa da had ga aa fda
Began 641.7252 140 450 -0.5092592 0.1594649
Moved 641.7559 152.666 450 -0.4799398 0.1594649
Moved 641.7866 184.2789 450 -0.4067618 0.1594649
Moved 641.8173 220 439.5 -0.3240741 0.1324588
Moved 641.848 245.2977 433.6756 -0.2655146 0.1174783
Moved 641.8788 265.3381 426.2836 -0.2191247 0.09846608
Moved 641.9095 282.2547 421.3491 -0.179966 0.08577429
Moved 641.9403 293.2557 417.9361 -0.1545007 0.07699609
Moved 641.971 302.5228 415.1591 -0.1330491 0.0698535
Moved 642.0017 308.2034 413.3983 -0.1198996 0.06532484
Moved 642.0324 311.3705 411.6295 -0.1125682 0.06077527
Moved 642.0632 315.1699 410.8301 -0.1037733 0.05871925
Stationary 642.0939 315.1699 410.8301 -0.1037733 0.05871925
Moved 642.1246 317.2992 411 -0.09884448 0.05915629
Moved 642.1554 317 409.5 -0.09953702 0.05529835
Moved 642.1862 318.0419 410 -0.09712532 0.05658428
Stationary 642.2168 318.0419 410 -0.09712532 0.05658428
Stationary 642.2475 318.0419 410 -0.09712532 0.05658428
Moved 642.2783 318 422.5 -0.09722222 0.08873452
Moved 642.309 318 436.0596 -0.09722222 0.1236101
Moved 642.3398 318 451.849 -0.09722222 0.1642205
Moved 642.3705 312.9472 468.331 -0.1089186 0.2066126
Moved 642.4012 311 484.6852 -0.113426 0.248676
Moved 642.4319 310 499.4149 -0.1157407 0.2865608
Moved 642.4626 309 511.55 -0.1180555 0.3177727
Moved 642.4934 309 523.9302 -0.1180555 0.3496146
Moved 642.524 309 536.1011 -0.1180555 0.3809185
Moved 642.5549 309 551.8395 -0.1180555 0.4213977
Moved 642.5856 309 561.9761 -0.1180555 0.4474693
Moved 642.6163 309 569.1654 -0.1180555 0.4659604
Moved 642.647 309 574.9893 -0.1180555 0.4809393
Moved 642.6777 309 579.4741 -0.1180555 0.4924744
Moved 642.7085 309 581.9984 -0.1180555 0.4989669
Moved 642.7393 307.5 584.5 -0.1215278 0.5054011
Moved 642.7699 304.5998 586.2001 -0.1282413 0.5097739
Moved 642.8007 298.1455 587.9636 -0.1431816 0.5143097
Moved 642.8314 283.6274 588 -0.1767883 0.5144032
