I will meet you at noon
Stationary 1360.053 222 476 -0.3194444 0.2263374
Stationary 1360.084 222 476 -0.3194444 0.2263374
Stationary 1360.115 222 476 -0.3194444 0.2263374
Stationary 1360.146 222 476 -0.3194444 0.2263374
Stationary 1360.176 222 476 -0.3194444 0.2263374
Stationary 1360.207 222 476 -0.3194444 0.2263374
Stationary 1360.238 222 476 -0.3194444 0.2263374
Stationary 1360.268 222 476 -0.3194444 0.2263374
Stationary 1360.299 222 476 -0.3194444 0.2263374
Stationary 1360.33 222 476 -0.3194444 0.2263374
Stationary 1360.36 222 476 -0.3194444 0.2263374
Stationary 1360.391 222 476 -0.3194444 0.2263374
Stationary 1360.422 222 476 -0.3194444 0.2263374
Stationary 1360.453 222 476 -0.3194444 0.2263374
Stationary 1360.483 222 476 -0.3194444 0.2263374
Stationary 1360.514 222 476 -0.3194444 0.2263374
Moved 1360.545 222 485.04 -0.3194444 0.2495883
Moved 1360.576 222 486.1299 -0.3194444 0.2523916
Moved 1360.606 222 487.1277 -0.3194444 0.2549582
Stationary 1360.637 222 487.1277 -0.3194444 0.2549582
Moved 1360.668 222 488.3498 -0.3194444 0.2581013
Moved 1360.698 222 491 -0.3194444 0.2649176
Moved 1360.729 222 493.1603 -0.3194444 0.270474
Moved 1360.76 222 496 -0.3194444 0.2777777
Moved 1360.791 222 498.8896 -0.3194444 0.2852097
Moved 1360.821 222 502.5198 -0.3194444 0.2945468
Moved 1360.852 222 505.2306 -0.3194444 0.301519
Moved 1360.883 222 509.1705 -0.3194444 0.3116523
Moved 1360.913 222 512.0411 -0.3194444 0.3190356
Moved 1360.944 222 514.5 -0.3194444 0.32536
Moved 1360.975 222 516.4216 -0.3194444 0.3303024
Moved 1361.006 222 517.3724 -0.3194444 0.3327478
Moved 1361.036 222 518.2497 -0.3194444 0.3350043
Stationary 1361.067 222 518.2497 -0.3194444 0.3350043
Moved 1361.098 235.9296 519 -0.2871999 0.3369341
Moved 1361.129 255.1913 515.8087 -0.2426127 0.328726
Moved 1361.159 275.3042 508.3417 -0.1960551 0.3095207
Moved 1361.19 294.7482 502.2782 -0.1510458 0.2939254
Moved 1361.221 315.1455 498.265 -0.1038299 0.2836032
Moved 1361.251 336.2374 497 -0.05500609 0.2803498
Moved 1361.282 356.328 497 -0.008500069 0.2803498
Moved 1361.313 372.9071 497 0.02987752 0.2803498
Moved 1361.344 388.2586 497 0.06541351 0.2803498
Moved 1361.374 403.6252 497 0.1009843 0.2803498
Moved 1361.405 412.5961 505.3908 0.1217501 0.3019311
Moved 1361.436 423.4307 506.1436 0.1468304 0.3038671
Moved 1361.466 430.0314 507 0.1621096 0.3060699
Moved 1361.497 432.8886 508 0.1687237 0.3086419
Moved 1361.528 435.4076 508 0.1745546 0.3086419
Moved 1361.559 437.5 508 0.1793981 0.3086419
Moved 1361.589 439.5 508 0.1840278 0.3086419
Moved 1361.62 441 509 0.1875 0.3112139
Moved 1361.651 444.1799 510.59 0.1948609 0.3153034
Moved 1361.682 447.9228 512.4614 0.203525 0.3201168
Moved 1361.712 451.3315 515.3315 0.2114155 0.3274987
Moved 1361.743 453.8716 516 0.2172953 0.329218
Moved 1361.774 456 517.7479 0.2222222 0.3337137
Moved 1361.804 457.1873 518 0.2249707 0.3343621
Moved 1361.835 459.4841 519 0.2302872 0.3369341
Stationary 1361.866 459.4841 519 0.2302872 0.3369341
Moved 1361.896 461.4115 519 0.2347488 0.3369341
Moved 1361.927 466.1636 519 0.2457491 0.3369341
Moved 1361.958 470.4415 508.5585 0.2556516 0.3100783
Moved 1361.989 472.1434 504.5697 0.2595912 0.2998191
Moved 1362.019 478.036 494.928 0.2732314 0.2750206
Moved 1362.049 482.7776 484.4449 0.2842073 0.2480578
Moved 1362.081 487.8028 471.5916 0.2958399 0.2149988
Moved 1362.111 493.5546 458.8907 0.3091542 0.1823321
Moved 1362.142 498.3013 445.2468 0.3201418 0.1472397
Moved 1362.173 503.5648 435.088 0.332326 0.1211109
Moved 1362.204 508.1858 426.2213 0.3430228 0.09830576
Moved 1362.234 513.4684 418.0632 0.355251 0.07732286
Moved 1362.265 518.6725 412.3275 0.3672975 0.06257057
Moved 1362.296 520.873 408.254 0.3723911 0.05209349
Moved 1362.327 525.4944 403.5056 0.3830889 0.0398807
Moved 1362.357 528.6204 399.3796 0.3903251 0.02926838
Moved 1362.388 532.4914 395.5086 0.3992856 0.01931222
Moved 1362.419 537.0006 391.9994 0.4097236 0.01028642
Moved 1362.449 540.8734 387.2534 0.4186884 -0.001920496
Moved 1362.48 544.7446 384.2554 0.4276494 -0.009631129
Moved 1362.511 547.2181 380.7819 0.4333753 -0.01856525
Moved 1362.542 548 378.8386 0.4351853 -0.02356337
Moved 1362.572 549 378 0.4375 -0.02572024
Moved 1362.603 550.9077 376.0923 0.4419159 -0.03062676
Moved 1362.634 551.5 375.5 0.443287 -0.03215028
Moved 1362.664 551 374.7769 0.4421297 -0.03400999
Ended 1362.695 551 374.7769 0.4421297 -0.03400999
Accept 1362.757 0 I
Candidates 1362.757 13 will still wool well week full tell aol silk grill tel dull feel
Began 1363.279 472 230 0.2592593 -0.4063786
Stationary 1363.31 472 230 0.2592593 -0.4063786
Stationary 1363.34 472 230 0.2592593 -0.4063786
Stationary 1363.371 472 230 0.2592593 -0.4063786
Stationary 1363.402 472 230 0.2592593 -0.4063786
Stationary 1363.432 472 230 0.2592593 -0.4063786
Stationary 1363.463 472 230 0.2592593 -0.4063786
Stationary 1363.494 472 230 0.2592593 -0.4063786
Stationary 1363.525 472 230 0.2592593 -0.4063786
Stationary 1363.555 472 230 0.2592593 -0.4063786
Stationary 1363.586 472 230 0.2592593 -0.4063786
Stationary 1363.617 472 230 0.2592593 -0.4063786
Stationary 1363.647 472 230 0.2592593 -0.4063786
Stationary 1363.678 472 230 0.2592593 -0.4063786
Stationary 1363.709 472 230 0.2592593 -0.4063786
Stationary 1363.74 472 230 0.2592593 -0.4063786
Stationary 1363.77 472 230 0.2592593 -0.4063786
Stationary 1363.801 472 230 0.2592593 -0.4063786
Moved 1363.832 472 242.3639 0.2592593 -0.3745785
Moved 1363.863 472 247.5273 0.2592593 -0.3612981
Moved 1363.893 459.237 267.7735 0.2297152 -0.3092245
Moved 1363.924 440.8084 294.4682 0.1870565 -0.2405654
Moved 1363.955 425.9124 311.0876 0.152575 -0.1978199
Moved 1363.985 398.2753 339.7247 0.08860022 -0.1241649
Moved 1364.016 375.3753 360.6248 0.03559093 -0.07040957
Moved 1364.047 356.1145 377.8855 -0.008994191 -0.02601466
Moved 1364.078 343.5981 392.1028 -0.03796726 0.01055231
Moved 1364.108 330.0546 407.1817 -0.06931801 0.04933557
Moved 1364.139 318.6015 420.498 -0.09582976 0.08358546
Moved 1364.17 301.8147 445.3243 -0.1346882 0.1474389
Moved 1364.2 296.5392 452.9478 -0.1469 0.1670467
Moved 1364.231 288.9514 464.7477 -0.1644644 0.1973962
Moved 1364.262 283.5538 471.6693 -0.1769588 0.2151988
Moved 1364.292 278.4757 481.0486 -0.1887136 0.2393224
Moved 1364.323 270.1134 492.8866 -0.2080708 0.2697699
Moved 1364.354 262.0057 504.4914 -0.2268386 0.2996177
Moved 1364.385 256.2647 511.7352 -0.2401279 0.318249
Moved 1364.415 252.2184 515.8908 -0.2494945 0.3289372
Moved 1364.446 247.2379 520.7621 -0.2610234 0.3414662
Moved 1364.477 243.3677 524.6323 -0.2699821 0.3514203
Moved 1364.508 240.8466 527.1534 -0.275818 0.3579048
Moved 1364.538 237.9328 531.1344 -0.282563 0.368144
Moved 1364.569 236 533.9334 -0.287037 0.375343
Moved 1364.6 234.6327 535.3673 -0.2902021 0.379031
Moved 1364.63 233 537.3318 -0.2939815 0.3840839
Moved 1364.661 232 539.2026 -0.2962963 0.3888954
Moved 1364.692 231 539 -0.2986111 0.3883744
Moved 1364.723 231 541.0018 -0.2986111 0.3935231
Stationary 1364.753 231 541.0018 -0.2986111 0.3935231
Moved 1364.784 231 542.2961 -0.2986111 0.3968521
Stationary 1364.815 231 542 -0.2986111 0.3960905
Moved 1364.845 246.1709 542 -0.2634932 0.3960905
Moved 1364.876 256.7838 542 -0.2389264 0.3960905
Moved 1364.907 267.8775 542 -0.2132465 0.3960905
Moved 1364.938 278.2818 534 -0.1891626 0.3755144
Moved 1364.968 287.3969 532.1508 -0.1680628 0.370758
Moved 1364.999 296.166 531.278 -0.147764 0.3685133
Moved 1365.03 302.1691 531 -0.1338678 0.3677982
Moved 1365.061 308.3345 531 -0.1195961 0.3677982
Moved 1365.091 314.037 530 -0.1063959 0.3652262
Moved 1365.122 320.8012 530 -0.09073789 0.3652262
Moved 1365.153 327.5261 529.2369 -0.07517114 0.3632636
Moved 1365.183 332.6005 529 -0.0634248 0.3626543
Moved 1365.214 336.1743 529 -0.05515203 0.3626543
Moved 1365.245 340.0565 529 -0.04616539 0.3626543
Moved 1365.276 342.5 529 -0.04050925 0.3626543
Moved 1365.306 344.4204 529 -0.03606379 0.3626543
Moved 1365.337 345.0995 529 -0.03449192 0.3626543
Moved 1365.368 345 528 -0.03472224 0.3600822
Ended 1365.398 345 528 -0.03472224 0.3600822
Accept 1365.552 0 will
Candidates 1365.552 13 meet met mere be net me newer bet mer beer newt let cherry
Began 1366.289 450 513 0.2083333 0.321502
Stationary 1366.32 450 513 0.2083333 0.321502
Stationary 1366.351 450 513 0.2083333 0.321502
Stationary 1366.381 450 513 0.2083333 0.321502
Stationary 1366.443 450 513 0.2083333 0.321502
Stationary 1366.474 450 513 0.2083333 0.321502
Stationary 1366.504 450 513 0.2083333 0.321502
Stationary 1366.535 450 513 0.2083333 0.321502
Stationary 1366.566 450 513 0.2083333 0.321502
Stationary 1366.596 450 513 0.2083333 0.321502
Stationary 1366.627 450 513 0.2083333 0.321502
Stationary 1366.658 450 513 0.2083333 0.321502
Moved 1366.689 440.8017 513 0.187041 0.321502
Moved 1366.719 440 513 0.1851852 0.321502
Moved 1366.75 438.757 513 0.182308 0.321502
Moved 1366.781 436.7865 513 0.1777466 0.321502
Moved 1366.812 431.4325 513 0.1653529 0.321502
Moved 1366.842 423.8518 513 0.1478051 0.321502
Moved 1366.873 410.3499 521.93 0.1165507 0.3444701
Moved 1366.904 396.795 525 0.08517364 0.3523662
Moved 1366.934 386.9782 527 0.06244948 0.3575102
Moved 1366.965 380.4017 528.1994 0.04722625 0.3605951
Moved 1366.996 375.8653 528 0.0367253 0.3600822
Moved 1367.026 373.0593 528.9407 0.03022979 0.3625018
Moved 1367.057 371.625 529 0.02690981 0.3626543
Moved 1367.088 369.8078 529 0.02270321 0.3626543
Stationary 1367.119 370 529 0.02314816 0.3626543
Stationary 1367.149 370 529 0.02314816 0.3626543
Stationary 1367.18 370 529 0.02314816 0.3626543
Stationary 1367.211 370 529 0.02314816 0.3626543
Stationary 1367.242 370 529 0.02314816 0.3626543
Moved 1367.272 381.538 529 0.0498565 0.3626543
Moved 1367.303 389.3166 529 0.06786247 0.3626543
Moved 1367.334 399.5795 529 0.09161929 0.3626543
Moved 1367.365 410.5282 529 0.1169634 0.3626543
Moved 1367.395 424.2533 529 0.1487346 0.3626543
Moved 1367.426 439.5758 529 0.1842033 0.3626543
Moved 1367.457 450.972 529 0.2105834 0.3626543
Moved 1367.487 462.6588 521.3353 0.237636 0.3429406
Moved 1367.518 473.9277 517.6289 0.2637216 0.3334076
Moved 1367.549 485.1865 514.9534 0.2897835 0.3265261
Moved 1367.579 495.6439 513 0.3139905 0.321502
Moved 1367.61 503.5 510.5 0.3321759 0.3150719
Moved 1367.641 511.0927 508.6358 0.3497516 0.3102771
Moved 1367.672 517.4853 508 0.3645492 0.3086419
Moved 1367.702 521.1133 507 0.3729474 0.3060699
Moved 1367.733 524.65 505.35 0.3811342 0.3018261
Moved 1367.764 527.5178 504 0.3877727 0.2983539
Moved 1367.795 529 503 0.3912036 0.2957818
Moved 1367.825 531 501.7373 0.3958333 0.2925341
Moved 1367.856 532 502 0.3981481 0.2932098
Moved 1367.887 533 501.3615 0.4004629 0.2915674
Moved 1367.917 533 500.5 0.4004629 0.2893518
Moved 1367.948 533 499.7496 0.4004629 0.2874219
Moved 1367.979 533 498.0845 0.4004629 0.283139
Moved 1368.009 521.6085 497 0.3740936 0.2803498
Moved 1368.04 511.9881 495.3293 0.3518243 0.2760528
Moved 1368.071 499.9763 492.7952 0.3240191 0.269535
Moved 1368.102 489.6967 491.9241 0.3002237 0.2672945
Moved 1368.132 480.2476 491 0.2783508 0.2649176
Moved 1368.163 467.5 491 0.2488426 0.2649176
Moved 1368.194 453.0556 491 0.2154064 0.2649176
Moved 1368.224 442.9635 491 0.1920452 0.2649176
Moved 1368.255 434.5962 491 0.1726763 0.2649176
Moved 1368.286 424.7155 491 0.1498042 0.2649176
Moved 1368.317 413.4198 491 0.123657 0.2649176
Moved 1368.348 406.1941 491 0.1069307 0.2649176
Moved 1368.378 401.7282 498 0.09659301 0.2829217
Moved 1368.409 398.2221 499.7779 0.08847713 0.2874945
Moved 1368.44 395.3531 501.6469 0.08183578 0.2923017
Moved 1368.47 393 503.5173 0.07638891 0.2971124
Moved 1368.501 392 505.0499 0.07407407 0.3010543
Moved 1368.532 390.0587 506 0.06958038 0.3034978
Moved 1368.563 389.1885 507 0.06756593 0.3060699
Moved 1368.593 389 508.3427 0.06712963 0.3095232
Ended 1368.624 387.6834 508 0.06408194 0.3086419
Accept 1368.716 0 meet
Candidates 1368.716 13 you toy output u to root roy i your too reply yo utility
Began 1370.252 138 356 -0.513889 -0.0823046
Stationary 1370.283 138 356 -0.513889 -0.0823046
Stationary 1370.313 138 356 -0.513889 -0.0823046
Stationary 1370.344 138 356 -0.513889 -0.0823046
Stationary 1370.375 138 356 -0.513889 -0.0823046
Stationary 1370.406 138 356 -0.513889 -0.0823046
Stationary 1370.436 138 356 -0.513889 -0.0823046
Stationary 1370.467 138 356 -0.513889 -0.0823046
Stationary 1370.498 138 356 -0.513889 -0.0823046
Stationary 1370.529 138 356 -0.513889 -0.0823046
Stationary 1370.559 138 356 -0.513889 -0.0823046
Stationary 1370.59 138 356 -0.513889 -0.0823046
Stationary 1370.621 138 356 -0.513889 -0.0823046
Stationary 1370.651 138 356 -0.513889 -0.0823046
Stationary 1370.682 138 356 -0.513889 -0.0823046
Stationary 1370.713 138 356 -0.513889 -0.0823046
Stationary 1370.744 138 356 -0.513889 -0.0823046
Moved 1370.774 138 365 -0.513889 -0.05915646
Moved 1370.805 147.4432 366 -0.4920296 -0.05658444
Moved 1370.836 148.3114 368.3115 -0.4900198 -0.05063932
Moved 1370.866 151.2027 369 -0.4833272 -0.04886839
Moved 1370.897 155.138 371.069 -0.4742176 -0.04354673
Moved 1370.928 157.6049 372.6049 -0.4685073 -0.03959656
Moved 1370.959 160.4684 374.4684 -0.4618786 -0.03480338
Moved 1370.989 163.6731 376.3365 -0.4544605 -0.02999859
Moved 1371.02 165.8784 377.8785 -0.4493555 -0.02603272
Moved 1371.051 171.4234 380.7117 -0.4365198 -0.01874555
Moved 1371.082 177.158 384.158 -0.4232455 -0.009881871
Moved 1371.112 181.4495 387.4495 -0.4133113 -0.001415833
Moved 1371.143 185.9928 388.9928 -0.4027944 0.002553453
Moved 1371.174 189.8668 391 -0.3938268 0.007715971
Moved 1371.204 194.7356 393 -0.3825565 0.01285996
Moved 1371.235 199 394 -0.3726852 0.01543206
Moved 1371.266 205.3856 396 -0.3579037 0.02057605
Moved 1371.297 212.9926 398.9975 -0.340295 0.0282857
Moved 1371.327 221.4995 401.8749 -0.3206031 0.03568633
Moved 1371.358 229.3582 405.6791 -0.3024115 0.04547084
Moved 1371.389 241.296 412.972 -0.2747777 0.06422832
Moved 1371.419 252.4267 420.4268 -0.2490122 0.08340203
Moved 1371.45 269.1404 430.0702 -0.2103233 0.1082051
Moved 1371.481 276.9101 436.425 -0.1923378 0.12455
Moved 1371.512 291.7758 447.0655 -0.1579264 0.1519174
Moved 1371.542 302.9277 456.4639 -0.1321119 0.1760901
Moved 1371.573 312.4489 463.6326 -0.1100719 0.1945283
Moved 1371.604 319.8752 469.2501 -0.09288158 0.2089765
Moved 1371.635 327.4557 473.9705 -0.07533391 0.2211175
Moved 1371.665 337.4488 481.0866 -0.05220185 0.2394203
Moved 1371.696 343.7208 485.8139 -0.0376833 0.2515789
Moved 1371.727 350.5608 492.5609 -0.02184997 0.2689322
Moved 1371.757 357.3053 499.9579 -0.006237725 0.2879576
Moved 1371.788 365.5 510 0.01273145 0.3137859
Moved 1371.819 370.103 514.103 0.02338668 0.3243389
Moved 1371.849 373.9264 519.8528 0.03223697 0.3391275
Moved 1371.88 376.7987 522.7988 0.03888597 0.3467045
Moved 1371.911 378.2834 525.2834 0.04232277 0.3530951
Moved 1371.942 379 527.2446 0.04398147 0.3581394
Moved 1371.972 380 529.0574 0.04629632 0.3628018
Moved 1372.003 381 529.9884 0.04861106 0.3651964
Moved 1372.034 381 531.2256 0.04861106 0.3683787
Stationary 1372.065 381 531 0.04861106 0.3677982
Ended 1372.095 381 532.5 0.04861106 0.3716563
Accept 1372.187 0 you
Candidates 1372.187 13 say at assay art day sat ay st safety att daddy asset fatty
Began 1373.263 379 451 0.04398147 0.162037
Stationary 1373.293 379 451 0.04398147 0.162037
Stationary 1373.324 379 451 0.04398147 0.162037
Moved 1373.355 365.3859 466.6141 0.0124674 0.2021966
Moved 1373.385 353.8759 483.2235 -0.01417627 0.2449163
Moved 1373.416 343.3946 500.3095 -0.03843854 0.2888619
Moved 1373.447 336.4563 514.0875 -0.05449936 0.3242989
Moved 1373.478 331 522.5 -0.06712963 0.3459361
Moved 1373.508 327.8195 530.5414 -0.0744918 0.3666187
Moved 1373.539 323.9485 536.1031 -0.08345266 0.3809235
Moved 1373.57 322.0768 539.8463 -0.08778508 0.3905511
Moved 1373.6 320.6725 542.3275 -0.09103596 0.3969328
Moved 1373.631 319.2533 545 -0.09432112 0.4038065
Moved 1373.662 319 546.1868 -0.09490739 0.406859
Moved 1373.693 319 547.5 -0.09490739 0.4102365
Moved 1373.723 318 548.6272 -0.09722222 0.4131357
Moved 1373.754 317 550.5045 -0.09953702 0.417964
Moved 1373.785 315.6316 553.3685 -0.1027047 0.4253303
Moved 1373.816 315 558.8523 -0.1041667 0.4394349
Moved 1373.846 314 563.5538 -0.1064815 0.4515273
Moved 1373.877 313 569.3001 -0.1087963 0.4663067
Moved 1373.908 312 572.5218 -0.1111111 0.474593
Moved 1373.938 311 575.0281 -0.113426 0.4810392
Moved 1373.969 310.1099 578.8901 -0.1154863 0.4909723
Moved 1374 309.2385 584.5229 -0.1175034 0.5054601
Moved 1374.031 309 588.5 -0.1180555 0.5156891
Moved 1374.061 306.8142 593.3716 -0.1231153 0.528219
Moved 1374.092 307 598.1026 -0.1226852 0.5403872
Moved 1374.123 306 601.8381 -0.125 0.5499949
Moved 1374.153 304.6801 604.3199 -0.1280553 0.5563782
Moved 1374.184 305 608.3 -0.1273148 0.5666151
Moved 1374.215 304 611.1759 -0.1296296 0.574012
Moved 1374.246 304 614.0369 -0.1296296 0.5813705
Moved 1374.276 303 616.5 -0.1319445 0.5877057
Moved 1374.307 303 618.4721 -0.1319445 0.592778
Moved 1374.338 301.6271 619.3729 -0.1351224 0.5950949
Moved 1374.369 302 620.3729 -0.1342593 0.5976667
Ended 1374.399 302 620 -0.1342593 0.5967077
Expand 1374.43
Accept 1374.522 1 at
Began 1374.768 431 201 0.1643519 -0.4809672
Stationary 1374.799 431 201 0.1643519 -0.4809672
Stationary 1374.829 431 201 0.1643519 -0.4809672
Stationary 1374.86 431 201 0.1643519 -0.4809672
Stationary 1374.891 431 201 0.1643519 -0.4809672
Stationary 1374.921 431 201 0.1643519 -0.4809672
Stationary 1374.952 431 201 0.1643519 -0.4809672
Stationary 1374.983 431 201 0.1643519 -0.4809672
Stationary 1375.014 431 201 0.1643519 -0.4809672
Stationary 1375.044 431 201 0.1643519 -0.4809672
Stationary 1375.075 431 201 0.1643519 -0.4809672
Stationary 1375.106 431 201 0.1643519 -0.4809672
Stationary 1375.136 431 201 0.1643519 -0.4809672
Stationary 1375.167 431 201 0.1643519 -0.4809672
Stationary 1375.198 431 201 0.1643519 -0.4809672
Stationary 1375.229 431 201 0.1643519 -0.4809672
Stationary 1375.259 431 201 0.1643519 -0.4809672
Stationary 1375.29 431 201 0.1643519 -0.4809672
Stationary 1375.32 431 201 0.1643519 -0.4809672
Moved 1375.352 431 210.4828 0.1643519 -0.4565773
Moved 1375.382 431 217.8268 0.1643519 -0.4376884
Moved 1375.413 431 223.303 0.1643519 -0.4236035
Moved 1375.444 431 228.3124 0.1643519 -0.4107192
Moved 1375.474 431 233.528 0.1643519 -0.3973047
Moved 1375.505 431 238.7998 0.1643519 -0.3837454
Moved 1375.536 431 242.9375 0.1643519 -0.3731032
Moved 1375.567 431 247.656 0.1643519 -0.3609671
Moved 1375.597 431 252.6937 0.1643519 -0.3480101
Moved 1375.628 431 258.6852 0.1643519 -0.3325998
Moved 1375.659 431 267.399 0.1643519 -0.3101879
Moved 1375.689 439.9196 280.7989 0.184999 -0.2757232
Moved 1375.72 443.8322 291.3286 0.1940559 -0.2486406
Moved 1375.751 447.5 300.5 0.2025463 -0.2250515
Moved 1375.782 451.2565 311.2827 0.2112419 -0.1973183
Moved 1375.812 456.1285 325.6426 0.2225197 -0.1603843
Moved 1375.843 459.0128 338.0512 0.2291963 -0.1284691
Moved 1375.874 462.0946 346.1893 0.2363301 -0.107538
Moved 1375.904 465.399 358.596 0.2439791 -0.07562762
Moved 1375.935 470.5618 373.4044 0.25593 -0.03754007
Moved 1375.966 476.1612 391.8061 0.2688918 0.009789329
Moved 1375.997 482.319 405.9571 0.2831459 0.04618593
Moved 1376.027 489.5866 424.2887 0.299969 0.09333512
Moved 1376.058 497.229 444.8677 0.3176598 0.1462645
Moved 1376.089 501.9323 456.8646 0.328547 0.1771207
Moved 1376.12 508.4459 474.7071 0.3436248 0.223012
Moved 1376.15 512.6898 487.7591 0.3534485 0.256582
Moved 1376.181 515 497.2654 0.3587963 0.2810324
Moved 1376.212 516.0828 503.1657 0.3613028 0.296208
Moved 1376.242 516 510.9097 0.3611111 0.3161258
Moved 1376.273 517 518.6274 0.3634259 0.3359758
Moved 1376.304 517 525 0.3634259 0.3523662
Moved 1376.335 517 534.3741 0.3634259 0.3764765
Moved 1376.365 517 537.2482 0.3634259 0.3838686
Moved 1376.396 517 541.9937 0.3634259 0.3960743
Moved 1376.427 517 545.5357 0.3634259 0.4051843
Moved 1376.457 517 548.4075 0.3634259 0.4125707
Moved 1376.488 517 550.2766 0.3634259 0.417378
Moved 1376.519 517 552.1548 0.3634259 0.4222087
Stationary 1376.55 517 552 0.3634259 0.4218106
Stationary 1376.58 517 552 0.3634259 0.4218106
Moved 1376.611 509.0715 552 0.3450728 0.4218106
Moved 1376.642 507.0388 552 0.3403676 0.4218106
Moved 1376.672 501.3672 534.1016 0.3272389 0.3757757
Moved 1376.703 495.6063 518.5157 0.3139035 0.3356886
Moved 1376.734 490.8658 502.7317 0.3029302 0.2950917
Moved 1376.765 486.838 489.433 0.2936065 0.2608872
Moved 1376.795 481.6009 464.6052 0.2814834 0.1970297
Moved 1376.826 480.1707 457.8536 0.278173 0.1796646
Moved 1376.857 477.5 448.5 0.2719907 0.1556069
Moved 1376.887 474.7384 434.4304 0.2655982 0.1194198
Moved 1376.918 470.7104 415.1312 0.256274 0.06978188
Moved 1376.949 467.9853 399.9262 0.2499659 0.03067436
Moved 1376.98 463.3713 386.7426 0.2392854 -0.003234055
Moved 1377.01 455.7794 369.5588 0.2217116 -0.04743113
Moved 1377.041 449.4349 355.8698 0.2070252 -0.08263953
Moved 1377.072 445.8431 346.5292 0.1987109 -0.1066638
Moved 1377.102 441.6771 339.0156 0.1890673 -0.1259887
Moved 1377.133 438.467 331.4011 0.1816366 -0.1455735
Moved 1377.164 434.5978 321.7935 0.1726802 -0.1702842
Moved 1377.195 429.0547 310.1095 0.1598489 -0.2003358
Moved 1377.225 423.7261 295.1785 0.1475143 -0.2387386
Moved 1377.256 422.2881 290.8645 0.1441855 -0.2498342
Moved 1377.287 420.4158 284.8315 0.1398514 -0.2653511
Moved 1377.318 418.8941 279.7882 0.1363289 -0.2783226
Moved 1377.348 417.0224 274.0448 0.1319963 -0.2930947
Moved 1377.379 416 269.1479 0.1296297 -0.3056897
Moved 1377.41 415 266.5 0.1273148 -0.3125
Moved 1377.44 414 263.7088 0.125 -0.3196791
Moved 1377.471 412.8522 262 0.1223431 -0.3240741
Moved 1377.502 413 258.9656 0.1226852 -0.3318786
Stationary 1377.532 413 258.9656 0.1226852 -0.3318786
Moved 1377.563 413 256.9917 0.1226852 -0.3369556
Moved 1377.594 411.6282 255.6282 0.1195097 -0.3404626
Moved 1377.625 412 254.7538 0.1203704 -0.3427114
Ended 1377.655 412 253.9229 0.1203704 -0.3448487
Candidates 1377.717 13 noon non bon bob boom bloom moon von mom bin min noun mob
Began 1378.178 313 478 -0.1087963 0.2314814
Stationary 1378.208 313 478 -0.1087963 0.2314814
Moved 1378.239 328.9972 478 -0.07176577 0.2314814
Moved 1378.27 356.471 466.9215 -0.008168916 0.2029873
Moved 1378.301 395.0629 465 0.08116405 0.1980452
Moved 1378.331 442.3026 465 0.1905151 0.1980452
Moved 1378.362 504.1798 474.6816 0.3337495 0.2229465
Moved 1378.393 570.7521 484.792 0.487852 0.2489505
