hands on experience with a job
Stationary 737.6385 140 431 -0.5092592 0.1105966
Stationary 737.6541 140 431 -0.5092592 0.1105966
Stationary 737.6705 140 431 -0.5092592 0.1105966
Stationary 737.6855 140 431 -0.5092592 0.1105966
Moved 737.7 147.6033 423.3967 -0.491659 0.09104077
Moved 737.7166 150.9541 421.0306 -0.4839026 0.0849553
Moved 737.7325 153.7291 416.9063 -0.4774789 0.07434747
Moved 737.748 157.49 414.5099 -0.4687731 0.06818398
Moved 737.7633 161.3815 410.6185 -0.459765 0.05817507
Moved 737.7791 167 408 -0.4467593 0.05144025
Moved 737.7949 174.3819 404.309 -0.4296715 0.04194699
Moved 737.8095 182.6616 400.1692 -0.4105056 0.03129927
Moved 737.8245 190.9415 397.3528 -0.3913391 0.02405555
Moved 737.8412 195.832 395.292 -0.3800184 0.01875504
Moved 737.8564 201.3545 392.8228 -0.367235 0.01240416
Moved 737.8727 206.9221 390.0389 -0.3543471 0.005244188
Moved 737.8862 213.3091 389.1382 -0.3395623 0.002927348
Moved 737.9026 217.6871 388.0782 -0.3294281 0.0002011743
Moved 737.9185 223.1254 385.4373 -0.3168395 -0.006591302
Moved 737.934 228.0063 385 -0.3055409 -0.007716127
Moved 737.9488 232.1597 383.9468 -0.2959265 -0.01042511
Moved 737.9695 237.6561 383.1719 -0.2832034 -0.01241794
Stationary 737.981 237.6561 383.1719 -0.2832034 -0.01241794
Moved 737.9946 240.4241 383 -0.276796 -0.01286016
Moved 738.0099 244.5 381.5 -0.2673611 -0.01671818
Moved 738.0259 252.095 381.2722 -0.24978 -0.0173042
Moved 738.0435 261.8087 378.769 -0.2272948 -0.02374233
Moved 738.0563 270 377.5 -0.2083333 -0.02700625
Moved 738.0722 277.4942 375.2023 -0.1909857 -0.03291589
Moved 738.0873 284.4338 373.7133 -0.1749216 -0.03674582
Moved 738.1022 292.3177 370.0094 -0.1566721 -0.04627228
Moved 738.1178 299.2422 365.8547 -0.140643 -0.05695822
Moved 738.133 306.5188 360.6295 -0.1237991 -0.07039749
Moved 738.1475 318.5132 353.9925 -0.0960343 -0.08746795
Moved 738.1639 328.2534 346.64 -0.07348761 -0.1063786
Moved 738.1867 349.8551 329.7518 -0.02348348 -0.1498154
Stationary 738.2007 349.8551 329.7518 -0.02348348 -0.1498154
Moved 738.2111 359.9615 323.022 -8.920828E-05 -0.1671245
Moved 738.226 373.7955 311.9636 0.03193398 -0.195567
Moved 738.2414 380.5 309 0.04745374 -0.2031893
Moved 738.2571 390.1393 300.7172 0.06976694 -0.2244927
Moved 738.2725 399.5934 293.8619 0.09165137 -0.2421248
Moved 738.2867 407.084 285.2993 0.1089907 -0.2641481
Moved 738.3031 414.0414 273.9255 0.1250958 -0.2934014
Moved 738.3187 418.1567 268.4578 0.1346219 -0.3074647
Moved 738.3337 423.0436 258.6737 0.1459342 -0.3326294
Moved 738.3488 428.5878 250.1183 0.1587681 -0.3546341
Moved 738.3642 430.3195 244.0414 0.1627767 -0.370264
Moved 738.3794 433.6003 237.1991 0.1703711 -0.3878624
Moved 738.3967 435.9726 233.0411 0.1758625 -0.3985568
Moved 738.4108 437.3751 228.8749 0.179109 -0.4092724
Moved 738.4263 438.7617 226.2383 0.1823187 -0.4160539
Moved 738.4421 439 224.8502 0.1828703 -0.419624
Moved 738.4562 440.5 223.5 0.1863426 -0.4230967
Stationary 738.4717 440.5 223.5 0.1863426 -0.4230967
Moved 738.4883 440 224 0.1851852 -0.4218107
Stationary 738.5035 440 224 0.1851852 -0.4218107
Moved 738.5183 440 233.8931 0.1851852 -0.3963656
Moved 738.5336 431.011 240.6182 0.1643773 -0.3790686
Moved 738.5497 428.4795 246.0273 0.1585173 -0.3651561
Moved 738.5654 422.5773 254.1918 0.1448549 -0.344157
Moved 738.5808 415.5872 266.5431 0.128674 -0.3123892
Moved 738.5961 408.177 275.3439 0.1115208 -0.2897536
Moved 738.6113 400.0658 289.8684 0.09274493 -0.2523961
Moved 738.6269 395.6424 297.5961 0.08250544 -0.2325205
Moved 738.6425 392.4944 302.5167 0.07521858 -0.2198645
Moved 738.6584 390.2115 306.6827 0.06993403 -0.2091494
Moved 738.6727 387.434 309.566 0.06350458 -0.2017335
Moved 738.6881 385.6676 312.9986 0.05941569 -0.1929049
Moved 738.704 383.4303 315.5697 0.05423675 -0.186292
Moved 738.7198 381.8997 318.2005 0.05069385 -0.1795255
Moved 738.7353 380.562 319.438 0.04759719 -0.1763427
Moved 738.7493 379.1699 320.8301 0.04437466 -0.172762
Moved 738.7653 377.7858 322.2142 0.04117092 -0.1692023
Moved 738.7803 377.3979 323.6021 0.04027287 -0.1656325
Moved 738.7979 376.0105 324.9895 0.03706137 -0.162064
Moved 738.8171 376 326.3656 0.03703703 -0.1585248
Moved 738.8271 373.0889 328.9111 0.03029843 -0.1519778
Moved 738.8441 369.4917 332.5083 0.02197146 -0.1427256
Moved 738.8586 361.7219 339.0651 0.003985862 -0.1258615
Moved 738.874 352.2656 346.5508 -0.01790369 -0.1066081
Moved 738.8896 340.2183 356.806 -0.04579097 -0.08023171
Moved 738.9047 327.7316 367.9052 -0.07469539 -0.05168428
Moved 738.9201 313.3565 378.9053 -0.107971 -0.02339171
Moved 738.9354 303.3913 386.0724 -0.1310386 -0.004957694
Moved 738.9507 292.6228 395.205 -0.1559657 0.01853134
Moved 738.9669 285.7844 400.2156 -0.1717954 0.03141878
Moved 738.9823 280.2294 404.828 -0.1846542 0.04328182
Moved 738.9969 276.0097 407.6602 -0.194422 0.05056636
Moved 739.0118 271.8474 410.4351 -0.2040571 0.05770341
Moved 739.0276 267.6943 413.2038 -0.2136705 0.06482454
Moved 739.0431 265.0291 415.9709 -0.21984 0.07194149
Moved 739.0596 261.9605 417.0395 -0.2269432 0.07468996
Moved 739.0728 258.2713 419.8191 -0.235483 0.08183918
Moved 739.0908 255.4197 422.5803 -0.2420839 0.08894092
Moved 739.1053 253.6419 423 -0.2461993 0.09002049
Moved 739.121 251.9335 424.0665 -0.2501538 0.09276346
Moved 739.136 250.5502 425.4498 -0.253356 0.09632149
Moved 739.1498 248.1635 426 -0.2588808 0.09773654
Moved 739.1662 247.0687 426.9313 -0.2614152 0.100132
Moved 739.1812 245.7028 427 -0.2645769 0.1003086
Moved 739.1964 243.3154 427 -0.2701031 0.1003086
Moved 739.2119 240.868 427 -0.2757686 0.1003086
Moved 739.228 238.1005 427 -0.2821748 0.1003086
Moved 739.2441 237.1694 427 -0.2843301 0.1003086
Moved 739.2597 234.5782 427 -0.2903282 0.1003086
Moved 739.2737 232 427 -0.2962963 0.1003086
Moved 739.2907 228.7243 427 -0.303879 0.1003086
Moved 739.3051 224.9413 419.863 -0.312636 0.08195201
Moved 739.3264 219.4308 415.4307 -0.3253918 0.07055219
Stationary 739.3376 219.4308 415.4307 -0.3253918 0.07055219
Moved 739.35 216.6648 413.8324 -0.3317944 0.06644127
Moved 739.3677 214 412.5 -0.3379629 0.06301432
Moved 739.3826 213.0706 411.0706 -0.3401144 0.05933781
Moved 739.3976 211.9848 409.9848 -0.3426278 0.05654523
Moved 739.4127 210.6044 408.6044 -0.345823 0.05299489
Moved 739.4284 209.2208 408 -0.3490259 0.05144025
Moved 739.4443 209 406.8411 -0.349537 0.04845941
Moved 739.4587 207.5 405.5 -0.3530093 0.04501017
Stationary 739.4743 207.5 405.5 -0.3530093 0.04501017
Moved 739.4902 206.6419 404.6419 -0.3549957 0.04280322
Moved 739.5052 205.661 403.6609 -0.3572663 0.04028022
Moved 739.5205 205.2625 402.2625 -0.3581886 0.03668334
Moved 739.5361 204.5 401.5 -0.3599537 0.03472222
Moved 739.5516 203.7494 400.7495 -0.3616911 0.03279168
Ended 739.5677 204 399.5 -0.3611111 0.02957815
Candidates 739.7374 12 hands hand kansas hamas jane gamma james lama game fans grams lanes
Began 740.3492 379 357 0.04398147 -0.07973259
Moved 740.3687 379 388.5 0.04398147 0.00128589
Moved 740.3837 364.2527 450.126 0.009844105 0.1597889
Moved 740.3993 364 520.4393 0.009259283 0.3406359
Moved 740.4144 373.0919 589.5184 0.03030519 0.5183086
Ended 740.4286 379 610 0.04398147 0.5709876
Accept 740.4895 0 hands
Began 741.1995 563 507 0.4699074 0.3060699
Stationary 741.218 563 507 0.4699074 0.3060699
Stationary 741.2363 563 507 0.4699074 0.3060699
Stationary 741.2476 563 507 0.4699074 0.3060699
Stationary 741.2622 563 507 0.4699074 0.3060699
Stationary 741.2777 563 507 0.4699074 0.3060699
Stationary 741.2927 563 507 0.4699074 0.3060699
Stationary 741.3081 563 507 0.4699074 0.3060699
Stationary 741.324 563 507 0.4699074 0.3060699
Stationary 741.3394 563 507 0.4699074 0.3060699
Stationary 741.3547 563 507 0.4699074 0.3060699
Stationary 741.3701 563 507 0.4699074 0.3060699
Stationary 741.385 563 507 0.4699074 0.3060699
Stationary 741.4014 563 507 0.4699074 0.3060699
Stationary 741.417 563 507 0.4699074 0.3060699
Stationary 741.4313 563 507 0.4699074 0.3060699
Stationary 741.4484 563 507 0.4699074 0.3060699
Stationary 741.4636 563 507 0.4699074 0.3060699
Stationary 741.4775 563 507 0.4699074 0.3060699
Moved 741.4931 552.3907 516.4305 0.4453488 0.3303254
Moved 741.5091 552.8165 516.1835 0.4463344 0.3296902
Stationary 741.5245 552.8165 516.1835 0.4463344 0.3296902
Moved 741.5408 550.8711 517.1289 0.4418313 0.3321216
Moved 741.5557 549.8326 517 0.4394274 0.33179
Moved 741.5707 547.4039 518.5961 0.4338054 0.3358952
Moved 741.5875 544.0723 520.9518 0.4260933 0.3419541
Moved 741.6024 541.2885 522.3557 0.4196494 0.3455651
Moved 741.6174 538.5291 523.7355 0.4132616 0.3491138
Moved 741.6359 535.7756 525.1122 0.4068879 0.3526549
Moved 741.6472 533.0155 527.9845 0.4004988 0.3600423
Moved 741.6629 530.6743 528.6628 0.3950793 0.3617871
Moved 741.6801 528.1302 529.9349 0.3891902 0.3650589
Moved 741.6946 525.3705 531.3148 0.3828021 0.3686078
Moved 741.7097 522.6182 532.6909 0.376431 0.3721472
Moved 741.7247 520.9285 534.0715 0.3725196 0.3756983
Moved 741.7415 519.5488 534 0.3693258 0.3755144
Moved 741.7559 516.5055 534 0.3622812 0.3755144
Moved 741.7709 513.585 534 0.3555208 0.3755144
Moved 741.7866 510.4705 534 0.3483114 0.3755144
Moved 741.8019 506.1411 534 0.3382896 0.3755144
Moved 741.8184 500.9873 526.9777 0.3263595 0.3574529
Moved 741.8322 495.5132 522.8849 0.3136879 0.3469261
Moved 741.8488 488.916 514.1451 0.2984168 0.3244472
Moved 741.8639 484.5479 506.0957 0.2883052 0.303744
Moved 741.879 480.5 498 0.2789353 0.2829217
Moved 741.8939 476.2376 488.094 0.2690686 0.2574433
Moved 741.9095 471.1072 475.268 0.2571926 0.2244547
Moved 741.9255 464.2166 461.4332 0.2412421 0.1888713
Moved 741.9415 458.3091 444.6655 0.2275674 0.1457446
Moved 741.9565 452.5885 429.9712 0.2143252 0.1079506
Moved 741.9712 447.2213 416.5533 0.2019012 0.07343943
Moved 741.9868 441.8662 397.8151 0.1895051 0.02524462
Moved 742.0085 432.4947 370.3157 0.1678118 -0.04548445
Stationary 742.0198 432.4947 370.3157 0.1678118 -0.04548445
Moved 742.0317 426.5585 351.0651 0.1540706 -0.09499734
Moved 742.0486 421.0523 333.1701 0.1413249 -0.1410235
Moved 742.0648 419.6259 323.3816 0.138023 -0.1661998
Moved 742.0795 416.4868 309.434 0.1307565 -0.2020731
Moved 742.0959 413.6199 298.6697 0.1241201 -0.2297591
Moved 742.1096 412.4253 292.1266 0.121355 -0.2465878
Moved 742.1255 410.513 286.2826 0.1169283 -0.2616189
Moved 742.1432 408.9445 278.6672 0.1132975 -0.2812058
Moved 742.158 407.5651 273.2605 0.1101045 -0.295112
Moved 742.1727 405.373 267.119 0.10503 -0.3109081
Moved 742.1884 403.8018 262.4053 0.101393 -0.3230317
Moved 742.2036 402.4191 258.8383 0.09819239 -0.3322061
Moved 742.2192 401.0483 254.1932 0.09501924 -0.3441533
Moved 742.2336 399.6653 248.6611 0.09181777 -0.3583819
Moved 742.2499 398.7015 246.1045 0.08958678 -0.3649576
Moved 742.2653 398.2166 239.0829 0.08846432 -0.3830174
Moved 742.2802 398 233.3167 0.08796295 -0.3978482
Moved 742.2957 398 227.7733 0.08796295 -0.4121057
Moved 742.3112 398 223.1403 0.08796295 -0.424022
Moved 742.3268 398 219.0311 0.08796295 -0.4345907
Ended 742.3478 398 217 0.08796295 -0.4398148
Candidates 742.4309 12 in on pin pb inn ion pub job pc john un omb
Began 743.1404 418 392 0.1342593 0.01028803
Stationary 743.1591 418 392 0.1342593 0.01028803
Moved 743.173 407.0443 392 0.1088989 0.01028803
Moved 743.1901 390.2888 392 0.07011295 0.01028803
Moved 743.2051 339.7789 413.7711 -0.04680803 0.0662837
Moved 743.222 286.3666 424.9761 -0.1704477 0.09510303
Moved 743.2371 234.8271 427.9084 -0.289752 0.102645
Moved 743.2526 185.3112 429 -0.4043721 0.1054526
Moved 743.2673 156.0605 429 -0.4720823 0.1054526
Ended 743.2825 130.2148 429 -0.53191 0.1054526
Accept 743.3255 1 on
Began 743.9441 364 468 0.009259283 0.2057612
Stationary 743.9601 364 468 0.009259283 0.2057612
Stationary 743.9761 364 468 0.009259283 0.2057612
Stationary 743.9907 364 468 0.009259283 0.2057612
Stationary 744.0062 364 468 0.009259283 0.2057612
Stationary 744.0225 364 468 0.009259283 0.2057612
Stationary 744.0377 364 468 0.009259283 0.2057612
Stationary 744.0571 364 468 0.009259283 0.2057612
Stationary 744.069 364 468 0.009259283 0.2057612
Moved 744.0838 353.9447 477.0552 -0.01401683 0.2290515
Moved 744.0997 352.569 479.8619 -0.0172013 0.2362704
Moved 744.1145 352 481.6195 -0.01851852 0.2407908
Moved 744.1299 350.8142 483.1858 -0.02126331 0.2448194
Moved 744.1471 350 485.5573 -0.02314816 0.2509188
Moved 744.1606 349.0627 487.8746 -0.02531777 0.256879
Moved 744.1781 349 489.3174 -0.02546296 0.26059
Moved 744.1926 349 490.3133 -0.02546296 0.2631514
Moved 744.2065 348 491.7798 -0.0277778 0.2669232
Moved 744.2227 348 493.159 -0.0277778 0.2704706
Moved 744.2407 346.5 494.5 -0.03125002 0.2739197
Moved 744.2544 345.0842 496.9158 -0.03452733 0.2801332
Moved 744.2686 343.7079 498.2921 -0.0377131 0.2836729
Moved 744.2852 340.6548 500.3453 -0.04478067 0.2889538
Moved 744.2999 339.2038 501.7962 -0.04813934 0.2926856
Moved 744.3157 335.6799 504.2134 -0.05629659 0.2989028
Moved 744.3308 329.579 506.9684 -0.07041886 0.3059886
Moved 744.348 322.6707 510.5976 -0.08641044 0.315323
Moved 744.3674 309.4487 517.2756 -0.1170169 0.3324989
Stationary 744.3781 309.4487 517.2756 -0.1170169 0.3324989
Moved 744.3918 303.8992 520.0504 -0.129863 0.3396358
Moved 744.4075 299.7739 522.8174 -0.1394122 0.3467524
Moved 744.4246 297.0192 524.6539 -0.1457889 0.3514759
Moved 744.4402 292.5692 527.6205 -0.1560897 0.3591061
Moved 744.4532 287.2696 531.5478 -0.1683573 0.3692071
Moved 744.4698 281.1501 535.71 -0.182523 0.3799123
Moved 744.4865 275.1953 539.8536 -0.1963073 0.3905698
Moved 744.5015 267.0138 546.6552 -0.2152458 0.4080635
Moved 744.5145 262.1675 551.8325 -0.2264641 0.4213798
Moved 744.5308 258.5166 554.6556 -0.2349153 0.428641
Moved 744.5472 255.6929 557.3071 -0.2414515 0.4354604
Moved 744.5615 253 560 -0.2476852 0.4423867
Moved 744.5775 249.1744 561.9128 -0.2565407 0.4473064
Moved 744.5934 247.7071 563.2928 -0.2599372 0.450856
Moved 744.6074 245.3293 564.6707 -0.2654415 0.4543999
Moved 744.6238 243.9503 566.0497 -0.2686335 0.4579466
Moved 744.6397 241.141 566 -0.2751366 0.4578188
Moved 744.6603 240.1548 567.8452 -0.2774193 0.4625646
Stationary 744.6705 240.1548 567.8452 -0.2774193 0.4625646
Moved 744.6841 238.7754 568 -0.2806124 0.4629629
Moved 744.6995 238 568 -0.2824074 0.4629629
Moved 744.7176 237.0159 568 -0.2846853 0.4629629
Stationary 744.731 237 568 -0.2847222 0.4629629
Moved 744.746 235.2611 568 -0.2887475 0.4629629
Moved 744.7617 234.1294 568 -0.2913671 0.4629629
Moved 744.7766 232.7831 555.8307 -0.2944837 0.4316632
Moved 744.7939 232 549.3971 -0.2962963 0.4151159
Moved 744.8094 231.0213 536.2346 -0.2985618 0.3812616
Moved 744.8234 229.6341 525.0727 -0.301773 0.3525532
Moved 744.8391 229.2509 513.7562 -0.30266 0.3234469
Moved 744.8547 229 500.7417 -0.3032407 0.2899734
Moved 744.8704 229 490 -0.3032407 0.2623456
Moved 744.8852 229 476.902 -0.3032407 0.2286573
Moved 744.9006 229 464.463 -0.3032407 0.1966639
Moved 744.9164 229 454.6502 -0.3032407 0.1714253
Moved 744.9363 234.7305 444.9858 -0.2899757 0.1465685
Moved 744.9492 238.0961 436.4233 -0.2821849 0.1245454
Moved 744.962 240.9437 423.7532 -0.2755932 0.09195763
Moved 744.9779 242.7216 414.9745 -0.2714778 0.06937875
Moved 744.9941 244.8424 409.3939 -0.2665684 0.05502524
Moved 745.0092 246.2773 400.0592 -0.2632471 0.03101643
Moved 745.025 247.6599 393.7007 -0.2600466 0.01466221
Moved 745.0392 249.0388 385.7675 -0.2568547 -0.005742218
Moved 745.0552 250.4185 373.2338 -0.253661 -0.03797892
Moved 745.0718 251.8054 362.7512 -0.2504504 -0.06494027
Moved 745.0871 253.1928 352.6502 -0.2472388 -0.09092032
Moved 745.1019 254.5 346.5 -0.244213 -0.1067387
Moved 745.1154 255.2924 335.5377 -0.2423786 -0.1349339
Moved 745.1314 257.0222 322.7998 -0.2383744 -0.167696
Moved 745.1491 257 313.1312 -0.2384259 -0.1925639
Moved 745.1641 258.795 304.2298 -0.2342708 -0.2154583
Moved 745.179 259 297.1234 -0.2337963 -0.2337361
Moved 745.1988 259.5536 292.3391 -0.2325148 -0.2460415
Moved 745.2106 260 287.251 -0.2314815 -0.2591282
Moved 745.2253 260 284.054 -0.2314815 -0.267351
Moved 745.2401 260 278.6067 -0.2314815 -0.2813615
Moved 745.2548 260.7368 273.7897 -0.229776 -0.2937508
Moved 745.2703 261 269.6368 -0.2291666 -0.3044321
Moved 745.2878 261 265.4903 -0.2291666 -0.3150971
Moved 745.3022 261 261.3429 -0.2291666 -0.3257642
Moved 745.3176 261 258.4338 -0.2291666 -0.3332465
Moved 745.3329 261 254.5 -0.2291666 -0.3433642
Moved 745.349 261 254.255 -0.2291666 -0.3439944
Moved 745.3639 261 252.8707 -0.2291666 -0.3475548
Stationary 745.3791 261 252.8707 -0.2291666 -0.3475548
Moved 745.3939 261 251.6428 -0.2291666 -0.3507129
Moved 745.4101 261 250.8608 -0.2291666 -0.3527242
Stationary 745.4255 261 250.8608 -0.2291666 -0.3527242
Moved 745.4446 262.3611 251 -0.226016 -0.3523664
Moved 745.456 263.0473 251 -0.2244276 -0.3523664
Moved 745.4713 277.9362 265.9362 -0.1899626 -0.3139502
Moved 745.4865 298.0563 285.3154 -0.1433883 -0.2641064
Moved 745.5012 322.8578 307.3181 -0.08597736 -0.2075154
Moved 745.5173 337.0614 318.1197 -0.0530986 -0.1797333
Moved 745.5334 351.151 331.151 -0.02048388 -0.1462166
Moved 745.5497 365.0429 346.4472 0.01167337 -0.1068745
Moved 745.5648 379 357 0.04398147 -0.07973259
Moved 745.5814 394.5907 370.1069 0.08007099 -0.04602133
Moved 745.5955 410.7648 384.5135 0.1175112 -0.008967442
Moved 745.6101 426.7542 398.7543 0.1545238 0.02766008
Moved 745.626 441.2879 412.2591 0.1881664 0.06239471
Moved 745.6404 457.9481 426.1234 0.2267316 0.09805381
Moved 745.6563 471.1479 438.3536 0.2572867 0.1295103
Moved 745.6722 485.939 451.7627 0.2915254 0.1639986
Moved 745.6937 501.7625 463.5084 0.3281539 0.1942087
Stationary 745.7054 501.7625 463.5084 0.3281539 0.1942087
Moved 745.7172 511.0672 471.0576 0.3496926 0.2136255
Moved 745.7338 520.673 477.9093 0.3719283 0.2312482
Moved 745.7484 525.8498 484.8498 0.3839115 0.2490991
Moved 745.7628 532.79 491.79 0.3999767 0.2669494
Moved 745.7795 536.5 497 0.4085648 0.2803498
Moved 745.7951 542.7821 501.7821 0.4231067 0.2926494
Moved 745.8103 547.8854 506.8854 0.43492 0.3057753
Moved 745.8247 553.3898 511.0424 0.4476617 0.3164669
Moved 745.8411 557.4509 514.4509 0.4570622 0.3252336
Moved 745.8583 560.2043 516.1022 0.4634359 0.3294808
Moved 745.8713 564.4468 518.9646 0.4732566 0.3368431
Moved 745.8882 565.7139 520.7139 0.4761897 0.3413423
Moved 745.9028 567.233 522.233 0.4797059 0.3452493
Moved 745.9224 568.2484 523.2484 0.4820566 0.3478611
Moved 745.9338 569.7008 525.7008 0.4854186 0.3541686
Moved 745.9489 570 527.0806 0.4861112 0.3577175
Moved 745.9645 571.4564 528.4564 0.4894825 0.3612561
Moved 745.9802 571 530.6796 0.4884259 0.3669741
Moved 745.9954 571 532.2167 0.4884259 0.3709276
Moved 746.0102 571 533.5931 0.4884259 0.3744678
Moved 746.0256 571 534.7396 0.4884259 0.3774166
Moved 746.0409 571 536.0397 0.4884259 0.3807605
Moved 746.0577 571 538.8623 0.4884259 0.3880202
Moved 746.0731 564.571 540.6072 0.4735441 0.3925082
Moved 746.088 558.2491 542.1877 0.45891 0.3965733
Moved 746.1028 547.7913 543.5787 0.4347021 0.400151
Moved 746.1187 534.3423 544 0.4035701 0.4012345
Moved 746.134 521.9222 544 0.3748201 0.4012345
Moved 746.1562 504.5688 546.4771 0.3346501 0.4076055
Stationary 746.1667 504.5688 546.4771 0.3346501 0.4076055
Moved 746.1798 494.0219 547 0.3102358 0.4089505
Moved 746.1968 483 548.5 0.2847222 0.4128085
Moved 746.2113 472.8307 548 0.2611823 0.4115225
Moved 746.2263 464.3568 548 0.2415666 0.4115225
Moved 746.2419 455.7423 548 0.2216257 0.4115225
Moved 746.2583 450.8588 548 0.2103212 0.4115225
Moved 746.2737 445.6358 548 0.1982311 0.4115225
Moved 746.2896 441.5616 548 0.1888 0.4115225
Moved 746.3043 437.3062 548 0.1789494 0.4115225
Moved 746.3201 432.0577 548 0.1668003 0.4115225
Moved 746.3356 427.5487 548 0.1563628 0.4115225
Moved 746.351 421.0746 548 0.1413765 0.4115225
Moved 746.3659 412.789 548 0.1221968 0.4115225
Moved 746.3849 408.4742 548 0.1122087 0.4115225
Moved 746.3967 398.5159 548 0.08915722 0.4115225
Moved 746.4121 391.2027 548 0.07222851 0.4115225
Moved 746.4274 384.5 548 0.05671293 0.4115225
Moved 746.4429 377.4686 548 0.04043648 0.4115225
Moved 746.4586 371.858 548 0.02744903 0.4115225
Moved 746.4738 364.7144 548 0.01091292 0.4115225
Moved 746.4893 358.196 548 -0.004176051 0.4115225
Moved 746.505 349.0837 548 -0.02526924 0.4115225
Moved 746.52 339.9589 548 -0.04639143 0.4115225
Moved 746.5357 330.8107 548 -0.06756783 0.4115225
Moved 746.55 324.9174 548 -0.08120959 0.4115225
Moved 746.5664 318.4292 548 -0.09622877 0.4115225
Moved 746.5817 312.9289 548 -0.1089608 0.4115225
Moved 746.6033 304.6072 538.5627 -0.128224 0.3872496
Stationary 746.6148 304.6072 538.5627 -0.128224 0.3872496
Moved 746.6273 299.6099 541 -0.1397919 0.3935184
Moved 746.6437 292.8591 541 -0.1554188 0.3935184
Moved 746.6594 286.9822 540.3964 -0.1690227 0.391966
Moved 746.6733 281.0708 540 -0.1827065 0.3909464
Moved 746.6893 276.914 540 -0.1923288 0.3909464
Moved 746.7046 271.752 540 -0.2042779 0.3909464
Moved 746.7211 267.6518 539.163 -0.213769 0.3887936
Moved 746.7361 261.1529 539 -0.2288127 0.3883744
Moved 746.7501 256 537.5 -0.2407407 0.3845164
Moved 746.7662 251.194 536.0647 -0.2518657 0.3808247
Moved 746.7818 245.7231 536 -0.2645299 0.3806583
Moved 746.799 242.8836 535 -0.2711028 0.3780863
Moved 746.8162 239.8278 533.9139 -0.2781764 0.3752928
Moved 746.8278 237.052 532.526 -0.2846018 0.3717232
Moved 746.8433 234.9287 531.4644 -0.2895168 0.3689926
Moved 746.8593 233.0858 530.0858 -0.2937829 0.365447
