please provide your date of birth
Moved 166.1352 509.7334 542.3111 0.346605 0.3968906
Moved 166.1489 504.2885 550.5672 0.3340013 0.4181254
Moved 166.1644 497.7543 558.0571 0.3188758 0.4373895
Moved 166.1805 492.2201 563.7798 0.3060651 0.4521086
Moved 166.1955 488.5 569 0.2974537 0.4655349
Moved 166.21 484.5432 571.8426 0.2882945 0.472846
Moved 166.2268 481.0045 575.9932 0.2801031 0.4835216
Moved 166.242 476.8787 580.1213 0.2705525 0.4941392
Moved 166.2573 472.7135 582.2864 0.260911 0.4997079
Moved 166.2737 469.7149 584.1425 0.2539697 0.5044817
Moved 166.289 464.9049 587.5714 0.2428354 0.5133007
Moved 166.3042 460.2704 589.9099 0.2321074 0.5193154
Moved 166.3193 456.0569 591.9716 0.222354 0.5246181
Moved 166.3344 450.5556 593.3611 0.2096194 0.528192
Moved 166.3491 445.7752 595.7416 0.1985537 0.5343146
Moved 166.3652 440.4676 597.1331 0.1862676 0.5378937
Moved 166.3816 436.4619 597 0.176995 0.5375513
Moved 166.395 433.2133 597 0.1694754 0.5375513
Moved 166.4105 429.2304 597 0.1602555 0.5375513
Moved 166.4263 427 597 0.1550926 0.5375513
Moved 166.4416 422.2289 597 0.1440482 0.5375513
Moved 166.4566 416.6555 597 0.1311469 0.5375513
Moved 166.4801 403.8849 584.5899 0.1015853 0.5056324
Stationary 166.4915 403.8849 584.5899 0.1015853 0.5056324
Moved 166.503 396.8362 580.3018 0.08526901 0.4946032
Moved 166.5196 390.2922 573.9102 0.07012089 0.4781639
Moved 166.5348 383.998 567.998 0.05555103 0.4629578
Moved 166.5499 379.7005 563.7006 0.04560312 0.4519046
Moved 166.5649 374.0966 556.6208 0.03263106 0.4336953
Moved 166.582 368.4319 549.7198 0.01951834 0.415946
Moved 166.5959 361.7714 542.7714 0.004100402 0.3980744
Moved 166.6106 356.1112 535.4816 -0.00900189 0.3793249
Moved 166.628 350.9543 528.9428 -0.02093916 0.3625071
Moved 166.6425 345.4049 520.6073 -0.033785 0.3410681
Moved 166.6572 339.5 515.5 -0.04745369 0.327932
Moved 166.6738 334.6262 507.9393 -0.05873576 0.3084857
Moved 166.6897 327.8607 499.6328 -0.07439658 0.2871213
Moved 166.7036 322.5566 492.3349 -0.08667459 0.268351
Moved 166.7186 317.0634 484.0951 -0.09939024 0.247158
Moved 166.7347 311.5145 477.1431 -0.112235 0.2292773
Moved 166.751 305.998 470.2476 -0.1250045 0.211542
Moved 166.7664 300.4968 463.371 -0.137739 0.1938553
Moved 166.7817 297.646 459.528 -0.1443381 0.183971
Moved 166.7974 290.8051 451.2563 -0.1601734 0.1626963
Moved 166.8131 285.261 444.3262 -0.173007 0.144872
Moved 166.828 281.0451 438.7268 -0.182766 0.1304701
Moved 166.8434 276.5886 434.8828 -0.193082 0.1205833
Moved 166.8586 273.8301 430.7452 -0.1994673 0.1099412
Moved 166.8741 271.0781 428.0781 -0.2058377 0.1030814
Moved 166.8881 269 426 -0.2106481 0.09773654
Moved 166.9044 268.0919 423.0919 -0.2127501 0.09025694
Moved 166.9201 266.7126 421.7126 -0.215943 0.0867092
Moved 166.9356 266.3365 420.3365 -0.2168137 0.08316994
Moved 166.9503 266 418.967 -0.2175926 0.0796475
Stationary 166.9665 266 419 -0.2175926 0.07973251
Moved 166.9824 266 417.1918 -0.2175926 0.07508187
Moved 166.9969 266 415.8045 -0.2175926 0.0715136
Stationary 167.012 266 416 -0.2175926 0.07201634
Moved 167.0284 266 414.3749 -0.2175926 0.06783658
Moved 167.0434 266 412.9858 -0.2175926 0.06426375
Moved 167.0578 277.0912 413 -0.1919186 0.06430033
Moved 167.0737 279.4145 410.1952 -0.1865406 0.05708635
Moved 167.0902 283.5217 410 -0.1770331 0.05658428
Moved 167.1048 287.5 408.5 -0.1678241 0.05272626
Moved 167.129 298.0569 406.9858 -0.1433868 0.04883169
Moved 167.1415 304.9889 405.6022 -0.1273406 0.04527311
Stationary 167.1519 304.9889 405.6022 -0.1273406 0.04527311
Moved 167.1664 312.9141 406 -0.1089951 0.04629618
Moved 167.1832 318.6324 406 -0.09575828 0.04629618
Moved 167.1965 325.5 406 -0.07986113 0.04629618
Moved 167.2129 329.6944 406 -0.07015193 0.04629618
Moved 167.2278 335.1866 406 -0.05743846 0.04629618
Moved 167.244 339.0446 406 -0.04850795 0.04629618
Moved 167.259 345.9302 415.1976 -0.03256902 0.06995272
Moved 167.275 351.4732 418.2366 -0.01973793 0.077769
Moved 167.2918 358.5 425.5 -0.003472219 0.09645053
Moved 167.3051 365.4363 432.4363 0.01258393 0.1142908
Moved 167.3199 369.8152 439.3587 0.0227204 0.1320954
Moved 167.3354 375.6173 446.926 0.03615121 0.1515585
Moved 167.3516 380.0827 452.8534 0.04648775 0.1668039
Moved 167.3675 385.2511 459.3139 0.05845169 0.1834204
Moved 167.3823 390.7881 467.6821 0.07126868 0.2049436
Moved 167.3975 395.507 474.1784 0.08219222 0.2216521
Moved 167.4129 399.6489 482.2979 0.09177992 0.2425356
Moved 167.4277 403.1977 489.9943 0.09999464 0.2623309
Moved 167.4436 405.9572 495.9144 0.1063824 0.2775575
Moved 167.4595 410.0977 504.1953 0.1159668 0.2988562
Moved 167.4753 411.659 507.3179 0.1195809 0.3068876
Moved 167.4899 414.6294 514.2587 0.1264568 0.3247395
Moved 167.5053 418.6032 521.0053 0.1356555 0.3420918
Moved 167.5208 421.1617 526.9044 0.1415781 0.3572643
Moved 167.5379 423.9294 533.8237 0.1479848 0.3750608
Moved 167.5515 426.6895 539.379 0.1543739 0.3893493
Moved 167.5665 428.7354 544.9418 0.1591098 0.4036568
Moved 167.5864 430.6729 549.3458 0.1635947 0.4149839
Moved 167.6008 434.4756 555.7927 0.1723973 0.4315656
Moved 167.6124 437 561 0.1782407 0.4449587
Moved 167.6301 438.8284 564.7426 0.1824731 0.4545847
Moved 167.6475 440.2963 568.889 0.1858711 0.4652493
Moved 167.6588 442 571.3709 0.1898148 0.4716329
Moved 167.6752 443.066 574.1321 0.1922825 0.4787347
Moved 167.6911 444.4419 575.4419 0.1954673 0.4821035
Moved 167.7047 445.4195 577.8391 0.1977304 0.4882691
Moved 167.7212 445 577.9269 0.1967593 0.4884951
Moved 167.7361 446.3101 579.3101 0.1997919 0.4920526
Moved 167.7516 446 580.5 0.199074 0.4951131
Moved 167.7665 447.0371 581.0371 0.2014748 0.4964945
Stationary 167.7828 447 581 0.2013889 0.496399
Moved 167.7967 448.5 582.5 0.2048611 0.5002571
Ended 167.8127 448.5 582.5 0.2048611 0.5002571
Candidates 167.9516 12 please least phrase past leader oldest operate part pray pleasure pledge pay
Began 168.5041 432 404 0.1666667 0.04115226
Stationary 168.5238 432 404 0.1666667 0.04115226
Stationary 168.5383 432 404 0.1666667 0.04115226
Moved 168.5534 432 418.1906 0.1666667 0.07765052
Moved 168.5679 432 426.1334 0.1666667 0.09807951
Moved 168.5852 432 438.656 0.1666667 0.130288
Moved 168.5996 421.3221 453.6821 0.1419493 0.1689354
Moved 168.6155 422.5 463.5 0.144676 0.1941872
Moved 168.6307 421 479.1575 0.1412037 0.2344586
Moved 168.6454 419.8793 492.0864 0.1386094 0.2677119
Moved 168.6615 420 503.5223 0.1388889 0.2971253
Moved 168.6767 420 513.1981 0.1388889 0.3220114
Moved 168.6926 420 520.293 0.1388889 0.3402598
Ended 168.7071 420 528 0.1388889 0.3600822
Accept 168.7491 0 please
Began 169.35 423 519 0.1458333 0.3369341
Stationary 169.3687 423 519 0.1458333 0.3369341
Stationary 169.3835 423 519 0.1458333 0.3369341
Stationary 169.3989 423 519 0.1458333 0.3369341
Stationary 169.4101 423 519 0.1458333 0.3369341
Stationary 169.4235 423 519 0.1458333 0.3369341
Stationary 169.4367 423 519 0.1458333 0.3369341
Stationary 169.4494 423 519 0.1458333 0.3369341
Stationary 169.462 423 519 0.1458333 0.3369341
Moved 169.4775 423 508.0508 0.1458333 0.3087724
Moved 169.4924 423 503.9084 0.1458333 0.2981184
Moved 169.5079 423 499.7575 0.1458333 0.2874421
Moved 169.5242 428.5651 494.6149 0.1587155 0.2742153
Moved 169.5389 433.5164 489.3114 0.1701769 0.2605745
Moved 169.5544 439.2704 483.162 0.1834963 0.2447582
Moved 169.5704 444.8046 477.1954 0.1963069 0.229412
Moved 169.5856 449.1372 472.8627 0.2063362 0.2182683
Moved 169.6012 456.1391 465.8609 0.2225443 0.2002595
Moved 169.6166 462.0495 461.7604 0.2362256 0.189713
Moved 169.633 468.9751 457.4149 0.2522572 0.1785363
Moved 169.6471 476.3379 452.8311 0.2693006 0.1667465
Moved 169.6623 482.8384 450.0646 0.2843481 0.1596312
Moved 169.678 488.4197 448.6451 0.2972677 0.1559801
Moved 169.6938 494.5 446 0.3113426 0.1491768
Moved 169.7084 502.0022 445.1995 0.3287089 0.147118
Moved 169.7233 508.92 443.816 0.3447222 0.1435596
Moved 169.7435 517.954 444 0.3656341 0.1440329
Moved 169.7547 527.6754 444 0.3881375 0.1440329
Moved 169.7693 536.0246 444 0.4074643 0.1440329
Moved 169.7865 546.3259 444 0.43131 0.1440329
Moved 169.8008 556.8126 455.0157 0.4555846 0.1723654
Moved 169.8158 562.5985 457.2993 0.468978 0.1782388
Moved 169.8328 572.5 463 0.4918982 0.1929011
Moved 169.8481 580.4179 468.5344 0.5102267 0.2071356
Moved 169.8631 587.3486 472.8091 0.5262699 0.2181304
Moved 169.8774 595.9318 479.2765 0.5461384 0.2347646
Moved 169.8927 603.1942 486.1942 0.5629495 0.2525571
Moved 169.9082 608.6586 493.0732 0.5755985 0.27025
Moved 169.9254 611.5 497 0.5821759 0.2803498
Moved 169.9393 615.6534 501.5379 0.5917903 0.2920212
Moved 169.9549 619.7862 508.3104 0.6013569 0.3094401
Moved 169.9701 622.9135 512.5513 0.6085959 0.3203478
Moved 169.9862 626.0392 517.0588 0.6158314 0.3319414
Moved 170.002 628.8064 522.6129 0.622237 0.3462264
Moved 170.017 630.7867 528.147 0.6268212 0.3604604
Moved 170.034 633.3406 534.8516 0.6327329 0.3777045
Moved 170.0473 634.1599 538.6394 0.6346293 0.3874469
Moved 170.0625 635.5983 545.9915 0.6379589 0.4063565
Moved 170.079 636.9894 552.9473 0.6411793 0.424247
Moved 170.0938 637 559.8279 0.6412038 0.4419442
Moved 170.1087 638 564.4789 0.6435185 0.4539067
Moved 170.1289 638 569.4949 0.6435185 0.4668078
Moved 170.1405 638 572.5179 0.6435185 0.4745829
Moved 170.1548 638 575.3808 0.6435185 0.4819463
Moved 170.1705 638 579.9362 0.6435185 0.493663
Moved 170.1863 638 582.7277 0.6435185 0.5008427
Moved 170.2026 638 585.59 0.6435185 0.5082046
Moved 170.217 638 588.3507 0.6435185 0.5153052
Moved 170.2327 638 592.1133 0.6435185 0.5249826
Moved 170.248 638 595.8129 0.6435185 0.534498
Moved 170.2629 638 598.642 0.6435185 0.5417747
Moved 170.2813 629.0202 600.5657 0.6227319 0.5467223
Moved 170.2945 627.4703 605.2945 0.6191443 0.5588849
Moved 170.3104 623.5452 608.3032 0.6100584 0.5666232
Moved 170.325 617.8552 612.6086 0.596887 0.577697
Moved 170.3404 613.2216 615.8522 0.5861611 0.5860397
Moved 170.3554 607.7597 619.9302 0.5735179 0.5965283
Moved 170.3708 600.5411 623.0753 0.5568082 0.6046175
Moved 170.3862 594.2077 625.5974 0.5421475 0.6111044
Moved 170.4022 585.3776 629.2667 0.5217074 0.6205419
Moved 170.4178 574.1064 631.9734 0.4956168 0.6275035
Moved 170.4333 564.048 635.738 0.4723332 0.6371862
Moved 170.4487 552.9244 638.5189 0.4465842 0.6443386
Moved 170.4678 544.5159 641.2812 0.4271202 0.6514433
Moved 170.48 534.8433 644.0447 0.4047299 0.6585511
Moved 170.4967 522.3812 645.4021 0.3758823 0.6620423
Moved 170.5117 517.8476 646.3588 0.365388 0.664503
Moved 170.5279 507.826 648.8624 0.3421897 0.6709422
Moved 170.543 498.2709 650.247 0.3200715 0.6745036
Moved 170.5578 490.5785 651 0.302265 0.6764401
Moved 170.574 482.943 652.0114 0.2845903 0.6790416
Moved 170.5899 476.0251 652 0.2685767 0.6790121
Moved 170.6041 466.345 653 0.246169 0.6815844
Moved 170.6199 458.9173 653.869 0.2289753 0.6838191
Moved 170.6359 449.6307 654 0.2074786 0.6841563
Moved 170.6518 441.0719 654 0.1876663 0.6841563
Moved 170.6665 434.1614 654 0.1716698 0.6841563
Moved 170.6846 427.244 654 0.1556575 0.6841563
Moved 170.6971 422.0771 654 0.1436969 0.6841563
Moved 170.7119 415.4359 654 0.1283238 0.6841563
Moved 170.7275 408.5182 654 0.1123105 0.6841563
Moved 170.7417 405.6135 654 0.1055867 0.6841563
Moved 170.7579 401.0561 654 0.09503721 0.6841563
Moved 170.7742 395.5253 654 0.08223455 0.6841563
Moved 170.789 392.7383 654 0.07578323 0.6841563
Moved 170.8103 389.7188 654 0.06879349 0.6841563
Moved 170.8217 386.9525 654 0.06238997 0.6841563
Moved 170.8359 384.1803 647.631 0.05597294 0.6677753
Moved 170.8515 383.0204 647 0.05328794 0.6661521
Moved 170.8652 381.6434 647 0.05010039 0.6661521
Moved 170.8808 380.257 646 0.04689127 0.6635801
Stationary 170.8967 380 646 0.04629632 0.6635801
Moved 170.913 378.5 646 0.04282405 0.6635801
Moved 170.9277 378.0981 645 0.04189382 0.6610081
Moved 170.9433 377.5 645 0.04050931 0.6610081
Moved 170.9588 378 645 0.04166663 0.6610081
Moved 170.9741 378 643.5 0.04166663 0.6571501
Moved 170.9888 378 642.9557 0.04166663 0.6557503
Moved 171.0048 378 641.5201 0.04166663 0.6520579
Moved 171.0197 378 640.1392 0.04166663 0.6485062
Moved 171.0354 378 638.7557 0.04166663 0.6449476
Moved 171.0511 387.8836 636.7443 0.06454547 0.6397742
Moved 171.0663 393.057 633.9715 0.07652085 0.6326426
Moved 171.0818 397.2427 630.818 0.08620997 0.6245317
Moved 171.0968 405.8294 626.5853 0.1060866 0.6136451
Moved 171.1161 413.2509 623.4495 0.123266 0.6055799
Moved 171.1278 422.6339 620.5331 0.144986 0.598079
Moved 171.143 433.3187 617.7661 0.1697192 0.5909621
Moved 171.1585 443.0224 614.9936 0.1921816 0.5838312
Moved 171.174 452.6544 612.2416 0.2144777 0.5767531
Moved 171.1903 461.0066 610.8553 0.2338114 0.5731874
Moved 171.2048 472.187 609.1813 0.2596921 0.5688818
Moved 171.2201 482.4228 607.7968 0.2833861 0.5653207
Moved 171.2363 492.6903 607 0.3071536 0.5632715
Moved 171.2518 504.7082 606.0324 0.3349726 0.5607828
Moved 171.2662 517.1602 606 0.3637967 0.5606995
Moved 171.2824 530.6737 606 0.395078 0.5606995
Moved 171.2984 543.0832 606 0.4238037 0.5606995
Moved 171.3131 550.1964 606 0.4402695 0.5606995
Moved 171.3274 561.2034 606 0.4657485 0.5606995
Moved 171.3437 570.9074 606 0.4882116 0.5606995
Moved 171.3602 580.6185 616.9925 0.5106909 0.5889723
Moved 171.3754 587.5563 617.2782 0.5267508 0.5897072
Moved 171.3897 593.5969 619.1492 0.5407336 0.5945196
Moved 171.4119 600.3837 621 0.5564438 0.5992797
Stationary 171.4232 600.3837 621 0.5564438 0.5992797
Moved 171.4361 602.9464 621.9731 0.5623758 0.6017827
Moved 171.4515 605.7133 622 0.5687808 0.6018518
Moved 171.4674 606.7422 623 0.5711626 0.6044238
Moved 171.4833 608.1296 623 0.574374 0.6044238
Moved 171.4979 608.5128 623 0.5752611 0.6044238
Moved 171.5134 609.5 623 0.5775462 0.6044238
Moved 171.5285 609 623 0.576389 0.6044238
Stationary 171.5437 609 623 0.576389 0.6044238
Stationary 171.5592 609 623 0.576389 0.6044238
Stationary 171.5748 609 623 0.576389 0.6044238
Moved 171.5903 604.2438 611.6219 0.5653793 0.5751591
Moved 171.6057 593.8892 605.5928 0.5414103 0.5596521
Moved 171.6213 586.85 597.62 0.5251157 0.539146
Moved 171.6368 576.2983 588.9152 0.5006905 0.5167572
Moved 171.6519 567.9009 580.1385 0.4812521 0.4941832
Moved 171.6672 557.403 570.4776 0.4569514 0.4693353
Moved 171.6891 538.0868 552.0868 0.4122379 0.4220338
Stationary 171.7002 538.0868 552.0868 0.4122379 0.4220338
Moved 171.7123 529.6328 543.6328 0.3926685 0.40029
Moved 171.7282 521.3213 533.095 0.3734289 0.3731867
Moved 171.7447 513.9978 521.9965 0.3564764 0.344641
Moved 171.7604 505.7184 512.3381 0.337311 0.3197995
Moved 171.7767 501.3729 505.722 0.3272521 0.302783
Moved 171.7904 494.0983 495.2813 0.3104126 0.2759292
Moved 171.8062 486.9975 485.5965 0.2939756 0.2510197
Moved 171.8215 482 476.5 0.2824074 0.2276234
Moved 171.8378 476.1184 468.1481 0.2687927 0.2061421
Moved 171.8524 470.5842 458.5224 0.255982 0.1813847
Moved 171.8676 465.779 452.2983 0.2448588 0.1653763
Moved 171.886 461.5175 444.9056 0.2349943 0.1463622
Moved 171.8981 454.9321 436.7185 0.2197502 0.1253048
Moved 171.9175 449.6024 427.4036 0.207413 0.1013467
Moved 171.9295 444.0638 419.0956 0.194592 0.07997846
Moved 171.9446 438.5296 412.1619 0.1817815 0.06214483
Moved 171.9662 428.4485 397.3106 0.1584455 0.02394692
Stationary 171.9786 428.4485 397.3106 0.1584455 0.02394692
Moved 171.9913 424.5 390.5 0.1493056 0.006429962
Moved 172.0063 421.2349 385.0581 0.1417474 -0.00756664
Moved 172.0227 417.0727 379.097 0.1321128 -0.02289878
Moved 172.0374 412.9219 373.5625 0.1225043 -0.03713349
Moved 172.0523 409.765 368.765 0.1151968 -0.04947278
Moved 172.0678 407.8707 364.6122 0.1108119 -0.06015377
Moved 172.0845 405 362 0.1041667 -0.06687243
Moved 172.0982 404.0956 361.0956 0.1020732 -0.06919845
Moved 172.1148 404 360.0558 0.1018518 -0.0718729
Moved 172.1303 402.6855 360 0.09880901 -0.07201654
Stationary 172.1447 402.6855 360 0.09880901 -0.07201654
Moved 172.1599 402 360 0.09722222 -0.07201654
Moved 172.1754 400.5409 360 0.09384473 -0.07201654
Stationary 172.1915 400.5409 360 0.09384473 -0.07201654
Moved 172.2121 401 373.386 0.09490739 -0.0375874
Moved 172.224 401 381.5 0.09490739 -0.01671818
Moved 172.2376 406.402 396.103 0.1074119 0.02084096
Moved 172.253 413.221 413.7181 0.1231967 0.06614744
Moved 172.2689 418.7552 430.2655 0.1360074 0.1087075
Moved 172.2859 427.978 447.1264 0.1573565 0.152074
Moved 172.3 436.206 462.211 0.1764028 0.1908718
Moved 172.3137 446.5332 480.4776 0.2003084 0.2378538
Moved 172.3316 455.8874 495.823 0.2219614 0.2773224
Moved 172.346 462.0507 505.076 0.2362284 0.3011215
Moved 172.3616 473.2215 521.8323 0.2620869 0.3442187
Moved 172.3766 482.4924 535.0617 0.2835473 0.3782451
Moved 172.3921 491.0441 546.3922 0.3033428 0.4073871
Moved 172.4078 499.3525 557.9113 0.3225753 0.4370145
Moved 172.4235 507.6092 567.5441 0.341688 0.4617902
Moved 172.4375 514.5735 577.2029 0.357809 0.4866328
Moved 172.4589 522 585.5 0.375 0.5079731
Moved 172.47 528.7996 594.5995 0.3907397 0.5313772
Moved 172.4865 535.9202 603.1042 0.4072226 0.5532516
Moved 172.5005 541.2846 609.8558 0.4196404 0.5706166
Moved 172.5157 546.8167 616.7709 0.4324461 0.5884023
Moved 172.5305 551.0345 621.0345 0.4422097 0.5993686
Moved 172.5465 555.1901 626.92 0.4518288 0.6145062
Moved 172.562 560.4514 631.3385 0.4640077 0.6258705
Moved 172.5777 563.3925 636.6541 0.4708159 0.6395424
Moved 172.5928 566.67 640.67 0.4784028 0.6498713
Moved 172.6082 568.9376 644.8128 0.4836518 0.6605266
Moved 172.6236 570.3174 646.3174 0.4868459 0.6643966
Moved 172.6389 571.6992 647.6992 0.4900443 0.6679503
Moved 172.6535 572 649.0797 0.4907407 0.6715013
Moved 172.6698 572 650.4634 0.4907407 0.6750601
Stationary 172.6849 572 650 0.4907407 0.6738682
Moved 172.7043 572 651.5 0.4907407 0.6777263
Moved 172.716 572 651 0.4907407 0.6764401
Stationary 172.7311 572 651 0.4907407 0.6764401
Stationary 172.7467 572 651 0.4907407 0.6764401
Moved 172.7619 563.4205 651 0.4708809 0.6764401
Moved 172.7774 557.8196 651 0.4579159 0.6764401
Moved 172.7932 550.7995 642.3193 0.4416655 0.6541132
Moved 172.8082 543.3605 640.2974 0.4244457 0.648913
Moved 172.823 533.4796 635.2398 0.4015732 0.6359047
Moved 172.839 522.4282 629.7141 0.375991 0.6216924
Moved 172.8546 511.3582 622.7238 0.3503661 0.6037134
Moved 172.8705 502.103 617.6303 0.3289421 0.5906128
Moved 172.8862 492.4002 612.0859 0.306482 0.5763525
Moved 172.9 483.325 605.9375 0.2854747 0.5605387
Moved 172.9162 475.7798 601.017 0.2680087 0.5478832
Moved 172.938 463.5286 593.7172 0.2396494 0.5291078
Moved 172.95 455.4158 588.2772 0.22087 0.5151162
Moved 172.9628 443.2852 579.1016 0.1927897 0.4915163
Moved 172.9779 432.4222 572.0139 0.1676439 0.4732866
Moved 172.9928 422.8925 564.066 0.1455844 0.4528446
Moved 173.0088 412.2796 557.1747 0.1210175 0.4351202
Moved 173.0249 402.5091 548.865 0.09840071 0.4137473
Moved 173.0401 395.6149 544.2964 0.08244196 0.4019968
Moved 173.0546 384.0569 536.7047 0.05568733 0.3824707
Moved 173.0706 375.7441 532.3721 0.03644466 0.3713272
Moved 173.0866 369.0168 527.8067 0.02087225 0.359585
Moved 173.1006 363.1069 525.0535 0.007191896 0.3525037
Moved 173.1163 356.217 523.6434 -0.008757015 0.3488769
Moved 173.1348 352.765 523 -0.01674781 0.3472221
Moved 173.1504 350.3313 523 -0.02238134 0.3472221
Moved 173.1658 346.4037 523 -0.03147294 0.3472221
Moved 173.1767 344.8538 523 -0.03506059 0.3472221
Moved 173.1933 343.0434 523 -0.03925144 0.3472221
Moved 173.2084 341.6561 523 -0.0424628 0.3472221
Moved 173.2232 340.2695 528.1138 -0.04567251 0.3603749
Moved 173.2389 338.8783 532.2434 -0.04889284 0.3709964
Moved 173.2545 337.5 536.5 -0.05208333 0.3819444
Moved 173.2691 336.6069 539.1793 -0.05415067 0.3888355
Moved 173.2868 335.0794 543.8412 -0.05768657 0.400826
Moved 173.2999 335 550.5054 -0.05787035 0.4179664
Moved 173.3149 335 555.7602 -0.05787035 0.4314819
Moved 173.333 335 562.4166 -0.05787035 0.4486022
Moved 173.3479 335 569.2322 -0.05787035 0.4661322
Moved 173.3621 335 576.2078 -0.05787035 0.4840735
Moved 173.3889 335 591.0744 -0.05787035 0.5223106
Moved 173.4011 343.3654 599.7787 -0.03850614 0.5446983
Stationary 173.4121 343.3654 599.7787 -0.03850614 0.5446983
Moved 173.4241 345.0751 607.3755 -0.03454839 0.5642375
Moved 173.4399 347.8845 617.0957 -0.02804518 0.5892379
Moved 173.4552 350.6658 623.9973 -0.02160703 0.6069888
Moved 173.472 354.6507 632.3013 -0.01238272 0.6283469
Moved 173.4876 358.5 643 -0.003472219 0.6558642
Moved 173.5018 363.2304 653.4608 0.007477701 0.6827694
Moved 173.5179 368.0918 664.2143 0.01873106 0.7104277
Moved 173.5338 373.5954 675.1907 0.03147075 0.7386591
Moved 173.5478 378.1471 680.9338 0.04200707 0.7534305
Moved 173.563 382.5303 686.707 0.05215337 0.7682792
Moved 173.5784 385.1218 689.1218 0.05815228 0.7744902
Moved 173.5999 388.0301 693.0302 0.06488453 0.7845425
Stationary 173.6112 388.0301 693.0302 0.06488453 0.7845425
Moved 173.6259 389.4224 694.4224 0.06810734 0.7881233
Ended 173.6411 390 697 0.06944448 0.7947529
