where can my little dog be
Moved 4020.64 243.7297 492.5405 -0.2691441 0.2688799
Moved 4020.653 242 495.4236 -0.2731481 0.2762951
Moved 4020.669 241.1315 497.7369 -0.2751585 0.2822451
Moved 4020.685 241 500.5289 -0.275463 0.2894262
Moved 4020.701 241 502.3986 -0.275463 0.2942349
Moved 4020.715 241 505.2725 -0.275463 0.3016268
Moved 4020.73 253.6005 510.3002 -0.2462952 0.3145581
Moved 4020.747 267.1671 516.0668 -0.2148911 0.3293899
Moved 4020.762 280.0616 518.9026 -0.1850425 0.3366835
Moved 4020.78 290.9467 520.6608 -0.1598456 0.3412056
Moved 4020.792 303.7406 521 -0.1302301 0.3420781
Moved 4020.808 313.917 522.4167 -0.1066736 0.3457218
Moved 4020.824 319.409 522 -0.09396066 0.3446501
Moved 4020.84 322.595 522 -0.08658563 0.3446501
Moved 4020.854 324.7325 522 -0.08163764 0.3446501
Moved 4020.871 326.1705 522 -0.07830903 0.3446501
Stationary 4020.887 326 522 -0.07870371 0.3446501
Stationary 4020.9 326 522 -0.07870371 0.3446501
Stationary 4020.915 326 522 -0.07870371 0.3446501
Moved 4020.931 320.3536 522 -0.09177411 0.3446501
Moved 4020.947 307.3871 522 -0.121789 0.3446501
Moved 4020.963 294.5 523.5 -0.1516204 0.3485081
Moved 4020.979 281.4901 524 -0.1817359 0.3497942
Moved 4020.993 271.3384 525.3802 -0.2052352 0.3533442
Ended 4021.008 267 526 -0.2152778 0.3549381
Candidates 4021.135 12 where sheet regret sheer there agree she refer they after what edge
Began 4021.7 369 376 0.02083332 -0.03086435
Stationary 4021.718 369 376 0.02083332 -0.03086435
Stationary 4021.734 369 376 0.02083332 -0.03086435
Stationary 4021.749 369 376 0.02083332 -0.03086435
Moved 4021.764 369 389.119 0.02083332 0.002877938
Moved 4021.78 369 407.7993 0.02083332 0.05092405
Moved 4021.795 360.5225 427.7162 0.001209577 0.1021508
Ended 4021.81 359.5005 455.4912 -0.00115633 0.1735885
Accept 4021.826 0 where
Began 4022.487 356 284 -0.009259283 -0.2674897
Stationary 4022.505 356 284 -0.009259283 -0.2674897
Stationary 4022.52 356 284 -0.009259283 -0.2674897
Stationary 4022.535 356 284 -0.009259283 -0.2674897
Stationary 4022.549 356 284 -0.009259283 -0.2674897
Stationary 4022.564 356 284 -0.009259283 -0.2674897
Stationary 4022.583 356 284 -0.009259283 -0.2674897
Stationary 4022.596 356 284 -0.009259283 -0.2674897
Stationary 4022.611 356 284 -0.009259283 -0.2674897
Moved 4022.628 338.0986 300.5516 -0.05069767 -0.2249187
Moved 4022.644 326.2536 314.9122 -0.07811665 -0.187983
Moved 4022.66 316.5 326 -0.1006944 -0.1594652
Moved 4022.675 306.252 337.6641 -0.1244168 -0.1294649
Moved 4022.689 296.252 349.1406 -0.1475648 -0.09994718
Moved 4022.705 288.0399 356.9601 -0.1665742 -0.07983533
Moved 4022.721 281.3538 364.5873 -0.1820515 -0.0602179
Moved 4022.736 271.484 375.8754 -0.2048981 -0.03118484
Moved 4022.75 265.0172 386.3724 -0.2198676 -0.00418612
Moved 4022.767 259.0497 396.6631 -0.2336813 0.02228156
Moved 4022.782 252.2967 405.7308 -0.2493132 0.04560376
Moved 4022.797 247.6766 413.539 -0.2600079 0.06568669
Moved 4022.811 239.8099 423.2851 -0.2782178 0.09075376
Moved 4022.829 233.4549 432.8177 -0.2929285 0.1152717
Moved 4022.843 227.5079 439.4921 -0.3066946 0.1324384
Moved 4022.859 220.1627 447.2698 -0.3236975 0.1524429
Moved 4022.876 214.9814 453.0248 -0.3356913 0.1672449
Moved 4022.889 210.7141 457.2859 -0.3455693 0.1782046
Moved 4022.905 207.2561 460.7439 -0.3535738 0.1870984
Moved 4022.922 204.378 463.622 -0.3602362 0.194501
Moved 4022.943 201.1476 467.8524 -0.3677137 0.2053815
Stationary 4022.954 201.1476 467.8524 -0.3677137 0.2053815
Moved 4022.965 199.7089 469.2911 -0.3710442 0.2090819
Moved 4022.982 199.2702 470.7299 -0.3720599 0.2127825
Moved 4022.998 199 472.1686 -0.3726852 0.2164829
Moved 4023.012 199 472.6091 -0.3726852 0.217616
Moved 4023.028 199 473.5 -0.3726852 0.2199073
Moved 4023.043 216.4135 473 -0.3323761 0.2186213
Moved 4023.059 240.1343 453.3195 -0.277467 0.1680027
Moved 4023.075 264.8718 437.0881 -0.2202042 0.1262554
Moved 4023.09 290.5342 418.5586 -0.1608004 0.07859708
Moved 4023.106 312.2823 401.3497 -0.1104577 0.03433553
Moved 4023.121 333.7506 381.5661 -0.06076257 -0.01654817
Moved 4023.136 349.9639 366.2891 -0.02323166 -0.05584097
Moved 4023.151 367.3167 346.2972 0.01693686 -0.1072603
Moved 4023.167 378.5067 331.8097 0.04283955 -0.1445224
Moved 4023.182 392.188 314.5885 0.07450937 -0.1888157
Moved 4023.198 401.097 301.3546 0.09513179 -0.2228536
Moved 4023.213 411.6649 285.281 0.1195946 -0.264195
Moved 4023.23 417.1464 275.756 0.1322833 -0.2886934
Moved 4023.243 424.4382 259.636 0.1491624 -0.3301543
Ended 4023.258 424 261 0.1481481 -0.3266461
Candidates 4023.382 12 been ben dawn verb between gen garden beam feb seen cream men
Began 4024.521 391 421 0.07175922 0.08487643
Stationary 4024.54 391 421 0.07175922 0.08487643
Stationary 4024.553 391 421 0.07175922 0.08487643
Stationary 4024.57 391 421 0.07175922 0.08487643
Stationary 4024.587 391 421 0.07175922 0.08487643
Ended 4024.6 391 421 0.07175922 0.08487643
NextCandidatePanel 4024.658
Began 4025.167 384 404 0.0555556 0.04115226
Stationary 4025.185 384 404 0.0555556 0.04115226
Stationary 4025.2 384 404 0.0555556 0.04115226
Stationary 4025.216 384 404 0.0555556 0.04115226
Stationary 4025.234 384 404 0.0555556 0.04115226
Stationary 4025.247 384 404 0.0555556 0.04115226
Ended 4025.262 384 404 0.0555556 0.04115226
NextCandidatePanel 4025.324
Began 4026.404 374 408 0.03240744 0.05144025
Stationary 4026.421 374 408 0.03240744 0.05144025
Stationary 4026.435 374 408 0.03240744 0.05144025
Stationary 4026.449 374 408 0.03240744 0.05144025
Ended 4026.465 374 408 0.03240744 0.05144025
NextCandidatePanel 4026.524
Began 4026.769 373 394 0.0300926 0.01543206
Stationary 4026.788 373 394 0.0300926 0.01543206
Stationary 4026.803 373 394 0.0300926 0.01543206
Stationary 4026.82 373 394 0.0300926 0.01543206
Ended 4026.835 373 394 0.0300926 0.01543206
NextCandidatePanel 4026.894
Began 4026.927 368 393 0.01851857 0.01285996
Stationary 4026.944 368 393 0.01851857 0.01285996
Stationary 4026.966 368 393 0.01851857 0.01285996
Stationary 4026.977 368 393 0.01851857 0.01285996
Ended 4026.99 368 393 0.01851857 0.01285996
Cancel 4027.048
Began 4027.695 327 272 -0.07638887 -0.2983539
Stationary 4027.715 327 272 -0.07638887 -0.2983539
Stationary 4027.732 327 272 -0.07638887 -0.2983539
Stationary 4027.746 327 272 -0.07638887 -0.2983539
Stationary 4027.761 327 272 -0.07638887 -0.2983539
Stationary 4027.778 327 272 -0.07638887 -0.2983539
Stationary 4027.791 327 272 -0.07638887 -0.2983539
Stationary 4027.81 327 272 -0.07638887 -0.2983539
Moved 4027.823 327 293.0427 -0.07638887 -0.2442318
Moved 4027.838 315.8405 306.9828 -0.1022212 -0.2083775
Moved 4027.855 309.9298 324.2106 -0.1159032 -0.1640674
Moved 4027.868 303.1442 338.1396 -0.1316107 -0.1282419
Moved 4027.885 296.2772 351.3011 -0.1475065 -0.09439028
Moved 4027.899 288 362 -0.1666667 -0.06687243
Moved 4027.915 280.3953 373.1396 -0.1842701 -0.0382213
Moved 4027.93 269.9702 386.2874 -0.2084024 -0.004405033
Moved 4027.946 259.5975 395.9696 -0.2324133 0.02049791
Moved 4027.961 248.9734 405.02 -0.257006 0.04377553
Moved 4027.978 238.3191 410.3405 -0.2816688 0.05745993
Moved 4027.992 229.6693 414.6653 -0.3016915 0.06858362
Moved 4028.008 222.378 417.6488 -0.3185695 0.07625717
Moved 4028.023 218 418.5 -0.3287037 0.07844638
Moved 4028.039 212.6646 420.8339 -0.3410541 0.08444916
Moved 4028.054 208.2211 422.2596 -0.35134 0.08811628
Moved 4028.07 204.8883 423.7039 -0.3590549 0.09183102
Moved 4028.084 201.7001 425.15 -0.366435 0.09555023
Moved 4028.1 199.424 425.576 -0.3717037 0.09664597
Moved 4028.115 197.9794 426 -0.3750477 0.09773654
Moved 4028.132 196.5532 427.4468 -0.378349 0.1014577
Moved 4028.145 196 427 -0.3796296 0.1003086
Stationary 4028.161 196 427 -0.3796296 0.1003086
Stationary 4028.179 196 427 -0.3796296 0.1003086
Moved 4028.192 223.0652 418.1381 -0.3169787 0.07751567
Moved 4028.208 246.3268 402.3378 -0.2631325 0.03687709
Moved 4028.223 281.7148 378.3513 -0.1812156 -0.0248168
Moved 4028.239 311.0188 354.6157 -0.1133824 -0.08586498
Moved 4028.253 325.2193 340.9954 -0.08051088 -0.1208968
Moved 4028.269 344.9691 322.0309 -0.03479367 -0.1696737
Moved 4028.286 365.6013 301.3987 0.012966 -0.22274
Moved 4028.3 382.8141 281.9837 0.05281041 -0.2726757
Moved 4028.316 398.3456 267.7235 0.08876304 -0.3093532
Moved 4028.337 410.3149 255.2115 0.1164697 -0.3415341
Moved 4028.348 418.5595 245.5286 0.1355544 -0.3664389
Moved 4028.362 423.1594 240.8407 0.1462023 -0.3784963
Moved 4028.377 427.4718 236.5282 0.1561847 -0.389588
Moved 4028.394 432.7884 228.3528 0.1684916 -0.4106154
Moved 4028.408 437.1158 219.7684 0.1785088 -0.4326943
Ended 4028.424 439 216 0.1828703 -0.4423869
Candidates 4028.529 12 can van ban csn fan cam hsn nsm adam saddam jan dan
Began 4029.053 364 306 0.009259283 -0.2109054
Stationary 4029.071 364 306 0.009259283 -0.2109054
Stationary 4029.086 364 306 0.009259283 -0.2109054
Stationary 4029.102 364 306 0.009259283 -0.2109054
Moved 4029.116 364 322.5458 0.009259283 -0.1683494
Moved 4029.133 364 339.6233 0.009259283 -0.1244258
Moved 4029.148 364 367.6224 0.009259283 -0.05241166
Moved 4029.164 364 400.9927 0.009259283 0.0334173
Ended 4029.18 364 442 0.009259283 0.1388888
Accept 4029.222 0 can
Began 4029.884 346 490 -0.03240739 0.2623456
Stationary 4029.904 346 490 -0.03240739 0.2623456
Stationary 4029.918 346 490 -0.03240739 0.2623456
Stationary 4029.934 346 490 -0.03240739 0.2623456
Stationary 4029.95 346 490 -0.03240739 0.2623456
Stationary 4029.965 346 490 -0.03240739 0.2623456
Stationary 4029.98 346 490 -0.03240739 0.2623456
Stationary 4029.996 346 490 -0.03240739 0.2623456
Stationary 4030.01 346 490 -0.03240739 0.2623456
Moved 4030.026 358.7466 475.8779 -0.002901455 0.2260233
Moved 4030.041 365.2525 470.8106 0.01215865 0.2129902
Moved 4030.057 374 463.5 0.03240744 0.1941872
Moved 4030.072 378.7741 460.1694 0.04345854 0.1856209
Moved 4030.088 384.5289 457.2355 0.05677988 0.1780748
Moved 4030.104 387.5 455 0.06365737 0.172325
Moved 4030.119 392.8311 451.1126 0.07599791 0.1623265
Moved 4030.134 398.529 449.6177 0.08918742 0.1584817
Moved 4030.15 403.2379 448.1906 0.1000877 0.154811
Moved 4030.165 408.9823 446.7545 0.1133849 0.1511173
Moved 4030.18 415.4356 446 0.1283231 0.1491768
Moved 4030.196 423.7168 446 0.1474927 0.1491768
Moved 4030.211 432 446 0.1666667 0.1491768
Moved 4030.227 442.2232 451.876 0.1903314 0.1642901
Moved 4030.249 462.2076 462.6038 0.2365916 0.191882
Stationary 4030.26 462.2076 462.6038 0.2365916 0.191882
Moved 4030.273 470.8319 467.8879 0.2565554 0.2054731
Moved 4030.289 478.0739 469.4148 0.2733193 0.2094001
Moved 4030.304 483.3804 472.6902 0.2856028 0.2178246
Moved 4030.32 489.1599 475.5799 0.2989812 0.2252569
Moved 4030.335 490.6587 476.3293 0.3024507 0.2271844
Moved 4030.35 495.6084 478.8694 0.3139083 0.2337176
Moved 4030.366 499.9245 480.3082 0.3238994 0.237418
Moved 4030.383 503.4867 482.7433 0.3321451 0.2436814
Moved 4030.397 506.3589 485.3589 0.3387939 0.2504088
Moved 4030.412 510.2468 487.6234 0.3477934 0.2562329
Moved 4030.429 512.0571 489.0571 0.3519841 0.2599205
Moved 4030.443 513.1246 491.2491 0.354455 0.2655583
Moved 4030.458 514.6045 493.8135 0.3578808 0.2721541
Moved 4030.475 516.0522 498.1567 0.3612321 0.2833249
Moved 4030.49 516 503.9282 0.3611111 0.2981692
Moved 4030.504 516 508.6944 0.3611111 0.3104278
Moved 4030.52 516 513.0988 0.3611111 0.3217559
Moved 4030.535 502.1523 519.2318 0.3290564 0.3375302
Moved 4030.55 491.9091 521.8182 0.3053452 0.3441824
Moved 4030.565 471.4036 524.6129 0.2578788 0.3513704
Moved 4030.581 454.9767 524 0.2198534 0.3497942
Moved 4030.597 439.0054 524 0.1828828 0.3497942
Moved 4030.613 423.9905 519.6167 0.1481263 0.3385202
Moved 4030.629 413.5166 514.8619 0.1238809 0.3262907
Moved 4030.642 403.5 513.5 0.1006944 0.3227879
Moved 4030.659 400.5743 511.5743 0.09392202 0.317835
Moved 4030.675 397.8789 511 0.0876826 0.3163579
Moved 4030.69 395 509.5 0.08101851 0.3124999
Ended 4030.704 395 509 0.08101851 0.3112139
Candidates 4030.841 12 got you foot for hot toy joy dot spot roy though spy
Began 4031.781 369 448 0.02083332 0.1543209
Stationary 4031.802 369 448 0.02083332 0.1543209
Ended 4031.815 369 448 0.02083332 0.1543209
NextCandidatePanel 4031.874
Began 4031.936 360 435 0 0.1208847
Stationary 4031.954 360 435 0 0.1208847
Stationary 4031.968 360 435 0 0.1208847
Stationary 4031.984 360 435 0 0.1208847
Ended 4032 360 435 0 0.1208847
Cancel 4032.058
Backspace 4032.768
Began 4063.222 279 492 -0.1875 0.2674896
Stationary 4063.242 279 492 -0.1875 0.2674896
Stationary 4063.256 279 492 -0.1875 0.2674896
Stationary 4063.271 279 492 -0.1875 0.2674896
Stationary 4063.286 279 492 -0.1875 0.2674896
Stationary 4063.302 279 492 -0.1875 0.2674896
Stationary 4063.318 279 492 -0.1875 0.2674896
Stationary 4063.333 279 492 -0.1875 0.2674896
Stationary 4063.36 279 492 -0.1875 0.2674896
Stationary 4063.371 279 492 -0.1875 0.2674896
Stationary 4063.381 279 492 -0.1875 0.2674896
Stationary 4063.394 279 492 -0.1875 0.2674896
Stationary 4063.411 279 492 -0.1875 0.2674896
Stationary 4063.427 279 492 -0.1875 0.2674896
Stationary 4063.441 279 492 -0.1875 0.2674896
Stationary 4063.457 279 492 -0.1875 0.2674896
Moved 4063.472 289.162 492 -0.1639769 0.2674896
Stationary 4063.488 289.162 492 -0.1639769 0.2674896
Moved 4063.504 291.0431 492 -0.1596225 0.2674896
Moved 4063.52 292.4905 492 -0.1562719 0.2674896
Moved 4063.535 292.9181 485 -0.1552821 0.2494856
Moved 4063.55 294.3489 485 -0.1519701 0.2494856
Moved 4063.565 294 483.6548 -0.1527778 0.2460258
Moved 4063.581 294.8922 484 -0.1507124 0.2469135
Moved 4063.597 295.5 484 -0.1493056 0.2469135
Stationary 4063.61 295.5 484 -0.1493056 0.2469135
Moved 4063.627 296.248 482.752 -0.147574 0.2437036
Stationary 4063.642 296.248 482.752 -0.147574 0.2437036
Moved 4063.657 298.0713 481.9286 -0.1433534 0.2415859
Stationary 4063.672 298.0713 481.9286 -0.1433534 0.2415859
Moved 4063.688 300.5801 480.4199 -0.1375461 0.2377055
Moved 4063.704 302.0176 477.9648 -0.1342185 0.2313908
Moved 4063.72 306.369 474.1746 -0.1241457 0.2216425
Moved 4063.735 313.3706 464.8392 -0.1079384 0.1976315
Moved 4063.75 319.3507 457.3116 -0.09409557 0.1782706
Moved 4063.765 326.651 447.5739 -0.07719681 0.1532249
Moved 4063.784 331.6497 441.4379 -0.0656258 0.1374431
Moved 4063.796 338.6122 429.0981 -0.04950891 0.105705
Moved 4063.812 343.277 421.446 -0.03871063 0.08602361
Moved 4063.828 348.816 412.776 -0.02588888 0.06372417
Moved 4063.849 356.1606 401.759 -0.0088874 0.03538842
Stationary 4063.86 356.1606 401.759 -0.0088874 0.03538842
Moved 4063.874 359 394.5 -0.002314796 0.01671807
Moved 4063.889 360.7077 392.5845 0.001638234 0.01179146
Moved 4063.905 363.063 388.9055 0.007090371 0.00232877
Moved 4063.924 364.479 387.521 0.01036803 -0.001232084
Moved 4063.936 365 385.0876 0.01157403 -0.007490817
Moved 4063.95 366.3509 383.6491 0.01470109 -0.01119064
Moved 4063.968 366 382.2103 0.01388888 -0.01489129
Moved 4063.982 367.2249 380.775 0.01672437 -0.01858283
Stationary 4063.997 367.2249 380.775 0.01672437 -0.01858283
Moved 4064.012 367 379.6755 0.01620372 -0.02141073
Moved 4064.028 351.432 391.12 -0.0198333 0.008024599
Moved 4064.042 332.2802 411.3898 -0.06416619 0.06015879
Moved 4064.059 312.6636 433.542 -0.1095749 0.1171347
Moved 4064.075 298.6531 446.8035 -0.1420067 0.1512435
Moved 4064.089 288.0567 456.9433 -0.1665355 0.1773232
Moved 4064.106 276.651 464.0931 -0.1929375 0.1957127
Moved 4064.121 271.6438 470.3562 -0.2045283 0.2118215
Moved 4064.136 262.2522 478.7478 -0.226268 0.2334047
Moved 4064.152 252.2241 488.7759 -0.2494812 0.2591971
Moved 4064.167 243.8118 497.1882 -0.2689542 0.2808338
Moved 4064.182 236.6159 503.1073 -0.2856113 0.2960578
Moved 4064.197 231.8618 508.1382 -0.2966161 0.3089973
Moved 4064.213 228.6969 511.303 -0.3039423 0.3171373
Moved 4064.228 226.6743 513.3257 -0.3086242 0.3223397
Moved 4064.243 225.3471 515.6529 -0.3116965 0.3283252
Moved 4064.259 225 518.1834 -0.3125 0.3348338
Moved 4064.275 225 522.5 -0.3125 0.3459361
Moved 4064.29 225 522.9718 -0.3125 0.3471496
Moved 4064.307 225 525.8378 -0.3125 0.3545211
Moved 4064.327 244.8223 529.9492 -0.266615 0.3650956
Stationary 4064.337 244.8223 529.9492 -0.266615 0.3650956
Moved 4064.352 257.6451 530 -0.2369327 0.3652262
Moved 4064.367 268.8568 530 -0.2109795 0.3652262
Moved 4064.381 278.9181 530 -0.1876896 0.3652262
Moved 4064.397 285.5639 530 -0.1723059 0.3652262
Moved 4064.412 291.606 530 -0.1583194 0.3652262
Moved 4064.428 294.7637 525.8846 -0.1510098 0.3546413
Moved 4064.444 297.5175 522.2412 -0.1446353 0.3452705
Moved 4064.459 300.3286 520.8357 -0.1381282 0.3416555
Stationary 4064.475 300.3286 520.8357 -0.1381282 0.3416555
Moved 4064.49 302.0473 518.9527 -0.1341497 0.3368125
Stationary 4064.506 302 518.5215 -0.1342593 0.3357035
Moved 4064.521 302 517.5 -0.1342593 0.3330761
Moved 4064.536 302 516.8265 -0.1342593 0.3313437
Moved 4064.552 294.7175 517 -0.1511169 0.33179
Moved 4064.568 280.7769 517 -0.1833868 0.33179
Moved 4064.583 267.7911 517 -0.2134466 0.33179
Moved 4064.598 254.4216 517 -0.2443944 0.33179
Moved 4064.614 244.2798 517 -0.2678708 0.33179
Ended 4064.631 228 517 -0.3055556 0.33179
Candidates 4064.826 12 there here get few free her where fe fee he grew regret
Began 4065.336 399 352 0.09027779 -0.09259266
Stationary 4065.354 399 352 0.09027779 -0.09259266
Stationary 4065.368 399 352 0.09027779 -0.09259266
Stationary 4065.383 399 352 0.09027779 -0.09259266
Stationary 4065.399 399 352 0.09027779 -0.09259266
Stationary 4065.414 399 352 0.09027779 -0.09259266
Ended 4065.438 399 352 0.09027779 -0.09259266
Began 4065.476 400 366 0.09259263 -0.05658444
Stationary 4065.492 400 366 0.09259263 -0.05658444
NextCandidatePanel 4065.492
Stationary 4065.506 400 366 0.09259263 -0.05658444
Stationary 4065.524 400 366 0.09259263 -0.05658444
Stationary 4065.541 400 366 0.09259263 -0.05658444
Stationary 4065.554 400 366 0.09259263 -0.05658444
Stationary 4065.568 400 366 0.09259263 -0.05658444
Stationary 4065.585 400 366 0.09259263 -0.05658444
Stationary 4065.601 400 366 0.09259263 -0.05658444
Stationary 4065.618 400 366 0.09259263 -0.05658444
Stationary 4065.63 400 366 0.09259263 -0.05658444
Stationary 4065.647 400 366 0.09259263 -0.05658444
Stationary 4065.662 400 366 0.09259263 -0.05658444
Stationary 4065.677 400 366 0.09259263 -0.05658444
Stationary 4065.692 400 366 0.09259263 -0.05658444
Stationary 4065.707 400 366 0.09259263 -0.05658444
Stationary 4065.723 400 366 0.09259263 -0.05658444
Stationary 4065.737 400 366 0.09259263 -0.05658444
Stationary 4065.752 400 366 0.09259263 -0.05658444
Stationary 4065.767 400 366 0.09259263 -0.05658444
Stationary 4065.784 400 366 0.09259263 -0.05658444
Stationary 4065.8 400 366 0.09259263 -0.05658444
Moved 4065.815 391 373 0.07175922 -0.03858032
Stationary 4065.832 391 373 0.07175922 -0.03858032
Moved 4065.845 389.7788 373 0.06893238 -0.03858032
Stationary 4065.862 389.7788 373 0.06893238 -0.03858032
Moved 4065.885 389 373 0.06712963 -0.03858032
Stationary 4065.895 389 373 0.06712963 -0.03858032
Stationary 4065.908 389 373 0.06712963 -0.03858032
Moved 4065.924 387.6794 373 0.06407261 -0.03858032
Stationary 4065.939 387.6794 373 0.06407261 -0.03858032
Stationary 4065.954 387.6794 373 0.06407261 -0.03858032
Moved 4065.969 387 373.634 0.06250004 -0.03694974
Moved 4065.987 387 374.5 0.06250004 -0.03472222
Stationary 4066.001 387 374.5 0.06250004 -0.03472222
Stationary 4066.015 387 374.5 0.06250004 -0.03472222
Stationary 4066.032 387 374.5 0.06250004 -0.03472222
Moved 4066.046 385.9239 374 0.06000896 -0.03600823
Stationary 4066.061 385.9239 374 0.06000896 -0.03600823
Stationary 4066.078 385.9239 374 0.06000896 -0.03600823
Stationary 4066.094 386 374 0.06018519 -0.03600823
Stationary 4066.109 386 374 0.06018519 -0.03600823
Stationary 4066.123 386 374 0.06018519 -0.03600823
Moved 4066.138 404.5076 374.7507 0.1030268 -0.03407733
Moved 4066.154 421.3149 375 0.1419327 -0.03343629
Moved 4066.169 440.3705 375 0.1860427 -0.03343629
Moved 4066.186 461.9651 375 0.2360303 -0.03343629
Moved 4066.201 481.9659 375 0.2823285 -0.03343629
Moved 4066.217 499.2314 368.4484 0.322295 -0.05028712
