we run the risk of failure
Moved 2210.885 149.7587 341 -0.4866696 -0.1208849
Moved 2210.916 139.7714 340.2571 -0.5097884 -0.1227954
Moved 2210.947 132.7672 339 -0.5260018 -0.1260288
Moved 2210.978 128.5107 339 -0.5358548 -0.1260288
Moved 2211.009 126 339 -0.5416667 -0.1260288
Moved 2211.039 123.1276 338 -0.5483158 -0.1286009
Moved 2211.07 122 338 -0.550926 -0.1286009
Moved 2211.101 119.7593 338 -0.5561128 -0.1286009
Moved 2211.131 118.8163 338 -0.5582957 -0.1286009
Ended 2211.162 119 338 -0.5578703 -0.1286009
Accept 2211.224 0 add
Delete 2211.224 LeftSwipe
Began 2213.161 209 447 -0.349537 0.1517489
Stationary 2213.191 209 447 -0.349537 0.1517489
Stationary 2213.222 209 447 -0.349537 0.1517489
Stationary 2213.253 209 447 -0.349537 0.1517489
Stationary 2213.284 209 447 -0.349537 0.1517489
Stationary 2213.314 209 447 -0.349537 0.1517489
Stationary 2213.345 209 447 -0.349537 0.1517489
Stationary 2213.376 209 447 -0.349537 0.1517489
Stationary 2213.407 209 447 -0.349537 0.1517489
Stationary 2213.438 209 447 -0.349537 0.1517489
Stationary 2213.468 209 447 -0.349537 0.1517489
Stationary 2213.499 209 447 -0.349537 0.1517489
Stationary 2213.53 209 447 -0.349537 0.1517489
Stationary 2213.561 209 447 -0.349537 0.1517489
Stationary 2213.591 209 447 -0.349537 0.1517489
Stationary 2213.622 209 447 -0.349537 0.1517489
Stationary 2213.653 209 447 -0.349537 0.1517489
Stationary 2213.684 209 447 -0.349537 0.1517489
Stationary 2213.714 209 447 -0.349537 0.1517489
Moved 2213.745 220.6883 455.5006 -0.3224807 0.1736125
Moved 2213.776 227.4188 458.2094 -0.3069008 0.1805797
Moved 2213.806 235.2236 459 -0.2888343 0.1826131
Moved 2213.837 239.5791 460 -0.2787521 0.1851851
Moved 2213.868 243.4481 460.4481 -0.269796 0.1863377
Moved 2213.899 247.321 461 -0.2608311 0.1877571
Moved 2213.929 249.5 462.5 -0.255787 0.1916151
Moved 2213.96 253 462 -0.2476852 0.1903292
Moved 2213.991 254.0344 462 -0.2452907 0.1903292
Stationary 2214.022 254.0344 462 -0.2452907 0.1903292
Moved 2214.052 255 462.9859 -0.2430556 0.1928649
Moved 2214.083 256 463 -0.2407407 0.1929011
Moved 2214.114 257.6706 463 -0.2368737 0.1929011
Ended 2214.145 258.5 463 -0.2349537 0.1929011
Candidates 2214.206 13 see are se ar at war art we de award awards dear added
Began 2215.405 223 383 -0.3171296 -0.01286016
Moved 2215.436 203.6182 383 -0.3619948 -0.01286016
Moved 2215.467 186.1895 383 -0.4023392 -0.01286016
Moved 2215.498 170.4601 383 -0.4387497 -0.01286016
Moved 2215.528 152.2941 376.4117 -0.4808007 -0.02980542
Moved 2215.559 138.5378 374.1793 -0.5126441 -0.03554717
Moved 2215.59 129.5 372.5 -0.5335647 -0.03986633
Moved 2215.621 121.4343 372 -0.5522354 -0.04115226
Moved 2215.651 110.7669 371 -0.5769283 -0.04372435
Moved 2215.682 101.232 370 -0.599 -0.04629637
Moved 2215.713 95.05221 369 -0.6133051 -0.04886839
Moved 2215.743 90.32101 369 -0.624257 -0.04886839
Moved 2215.774 87.78577 369 -0.6301256 -0.04886839
Moved 2215.805 86.5 368 -0.6331018 -0.05144041
Moved 2215.836 87 368 -0.6319444 -0.05144041
Ended 2215.866 87 368 -0.6319444 -0.05144041
Accept 2215.928 0 see
Delete 2215.928 LeftSwipe
Began 2216.297 212 463 -0.3425926 0.1929011
Stationary 2216.328 212 463 -0.3425926 0.1929011
Stationary 2216.358 212 463 -0.3425926 0.1929011
Stationary 2216.389 212 463 -0.3425926 0.1929011
Stationary 2216.42 212 463 -0.3425926 0.1929011
Stationary 2216.451 212 463 -0.3425926 0.1929011
Stationary 2216.481 212 463 -0.3425926 0.1929011
Stationary 2216.512 212 463 -0.3425926 0.1929011
Stationary 2216.543 212 463 -0.3425926 0.1929011
Stationary 2216.574 212 463 -0.3425926 0.1929011
Stationary 2216.604 212 463 -0.3425926 0.1929011
Stationary 2216.635 212 463 -0.3425926 0.1929011
Stationary 2216.666 212 463 -0.3425926 0.1929011
Stationary 2216.697 212 463 -0.3425926 0.1929011
Stationary 2216.728 212 463 -0.3425926 0.1929011
Stationary 2216.758 212 463 -0.3425926 0.1929011
Stationary 2216.789 212 463 -0.3425926 0.1929011
Stationary 2216.82 212 463 -0.3425926 0.1929011
Stationary 2216.851 212 463 -0.3425926 0.1929011
Moved 2216.881 232.7756 463 -0.2945009 0.1929011
Moved 2216.912 245.9077 463 -0.2641026 0.1929011
Moved 2216.943 256.2801 463 -0.2400923 0.1929011
Moved 2216.973 262.3127 463 -0.226128 0.1929011
Moved 2217.004 267.5331 463 -0.2140438 0.1929011
Moved 2217.035 270.4031 463 -0.2074003 0.1929011
Moved 2217.066 273.2716 463 -0.2007602 0.1929011
Moved 2217.096 275.5 463 -0.1956018 0.1929011
Moved 2217.127 277.5 463 -0.1909722 0.1929011
Moved 2217.158 278.5501 463 -0.1885414 0.1929011
Moved 2217.189 280.0174 463 -0.1851449 0.1929011
Ended 2217.219 280.0174 463 -0.1851449 0.1929011
Candidates 2217.312 13 see are at ar art se we west de ed set sr seed
Began 2217.957 291 378 -0.1597222 -0.02572024
Stationary 2217.988 291 378 -0.1597222 -0.02572024
Moved 2218.019 300.8349 397.6697 -0.1369563 0.02487069
Moved 2218.05 325.963 445.9261 -0.07878924 0.1489868
Moved 2218.08 345.492 480.5494 -0.03358339 0.2380385
Moved 2218.111 358.0299 504.0598 -0.004560401 0.2985077
Moved 2218.142 364.5448 515.6345 0.01052042 0.3282779
Moved 2218.173 367.4138 521.4138 0.01716157 0.3431423
Moved 2218.203 369.9324 526.8648 0.0229917 0.3571625
Moved 2218.234 370.8023 529 0.02500534 0.3626543
Moved 2218.265 371.6707 531.6707 0.02701551 0.3695233
Moved 2218.296 372 534.1828 0.02777775 0.3759845
Moved 2218.326 373.0526 536.0526 0.03021439 0.3807937
Moved 2218.357 374 538.9799 0.03240744 0.3883226
Moved 2218.388 378.5439 546.5438 0.04292557 0.4077772
Moved 2218.418 385.1566 555.5422 0.05823295 0.4309213
Moved 2218.449 398.3127 572.5753 0.08868674 0.4747305
Moved 2218.48 408.3754 584.5005 0.1119801 0.5054026
Moved 2218.511 416.1782 593.9042 0.130042 0.5295889
Moved 2218.542 421.9883 600.9883 0.1434915 0.5478094
Moved 2218.572 425.3647 605.7295 0.1513073 0.5600037
Moved 2218.603 428.2229 608.223 0.1579235 0.566417
Moved 2218.634 429.7793 610.7792 0.1615261 0.5729918
Moved 2218.665 431 612.6439 0.1643519 0.5777878
Moved 2218.695 432 614.5171 0.1666667 0.5826056
Moved 2218.726 433.3719 616.3719 0.1698423 0.5873762
Stationary 2218.757 433.3719 616.3719 0.1698423 0.5873762
Moved 2218.788 434.2231 617.2231 0.1718128 0.5895655
Moved 2218.818 435 618.6331 0.1736111 0.593192
Stationary 2218.849 435 619 0.1736111 0.5941358
Moved 2218.88 436.063 620 0.1760716 0.5967077
Moved 2218.91 436 620.9344 0.1759259 0.5991111
Moved 2218.941 436 621.5 0.1759259 0.6005658
Expand 2218.941
Moved 2218.972 436 622.0603 0.1759259 0.6020069
Stationary 2219.003 436 622.0603 0.1759259 0.6020069
Moved 2219.033 437.1495 622 0.1785869 0.6018518
Moved 2219.064 437 623.2518 0.1782407 0.6050715
Stationary 2219.095 437 623.2518 0.1782407 0.6050715
Stationary 2219.126 437 623 0.1782407 0.6044238
Stationary 2219.156 437 623 0.1782407 0.6044238
Moved 2219.187 437 624.5 0.1782407 0.6082818
Stationary 2219.218 437 624.5 0.1782407 0.6082818
Moved 2219.249 437 624 0.1782407 0.6069958
Stationary 2219.28 437 624 0.1782407 0.6069958
Stationary 2219.31 437 624 0.1782407 0.6069958
Stationary 2219.341 437 624 0.1782407 0.6069958
Moved 2219.372 437 614.2274 0.1782407 0.5818605
Moved 2219.402 437 604.3838 0.1782407 0.5565425
Moved 2219.433 430 591.8637 0.162037 0.5243407
Moved 2219.464 429.0965 581.3859 0.1599455 0.4973917
Moved 2219.495 429 573.6834 0.1597223 0.4775806
Moved 2219.525 429 567.3947 0.1597223 0.4614061
Moved 2219.556 428 561.6588 0.1574074 0.4466531
Moved 2219.587 428 557.9084 0.1574074 0.4370072
Moved 2219.618 427.3242 554.3242 0.155843 0.4277883
Moved 2219.648 427 551.5723 0.1550926 0.4207107
Moved 2219.679 427 548.7054 0.1550926 0.413337
Moved 2219.71 427 545.8344 0.1550926 0.4059527
Moved 2219.741 427 542.6018 0.1550926 0.3976383
Moved 2219.771 425.8681 540.8681 0.1524725 0.3931792
Moved 2219.802 426 537.5455 0.1527777 0.3846335
Moved 2219.833 426 536.6287 0.1527777 0.3822752
Moved 2219.864 426 535.8286 0.1527777 0.3802174
Moved 2219.894 426 535 0.1527777 0.3780863
Ended 2219.925 426 534 0.1527777 0.3755144
Accept 2219.987 6 we
Began 2220.94 163 428 -0.4560185 0.1028806
Stationary 2220.971 163 428 -0.4560185 0.1028806
Stationary 2221.001 163 428 -0.4560185 0.1028806
Stationary 2221.032 163 428 -0.4560185 0.1028806
Stationary 2221.063 163 428 -0.4560185 0.1028806
Stationary 2221.094 163 428 -0.4560185 0.1028806
Stationary 2221.124 163 428 -0.4560185 0.1028806
Stationary 2221.155 163 428 -0.4560185 0.1028806
Stationary 2221.186 163 428 -0.4560185 0.1028806
Stationary 2221.217 163 428 -0.4560185 0.1028806
Stationary 2221.247 163 428 -0.4560185 0.1028806
Stationary 2221.278 163 428 -0.4560185 0.1028806
Stationary 2221.309 163 428 -0.4560185 0.1028806
Stationary 2221.34 163 428 -0.4560185 0.1028806
Stationary 2221.37 163 428 -0.4560185 0.1028806
Stationary 2221.401 163 428 -0.4560185 0.1028806
Stationary 2221.432 163 428 -0.4560185 0.1028806
Stationary 2221.462 163 428 -0.4560185 0.1028806
Stationary 2221.493 163 428 -0.4560185 0.1028806
Moved 2221.524 174.1024 428 -0.4303184 0.1028806
Stationary 2221.555 174 428 -0.4305556 0.1028806
Moved 2221.585 176.0661 428 -0.4257728 0.1028806
Stationary 2221.616 176 428 -0.4259259 0.1028806
Moved 2221.647 177.3729 428 -0.4227479 0.1028806
Moved 2221.678 178 428 -0.4212963 0.1028806
Moved 2221.708 179 428 -0.4189815 0.1028806
Moved 2221.739 180 428 -0.4166667 0.1028806
Stationary 2221.77 180 428 -0.4166667 0.1028806
Moved 2221.801 181 428 -0.4143519 0.1028806
Stationary 2221.832 181 428 -0.4143519 0.1028806
Moved 2221.862 182 435 -0.412037 0.1208847
Stationary 2221.893 182 435 -0.412037 0.1208847
Stationary 2221.924 182 435 -0.412037 0.1208847
Moved 2221.954 183 435 -0.4097222 0.1208847
Stationary 2221.985 183 435 -0.4097222 0.1208847
Stationary 2222.016 183 435 -0.4097222 0.1208847
Moved 2222.047 183 436 -0.4097222 0.1234567
Moved 2222.077 184.5 436 -0.40625 0.1234567
Moved 2222.108 184 436 -0.4074074 0.1234567
Stationary 2222.139 184 436 -0.4074074 0.1234567
Stationary 2222.17 184 436 -0.4074074 0.1234567
Stationary 2222.2 184 436 -0.4074074 0.1234567
Stationary 2222.231 184 436 -0.4074074 0.1234567
Stationary 2222.262 184 436 -0.4074074 0.1234567
Stationary 2222.293 184 436 -0.4074074 0.1234567
Moved 2222.323 166.8431 427.3373 -0.4471224 0.101176
Moved 2222.354 155.093 420.8558 -0.4743218 0.08450567
Moved 2222.385 143.9944 415.4972 -0.5000129 0.07072319
Moved 2222.416 135.6548 410.7698 -0.5193176 0.05856435
Moved 2222.446 128.5423 406.5423 -0.5357817 0.04769101
Moved 2222.477 124.5045 403.5046 -0.5451284 0.03987795
Moved 2222.508 119.2597 399.2597 -0.5572692 0.02896011
Moved 2222.539 113.512 396.756 -0.570574 0.02252049
Moved 2222.569 109.3775 395.1887 -0.5801447 0.01848943
Moved 2222.6 105.3207 393.3207 -0.5895354 0.01368483
Moved 2222.631 102.4492 392.4492 -0.5961825 0.01144319
Moved 2222.662 101 390.5775 -0.5995371 0.006629213
Moved 2222.692 99.60728 391 -0.6027609 0.007715971
Moved 2222.723 98.62657 389.6266 -0.6050311 0.004183569
Ended 2222.754 99 389 -0.6041667 0.002572016
Delete 2222.815 LeftSwipe
Began 2223.522 306 477 -0.125 0.2289094
Stationary 2223.553 306 477 -0.125 0.2289094
Stationary 2223.584 306 477 -0.125 0.2289094
Stationary 2223.615 306 477 -0.125 0.2289094
Stationary 2223.646 306 477 -0.125 0.2289094
Stationary 2223.676 306 477 -0.125 0.2289094
Stationary 2223.707 306 477 -0.125 0.2289094
Stationary 2223.738 306 477 -0.125 0.2289094
Stationary 2223.767 306 477 -0.125 0.2289094
Stationary 2223.799 306 477 -0.125 0.2289094
Stationary 2223.83 306 477 -0.125 0.2289094
Stationary 2223.861 306 477 -0.125 0.2289094
Stationary 2223.891 306 477 -0.125 0.2289094
Stationary 2223.922 306 477 -0.125 0.2289094
Stationary 2223.953 306 477 -0.125 0.2289094
Stationary 2223.984 306 477 -0.125 0.2289094
Stationary 2224.014 306 477 -0.125 0.2289094
Stationary 2224.045 306 477 -0.125 0.2289094
Stationary 2224.076 306 477 -0.125 0.2289094
Stationary 2224.107 306 477 -0.125 0.2289094
Stationary 2224.137 306 477 -0.125 0.2289094
Stationary 2224.168 306 477 -0.125 0.2289094
Stationary 2224.199 306 477 -0.125 0.2289094
Stationary 2224.23 306 477 -0.125 0.2289094
Stationary 2224.26 306 477 -0.125 0.2289094
Stationary 2224.291 306 477 -0.125 0.2289094
Stationary 2224.322 306 477 -0.125 0.2289094
Stationary 2224.353 306 477 -0.125 0.2289094
Stationary 2224.384 306 477 -0.125 0.2289094
Stationary 2224.414 306 477 -0.125 0.2289094
Stationary 2224.445 306 477 -0.125 0.2289094
Stationary 2224.476 306 477 -0.125 0.2289094
Stationary 2224.506 306 477 -0.125 0.2289094
Stationary 2224.537 306 477 -0.125 0.2289094
Stationary 2224.568 306 477 -0.125 0.2289094
Stationary 2224.599 306 477 -0.125 0.2289094
Stationary 2224.629 306 477 -0.125 0.2289094
Stationary 2224.66 306 477 -0.125 0.2289094
Stationary 2224.691 306 477 -0.125 0.2289094
Stationary 2224.722 306 477 -0.125 0.2289094
Stationary 2224.752 306 477 -0.125 0.2289094
Stationary 2224.783 306 477 -0.125 0.2289094
Stationary 2224.814 306 477 -0.125 0.2289094
Moved 2224.845 292.225 468.6125 -0.1568865 0.2073365
Moved 2224.875 286.4826 466.7413 -0.1701792 0.2025237
Moved 2224.906 281.8731 465 -0.1808493 0.1980452
Moved 2224.937 278.2693 463 -0.1891916 0.1929011
Moved 2224.968 275.4989 462 -0.1956044 0.1903292
Moved 2224.998 270.2569 459.6285 -0.2077386 0.1842295
Moved 2225.029 261.0152 456.7538 -0.2291315 0.1768357
Moved 2225.06 244.4733 448.5525 -0.267423 0.1557419
Moved 2225.091 223.5493 438.956 -0.3158582 0.1310596
Moved 2225.121 206.6918 432.8973 -0.35488 0.1154764
Moved 2225.152 192.9059 428.5812 -0.3867918 0.1043753
Moved 2225.183 184.2113 426.0528 -0.4069184 0.09787229
Moved 2225.214 173.5259 423.1753 -0.431653 0.09047131
Moved 2225.244 163.9216 421 -0.4538852 0.08487643
Moved 2225.275 155.5649 420 -0.4732294 0.08230445
Moved 2225.306 144.7321 416.933 -0.4983052 0.07441623
Moved 2225.337 136.1958 415.0653 -0.5180652 0.06961234
Moved 2225.367 127.5752 414 -0.5380204 0.06687239
Moved 2225.398 118.5807 412.6452 -0.5588409 0.06338774
Moved 2225.429 112.5439 412 -0.5728149 0.06172835
Moved 2225.459 107.9002 411 -0.5835642 0.05915629
Moved 2225.49 104.2832 410 -0.5919371 0.05658428
Moved 2225.521 102.5336 410 -0.5959871 0.05658428
Ended 2225.552 103 409 -0.5949074 0.05401234
Delete 2225.613 LeftSwipe
Began 2226.136 225 468 -0.3125 0.2057612
Stationary 2226.167 225 468 -0.3125 0.2057612
Stationary 2226.198 225 468 -0.3125 0.2057612
Stationary 2226.228 225 468 -0.3125 0.2057612
Stationary 2226.259 225 468 -0.3125 0.2057612
Stationary 2226.29 225 468 -0.3125 0.2057612
Stationary 2226.321 225 468 -0.3125 0.2057612
Stationary 2226.351 225 468 -0.3125 0.2057612
Stationary 2226.382 225 468 -0.3125 0.2057612
Stationary 2226.413 225 468 -0.3125 0.2057612
Stationary 2226.444 225 468 -0.3125 0.2057612
Stationary 2226.474 225 468 -0.3125 0.2057612
Stationary 2226.505 225 468 -0.3125 0.2057612
Stationary 2226.536 225 468 -0.3125 0.2057612
Stationary 2226.566 225 468 -0.3125 0.2057612
Stationary 2226.597 225 468 -0.3125 0.2057612
Stationary 2226.628 225 468 -0.3125 0.2057612
Stationary 2226.659 225 468 -0.3125 0.2057612
Moved 2226.689 239.4532 468 -0.2790434 0.2057612
Moved 2226.72 244.5833 472.0831 -0.2671683 0.2162629
Moved 2226.751 247.0472 475 -0.2614648 0.2237653
Moved 2226.782 251.1705 475 -0.2519202 0.2237653
Moved 2226.813 254.4518 475 -0.2443246 0.2237653
Moved 2226.843 257.3261 476 -0.237671 0.2263374
Moved 2226.874 261.1904 476 -0.228726 0.2263374
Moved 2226.905 262.7218 476 -0.2251809 0.2263374
Moved 2226.936 264.1606 476 -0.2218504 0.2263374
Moved 2226.966 267.4692 476 -0.2141917 0.2263374
Moved 2226.997 268.3729 476 -0.2120998 0.2263374
Moved 2227.028 269.1711 476 -0.210252 0.2263374
Moved 2227.058 270.0933 476 -0.2081175 0.2263374
Moved 2227.089 271.1539 477 -0.2056623 0.2289094
Moved 2227.12 272.2239 477 -0.2031855 0.2289094
Ended 2227.151 273 477 -0.2013889 0.2289094
Candidates 2227.243 13 see are we e at de set se art ar re sr west
Began 2227.95 279 447 -0.1875 0.1517489
Moved 2227.981 296.8582 467.9105 -0.1461616 0.2055309
Moved 2228.011 327.2397 503.2397 -0.07583404 0.2963982
Moved 2228.042 346.028 524.866 -0.03234258 0.3520216
Moved 2228.073 359.6263 538.9697 -0.0008651614 0.3882963
Moved 2228.104 368.5644 547.5644 0.0198249 0.4104021
Moved 2228.135 374.7898 553.7898 0.03423552 0.426414
Moved 2228.165 377.9315 556.863 0.04150807 0.4343183
Moved 2228.196 383.6079 560.804 0.05464792 0.4444545
Moved 2228.227 392.2189 567.2189 0.0745809 0.460954
Moved 2228.257 395 568.5 0.08101851 0.4642488
Moved 2228.288 400.1112 572.0741 0.09284993 0.4734415
Moved 2228.319 405.8203 576.8203 0.1060655 0.4856488
Moved 2228.35 412.5608 581.5608 0.1216684 0.4978414
Moved 2228.38 417.2434 585.2435 0.132508 0.5073133
Moved 2228.411 423.1933 590.3866 0.1462808 0.5205415
Moved 2228.442 427.0656 592.0657 0.1552446 0.5248601
Moved 2228.473 431.9333 595.9333 0.1665122 0.5348078
Moved 2228.503 435.4472 598.4472 0.1746463 0.5412735
Moved 2228.534 438.3125 600 0.181279 0.5452674
Moved 2228.565 440 602.1915 0.1851852 0.5509041
Moved 2228.596 442.8133 603 0.1916975 0.5529835
Moved 2228.626 445.6283 604 0.1982136 0.5555555
Ended 2228.657 447.0606 604 0.2015292 0.5555555
Accept 2228.719 2 we
Began 2229.303 270 473 -0.2083333 0.2186213
Stationary 2229.334 270 473 -0.2083333 0.2186213
Stationary 2229.365 270 473 -0.2083333 0.2186213
Stationary 2229.395 270 473 -0.2083333 0.2186213
Stationary 2229.426 270 473 -0.2083333 0.2186213
Stationary 2229.457 270 473 -0.2083333 0.2186213
Stationary 2229.487 270 473 -0.2083333 0.2186213
Stationary 2229.518 270 473 -0.2083333 0.2186213
Stationary 2229.549 270 473 -0.2083333 0.2186213
Stationary 2229.58 270 473 -0.2083333 0.2186213
Stationary 2229.61 270 473 -0.2083333 0.2186213
Stationary 2229.641 270 473 -0.2083333 0.2186213
Stationary 2229.672 270 473 -0.2083333 0.2186213
Stationary 2229.703 270 473 -0.2083333 0.2186213
Stationary 2229.733 270 473 -0.2083333 0.2186213
Stationary 2229.764 270 473 -0.2083333 0.2186213
Stationary 2229.795 270 473 -0.2083333 0.2186213
Stationary 2229.826 270 473 -0.2083333 0.2186213
Stationary 2229.856 270 473 -0.2083333 0.2186213
Moved 2229.887 284.0236 473 -0.1758713 0.2186213
Moved 2229.918 305.466 473 -0.1262361 0.2186213
Moved 2229.948 334.0297 473 -0.0601164 0.2186213
Moved 2229.979 357.1066 477.791 -0.006697675 0.2309439
Moved 2230.01 373.5 480 0.03125002 0.2366254
Moved 2230.041 389.5 480 0.06828715 0.2366254
Moved 2230.072 401.7043 480 0.09653787 0.2366254
Moved 2230.102 412.9373 480 0.12254 0.2366254
Moved 2230.133 420.5393 480 0.1401372 0.2366254
Moved 2230.164 425.1102 480 0.150718 0.2366254
Moved 2230.195 427.9843 480 0.1573712 0.2366254
Moved 2230.225 430.8521 480 0.1640095 0.2366254
Moved 2230.256 432.1804 480 0.1670841 0.2366254
Stationary 2230.287 432.1804 480 0.1670841 0.2366254
Moved 2230.318 421.5 452.5 0.1423611 0.165895
Moved 2230.348 411.3604 427.5928 0.1188897 0.1018332
Moved 2230.379 404.0112 405.0391 0.1018777 0.04382467
Moved 2230.41 400.1475 385.0321 0.09293398 -0.007633515
Moved 2230.44 398.696 372.2645 0.08957416 -0.04047205
Moved 2230.471 399 355.3862 0.09027779 -0.08388315
Moved 2230.502 399 336.9628 0.09027779 -0.1312686
Moved 2230.533 399 318.1973 0.09027779 -0.1795339
Moved 2230.563 399 302.9254 0.09027779 -0.2188133
Moved 2230.594 399 288.2179 0.09027779 -0.2566413
Moved 2230.625 399 274.8733 0.09027779 -0.2909638
Moved 2230.656 399 263.5388 0.09027779 -0.3201162
Moved 2230.687 406 254.5315 0.1064815 -0.3432833
Moved 2230.717 408.0817 247.8367 0.1113002 -0.3605024
Moved 2230.748 408.9522 242.0956 0.1133153 -0.3752686
Moved 2230.779 409 239.1776 0.113426 -0.3827736
Moved 2230.81 409 236.6091 0.113426 -0.3893799
Ended 2230.84 410 236 0.1157407 -0.3909465
Candidates 2230.902 13 run fun sub sun gun tn sign assign reign win tm dumb gym
Began 2232.193 350 470 -0.02314816 0.2109053
Stationary 2232.224 350 470 -0.02314816 0.2109053
Stationary 2232.255 350 470 -0.02314816 0.2109053
Stationary 2232.285 350 470 -0.02314816 0.2109053
Stationary 2232.316 350 470 -0.02314816 0.2109053
Stationary 2232.347 350 470 -0.02314816 0.2109053
Stationary 2232.377 350 470 -0.02314816 0.2109053
Stationary 2232.408 350 470 -0.02314816 0.2109053
Stationary 2232.439 350 470 -0.02314816 0.2109053
Stationary 2232.47 350 470 -0.02314816 0.2109053
Stationary 2232.5 350 470 -0.02314816 0.2109053
Stationary 2232.531 350 470 -0.02314816 0.2109053
Stationary 2232.562 350 470 -0.02314816 0.2109053
Stationary 2232.593 350 470 -0.02314816 0.2109053
Stationary 2232.624 350 470 -0.02314816 0.2109053
Moved 2232.654 367.4177 453.2279 0.01717061 0.1677672
Moved 2232.685 379.8266 439.9667 0.04589498 0.1336593
Moved 2232.716 388.5005 427.666 0.0659735 0.1020214
Moved 2232.747 394.9681 414.7198 0.08094469 0.06872361
Moved 2232.777 401.0382 404.9236 0.09499589 0.04352766
Moved 2232.808 405.7771 395.8344 0.1059655 0.02015004
Moved 2232.839 407.9266 390.1468 0.1109412 0.005521499
Moved 2232.87 409.7937 385.4125 0.1152633 -0.006655077
Moved 2232.9 410 383.7745 0.1157407 -0.01086804
Moved 2232.931 410 380.7471 0.1157407 -0.01865473
Moved 2232.962 398.2364 380 0.08851012 -0.02057613
Moved 2232.992 390.6197 380 0.07087886 -0.02057613
Moved 2233.023 367.8372 399.6221 0.01814167 0.02989211
Moved 2233.054 352.3419 414.6581 -0.01772717 0.0685651
Moved 2233.085 336.0699 434.1161 -0.05539377 0.1186114
Moved 2233.115 326.8294 448.2842 -0.07678369 0.1550519
Moved 2233.146 320.1601 458.6799 -0.09222209 0.1817897
Moved 2233.177 313.1135 468.773 -0.1085336 0.2077494
Moved 2233.208 307.3862 479.2276 -0.1217912 0.2346388
Moved 2233.239 302.8174 488.5477 -0.132367 0.2586104
Moved 2233.269 299.1923 495.6154 -0.1407585 0.2767884
Moved 2233.3 297 502.243 -0.1458333 0.2938347
Moved 2233.331 295 507.4849 -0.150463 0.3073171
Moved 2233.362 294 511.3538 -0.1527778 0.3172678
Moved 2233.392 293 514.8863 -0.1550926 0.3263535
Moved 2233.423 291 517.7563 -0.1597222 0.3337352
Moved 2233.454 290 520.5 -0.162037 0.3407921
Moved 2233.484 288.5035 522.4965 -0.1655011 0.345927
Moved 2233.515 289 523.3181 -0.1643519 0.3480403
Ended 2233.546 289 524 -0.1643519 0.3497942
Accept 2233.607 0 run
Candidates 2233.607 13 the there they threw she hr he that higher huge sheet where her
Began 2234.622 253 422 -0.2476852 0.08744851
Stationary 2234.653 253 422 -0.2476852 0.08744851
Stationary 2234.684 253 422 -0.2476852 0.08744851
Stationary 2234.714 253 422 -0.2476852 0.08744851
Stationary 2234.745 253 422 -0.2476852 0.08744851
Stationary 2234.776 253 422 -0.2476852 0.08744851
Stationary 2234.807 253 422 -0.2476852 0.08744851
Stationary 2234.837 253 422 -0.2476852 0.08744851
Moved 2234.868 291.6512 422 -0.1582148 0.08744851
Moved 2234.899 320.6524 426.4639 -0.09108245 0.09892962
Moved 2234.929 349 431.5 -0.02546296 0.1118827
Moved 2234.96 368.4956 434.0708 0.01966566 0.1184948
Moved 2234.991 388.4993 435.9285 0.06597052 0.1232727
