I can still feel your presence
Stationary 2098.19 461.625 510 0.2352429 0.3137859
Stationary 2098.221 461.625 510 0.2352429 0.3137859
Ended 2098.251 462 510 0.2361111 0.3137859
Candidates 2098.313 13 I o you pi po pop up ip p pip u iu to
Began 2098.866 421 514 0.1412037 0.324074
Stationary 2098.896 421 514 0.1412037 0.324074
Moved 2098.927 448.043 514 0.2038033 0.324074
Moved 2098.958 486.9684 514 0.2939084 0.324074
Moved 2098.989 509.5671 514 0.3462203 0.324074
Moved 2099.019 526.1722 514 0.384658 0.324074
Moved 2099.05 535.3434 514 0.4058876 0.324074
Moved 2099.081 539.7399 514 0.4160647 0.324074
Moved 2099.111 542.5227 514 0.4225062 0.324074
Moved 2099.142 544.4011 514 0.4268543 0.324074
Moved 2099.173 546.2737 514 0.4311892 0.324074
Moved 2099.204 547 514 0.4328704 0.324074
Moved 2099.234 548.2136 514 0.4356796 0.324074
Moved 2099.265 550 514 0.4398148 0.324074
Stationary 2099.296 550 514 0.4398148 0.324074
Ended 2099.326 551.3872 514 0.4430259 0.324074
Accept 2099.388 0 I
Began 2100.094 333 271 -0.06249999 -0.300926
Stationary 2100.125 333 271 -0.06249999 -0.300926
Stationary 2100.156 333 271 -0.06249999 -0.300926
Stationary 2100.186 333 271 -0.06249999 -0.300926
Stationary 2100.217 333 271 -0.06249999 -0.300926
Stationary 2100.248 333 271 -0.06249999 -0.300926
Stationary 2100.279 333 271 -0.06249999 -0.300926
Stationary 2100.309 333 271 -0.06249999 -0.300926
Stationary 2100.34 333 271 -0.06249999 -0.300926
Stationary 2100.371 333 271 -0.06249999 -0.300926
Stationary 2100.401 333 271 -0.06249999 -0.300926
Stationary 2100.432 333 271 -0.06249999 -0.300926
Stationary 2100.463 333 271 -0.06249999 -0.300926
Stationary 2100.493 333 271 -0.06249999 -0.300926
Stationary 2100.524 333 271 -0.06249999 -0.300926
Stationary 2100.555 333 271 -0.06249999 -0.300926
Stationary 2100.586 333 271 -0.06249999 -0.300926
Stationary 2100.616 333 271 -0.06249999 -0.300926
Stationary 2100.647 333 271 -0.06249999 -0.300926
Moved 2100.678 313.9317 301.3208 -0.1066395 -0.2229404
Moved 2100.708 289.0734 335.6718 -0.1641819 -0.1345892
Moved 2100.739 271.1661 354.8339 -0.2056341 -0.08530377
Moved 2100.77 258.7019 366.4736 -0.2344864 -0.05536632
Moved 2100.801 245.5124 377.0925 -0.2650176 -0.02805435
Moved 2100.831 230.7 389.725 -0.2993055 0.004436548
Moved 2100.862 220.6559 397.8961 -0.3225559 0.02545294
Moved 2100.893 212.9931 403.0046 -0.3402938 0.03859214
Moved 2100.924 206.2438 407.7562 -0.3559172 0.05081329
Moved 2100.954 199.5224 410.7388 -0.3714758 0.05848441
Moved 2100.985 195.7902 414.4196 -0.3801152 0.06795145
Moved 2101.016 190.6981 417.1509 -0.3919026 0.07497665
Moved 2101.046 187.9765 420.0235 -0.3982025 0.08236492
Moved 2101.077 185.5 421.5 -0.4039352 0.08616251
Moved 2101.108 184.6838 422.3162 -0.4058245 0.08826177
Moved 2101.138 183.7249 423 -0.4080441 0.09002049
Stationary 2101.169 184 423 -0.4074074 0.09002049
Stationary 2101.2 184 423 -0.4074074 0.09002049
Moved 2101.231 218.6689 423 -0.3271552 0.09002049
Moved 2101.261 265.4941 407.1509 -0.2187636 0.04925629
Moved 2101.292 317.8717 382.0641 -0.0975192 -0.01526719
Moved 2101.323 345.0624 367.9688 -0.03457785 -0.05152054
Moved 2101.354 365.5747 355.1403 0.01290441 -0.08451587
Moved 2101.384 379.9431 344.6455 0.04616459 -0.1115085
Moved 2101.415 390.3833 335.6166 0.07033179 -0.1347309
Moved 2101.446 397.0643 328.9357 0.08579701 -0.1519145
Moved 2101.476 402.7928 322.2072 0.09905745 -0.1692202
Moved 2101.507 407.7677 316.4646 0.1105734 -0.1839902
Moved 2101.538 411.459 311.5411 0.119118 -0.1966537
Moved 2101.568 414.1763 305.6475 0.1254081 -0.2118121
Moved 2101.599 416 302.9443 0.1296297 -0.2187646
Moved 2101.63 418 299.1406 0.1342593 -0.228548
Moved 2101.661 419 297.5633 0.1365741 -0.2326048
Moved 2101.691 420 296 0.1388889 -0.2366256
Moved 2101.722 421 294 0.1412037 -0.2417696
Moved 2101.753 421.8 293 0.1430554 -0.2443416
Moved 2101.783 422 290.5 0.1435185 -0.2507717
Moved 2101.814 423.0224 289.9776 0.1458852 -0.2521153
Moved 2101.845 423 288.625 0.1458333 -0.2555942
Moved 2101.875 424 287.1163 0.1481481 -0.2594745
Moved 2101.906 424 285.626 0.1481481 -0.2633076
Moved 2101.937 424 285 0.1481481 -0.2649178
Ended 2101.968 424 285 0.1481481 -0.2649178
Candidates 2102.06 13 can cash van ban been fan bang cam march dash bag csn adam
Began 2102.613 370 469 0.02314816 0.2083333
Stationary 2102.644 370 469 0.02314816 0.2083333
Moved 2102.674 383.6172 469 0.05466938 0.2083333
Moved 2102.705 392.0708 469 0.07423799 0.2083333
Moved 2102.736 404.627 476.9254 0.1033031 0.2287176
Moved 2102.766 416.1803 478.7951 0.130047 0.2335264
Moved 2102.797 425.6443 479.6611 0.1519543 0.2357537
Moved 2102.828 434.6221 481 0.1727362 0.2391974
Moved 2102.858 447.2671 483 0.2020071 0.2443414
Moved 2102.889 457.8182 484.9394 0.226431 0.2493296
Moved 2102.92 466.4389 486 0.2463864 0.2520575
Moved 2102.951 472.9598 486 0.2614811 0.2520575
Moved 2102.981 478.4282 486 0.2741394 0.2520575
Moved 2103.012 482.123 487 0.2826922 0.2546296
Moved 2103.043 484.5 487 0.2881944 0.2546296
Moved 2103.073 486.4987 487 0.2928211 0.2546296
Ended 2103.104 487 487 0.2939814 0.2546296
Accept 2103.166 0 can
Began 2103.719 213 389 -0.3402778 0.002572016
Stationary 2103.749 213 389 -0.3402778 0.002572016
Stationary 2103.78 213 389 -0.3402778 0.002572016
Stationary 2103.811 213 389 -0.3402778 0.002572016
Stationary 2103.841 213 389 -0.3402778 0.002572016
Stationary 2103.872 213 389 -0.3402778 0.002572016
Stationary 2103.903 213 389 -0.3402778 0.002572016
Stationary 2103.933 213 389 -0.3402778 0.002572016
Stationary 2103.964 213 389 -0.3402778 0.002572016
Stationary 2103.995 213 389 -0.3402778 0.002572016
Stationary 2104.026 213 389 -0.3402778 0.002572016
Stationary 2104.056 213 389 -0.3402778 0.002572016
Stationary 2104.087 213 389 -0.3402778 0.002572016
Stationary 2104.118 213 389 -0.3402778 0.002572016
Stationary 2104.148 213 389 -0.3402778 0.002572016
Stationary 2104.178 213 389 -0.3402778 0.002572016
Moved 2104.21 227.4893 389 -0.3067378 0.002572016
Moved 2104.24 241.105 412.2892 -0.2752199 0.06247218
Moved 2104.271 259.8667 434.3334 -0.23179 0.1191702
Moved 2104.302 276.6828 453.6828 -0.1928639 0.1689371
Moved 2104.333 294.3356 471.8121 -0.1520008 0.2155661
Moved 2104.364 315.0797 493.0798 -0.1039821 0.2702668
Moved 2104.394 329.4078 508.4078 -0.07081533 0.3096907
Moved 2104.425 338.2518 517.2518 -0.05034307 0.3324377
Moved 2104.456 345.8581 523.8581 -0.03273597 0.3494292
Moved 2104.486 352.2987 529.2988 -0.017827 0.3634227
Moved 2104.517 356.0622 533.0622 -0.009115289 0.3731023
Moved 2104.548 360.3699 537.3699 0.0008563201 0.3841818
Moved 2104.578 361.5 538.5 0.003472269 0.3870883
Moved 2104.609 362.3213 539.3212 0.00537326 0.3892005
Moved 2104.64 363.2162 540 0.007444918 0.3909464
Moved 2104.671 363 541.092 0.006944438 0.3937552
Moved 2104.701 364 541 0.009259283 0.3935184
Stationary 2104.732 364 541 0.009259283 0.3935184
Moved 2104.763 365.1679 542 0.01196285 0.3960905
Moved 2104.793 371.9244 542 0.02760291 0.3960905
Moved 2104.824 394.4595 536.6167 0.07976741 0.3822446
Moved 2104.855 415.4764 532.3605 0.1284176 0.3712976
Moved 2104.885 429.0366 530 0.1598068 0.3652262
Moved 2104.916 438.1533 529 0.1809104 0.3626543
Moved 2104.947 443.817 528 0.1940209 0.3600822
Moved 2104.978 447.785 527 0.203206 0.3575102
Moved 2105.008 451.6593 526.3407 0.2121744 0.3558145
Moved 2105.039 453.097 526 0.2155022 0.3549381
Moved 2105.07 455.5 526 0.2210648 0.3549381
Moved 2105.101 456 524.5 0.2222222 0.3510802
Moved 2105.131 457.2108 525 0.225025 0.3523662
Moved 2105.162 458.0919 523.9081 0.2270646 0.3495577
Moved 2105.193 458 522.9096 0.2268519 0.3469897
Moved 2105.223 460 519.7115 0.2314815 0.338764
Moved 2105.254 461.7527 510.7419 0.2355386 0.3156943
Moved 2105.285 467.5655 491.3034 0.2489942 0.265698
Moved 2105.316 477.1895 466.2245 0.271272 0.2011945
Moved 2105.346 485.8679 448.2643 0.2913608 0.1550006
Moved 2105.377 493.2995 432.4009 0.3085637 0.1141999
Moved 2105.408 500.3987 413.8038 0.3249971 0.06636769
Moved 2105.438 505.1442 399.7117 0.3359818 0.03012261
Moved 2105.469 510.384 385.464 0.3481111 -0.006522701
Moved 2105.5 512.3859 381.6141 0.3527451 -0.01642478
Moved 2105.531 513.8142 378.3716 0.3560514 -0.02476429
Moved 2105.561 514.6898 375.3102 0.3580782 -0.03263827
Moved 2105.592 516.1964 372.8036 0.3615656 -0.03908534
Moved 2105.623 517.1318 369.8682 0.3637311 -0.04663538
Moved 2105.653 517 368.5 0.3634259 -0.0501544
Moved 2105.684 518.4197 366.5803 0.3667122 -0.05509184
Ended 2105.715 518 366 0.3657407 -0.05658444
Candidates 2105.807 13 still stroll full silk sell aol soil soul grill swim will feel dull
Began 2106.329 418 490 0.1342593 0.2623456
Stationary 2106.36 418 490 0.1342593 0.2623456
Moved 2106.391 442.5623 490 0.1911164 0.2623456
Moved 2106.421 460.2471 490 0.2320535 0.2623456
Moved 2106.452 473.3207 490 0.2623164 0.2623456
Moved 2106.483 487.7706 490 0.2957653 0.2623456
Moved 2106.513 500.469 490 0.3251597 0.2623456
Moved 2106.544 508.384 490 0.3434814 0.2623456
Moved 2106.575 515.0621 490 0.3589399 0.2623456
Moved 2106.605 519.8046 490 0.369918 0.2623456
Moved 2106.636 522.5 490 0.3761573 0.2623456
Moved 2106.667 524.2972 490 0.3803177 0.2623456
Ended 2106.698 525 490 0.3819444 0.2623456
Accept 2106.759 0 still
Began 2107.435 278 408 -0.1898148 0.05144025
Stationary 2107.466 278 408 -0.1898148 0.05144025
Stationary 2107.496 278 408 -0.1898148 0.05144025
Stationary 2107.527 278 408 -0.1898148 0.05144025
Stationary 2107.558 278 408 -0.1898148 0.05144025
Stationary 2107.588 278 408 -0.1898148 0.05144025
Stationary 2107.619 278 408 -0.1898148 0.05144025
Stationary 2107.65 278 408 -0.1898148 0.05144025
Stationary 2107.68 278 408 -0.1898148 0.05144025
Stationary 2107.711 278 408 -0.1898148 0.05144025
Stationary 2107.742 278 408 -0.1898148 0.05144025
Stationary 2107.773 278 408 -0.1898148 0.05144025
Stationary 2107.803 278 408 -0.1898148 0.05144025
Stationary 2107.834 278 408 -0.1898148 0.05144025
Stationary 2107.865 278 408 -0.1898148 0.05144025
Stationary 2107.896 278 408 -0.1898148 0.05144025
Stationary 2107.926 278 408 -0.1898148 0.05144025
Stationary 2107.957 278 408 -0.1898148 0.05144025
Moved 2107.988 278 434.7002 -0.1898148 0.1201136
Moved 2108.018 271.1895 445.8917 -0.20558 0.1488984
Moved 2108.049 268.1428 456.5716 -0.2126324 0.1763671
Moved 2108.08 263.5522 470.3432 -0.2232587 0.211788
Moved 2108.111 259.7686 480.9256 -0.2320171 0.2390061
Moved 2108.141 255.8342 490.4974 -0.2411245 0.2636248
Moved 2108.172 253.9654 497.0692 -0.2454504 0.2805276
Moved 2108.203 253 503.7051 -0.2476852 0.2975954
Moved 2108.233 251 510.867 -0.2523148 0.3160159
Moved 2108.264 249.7107 512.2893 -0.2552993 0.3196741
Moved 2108.295 250 516.1575 -0.2546296 0.329623
Moved 2108.325 249.2431 518.7569 -0.2563816 0.3363088
Moved 2108.356 249 520.1037 -0.2569445 0.3397727
Moved 2108.387 249 522 -0.2569445 0.3446501
Moved 2108.418 249 523 -0.2569445 0.3472221
Stationary 2108.448 249 523 -0.2569445 0.3472221
Moved 2108.479 262.9244 523 -0.2247121 0.3472221
Moved 2108.51 289.0815 506.9592 -0.1641631 0.305965
Moved 2108.541 327.9024 487.7789 -0.07429992 0.2566328
Moved 2108.571 373.6124 462.2153 0.03151019 0.190883
Moved 2108.602 414.1706 440.0671 0.125395 0.1339175
Moved 2108.633 448.5459 423.7271 0.2049673 0.09189044
Moved 2108.663 475.4246 409.6775 0.2671866 0.05575486
Moved 2108.694 506.3857 394.2302 0.3388558 0.01602404
Moved 2108.725 525.1056 384.9472 0.3821888 -0.007851879
Moved 2108.756 540.5064 376.2961 0.4178389 -0.03010251
Moved 2108.786 549.2831 369.7169 0.4381552 -0.04702446
Moved 2108.817 556.8938 363.4041 0.4557727 -0.0632611
Moved 2108.848 561.3337 358.6663 0.4660503 -0.07544694
Moved 2108.878 563.7648 354.4705 0.4716777 -0.08623837
Moved 2108.909 566.5463 351.4537 0.4781165 -0.09399782
Moved 2108.94 568 348.585 0.4814814 -0.101376
Moved 2108.97 570.2789 346.7211 0.4867567 -0.1061701
Moved 2109.001 571.5 345.5 0.4895833 -0.1093108
Moved 2109.032 572 345 0.4907407 -0.1105968
Moved 2109.063 573.5 344 0.494213 -0.1131688
Ended 2109.093 573 343 0.4930556 -0.1157408
Candidates 2109.186 13 feel sell del well fell tell tel el week seek gel steel trek
Began 2109.708 320 479 -0.09259259 0.2340534
Stationary 2109.738 320 479 -0.09259259 0.2340534
Moved 2109.769 361.7631 479 0.004081229 0.2340534
Moved 2109.8 398.321 479 0.08870591 0.2340534
Moved 2109.831 430.6106 479 0.1634503 0.2340534
Moved 2109.861 455.8153 479 0.2217947 0.2340534
Moved 2109.892 470.5302 479 0.255857 0.2340534
Moved 2109.923 481.7182 479 0.2817551 0.2340534
Moved 2109.953 489.3254 472 0.2993644 0.2160493
Moved 2109.984 492.9796 471 0.3078232 0.2134772
Moved 2110.015 496.8499 470.15 0.3167823 0.2112912
Ended 2110.045 498 470 0.3194444 0.2109053
Accept 2110.107 0 feel
Began 2110.629 337 562 -0.05324075 0.4475308
Stationary 2110.66 337 562 -0.05324075 0.4475308
Stationary 2110.69 337 562 -0.05324075 0.4475308
Stationary 2110.721 337 562 -0.05324075 0.4475308
Stationary 2110.752 337 562 -0.05324075 0.4475308
Stationary 2110.783 337 562 -0.05324075 0.4475308
Stationary 2110.813 337 562 -0.05324075 0.4475308
Stationary 2110.844 337 562 -0.05324075 0.4475308
Stationary 2110.875 337 562 -0.05324075 0.4475308
Stationary 2110.906 337 562 -0.05324075 0.4475308
Stationary 2110.936 337 562 -0.05324075 0.4475308
Stationary 2110.967 337 562 -0.05324075 0.4475308
Stationary 2110.998 337 562 -0.05324075 0.4475308
Stationary 2111.028 337 562 -0.05324075 0.4475308
Stationary 2111.059 337 562 -0.05324075 0.4475308
Moved 2111.09 360.4697 551.9415 0.001087288 0.4216602
Moved 2111.12 392.5848 540.3661 0.07542779 0.391888
Moved 2111.151 422.1678 530.9329 0.1439071 0.3676255
Moved 2111.182 446.5 520.4 0.2002314 0.340535
Moved 2111.213 470.6183 508.3918 0.2560609 0.3096497
Moved 2111.243 485.0847 501.4576 0.2895478 0.2918148
Moved 2111.274 496.5486 496.7257 0.3160847 0.2796442
Moved 2111.305 508.3597 494.3281 0.3434252 0.2734775
Moved 2111.335 522.146 492 0.375338 0.2674896
Moved 2111.366 532.6148 492 0.3995714 0.2674896
Moved 2111.397 542.8585 492 0.4232835 0.2674896
Moved 2111.427 550.6124 492 0.4412324 0.2674896
Moved 2111.458 557.3491 492 0.4568265 0.2674896
Moved 2111.489 560.5486 492 0.464233 0.2674896
Moved 2111.52 563.0909 492 0.470118 0.2674896
Moved 2111.55 564.374 492 0.4730878 0.2674896
Stationary 2111.581 564.374 492 0.4730878 0.2674896
Moved 2111.612 549.8688 492 0.439511 0.2674896
Moved 2111.643 516.0754 492 0.3612856 0.2674896
Moved 2111.673 481.2472 492 0.2806648 0.2674896
Moved 2111.704 457.8378 492 0.2264763 0.2674896
Moved 2111.735 442.7271 492 0.1914979 0.2674896
Moved 2111.765 424.2101 492 0.1486346 0.2674896
Moved 2111.796 415.1986 492 0.1277746 0.2674896
Moved 2111.827 408.7194 492 0.1127763 0.2674896
Moved 2111.858 405.315 492 0.1048958 0.2674896
Moved 2111.888 402.4433 492 0.09824843 0.2674896
Moved 2111.919 399.5679 492 0.09159227 0.2674896
Moved 2111.95 396.6929 492 0.08493731 0.2674896
Moved 2111.98 395.1755 491 0.08142471 0.2649176
Moved 2112.011 394 491 0.07870366 0.2649176
Stationary 2112.042 394 491 0.07870366 0.2649176
Moved 2112.073 391.8944 491 0.07382958 0.2649176
Moved 2112.103 387.9639 491 0.06473134 0.2649176
Moved 2112.134 374.572 490.1144 0.03373136 0.2626398
Moved 2112.165 353.2206 487.2468 -0.01569301 0.2552643
Moved 2112.196 333.0562 484.7056 -0.06236986 0.2487284
Moved 2112.226 317.1816 481.8363 -0.09911667 0.2413485
Moved 2112.257 306.8529 480.9632 -0.1230258 0.2391028
Moved 2112.288 302.6691 481 -0.1327103 0.2391974
Moved 2112.318 298.5851 481 -0.1421642 0.2391974
Moved 2112.349 295.712 481 -0.1488147 0.2391974
Moved 2112.38 293.5 481 -0.1539352 0.2391974
Moved 2112.41 292.5 481 -0.15625 0.2391974
Stationary 2112.441 292.5 481 -0.15625 0.2391974
Stationary 2112.472 292.5 481 -0.15625 0.2391974
Stationary 2112.503 292.5 481 -0.15625 0.2391974
Moved 2112.533 293 481 -0.1550926 0.2391974
Ended 2112.564 293 481 -0.1550926 0.2391974
Candidates 2112.687 13 your type tour tips report route role rope for good guilty trips root
Began 2113.178 323 486 -0.08564815 0.2520575
Stationary 2113.209 323 486 -0.08564815 0.2520575
Moved 2113.24 335.7466 486 -0.05614226 0.2520575
Moved 2113.271 352.1624 486 -0.01814256 0.2520575
Moved 2113.301 374.0067 486 0.03242304 0.2520575
Moved 2113.332 397.3216 486 0.08639247 0.2520575
Moved 2113.362 411.3534 486 0.1188736 0.2520575
Moved 2113.393 417.821 486 0.1338449 0.2520575
Moved 2113.424 421.7541 486 0.1429493 0.2520575
Moved 2113.455 425.0361 486 0.1505466 0.2520575
Moved 2113.485 426.5 486 0.1539352 0.2520575
Moved 2113.516 427.3162 486 0.1558246 0.2520575
Moved 2113.547 428.2248 486 0.1579278 0.2520575
Ended 2113.577 430 486 0.162037 0.2520575
Accept 2113.639 0 your
Began 2114.008 616 522 0.5925925 0.3446501
Stationary 2114.038 616 522 0.5925925 0.3446501
Stationary 2114.069 616 522 0.5925925 0.3446501
Stationary 2114.1 616 522 0.5925925 0.3446501
Stationary 2114.13 616 522 0.5925925 0.3446501
Stationary 2114.161 616 522 0.5925925 0.3446501
Stationary 2114.192 616 522 0.5925925 0.3446501
Stationary 2114.222 616 522 0.5925925 0.3446501
Stationary 2114.253 616 522 0.5925925 0.3446501
Stationary 2114.284 616 522 0.5925925 0.3446501
Stationary 2114.315 616 522 0.5925925 0.3446501
Stationary 2114.345 616 522 0.5925925 0.3446501
Stationary 2114.376 616 522 0.5925925 0.3446501
Stationary 2114.407 616 522 0.5925925 0.3446501
Stationary 2114.438 616 522 0.5925925 0.3446501
Stationary 2114.468 616 522 0.5925925 0.3446501
Stationary 2114.499 616 522 0.5925925 0.3446501
Moved 2114.53 601.4993 515 0.5590262 0.326646
Moved 2114.56 595 515 0.5439815 0.326646
Moved 2114.591 586.6082 515 0.524556 0.326646
Moved 2114.622 578.0007 515 0.5046312 0.326646
Moved 2114.653 571.2468 522 0.4889973 0.3446501
Moved 2114.683 565.3632 523 0.4753776 0.3472221
Moved 2114.714 558.4019 525 0.4592637 0.3523662
Moved 2114.745 553.6365 527.1818 0.4482326 0.3579777
Moved 2114.775 550.9579 528.0421 0.4420321 0.3601905
Moved 2114.806 549.8998 528 0.4395829 0.3600822
Moved 2114.837 547.9912 529.0088 0.4351649 0.3626768
Moved 2114.867 547 529 0.4328704 0.3626543
Moved 2114.898 546 530 0.4305556 0.3652262
Stationary 2114.929 546 530 0.4305556 0.3652262
Moved 2114.96 545 531.1832 0.4282407 0.3682696
Stationary 2114.99 545 531 0.4282407 0.3677982
Moved 2115.021 544 531 0.4259259 0.3677982
Moved 2115.052 543.0938 532 0.4238281 0.3703703
Moved 2115.083 538.6405 532 0.4135196 0.3703703
Moved 2115.113 515 533.5 0.3587963 0.3742283
Moved 2115.144 459.8525 534 0.2311399 0.3755144
Moved 2115.175 418.4863 534 0.135385 0.3755144
Moved 2115.205 390.7464 526.0829 0.07117212 0.3551515
Moved 2115.236 370.1975 524.6497 0.02360543 0.3514653
Moved 2115.267 349.654 522.6649 -0.02394905 0.3463602
Moved 2115.297 337.1382 521.7845 -0.05292088 0.344096
Moved 2115.328 326.6522 521 -0.07719408 0.3420781
Moved 2115.359 319.1765 519.3922 -0.0944989 0.3379427
Moved 2115.39 311.5547 518.5182 -0.112142 0.335695
Moved 2115.42 306.648 516.648 -0.1235 0.3308848
Moved 2115.451 303.054 517 -0.1318194 0.33179
Moved 2115.482 301.1975 517 -0.1361168 0.33179
Moved 2115.512 300 517 -0.1388889 0.33179
Moved 2115.543 298.7236 517 -0.1418435 0.33179
Moved 2115.574 297.9734 517 -0.1435801 0.33179
Moved 2115.605 297.0399 517 -0.145741 0.33179
Stationary 2115.635 297 517 -0.1458333 0.33179
Moved 2115.666 295.7289 517 -0.1487757 0.33179
Moved 2115.697 292.782 517 -0.1555971 0.33179
Moved 2115.728 287.6956 517 -0.1673712 0.33179
Moved 2115.758 272.4033 514.6008 -0.2027702 0.3256193
Moved 2115.789 269.8457 513.6152 -0.2086905 0.3230844
Moved 2115.82 263.2507 512.6254 -0.2239567 0.3205384
Moved 2115.85 260.7477 513 -0.2297508 0.321502
Moved 2115.881 259.6255 513 -0.2323484 0.321502
Stationary 2115.912 259.6255 513 -0.2323484 0.321502
Moved 2115.942 259 513 -0.2337963 0.321502
Moved 2115.973 259 511.8699 -0.2337963 0.3185953
Moved 2116.004 259 505.0893 -0.2337963 0.3011555
Moved 2116.035 259 489.9969 -0.2337963 0.2623376
Moved 2116.065 259 472.0475 -0.2337963 0.2161716
Moved 2116.096 268 454.1075 -0.212963 0.1700294
Moved 2116.127 270.1147 439.1971 -0.2080678 0.1316798
Moved 2116.157 271 420.1564 -0.2060186 0.08270683
Moved 2116.188 273 405.563 -0.2013889 0.04517241
Moved 2116.219 274 395 -0.199074 0.01800408
Moved 2116.25 276 386.3084 -0.1944444 -0.004350874
Moved 2116.28 278.1028 380.7943 -0.1895767 -0.01853331
Moved 2116.311 278 377.0247 -0.1898148 -0.02822884
Moved 2116.342 279 374.4807 -0.1875 -0.03477191
Moved 2116.372 279 372.8043 -0.1875 -0.03908377
Stationary 2116.403 279 372.8043 -0.1875 -0.03908377
Stationary 2116.434 279 373 -0.1875 -0.03858032
Moved 2116.465 279 395.9243 -0.1875 0.02038131
Moved 2116.495 279 423.2941 -0.1875 0.09077684
Moved 2116.526 279 446.9371 -0.1875 0.1515872
Moved 2116.557 279 457.9175 -0.1875 0.1798291
Moved 2116.587 279 470.3715 -0.1875 0.2118607
Moved 2116.618 279 479.1436 -0.1875 0.2344228
Moved 2116.649 279.7625 489.525 -0.185735 0.2611238
Moved 2116.68 280 492.244 -0.1851852 0.2681171
Moved 2116.71 280 494.5 -0.1851852 0.2739197
Moved 2116.741 281 495.8627 -0.1828704 0.2774245
Moved 2116.772 281 497.3683 -0.1828704 0.2812969
Moved 2116.802 284.5076 497 -0.1747509 0.2803498
Moved 2116.833 300.7874 475.9877 -0.1370663 0.2263056
Moved 2116.864 324.8261 443.2371 -0.08142103 0.1420707
Moved 2116.895 349.4248 407.8629 -0.02447968 0.05108755
Moved 2116.925 371.9182 369.1636 0.02758841 -0.04844752
Moved 2116.956 385.4026 345.4754 0.05880217 -0.109374
Moved 2116.987 395.434 330.4213 0.08202315 -0.1480933
Moved 2117.017 402.3284 316.6789 0.09798249 -0.1834391
Moved 2117.048 409.0879 304.8243 0.1136293 -0.2139293
Moved 2117.079 414.8478 294.1522 0.1269626 -0.2413781
Moved 2117.11 415.9852 292.0295 0.1295954 -0.2468377
Moved 2117.14 418.8517 286.2965 0.1362309 -0.2615831
Moved 2117.171 420.7245 282.5511 0.1405658 -0.2712164
Moved 2117.202 422 279.4027 0.1435185 -0.2793142
Moved 2117.232 423 276.8672 0.1458333 -0.2858355
Moved 2117.263 424 275 0.1481481 -0.2906379
Moved 2117.294 425 272.5 0.150463 -0.297068
Moved 2117.324 425 272 0.150463 -0.2983539
Moved 2117.355 425 269.7595 0.150463 -0.3041165
Moved 2117.386 425 268.5 0.150463 -0.307356
Moved 2117.417 417.1272 267 0.132239 -0.311214
Moved 2117.448 404.8155 267 0.1037395 -0.311214
Moved 2117.478 388.0566 267 0.06494582 -0.311214
Moved 2117.509 367.1371 275.863 0.01652092 -0.2884183
Moved 2117.54 355.4432 278.1392 -0.01054813 -0.2825637
Moved 2117.57 347.045 279.6517 -0.02998834 -0.2786738
