just in time for the party
Moved 82.74914 393.4572 407 0.0774473 0.04886827
Ended 82.77984 402 407 0.09722222 0.04886827
Accept 82.84126 0 for
Began 82.93346 302 283 -0.1342593 -0.2700618
Moved 82.96414 302 290.6103 -0.1342593 -0.2504881
Moved 82.99491 284.3873 334.3004 -0.1750293 -0.1381162
Moved 83.02555 278.0173 362.9134 -0.1897747 -0.06452317
Moved 83.0563 272.254 387.3571 -0.2031159 -0.001653624
Moved 83.08704 272 406.6907 -0.2037037 0.04807284
Moved 83.11777 272 412.6386 -0.2037037 0.06337091
Moved 83.14848 272 415.5 -0.2037037 0.07073037
Moved 83.17922 308.8634 397.1093 -0.1183718 0.02342911
Moved 83.20991 335.9756 356.3381 -0.05561212 -0.08143507
Moved 83.24065 348.2988 318.8048 -0.02708614 -0.1779712
Moved 83.27134 348 297.8217 -0.0277778 -0.2319403
Moved 83.30206 348 289.3087 -0.0277778 -0.2538357
Moved 83.33281 322.0857 288 -0.08776451 -0.2572017
Moved 83.36349 281.8255 320.1371 -0.1809595 -0.1745445
Moved 83.39425 256.4231 344.577 -0.2397614 -0.1116848
Moved 83.42492 234.3137 367.8007 -0.2909406 -0.05195296
Moved 83.45562 220.8037 384.0356 -0.3222137 -0.01019662
Moved 83.48637 213.8691 397.2618 -0.338266 0.02382157
Moved 83.51714 211.5 403.5 -0.34375 0.03986618
Ended 83.54784 211.5 403.5 -0.34375 0.03986618
Candidates 83.63994 13 the further there threw this ridge tiger either they heights else rude tide
Began 84.07008 170 349 -0.4398148 -0.1003086
Moved 84.10082 181.6342 349 -0.4128838 -0.1003086
Moved 84.13155 232.2847 349 -0.2956373 -0.1003086
Moved 84.16224 312.1965 365.7384 -0.1106562 -0.05725719
Moved 84.19294 349.9264 370 -0.02331853 -0.04629637
Ended 84.22366 362.8938 370 0.006698569 -0.04629637
Accept 84.2851 0 the
Began 84.40798 213 278 -0.3402778 -0.2829219
Stationary 84.43869 213 278 -0.3402778 -0.2829219
Moved 84.46941 347.2574 389.553 -0.02949685 0.003994326
Moved 84.50011 385.0248 424.1236 0.05792777 0.09291044
Moved 84.53086 410.9989 447.9989 0.118053 0.154318
Moved 84.56155 417.0662 453.0662 0.1320977 0.1673513
Moved 84.5923 418.5 454.5 0.1354167 0.171039
Moved 84.623 407.5 454 0.1099537 0.169753
Moved 84.65376 305.6284 398.905 -0.1258601 0.02804764
Moved 84.68447 232.3221 363.342 -0.2955507 -0.06342083
Moved 84.71519 190.4403 344.2463 -0.3924994 -0.1125353
Moved 84.7459 156.5989 328.9996 -0.4708359 -0.1517501
Moved 84.77663 132.4236 317.1694 -0.5267972 -0.1821775
Moved 84.80735 114.7241 308.2709 -0.5677683 -0.2050644
Moved 84.83803 106.2682 305.0894 -0.587342 -0.2132474
Moved 84.86877 102.7513 304 -0.5954829 -0.2160494
Moved 84.8995 102 304 -0.5972223 -0.2160494
Stationary 84.93021 102 304 -0.5972223 -0.2160494
Moved 84.96091 120.9267 336.89 -0.5534105 -0.1314557
Moved 84.99165 157.0249 373.0248 -0.4698499 -0.03851643
Moved 85.02236 186.9836 399.7869 -0.4005008 0.03031605
Moved 85.05311 201.237 410.9277 -0.3675071 0.05897043
Moved 85.08385 209.0821 415.041 -0.349347 0.06954985
Moved 85.11452 213.9449 417.4725 -0.3380904 0.07580357
Moved 85.14524 217.2011 418 -0.330553 0.07716041
Moved 85.17597 220.5 419.5 -0.3229167 0.08101848
Moved 85.2067 222.5 419 -0.318287 0.07973251
Moved 85.23741 225.0576 420 -0.3123666 0.08230445
Ended 85.26812 225.0576 420 -0.3123666 0.08230445
Candidates 85.32954 13 past post host house part oppose pray ghost party prefer first poster order
Began 86.77342 340 360 -0.04629632 -0.07201654
Stationary 86.80417 340 360 -0.04629632 -0.07201654
Ended 86.83488 340 360 -0.04629632 -0.07201654
NextCandidatePanel 86.89627
Began 87.9101 347 430 -0.0300926 0.1080246
Stationary 87.94079 347 430 -0.0300926 0.1080246
Moved 87.97157 311.2487 361.5175 -0.1128503 -0.06811338
Moved 88.00226 258.9665 256.4663 -0.2338739 -0.3383069
Moved 88.03297 247.341 229.6328 -0.2607848 -0.4073231
Moved 88.06367 235.6209 193.5178 -0.2879146 -0.5002114
Ended 88.09444 235 189 -0.2893518 -0.5118313
Accept 88.15586 8 party
Began 88.27872 203 386 -0.3634259 -0.005144111
Stationary 88.30948 203 386 -0.3634259 -0.005144111
Moved 88.34017 246.0567 386 -0.2637575 -0.005144111
Moved 88.37093 321.3537 399.2277 -0.08945911 0.02887769
Moved 88.40163 377.9349 417.8386 0.04151592 0.07674519
Moved 88.43237 437.6205 433.7241 0.1796771 0.1176032
Moved 88.46306 466.2854 437 0.2460311 0.1260288
Moved 88.49377 486.5 438.5 0.2928241 0.1298867
Moved 88.52448 494.2075 438 0.3106654 0.1286007
Ended 88.55522 499.8882 438 0.3238153 0.1286007
PhraseEnd 88.61665
