a subject one can really enjoy
Moved 3885.021 342.6625 241.6625 -0.04013315 -0.3763825
Moved 3885.051 340.2879 236.5757 -0.04562994 -0.3894658
Moved 3885.082 338 232.7472 -0.05092591 -0.3993128
Moved 3885.113 335.5179 230.5178 -0.05667165 -0.4050468
Moved 3885.144 334.9768 227.9768 -0.05792399 -0.4115824
Moved 3885.174 335 226.7181 -0.05787035 -0.4148197
Moved 3885.205 335 224.9479 -0.05787035 -0.4193728
Stationary 3885.236 335 225 -0.05787035 -0.4192387
Moved 3885.266 335 223.5 -0.05787035 -0.4230967
Moved 3885.297 335 223 -0.05787035 -0.4243828
Stationary 3885.328 335 223 -0.05787035 -0.4243828
Moved 3885.359 344.549 223 -0.03576611 -0.4243828
Moved 3885.389 350.4316 223 -0.02214904 -0.4243828
Moved 3885.42 356.7037 223 -0.007630388 -0.4243828
Moved 3885.451 365.7147 233.8098 0.01322846 -0.3965797
Moved 3885.481 370.2607 237.2606 0.02375146 -0.3877042
Moved 3885.512 373.6841 239.6841 0.03167609 -0.3814711
Moved 3885.543 375 243.2303 0.03472219 -0.3723499
Moved 3885.574 375 249.5546 0.03472219 -0.356084
Moved 3885.604 375 258.1321 0.03472219 -0.3340224
Moved 3885.635 357.1885 272.9361 -0.006508082 -0.2959463
Moved 3885.666 344.4084 290.8282 -0.0360917 -0.2499274
Moved 3885.697 330.6379 304.3621 -0.06796772 -0.2151182
Moved 3885.727 313.9906 321.0094 -0.1065032 -0.172301
Moved 3885.758 299.3333 342.0001 -0.1404322 -0.1183127
Moved 3885.789 283.0552 360.9356 -0.178113 -0.06961013
Moved 3885.819 267.5 382.5 -0.2141203 -0.01414617
Moved 3885.85 259.5266 395.9468 -0.2325774 0.02043932
Moved 3885.881 250.479 409.9013 -0.2535209 0.05633052
Moved 3885.912 244.2228 420.6287 -0.2680027 0.08392137
Moved 3885.942 239.0557 430.8885 -0.2799636 0.11031
Moved 3885.973 237 441.1681 -0.2847222 0.1367492
Moved 3886.004 236 447.541 -0.287037 0.1531404
Moved 3886.034 235 451.8314 -0.2893518 0.1641754
Ended 3886.065 235 452 -0.2893518 0.164609
Candidates 3886.157 13 give over ice five once juice gives love live jobs pcr rice police
Began 3887.325 378 290 0.04166663 -0.2520577
Stationary 3887.356 378 290 0.04166663 -0.2520577
Stationary 3887.386 378 290 0.04166663 -0.2520577
Moved 3887.417 363.3493 290 0.007752975 -0.2520577
Moved 3887.448 355.6596 290 -0.01004716 -0.2520577
Moved 3887.479 349.3329 290 -0.02469247 -0.2520577
Moved 3887.509 346.7744 290 -0.03061473 -0.2520577
Moved 3887.54 345.669 290 -0.03317361 -0.2520577
Moved 3887.571 343.9726 290 -0.03710056 -0.2520577
Stationary 3887.602 343.9726 290 -0.03710056 -0.2520577
Moved 3887.632 339.6933 290 -0.04700626 -0.2520577
Moved 3887.663 333.2372 290 -0.06195083 -0.2520577
Moved 3887.694 322.3214 290 -0.08721898 -0.2520577
Moved 3887.724 300.7792 290 -0.1370852 -0.2520577
Moved 3887.755 286.9232 290 -0.1691591 -0.2520577
Moved 3887.786 277 290 -0.1921296 -0.2520577
Ended 3887.817 278 290 -0.1898148 -0.2520577
Cancel 3887.878
Began 3888.063 277 277 -0.1921296 -0.2854939
Stationary 3888.093 277 277 -0.1921296 -0.2854939
Stationary 3888.124 277 277 -0.1921296 -0.2854939
Moved 3888.155 289.9216 289.9216 -0.1622185 -0.2522592
Moved 3888.185 299.5807 297.8173 -0.1398595 -0.2319516
Moved 3888.216 315.7042 310.4607 -0.1025367 -0.1994324
Moved 3888.247 338.0621 326.4927 -0.05078211 -0.1581978
Moved 3888.278 359.6418 342.6511 -0.0008291503 -0.1166381
Moved 3888.308 412.6155 376.2597 0.1217951 -0.03019631
Moved 3888.339 435.8282 390.0754 0.1755282 0.005337868
Moved 3888.37 459.4615 406.8769 0.230235 0.04855163
Moved 3888.4 476.128 419.94 0.2688147 0.08215009
Moved 3888.431 487.5 430.5 0.2951388 0.1093106
Moved 3888.462 495.0018 439.0024 0.3125043 0.1311791
Moved 3888.492 500.5573 445.5573 0.325364 0.1480381
Moved 3888.523 502 448.1094 0.3287037 0.1546022
Moved 3888.554 503.5 449 0.3321759 0.156893
Moved 3888.585 503 450.4844 0.3310186 0.1607108
Moved 3888.615 503 451.3326 0.3310186 0.1628925
Stationary 3888.646 503 451.3326 0.3310186 0.1628925
Stationary 3888.677 503 451 0.3310186 0.162037
Moved 3888.708 490.7346 427.4691 0.3026263 0.1015151
Moved 3888.738 470.1199 379.0757 0.2549072 -0.02295341
Moved 3888.769 438.4742 305.9483 0.1816531 -0.2110384
Moved 3888.8 421.5 264 0.1423611 -0.31893
Moved 3888.831 416.4805 244.9219 0.1307418 -0.3679994
Moved 3888.861 411.3839 228.1515 0.118944 -0.4111331
Moved 3888.892 409.1512 216.6046 0.1137758 -0.4408318
Moved 3888.923 406.597 206.3881 0.1078634 -0.4671089
Moved 3888.953 404.3633 198.4534 0.1026929 -0.4875171
Moved 3888.984 402.8142 190.6284 0.09910692 -0.507643
Moved 3889.015 402.2635 184.5271 0.09783228 -0.5233358
Moved 3889.046 402 180.7025 0.09722222 -0.5331725
Moved 3889.076 401 177.5 0.09490739 -0.5414096
Moved 3889.107 399.919 174.9191 0.09240519 -0.5480477
Moved 3889.138 400 173.3616 0.09259263 -0.5520536
Moved 3889.168 400 171.5 0.09259263 -0.5568416
Moved 3889.199 399 171 0.09027779 -0.5581277
Moved 3889.23 399 169.5 0.09027779 -0.5619856
Moved 3889.261 399 169 0.09027779 -0.5632716
Moved 3889.292 396.9734 168 0.08558671 -0.5658437
Moved 3889.322 394.6754 167 0.08026709 -0.5684157
Moved 3889.353 389.2548 166 0.06771941 -0.5709877
Moved 3889.384 380.7247 164.575 0.04797389 -0.5746529
Moved 3889.414 367.1608 164 0.01657595 -0.5761318
Moved 3889.445 351.4958 164 -0.01968562 -0.5761318
Moved 3889.476 339.925 164 -0.04646982 -0.5761318
Moved 3889.507 331.0591 164 -0.06699274 -0.5761318
Moved 3889.537 323.4494 177.2511 -0.08460794 -0.5420496
Moved 3889.568 317.846 188.4619 -0.09757866 -0.5132153
Moved 3889.599 312.7455 214.1544 -0.1093854 -0.4471337
Moved 3889.629 308.6517 244.09 -0.1188619 -0.3701389
Moved 3889.66 302.547 280.7179 -0.1329931 -0.2759314
Moved 3889.691 295.0601 312.7747 -0.1503239 -0.1934807
Moved 3889.722 287.5 340.5 -0.1678241 -0.1221709
Moved 3889.752 279.837 361.6521 -0.1855626 -0.06776723
Moved 3889.783 271.1031 384.7938 -0.2057799 -0.008246457
Moved 3889.814 264.3821 399.2358 -0.2213378 0.02889873
Moved 3889.844 256.7087 410.7218 -0.2391003 0.0584408
Moved 3889.875 251.0556 420.9166 -0.252186 0.08466183
Moved 3889.906 246 429.5 -0.2638889 0.1067386
Moved 3889.937 242.4101 435.5899 -0.2721987 0.1224019
Moved 3889.968 239.6616 442.0153 -0.2785611 0.138928
Moved 3889.998 236.113 445.7739 -0.2867754 0.1485954
Moved 3890.029 233.5737 449.8527 -0.2926535 0.159086
Moved 3890.06 231.3243 451.6757 -0.2978604 0.1637749
Moved 3890.09 228.7838 454.2162 -0.3037413 0.1703092
Ended 3890.121 228.7838 454.2162 -0.3037413 0.1703092
Began 3890.182 181 465 -0.4143519 0.1980452
Stationary 3890.213 181 465 -0.4143519 0.1980452
Candidates 3890.213 13 point home joint gone line one poker homer pine longer time phone only
Ended 3890.244 181 465 -0.4143519 0.1980452
NextCandidatePanel 3890.336
Began 3891.289 338 341 -0.05092591 -0.1208849
Stationary 3891.319 338 341 -0.05092591 -0.1208849
Moved 3891.35 350.8144 362.6287 -0.02126306 -0.06525549
Moved 3891.381 363.2679 385.3528 0.007564624 -0.006808724
Moved 3891.412 375.2024 406.3711 0.03519068 0.04725064
Moved 3891.442 382.1522 424.4566 0.05127817 0.09376686
Moved 3891.473 387.1212 438.4847 0.06278048 0.1298475
Moved 3891.504 389.6692 445.3384 0.06867875 0.1474753
Moved 3891.534 391 448 0.07175922 0.1543209
Moved 3891.565 392.4645 451.4645 0.07514933 0.1632316
Moved 3891.596 392 452.5 0.07407407 0.165895
Ended 3891.626 393.0659 452 0.0765414 0.164609
Accept 3891.688 5 one
Began 3892.149 289 332 -0.1643519 -0.144033
Stationary 3892.18 289 332 -0.1643519 -0.144033
Stationary 3892.21 289 332 -0.1643519 -0.144033
Stationary 3892.241 289 332 -0.1643519 -0.144033
Stationary 3892.272 289 332 -0.1643519 -0.144033
Stationary 3892.302 289 332 -0.1643519 -0.144033
Stationary 3892.333 289 332 -0.1643519 -0.144033
Stationary 3892.364 289 332 -0.1643519 -0.144033
Stationary 3892.395 289 332 -0.1643519 -0.144033
Moved 3892.426 278.9412 312.1765 -0.1876361 -0.1950195
Moved 3892.456 270.0584 298.7446 -0.2081981 -0.2295664
Moved 3892.487 260.5578 283.6972 -0.2301904 -0.2682685
Moved 3892.518 254.6857 274.581 -0.243783 -0.2917156
Moved 3892.548 248.7079 263.4159 -0.2576205 -0.3204324
Moved 3892.579 242.6322 253.4484 -0.2716846 -0.346069
Moved 3892.61 238.2562 244.7686 -0.2818144 -0.3683937
Moved 3892.641 235.0199 239.0596 -0.2893059 -0.3830773
Moved 3892.671 232.5 234 -0.2951389 -0.3960905
Moved 3892.702 230 227.6547 -0.3009259 -0.4124109
Moved 3892.733 229 226.3849 -0.3032407 -0.4156768
Moved 3892.763 227.5 223 -0.306713 -0.4243828
Moved 3892.794 226.5813 221.5813 -0.3088397 -0.4280317
Moved 3892.825 227 220.0322 -0.3078704 -0.4320158
Moved 3892.856 227 218.7415 -0.3078704 -0.4353358
Moved 3892.886 225.5 219 -0.3113426 -0.4346708
Moved 3892.917 226 217.7131 -0.3101852 -0.4379807
Moved 3892.948 225 218 -0.3125 -0.4372429
Moved 3892.979 223.8086 218 -0.3152578 -0.4372429
Moved 3893.009 217.2884 228.1686 -0.330351 -0.4110891
Moved 3893.04 206.0755 251.0801 -0.3563067 -0.3521604
Moved 3893.071 189.584 278.2847 -0.3944816 -0.2821896
Moved 3893.102 174.0718 300.5709 -0.4303892 -0.2248692
Moved 3893.132 162.5567 317.165 -0.4570447 -0.1821888
Moved 3893.163 149.3429 335.7885 -0.4876322 -0.134289
Moved 3893.194 140.9641 346.7146 -0.5070276 -0.1061868
Moved 3893.224 132.3074 355.9235 -0.5270662 -0.08250146
Moved 3893.255 126.9855 362.0145 -0.5393855 -0.06683514
Moved 3893.286 121.0285 367.9715 -0.5531747 -0.05151364
Moved 3893.317 117.5 372 -0.5613425 -0.04115226
Moved 3893.347 115.9292 374.0709 -0.5649788 -0.03582605
Moved 3893.378 115 375.2496 -0.5671296 -0.03279439
Moved 3893.409 113.5 376.5 -0.5706018 -0.02957819
Moved 3893.439 114 377.1346 -0.5694444 -0.02794603
Moved 3893.47 112.5 377 -0.5729167 -0.02829226
Moved 3893.501 113 378.0717 -0.5717592 -0.02553586
Stationary 3893.532 113 378.0717 -0.5717592 -0.02553586
Stationary 3893.562 113 378 -0.5717592 -0.02572024
Moved 3893.593 145.5718 378 -0.4963617 -0.02572024
Moved 3893.624 179.1486 360.5078 -0.4186375 -0.07071067
Moved 3893.655 223.0057 337.6629 -0.3171166 -0.1294679
Moved 3893.685 254.6086 315.0435 -0.2439615 -0.1876453
Moved 3893.716 281.6263 293.8989 -0.1814206 -0.2420296
Moved 3893.747 296.0896 277.8955 -0.1479408 -0.2831906
Moved 3893.777 308.2906 261.5641 -0.1196977 -0.3251952
Moved 3893.808 317.3759 247.4988 -0.09866684 -0.3613714
Moved 3893.839 324.3554 235.9668 -0.08251056 -0.391032
Moved 3893.87 333.6555 224.3445 -0.0609825 -0.4209247
Moved 3893.9 335.8792 220.6812 -0.0558351 -0.4303469
Moved 3893.931 341.9668 215.0332 -0.04174361 -0.4448735
Moved 3893.962 344.5 211 -0.03587961 -0.455247
Moved 3893.992 346.8347 209.1653 -0.03047526 -0.4599659
Ended 3894.023 347.5 208.5 -0.02893518 -0.461677
Candidates 3894.146 13 can cam cash van csn ban cream dan ann an dawn fan jan
Began 3894.607 328 271 -0.07407407 -0.300926
Stationary 3894.638 328 271 -0.07407407 -0.300926
Stationary 3894.668 328 271 -0.07407407 -0.300926
Stationary 3894.699 328 271 -0.07407407 -0.300926
Moved 3894.73 345.5 271 -0.03356482 -0.300926
Moved 3894.76 362.5893 278.9413 0.005993744 -0.2805007
Moved 3894.791 378.5 282.5 0.04282405 -0.2713478
Moved 3894.822 391.2773 283 0.07240126 -0.2700618
Moved 3894.853 403.5 284 0.1006944 -0.2674897
Moved 3894.884 412.4773 286 0.1214752 -0.2623458
Moved 3894.914 421.3286 287 0.1419644 -0.2597736
Ended 3894.945 427 289 0.1550926 -0.2546296
Accept 3895.007 0 can
Began 3895.313 431 327 0.1643519 -0.1568931
Stationary 3895.344 431 327 0.1643519 -0.1568931
Stationary 3895.375 431 327 0.1643519 -0.1568931
Stationary 3895.406 431 327 0.1643519 -0.1568931
Stationary 3895.437 431 327 0.1643519 -0.1568931
Stationary 3895.467 431 327 0.1643519 -0.1568931
Stationary 3895.498 431 327 0.1643519 -0.1568931
Stationary 3895.529 431 327 0.1643519 -0.1568931
Moved 3895.56 419.3542 327 0.1373941 -0.1568931
Moved 3895.59 412.6143 337.0785 0.1217925 -0.130971
Moved 3895.621 404.0729 348.1589 0.1020205 -0.1024719
Moved 3895.652 394.8564 361.7153 0.08068621 -0.06760468
Moved 3895.682 384.8772 380.2252 0.05758603 -0.01999718
Moved 3895.713 376.2884 398.4233 0.03770451 0.0268088
Moved 3895.744 367.5337 415.816 0.01743913 0.07154323
Moved 3895.775 355.7908 440.6819 -0.009743423 0.1354988
Moved 3895.805 352.1792 447.6415 -0.01810362 0.1533989
Moved 3895.836 344.5174 459.9768 -0.03583928 0.1851254
Moved 3895.867 336.8671 472.1772 -0.05354846 0.2165052
Moved 3895.897 330.8265 482.7603 -0.06753132 0.243725
Moved 3895.928 325.5021 490.3305 -0.07985616 0.2631957
Moved 3895.959 320.6215 494.3785 -0.09115387 0.2736071
Moved 3895.99 316.1594 496.9203 -0.1014828 0.2801447
Moved 3896.021 312.0699 497 -0.1109493 0.2803498
Moved 3896.051 305.2654 497 -0.1267005 0.2803498
Moved 3896.082 291.6273 483.8561 -0.1582701 0.2465434
Moved 3896.113 271.7899 454.6848 -0.2041901 0.1715144
Moved 3896.143 252.7498 423.1425 -0.2482644 0.09038705
Moved 3896.174 240.5121 400.0242 -0.2765923 0.03092644
Moved 3896.205 226.3903 371.6587 -0.3092817 -0.04203011
Moved 3896.235 218.9552 354.9104 -0.3264926 -0.08510707
Moved 3896.266 211 337 -0.3449074 -0.1311728
Moved 3896.297 209.2916 333.5832 -0.3488621 -0.139961
Moved 3896.328 203.9881 320.9523 -0.3611387 -0.1724479
Moved 3896.358 200.4391 310.3174 -0.3693538 -0.199801
Moved 3896.389 196.8964 300.6892 -0.3775546 -0.2245649
Moved 3896.42 195.6951 295.3903 -0.3803354 -0.2381938
Moved 3896.451 196 292.0546 -0.3796296 -0.2467733
