the postal service is very slow
Moved 2879.903 319.3798 338.3798 -0.09402826 -0.1276241
Moved 2879.933 306.4748 326.5798 -0.1239009 -0.1579738
Moved 2879.964 289.9322 307.9323 -0.1621939 -0.2059356
Moved 2879.995 277.4771 295.4771 -0.1910253 -0.2379706
Moved 2880.026 267.7448 285.7448 -0.2135536 -0.2630021
Moved 2880.056 260.4987 278.2481 -0.230327 -0.2822837
Moved 2880.087 252.7477 269.6216 -0.2482691 -0.3044713
Moved 2880.118 244.033 260.044 -0.2684422 -0.3291049
Moved 2880.149 236.06 249.4133 -0.2868981 -0.3564472
Moved 2880.179 231.5963 241.7888 -0.2972309 -0.3760576
Moved 2880.21 227.7298 236.4595 -0.3061811 -0.3897648
Moved 2880.241 224.8609 230.8608 -0.3128221 -0.4041646
Moved 2880.271 223.3428 228.3428 -0.3163362 -0.410641
Moved 2880.302 222.4722 226.4722 -0.3183515 -0.4154522
Moved 2880.333 221.5 225.5 -0.3206019 -0.4179527
Ended 2880.364 222 226 -0.3194444 -0.4166668
Accept 2880.456 0 service
Candidates 2880.456 13 is his id good us goods god if guys of its odds hits
Began 2881.132 363 354 0.006944438 -0.08744855
Stationary 2881.163 363 354 0.006944438 -0.08744855
Moved 2881.194 363 348.1116 0.006944438 -0.1025938
Moved 2881.225 363 340.6144 0.006944438 -0.1218765
Moved 2881.255 354.9336 333.8672 -0.01172781 -0.1392306
Moved 2881.286 350.1314 323.2628 -0.02284398 -0.1665052
Moved 2881.317 345.8237 309.4712 -0.03281544 -0.2019774
Moved 2881.347 343.6784 295.3918 -0.03778154 -0.2381898
Moved 2881.378 344 285.2897 -0.03703703 -0.2641726
Moved 2881.409 344 272.8043 -0.03703703 -0.2962854
Moved 2881.44 344 266.218 -0.03703703 -0.3132253
Moved 2881.47 351 260.5405 -0.02083332 -0.3278279
Moved 2881.501 352 257.6719 -0.01851852 -0.3352062
Moved 2881.532 353 254.803 -0.01620372 -0.342585
Moved 2881.563 354.2051 253.7949 -0.01341412 -0.3451777
Moved 2881.594 354 252 -0.01388888 -0.3497943
Moved 2881.624 344.7501 252 -0.03530065 -0.3497943
Moved 2881.655 329.8911 269.1089 -0.06969656 -0.3057897
Moved 2881.686 311.5279 295.1554 -0.112204 -0.2387978
Moved 2881.716 296.4149 325.4061 -0.1471878 -0.1609925
Moved 2881.747 277.8156 369.961 -0.1902417 -0.04639661
Moved 2881.778 271.1362 383.7277 -0.2057033 -0.0109886
Moved 2881.809 257.8299 411.3062 -0.2365048 0.05994372
Moved 2881.839 236.6412 448.0383 -0.2855529 0.1544193
Moved 2881.87 225.6471 463.191 -0.311002 0.1933925
Moved 2881.901 216.8761 475.1238 -0.3313052 0.2240838
Moved 2881.932 213.7145 480.571 -0.3386239 0.2380942
Moved 2881.962 210.989 485.022 -0.3449329 0.2495422
Moved 2881.993 208.4424 487.5576 -0.3508279 0.2560637
Moved 2882.024 208 489 -0.3518518 0.2597736
Moved 2882.054 208 490 -0.3518518 0.2623456
Moved 2882.085 217.3028 491.1628 -0.3303176 0.2653365
Moved 2882.116 220.358 491 -0.3232453 0.2649176
Moved 2882.147 226.0934 491 -0.3099689 0.2649176
Moved 2882.177 230.833 491 -0.2989978 0.2649176
Moved 2882.208 234.9692 491 -0.2894231 0.2649176
Moved 2882.239 240.7083 491 -0.2761382 0.2649176
Moved 2882.27 249.1633 491 -0.2565663 0.2649176
Moved 2882.301 261.9184 486.3305 -0.2270407 0.2529075
Moved 2882.331 276.7538 478.7487 -0.1926996 0.2334071
Moved 2882.362 291.9452 473.0219 -0.1575342 0.2186777
Moved 2882.393 309.1605 466.2798 -0.117684 0.2013369
Moved 2882.424 325.5 462.5 -0.07986113 0.1916151
Moved 2882.454 339.1304 458.7739 -0.04830931 0.1820316
Moved 2882.485 359.6337 454.4733 -0.0008479257 0.1709703
Moved 2882.516 370.1777 452.6074 0.02355953 0.1661713
Moved 2882.546 378.7654 452 0.04343848 0.164609
Moved 2882.577 384.5051 450.6237 0.05672475 0.1610691
Moved 2882.608 394.3632 451 0.07954439 0.162037
Moved 2882.639 397.2503 451 0.08622745 0.162037
Moved 2882.669 401.9556 459.3037 0.09711941 0.1833942
Ended 2882.7 411.6923 464.3462 0.1196581 0.1963636
Accept 2882.823 0 is
Candidates 2882.823 13 very set better vary best veto beth carry feet ceo bay betty sweet
Began 2883.5 387 373 0.06250004 -0.03858032
Stationary 2883.53 387 373 0.06250004 -0.03858032
Moved 2883.561 376.9114 373 0.03914674 -0.03858032
Moved 2883.592 359.0764 364.0191 -0.002137919 -0.06167933
Moved 2883.622 335.9877 359.8862 -0.05558401 -0.07230931
Moved 2883.653 312.995 354.5707 -0.1088079 -0.08598068
Moved 2883.684 292.1906 352 -0.1569661 -0.09259266
Moved 2883.715 278.1998 352 -0.1893524 -0.09259266
Moved 2883.745 269.9073 352 -0.2085478 -0.09259266
Moved 2883.776 262.8574 352 -0.2248671 -0.09259266
Moved 2883.807 256.1323 352 -0.2404346 -0.09259266
Moved 2883.838 256 352 -0.2407407 -0.09259266
Stationary 2883.868 256 352 -0.2407407 -0.09259266
Stationary 2883.899 256 352 -0.2407407 -0.09259266
Moved 2883.93 273.6334 352 -0.1999228 -0.09259266
Moved 2883.96 285.3733 352 -0.1727469 -0.09259266
Moved 2883.991 304.633 359.9541 -0.1281643 -0.07213459
Moved 2884.022 326.6939 363.8134 -0.07709741 -0.06220837
Moved 2884.052 345.5 368 -0.03356482 -0.05144041
Moved 2884.083 366.7625 369.1959 0.01565407 -0.04836463
Moved 2884.114 393.6873 369 0.07797986 -0.04886839
Moved 2884.145 422.4161 369 0.1444817 -0.04886839
Moved 2884.176 446.0742 355.9703 0.1992457 -0.08238089
Moved 2884.207 469.9756 343.5122 0.254573 -0.1144234
Moved 2884.237 488.4745 335.5085 0.2973946 -0.135009
Moved 2884.268 507.8005 329.7713 0.3421308 -0.1497652
Moved 2884.299 520.2384 327.3523 0.3709222 -0.155987
Moved 2884.329 531.0776 326 0.3960128 -0.1594652
Moved 2884.36 539.1634 326 0.4147301 -0.1594652
Moved 2884.391 547.6425 326 0.4343575 -0.1594652
Moved 2884.422 550.1915 326 0.440258 -0.1594652
Moved 2884.452 550.6261 326 0.4412641 -0.1594652
Moved 2884.483 551 336.9817 0.4421297 -0.1312199
Moved 2884.514 551 345.1478 0.4421297 -0.1102166
Moved 2884.545 544.5644 355.6775 0.4272324 -0.08313403
Moved 2884.575 537.4343 365.3486 0.4107276 -0.05825992
Moved 2884.606 530.5 374.5 0.3946759 -0.03472222
Moved 2884.637 521.4991 388.8348 0.3738405 0.00214718
Moved 2884.667 512.8904 400.1461 0.3539131 0.03123994
Moved 2884.698 506.1895 410.621 0.3384017 0.05818143
Moved 2884.729 502.0483 420.9034 0.3288155 0.08462799
Moved 2884.76 496.3318 434.6704 0.315583 0.120037
Moved 2884.791 492.7889 444.6333 0.3073817 0.1456617
Moved 2884.821 489.9234 453.2299 0.3007486 0.1677722
Moved 2884.852 487.3899 461.8303 0.2948841 0.1898927
Moved 2884.883 485.5177 471.4468 0.2905503 0.2146266
Moved 2884.914 484 478.6989 0.287037 0.233279
Moved 2884.944 483 486.6786 0.2847222 0.2538029
Moved 2884.975 482 497.3079 0.2824074 0.2811417
Moved 2885.006 480.9799 503.0403 0.280046 0.2958854
Moved 2885.036 481 504.9101 0.2800926 0.3006946
Moved 2885.067 481 507.9999 0.2800926 0.3086418
Moved 2885.098 480 510.8724 0.2777778 0.3160297
Moved 2885.129 479 513.5 0.275463 0.3227879
Moved 2885.159 476.5 514 0.2696759 0.324074
Moved 2885.19 472.8721 517.1279 0.2612781 0.332119
Moved 2885.221 461.0031 519.9994 0.2338034 0.3395045
Moved 2885.252 442.8939 522.8723 0.191884 0.3468937
Moved 2885.282 421.9466 524.4504 0.1433949 0.3509525
Moved 2885.313 398.0983 526.3224 0.08819053 0.3557674
Moved 2885.344 377.6717 526 0.04090667 0.3549381
Moved 2885.375 356.6193 526 -0.007825692 0.3549381
Moved 2885.405 340.0815 526 -0.04610777 0.3549381
Moved 2885.436 325.7165 526 -0.0793599 0.3549381
Moved 2885.467 312.6879 526 -0.1095187 0.3549381
Moved 2885.498 299.2295 526 -0.1406725 0.3549381
Moved 2885.528 289.6083 526 -0.1629436 0.3549381
Moved 2885.559 285.8617 526 -0.1716164 0.3549381
Moved 2885.59 278.7041 526 -0.1881849 0.3549381
Moved 2885.621 274.0376 526 -0.198987 0.3549381
Moved 2885.651 269.302 526 -0.209949 0.3549381
Moved 2885.682 266.2836 526 -0.2169362 0.3549381
Moved 2885.713 263.5 526 -0.2233796 0.3549381
Moved 2885.744 264 526 -0.2222222 0.3549381
Ended 2885.774 283.5 536 -0.1770833 0.3806583
Accept 2885.897 0 very
Candidates 2885.897 13 slow short allow show skirt slower for sale gallery alter snow alert slot
Began 2886.389 212 359 -0.3425926 -0.07458848
Moved 2886.42 227.1784 359 -0.3074574 -0.07458848
Moved 2886.451 265.8997 359 -0.2178249 -0.07458848
Moved 2886.481 320.7172 369.865 -0.0909324 -0.04664362
Moved 2886.512 393.7736 373 0.07817964 -0.03858032
Moved 2886.543 471.2458 373 0.2575133 -0.03858032
Moved 2886.573 510.409 373 0.348169 -0.03858032
Moved 2886.604 545.3605 373 0.4290752 -0.03858032
Moved 2886.635 587.2795 374 0.5261099 -0.03600823
Moved 2886.666 612.999 366.8009 0.5856459 -0.05452442
Ended 2886.697 620 360.5 0.6018518 -0.07073053
Accept 2886.758 0 slow
PhraseEnd 2886.758
