I can still feel your presence
Moved 224.8915 397.6032 245.8832 0.08704443 -0.3655269
Moved 224.9223 417.5911 230.0074 0.1333127 -0.4063595
Ended 224.953 425 224 0.150463 -0.4218107
Candidates 225.0145 13 can cash am van cam csn ban san ask screen fan calm scan
Began 225.4447 204 301 -0.3611111 -0.2237656
Moved 225.4754 226.9894 301 -0.3078948 -0.2237656
Moved 225.5061 291.917 301 -0.1575995 -0.2237656
Moved 225.5369 382.2713 279.9971 0.05155394 -0.2777854
Moved 225.5676 438.65 273.5522 0.1820602 -0.2943617
Ended 225.5983 445 273 0.1967593 -0.295782
Accept 225.6904 0 can
Began 225.7827 360 279 0 -0.2803498
Moved 225.8134 338.1418 279 -0.05059759 -0.2803498
Moved 225.8442 283.17 266.8414 -0.1778473 -0.3116221
Moved 225.8748 245.7089 264.519 -0.2645627 -0.3175953
Moved 225.9055 232.3862 264 -0.2954024 -0.31893
Moved 225.9363 226.6302 264 -0.3087263 -0.31893
Moved 225.967 226 264 -0.3101852 -0.31893
Moved 225.9978 256.9796 311.4052 -0.2384732 -0.1970031
Moved 226.0285 295.7783 354.7783 -0.1486613 -0.08544678
Moved 226.0593 334.7094 386.187 -0.05854293 -0.00466331
Moved 226.0899 366.3889 401.5555 0.014789 0.03486508
Moved 226.1207 392.5279 405.6843 0.07529607 0.0454843
Moved 226.1514 424.303 406 0.1488495 0.04629618
Moved 226.1821 452.062 391.469 0.2131065 0.00892227
Moved 226.2129 473.7942 379.7234 0.2634126 -0.0212875
Moved 226.2436 491.7915 360.9846 0.3050729 -0.06948408
Moved 226.2743 514.3319 320.2034 0.3572498 -0.174374
Moved 226.305 522.6476 301.8809 0.3764992 -0.2214998
Moved 226.3358 526.5885 292.2344 0.3856215 -0.2463107
Moved 226.3665 528.0692 283.6543 0.3890489 -0.2683789
Ended 226.3973 528.0692 283.6543 0.3890489 -0.2683789
Candidates 226.4279 13 still stop fail stroll silk do aol soil sell drop soul full dull
Began 226.8582 242.678 311 -0.2715786 -0.1980453
Moved 226.8889 283.9706 302.6019 -0.1759939 -0.2196453
Moved 226.9196 381.5722 312.3111 0.04993568 -0.1946732
Moved 226.9503 428.5265 316 0.1586262 -0.1851853
Moved 226.981 469.5587 303.6647 0.2536082 -0.2169118
Ended 227.0118 477 303 0.2708333 -0.2186215
Accept 227.0732 0 still
Began 227.4113 368 287 0.01851857 -0.2597736
Stationary 227.442 368 287 0.01851857 -0.2597736
Moved 227.4727 357.0597 287 -0.006806205 -0.2597736
Moved 227.5034 344.0944 280.1101 -0.03681863 -0.2774946
Moved 227.5341 331.0769 277.6154 -0.06695162 -0.2839112
Moved 227.5649 321.3827 278 -0.08939192 -0.2829219
Moved 227.5955 316.1523 278 -0.1014993 -0.2829219
Moved 227.6264 311 291.5 -0.113426 -0.2481996
Moved 227.6571 301.6528 336.1992 -0.135063 -0.1332325
Moved 227.6878 295.4152 380.9241 -0.1495019 -0.01819948
Moved 227.7185 285.4857 413.0287 -0.1724869 0.06437411
Moved 227.7493 275.8726 432.2124 -0.1947394 0.113715
Moved 227.78 268.3731 442.4404 -0.2120993 0.1400215
Moved 227.8107 263.4373 447.1253 -0.2235247 0.1520712
Moved 227.8415 260.6892 449.3109 -0.2298862 0.1576924
Moved 227.8722 260 449 -0.2314815 0.156893
Moved 227.9029 272.2326 442.1221 -0.2031653 0.1392028
Moved 227.9336 309.8654 410.5656 -0.1160523 0.05803905
Moved 227.9644 352.9713 380.3929 -0.01627003 -0.01956571
Moved 227.9951 412.6429 347.6913 0.1218586 -0.1036747
Moved 228.0258 450.7102 328.1449 0.2099773 -0.1539483
Moved 228.0565 484.2068 311.9173 0.2875156 -0.195686
Moved 228.0872 508.5 298.5 0.34375 -0.2301955
Moved 228.1179 543.1017 281.0447 0.4238466 -0.2750908
Ended 228.1487 564 269 0.4722223 -0.30607
Candidates 228.2102 13 feel well fell el del sell gel week hell tell tel steel greek
Began 228.6711 249 282 -0.2569445 -0.2726338
Moved 228.7018 309.874 282 -0.1160324 -0.2726338
Moved 228.7326 392.9409 276.0524 0.07625212 -0.2879312
Moved 228.7633 449.5 264 0.2071759 -0.31893
Ended 228.794 472 257 0.2592593 -0.3369342
Accept 228.9169 0 feel
Began 228.9784 268 218 -0.212963 -0.4372429
Stationary 229.0092 268 218 -0.212963 -0.4372429
Moved 229.0399 260 273.9102 -0.2314815 -0.2934408
Moved 229.0705 286.5233 355.1783 -0.1700851 -0.08441799
Moved 229.1013 298.8618 375.2927 -0.1415236 -0.0326834
Moved 229.132 317.5369 392.8356 -0.09829431 0.01243709
Moved 229.1628 350.9036 406.401 -0.02105648 0.0473276
Moved 229.1935 397.5003 408 0.08680622 0.05144025
Moved 229.2242 428.8458 383.2952 0.1593652 -0.01210091
Moved 229.255 448.0105 362.6544 0.2037281 -0.06518949
Moved 229.2856 452.0914 350.6345 0.2131744 -0.0961047
Moved 229.3164 410.8845 329.3926 0.1177882 -0.1507393
Moved 229.3471 379.0316 329 0.04405459 -0.151749
Moved 229.3779 309.429 343.8798 -0.1170625 -0.113478
Moved 229.4086 258.162 354.473 -0.2357362 -0.08623194
Moved 229.4393 225.9353 360.3441 -0.3103349 -0.07113139
Moved 229.47 201.9615 361 -0.3658299 -0.06944452
Ended 229.5008 196.4673 361 -0.3785479 -0.06944452
Candidates 229.5622 13 your type tour for it upper report our or route out grow rope
Began 229.9925 204 306 -0.3611111 -0.2109054
Moved 230.0232 239.3897 306 -0.2791905 -0.2109054
Moved 230.0539 321.6862 306 -0.08868943 -0.2109054
Moved 230.0846 421.9342 321.9981 0.1433662 -0.169758
Moved 230.1153 492.0295 322 0.3056239 -0.1697531
Ended 230.1461 492.0295 322 0.3056239 -0.1697531
Accept 230.2382 0 your
Began 230.3612 217 259 -0.3310185 -0.3317901
Moved 230.3919 233.3833 259 -0.2930941 -0.3317901
Moved 230.4226 300.0616 313.7917 -0.1387464 -0.1908649
Moved 230.4533 377.3831 377.3536 0.0402387 -0.02738269
Moved 230.4841 408.1691 409.5861 0.1115026 0.05551966
Moved 230.5148 413.3551 414.3552 0.1235073 0.06778584
Moved 230.5455 413 416.9457 0.1226852 0.07444872
Moved 230.5763 384 423 0.0555556 0.09002049
Moved 230.607 300.6815 423 -0.1373114 0.09002049
Moved 230.6377 244.2952 414.1177 -0.2678352 0.06717517
Moved 230.6685 196.6281 409.3085 -0.3781757 0.05480589
Moved 230.6992 166.8752 404.8126 -0.447048 0.0432421
Moved 230.7298 141.9779 402.1223 -0.5046808 0.03632263
Moved 230.7606 121.2526 400 -0.5526559 0.03086416
Moved 230.7914 105.9585 400 -0.588059 0.03086416
Moved 230.8221 97.61208 400 -0.6073796 0.03086416
Moved 230.8528 95.41432 400 -0.6124669 0.03086416
Moved 230.8835 94 400 -0.6157407 0.03086416
Moved 230.9143 91.94176 400 -0.6205052 0.03086416
Moved 230.945 91.43906 398.8781 -0.6216688 0.02797861
Moved 230.9757 91 389.7338 -0.6226851 0.004459349
Moved 231.0062 98.45184 362.4191 -0.6054356 -0.06579465
Moved 231.0372 101.5 339.5 -0.5983797 -0.1247429
Moved 231.0679 104 318.2127 -0.5925925 -0.1794941
Moved 231.0986 105 303.9303 -0.5902778 -0.2162287
Moved 231.1294 105 298.4427 -0.5902778 -0.2303427
Moved 231.1601 105 294.8041 -0.5902778 -0.2397014
Moved 231.1908 105 293.5 -0.5902778 -0.2430556
Moved 231.2216 120.8989 324.7978 -0.5534747 -0.1625572
Moved 231.2523 142 364.5 -0.5046296 -0.06044246
Moved 231.283 155.5685 383.5069 -0.473221 -0.01155641
Moved 231.3137 164.4097 393.7048 -0.4527554 0.01467285
Moved 231.3445 175.2948 395 -0.4275584 0.01800408
Moved 231.3752 217.3171 352.0609 -0.3302844 -0.09243592
Moved 231.406 291.0421 246.7029 -0.1596248 -0.3634186
Moved 231.4367 330.5034 180.4943 -0.06827911 -0.5337082
Moved 231.4674 353.0053 145.2766 -0.0161915 -0.6242886
Moved 231.4981 359.686 132.2559 -0.0007267793 -0.6577781
Moved 231.5288 360 125.312 0 -0.6756379
Moved 231.5596 322.159 122 -0.08759498 -0.6841564
Moved 231.5903 263.72 141.2842 -0.2228703 -0.6345571
Moved 231.621 227.8555 150.8385 -0.3058901 -0.6099833
Moved 231.6518 191.5095 155.0409 -0.3900244 -0.5991746
Moved 231.6825 169.1993 158.8002 -0.4416684 -0.5895057
Moved 231.7132 157.2944 163.1371 -0.469226 -0.5783511
Moved 231.7439 147.8191 173.217 -0.4911595 -0.5524253
Moved 231.7746 135.8796 219.9424 -0.5187972 -0.4322469
Moved 231.8054 130 282.5 -0.5324074 -0.2713478
Moved 231.8361 124.1343 310.4628 -0.5459853 -0.1994269
Moved 231.8669 116.8116 333.8358 -0.5629362 -0.1393112
Moved 231.8976 110.0209 350.4477 -0.5786553 -0.09658522
Moved 231.9283 107.7741 358.6777 -0.5838563 -0.07541735
Moved 231.9591 108 363.4608 -0.5833333 -0.06311526
Ended 231.9897 108 365 -0.5833333 -0.05915646
Candidates 232.082 13 presence preferences preference partner items ourselves price poems persons opened presented however opens
Began 232.4507 183 324 -0.4097222 -0.164609
Moved 232.4814 218.6 324 -0.3273149 -0.164609
Moved 232.5122 286.5107 333.9843 -0.1701141 -0.1389294
Moved 232.5428 366.9524 357.7143 0.01609355 -0.07789533
Ended 232.5736 389.4102 367.9175 0.06807923 -0.05165264
Accept 232.6351 0 presence
Began 232.7273 189 351 -0.3958333 -0.09516476
Moved 232.758 213.9005 351 -0.3381932 -0.09516476
Moved 232.7887 285.876 373.3377 -0.1715834 -0.03771174
Moved 232.8194 380.1247 406.4144 0.0465849 0.04736198
Moved 232.8501 469.5756 444.3297 0.2536472 0.1448809
Moved 232.8808 505.9703 459.8983 0.3378942 0.1849235
Ended 232.9116 530.9213 468.4764 0.3956513 0.2069865
PhraseEnd 232.9731
