just in time for the party
Moved 292.8751 377.2396 375.3663 0.0399064 -0.03249416
Moved 292.9057 395.691 390.0182 0.0826181 0.005190853
Moved 292.9365 409.5782 401.7188 0.1147643 0.03528501
Moved 292.9672 425.9215 413.3529 0.152596 0.06520797
Moved 292.9979 437.9789 422.3193 0.1805067 0.08826962
Moved 293.0286 444.5323 427.0647 0.1956767 0.100475
Moved 293.0593 447.072 429 0.2015555 0.1054526
Moved 293.0901 447 430.374 0.2013889 0.1089864
Moved 293.1208 427.5605 430 0.1563902 0.1080246
Moved 293.1513 369.5 415.5 0.02199074 0.07073037
Moved 293.1822 297.7932 404.5793 -0.1439972 0.04264231
Moved 293.2129 262.1093 397.9258 -0.2265989 0.02552923
Moved 293.2436 238.3038 397 -0.2817041 0.02314815
Moved 293.2743 227.5071 397 -0.3066964 0.02314815
Moved 293.305 225.6406 397 -0.3110171 0.02314815
Ended 293.3357 226 410.5 -0.3101852 0.05787029
Candidates 293.4278 13 for it or is fort ford fire does fits food of die hire
Began 293.95 179 319 -0.4189815 -0.1774692
Moved 293.9806 197.71 319 -0.3756712 -0.1774692
Moved 294.0113 258.1335 329.4723 -0.2358022 -0.1505343
Moved 294.0421 339.9783 350.4339 -0.04634659 -0.09662078
Moved 294.0728 374.3119 354 0.03312935 -0.08744855
Ended 294.1035 399.8015 355 0.09213309 -0.08487654
Accept 294.1649 0 for
Began 294.257 291 273 -0.1597222 -0.295782
Stationary 294.2877 291 273 -0.1597222 -0.295782
Stationary 294.3184 291 273 -0.1597222 -0.295782
Moved 294.3491 277.5 303 -0.1909722 -0.2186215
Moved 294.3798 271.6962 341.6709 -0.2044069 -0.1191592
Moved 294.4105 268.9726 360.1645 -0.2107116 -0.07159346
Moved 294.4412 269 369.8016 -0.2106481 -0.04680673
Moved 294.472 269 373.3306 -0.2106481 -0.03772995
Moved 294.5027 278.2389 374 -0.1892617 -0.03600823
Moved 294.5334 307.2251 348.7749 -0.122164 -0.1008876
Moved 294.5641 324.2556 313.361 -0.08274163 -0.1919728
Moved 294.5948 327 285.02 -0.07638887 -0.2648663
Moved 294.6255 327 269.2183 -0.07638887 -0.3055086
Moved 294.6562 327 264.686 -0.07638887 -0.3171655
Moved 294.6869 302.2417 274.8618 -0.1336998 -0.2909932
Moved 294.7176 261.1411 313.6001 -0.2288401 -0.1913578
Moved 294.7483 230.4461 345.5539 -0.2998933 -0.1091722
Moved 294.7791 211.5668 366.9198 -0.3435953 -0.0542187
Moved 294.8097 202.9732 375.0268 -0.363488 -0.03336737
Moved 294.8405 198.1089 383.6733 -0.3747479 -0.01112832
Ended 294.8712 198 384 -0.375 -0.01028807
Candidates 294.994 13 the there threw this further that they huge these ridge higher else tune
Began 295.3318 191 343 -0.3912037 -0.1157408
Moved 295.3625 215.2512 343 -0.3350667 -0.1157408
Moved 295.3932 273.9291 352.8973 -0.1992382 -0.09028462
Moved 295.4239 345.9569 368.2755 -0.03250708 -0.05073194
Moved 295.4547 380.105 376.3567 0.04653931 -0.02994678
Ended 295.4854 396 378 0.08333336 -0.02572024
Accept 295.5468 0 the
Began 295.6389 230 296 -0.3009259 -0.2366256
Stationary 295.6697 230 296 -0.3009259 -0.2366256
Moved 295.7003 270.1427 332.8355 -0.2080031 -0.141884
Moved 295.731 328.6848 382.3163 -0.07248898 -0.01461861
Moved 295.7617 343.878 396.1584 -0.03731956 0.02098358
Moved 295.7924 349.5943 401.5942 -0.02408733 0.03496457
Moved 295.8232 350 402 -0.02314816 0.03600815
Moved 295.8539 334.0007 402 -0.06018356 0.03600815
Moved 295.8846 230.0246 348.9659 -0.3008689 -0.1003962
Moved 295.9151 146.3552 310.8185 -0.4945482 -0.198512
Moved 295.946 100.2842 286.6421 -0.6011939 -0.2606943
Moved 295.9767 85.59489 278.7974 -0.635197 -0.2808709
Moved 296.0074 78.99466 275.9947 -0.6504753 -0.2880796
Moved 296.0381 77 276 -0.6550926 -0.288066
Moved 296.0688 76 293.6086 -0.6574074 -0.2427763
Moved 296.0995 90.1707 324.3237 -0.6246048 -0.1637766
Moved 296.1302 118.8024 362.1028 -0.5583278 -0.06660815
Moved 296.1609 166.3651 408.3129 -0.448229 0.0522451
Moved 296.1917 204.6659 433.1814 -0.3595698 0.1162072
Moved 296.2224 229.285 445.4078 -0.302581 0.1476538
Moved 296.2531 238.68 447 -0.2808334 0.1517489
Moved 296.2838 245.4358 447 -0.265195 0.1517489
Moved 296.3145 250.5164 447 -0.2534343 0.1517489
Moved 296.3452 253.6327 447 -0.2462207 0.1517489
Moved 296.3759 258.5453 447 -0.2348487 0.1517489
Ended 296.4066 260 447 -0.2314815 0.1517489
Candidates 296.4681 13 party user past goat offset part first last highest usat pay host poster
Began 296.9287 214 345 -0.3379629 -0.1105968
Moved 296.9594 235.6694 345 -0.2878022 -0.1105968
Moved 296.9901 348.2697 379.3827 -0.02715339 -0.02216386
Moved 297.0208 460.4871 423.2545 0.232609 0.090675
Moved 297.0515 474.7751 425.9678 0.2656831 0.09765381
Ended 297.0823 482 426 0.2824074 0.09773654
Accept 297.1436 0 party
Began 297.3279 207 385 -0.3541667 -0.007716127
Moved 297.3586 226.6002 385 -0.3087958 -0.007716127
Moved 297.3893 282.9824 400.7292 -0.1782816 0.0327396
Moved 297.42 367.8161 418.4447 0.01809279 0.07830423
Moved 297.4508 422.8539 427.7851 0.1454951 0.1023279
Moved 297.4814 468.7898 437.1974 0.2518282 0.1265366
Moved 297.5121 509.0841 446.0168 0.3451021 0.1492202
Moved 297.5429 537.0798 452.5672 0.4099069 0.1660679
Moved 297.5735 553.5765 458.1153 0.4480937 0.1803376
Ended 297.6043 562 461 0.4675925 0.1877571
PhraseEnd 297.6656
