my watch fell in the water
Moved 1115.679 441 304.5107 0.1875 -0.2147359
Moved 1115.709 439.6163 307.3837 0.184297 -0.2073464
Moved 1115.74 440 309 0.1851852 -0.2031893
Moved 1115.771 440 311.5 0.1851852 -0.1967593
Moved 1115.801 438.9046 312.0954 0.1826496 -0.195228
Moved 1115.832 439 313.3745 0.1828703 -0.191938
Moved 1115.863 439 314.1874 0.1828703 -0.1898474
Moved 1115.894 438.0666 315 0.1807097 -0.1877573
Stationary 1115.924 438 315 0.1805556 -0.1877573
Stationary 1115.954 438 315 0.1805556 -0.1877573
Ended 1115.986 437 315 0.1782407 -0.1877573
NextCandidatePanel 1116.078
Began 1116.109 415 301 0.1273148 -0.2237656
Stationary 1116.139 415 301 0.1273148 -0.2237656
Ended 1116.17 415 301 0.1273148 -0.2237656
NextCandidatePanel 1116.231
Began 1116.846 428 317 0.1574074 -0.1826131
Stationary 1116.877 428 317 0.1574074 -0.1826131
Ended 1116.907 428 317 0.1574074 -0.1826131
NextCandidatePanel 1116.969
Began 1117.491 454 267 0.2175926 -0.311214
Stationary 1117.522 454 267 0.2175926 -0.311214
Moved 1117.552 401.6205 279.3475 0.09634365 -0.279456
Moved 1117.583 383.0039 285.8447 0.05324979 -0.2627453
Moved 1117.614 350.9889 295.337 -0.02085904 -0.2383307
Moved 1117.645 333.9234 298.2153 -0.06036242 -0.2309277
Moved 1117.675 325.8204 299 -0.0791195 -0.2289095
Ended 1117.706 322 300 -0.08796295 -0.2263375
Cancel 1117.737
Began 1118.535 412 227 0.1203704 -0.4140947
Moved 1118.566 400.5794 241.052 0.09393385 -0.3779527
Moved 1118.597 373.921 270.079 0.03222455 -0.3032949
Moved 1118.628 348.8957 295.1043 -0.0257044 -0.2389293
Moved 1118.658 326.6338 318.2606 -0.07723669 -0.1793709
Moved 1118.689 315.6964 332.0714 -0.1025545 -0.1438492
Moved 1118.72 311.364 342.9081 -0.1125834 -0.1159771
Moved 1118.75 310 350.5634 -0.1157407 -0.09628774
Moved 1118.781 318.4804 367.9739 -0.09611015 -0.05150767
Moved 1118.812 322.7981 372.7981 -0.08611549 -0.03909963
Moved 1118.843 328 378 -0.07407407 -0.02572024
Moved 1118.873 334.6548 382.6547 -0.05866954 -0.01374821
Moved 1118.904 339.3997 384 -0.047686 -0.01028807
Moved 1118.935 343.0676 386.0676 -0.03919532 -0.004970174
Moved 1118.965 347.2874 387 -0.02942741 -0.002572055
Moved 1118.996 351.5181 387.5181 -0.01963397 -0.001239463
Moved 1119.027 355.7791 388 -0.009770641 -3.924585E-08
Moved 1119.058 358.2655 388 -0.004015019 -3.924585E-08
Moved 1119.088 360.5 388 0.001157423 -3.924585E-08
Moved 1119.119 361.1195 388 0.002591511 -3.924585E-08
Moved 1119.15 363.5 388 0.008101861 -3.924585E-08
Moved 1119.18 363 388 0.006944438 -3.924585E-08
Moved 1119.211 364.4913 388 0.01039664 -3.924585E-08
Moved 1119.242 365.3643 388 0.01241724 -3.924585E-08
Moved 1119.273 366.3392 388 0.01467407 -3.924585E-08
Moved 1119.303 370.6969 388 0.02476126 -3.924585E-08
Moved 1119.334 381.5153 376.7939 0.04980386 -0.02882231
Moved 1119.365 402.7835 362.1684 0.0990359 -0.06643939
Moved 1119.396 426.0524 346.8422 0.152899 -0.1058585
Moved 1119.426 451.2799 332.1778 0.2112961 -0.1435756
Moved 1119.457 474.1592 313.3206 0.2642574 -0.1920766
Moved 1119.488 498.196 290.9236 0.319898 -0.2496821
Moved 1119.518 528.4929 274.567 0.3900297 -0.2917517
Moved 1119.549 550.9474 265.8721 0.442008 -0.314115
Moved 1119.58 573.8333 261.1481 0.4949845 -0.3262651
Moved 1119.61 589.5651 258.687 0.5314007 -0.3325953
Moved 1119.641 597.5427 257.1525 0.5498673 -0.336542
Moved 1119.672 605.4451 255.2775 0.5681599 -0.3413645
Moved 1119.703 616.9596 252.4081 0.5948139 -0.3487447
Ended 1119.733 619 252 0.599537 -0.3497943
Candidates 1119.856 13 will well feel help el tell gel week still grill roll tel sell
Began 1121.054 448 292 0.2037037 -0.2469136
Stationary 1121.085 448 292 0.2037037 -0.2469136
Ended 1121.116 448 292 0.2037037 -0.2469136
NextCandidatePanel 1121.208
Began 1122.191 448 287 0.2037037 -0.2597736
Stationary 1122.222 448 287 0.2037037 -0.2597736
Ended 1122.252 448 287 0.2037037 -0.2597736
NextCandidatePanel 1122.314
Began 1122.959 472 218 0.2592593 -0.4372429
Stationary 1122.99 472 218 0.2592593 -0.4372429
Moved 1123.02 445.2354 218 0.1973042 -0.4372429
Moved 1123.051 397.1284 230.9135 0.08594543 -0.4040292
Moved 1123.082 358.2592 239.5481 -0.004029522 -0.3818207
Moved 1123.112 332.6541 242.7244 -0.06330073 -0.3736514
Moved 1123.143 323.199 243.6003 -0.08518755 -0.3713983
Ended 1123.174 319.9113 245.0443 -0.09279796 -0.3676844
Cancel 1123.235
Began 1123.573 449 206 0.2060185 -0.4681071
Stationary 1123.604 449 206 0.2060185 -0.4681071
Moved 1123.635 428.1914 206 0.1578506 -0.4681071
Moved 1123.665 411.6429 217.1428 0.1195437 -0.4394475
Moved 1123.696 387.5979 229.6263 0.06388406 -0.4073396
Moved 1123.727 369.0306 243.1755 0.02090424 -0.3724909
Moved 1123.757 355.3362 255.6638 -0.01079594 -0.3403709
Moved 1123.788 345.1893 267.0134 -0.0342841 -0.3111795
Moved 1123.819 338.8429 281.3928 -0.0489748 -0.2741956
Moved 1123.849 336 293.8625 -0.05555556 -0.2421231
Moved 1123.88 336 309.5 -0.05555556 -0.2019033
Moved 1123.911 345.3336 324.6669 -0.03394996 -0.1628939
Moved 1123.942 348.4198 336.6297 -0.026806 -0.1321253
Moved 1123.972 350.0811 342.1621 -0.0229605 -0.117896
Moved 1124.003 351.4719 345.9437 -0.01974106 -0.1081695
Moved 1124.034 353.5 347.5 -0.0150463 -0.1041667
Moved 1124.065 363.888 348 0.008999904 -0.1028807
Moved 1124.095 391.6297 336.6332 0.07321686 -0.1321162
Moved 1124.126 417.9261 325.1522 0.1340881 -0.1616456
Moved 1124.157 449.7411 304.8393 0.207734 -0.2138908
Moved 1124.188 487.4007 282.2997 0.294909 -0.271863
Moved 1124.218 515.7043 269.7183 0.3604266 -0.3042226
Moved 1124.249 546.6046 260.1186 0.4319551 -0.3289131
Moved 1124.28 567.8052 254.1707 0.4810305 -0.3442113
Moved 1124.31 586.5439 250 0.5244073 -0.3549383
Moved 1124.341 599.0134 245.4933 0.5532717 -0.3665297
Moved 1124.372 608.373 244 0.5749375 -0.3703704
Moved 1124.403 616.0055 240.9982 0.5926052 -0.3780912
Moved 1124.433 623.5 239.5 0.6099538 -0.3819445
Moved 1124.464 628.7682 236.6158 0.6221487 -0.3893626
Moved 1124.495 632.2597 236 0.6302308 -0.3909465
Moved 1124.525 636 233.5 0.6388888 -0.3973766
Moved 1124.556 637.6713 233 0.6427575 -0.3986626
Moved 1124.587 640.9812 231 0.6504195 -0.4038066
Stationary 1124.618 641 231 0.650463 -0.4038066
Moved 1124.648 644.3029 230 0.6581085 -0.4063786
Moved 1124.679 645.8019 230 0.6615786 -0.4063786
Moved 1124.71 646.5 230 0.6631945 -0.4063786
Moved 1124.74 642.2422 246.6105 0.6533385 -0.3636562
Moved 1124.771 631.6755 255.2433 0.6288785 -0.3414524
Moved 1124.802 620.0901 262.955 0.6020604 -0.321618
Moved 1124.833 613.2902 265.8549 0.5863199 -0.3141592
Moved 1124.863 609.2706 267.7294 0.5770152 -0.3093379
Ended 1124.894 609 268 0.576389 -0.308642
Candidates 1124.986 13 feel well help will del el sell hello still gel tell fell week
Began 1125.908 427 321 0.1550926 -0.1723252
Stationary 1125.938 427 321 0.1550926 -0.1723252
Stationary 1125.969 427 321 0.1550926 -0.1723252
Stationary 1126 427 321 0.1550926 -0.1723252
Stationary 1126.031 427 321 0.1550926 -0.1723252
Stationary 1126.061 427 321 0.1550926 -0.1723252
Stationary 1126.092 427 321 0.1550926 -0.1723252
Stationary 1126.123 427 321 0.1550926 -0.1723252
Stationary 1126.153 427 321 0.1550926 -0.1723252
Stationary 1126.184 427 321 0.1550926 -0.1723252
Stationary 1126.215 427 321 0.1550926 -0.1723252
Stationary 1126.246 427 321 0.1550926 -0.1723252
Stationary 1126.276 427 321 0.1550926 -0.1723252
Stationary 1126.307 427 321 0.1550926 -0.1723252
Stationary 1126.338 427 321 0.1550926 -0.1723252
Stationary 1126.369 427 321 0.1550926 -0.1723252
Ended 1126.399 427 321 0.1550926 -0.1723252
NextCandidatePanel 1126.461
Began 1127.536 435 297 0.1736111 -0.2340535
Stationary 1127.567 435 297 0.1736111 -0.2340535
Stationary 1127.597 435 297 0.1736111 -0.2340535
Stationary 1127.628 435 297 0.1736111 -0.2340535
Stationary 1127.659 435 297 0.1736111 -0.2340535
Stationary 1127.689 435 297 0.1736111 -0.2340535
Stationary 1127.72 435 297 0.1736111 -0.2340535
Stationary 1127.751 435 297 0.1736111 -0.2340535
Ended 1127.781 435 297 0.1736111 -0.2340535
NextCandidatePanel 1127.843
Began 1128.58 436 321 0.1759259 -0.1723252
Moved 1128.611 444.1068 290.4611 0.1946917 -0.2508717
Moved 1128.642 456.7795 255.0513 0.2240266 -0.3419464
Moved 1128.672 466.5237 229.6035 0.2465826 -0.4073984
Moved 1128.703 477.3178 204.3645 0.2715689 -0.4723135
Moved 1128.734 481.9819 193.0542 0.2823656 -0.5014039
Moved 1128.765 485.8575 186.285 0.2913367 -0.5188143
Moved 1128.795 488 183 0.2962963 -0.5272635
Moved 1128.826 489 180.7455 0.2986111 -0.5330621
Ended 1128.857 490 178.8774 0.300926 -0.5378667
Accept 1128.98 11 fell
Began 1129.287 444 229 0.1944444 -0.4089506
Moved 1129.318 455.7921 248.4229 0.2217409 -0.3589948
Moved 1129.348 486.2139 284.9353 0.2921619 -0.2650841
Moved 1129.379 520.5 326 0.3715278 -0.1594652
Moved 1129.41 537.7349 350.1024 0.4114234 -0.0974732
Moved 1129.44 547.4272 365.2816 0.4338593 -0.05843213
Moved 1129.471 551.2672 369.2672 0.4427482 -0.04818111
Stationary 1129.502 551 369 0.4421297 -0.04886839
Moved 1129.532 546.2186 337.3387 0.4310615 -0.1303016
Moved 1129.563 534.9957 302.8615 0.4050826 -0.2189778
Moved 1129.594 514.0683 236.1776 0.3566396 -0.3904898
Moved 1129.625 503.9074 200.5372 0.333119 -0.4821574
Moved 1129.655 499.1825 181.5475 0.3221817 -0.5309992
Moved 1129.686 495.7134 159.4205 0.3141513 -0.5879101
Moved 1129.717 494.1374 146.5497 0.3105032 -0.6210142
Moved 1129.747 494 134.2462 0.3101851 -0.6526589
Moved 1129.778 494 123.7274 0.3101851 -0.6797135
Ended 1129.809 494 111.3181 0.3101851 -0.7116302
Candidates 1129.901 13 in on inn upon un him gun ibm iv join john fun job
Began 1130.423 417 225 0.1319444 -0.4192387
Stationary 1130.454 417 225 0.1319444 -0.4192387
Stationary 1130.485 417 225 0.1319444 -0.4192387
Stationary 1130.516 417 225 0.1319444 -0.4192387
Stationary 1130.546 417 225 0.1319444 -0.4192387
Moved 1130.577 445.7636 225 0.1985268 -0.4192387
Moved 1130.608 473.4726 232 0.262668 -0.4012346
Moved 1130.638 493.0149 234 0.3079049 -0.3960905
Moved 1130.669 506.791 234 0.339794 -0.3960905
Moved 1130.7 517.2528 235 0.3640111 -0.3935186
Ended 1130.73 524 237 0.3796296 -0.3883744
Accept 1130.792 0 in
Began 1130.976 446 246 0.199074 -0.3652264
Stationary 1131.007 446 246 0.199074 -0.3652264
Stationary 1131.038 446 246 0.199074 -0.3652264
Moved 1131.068 425.4621 275.9413 0.1515327 -0.2882169
Moved 1131.099 415.3649 292.9527 0.1281594 -0.2444633
Moved 1131.13 407.946 306.1081 0.110986 -0.2106274
Moved 1131.161 403.597 313.8059 0.1009191 -0.1908285
Moved 1131.191 401.7232 318.5536 0.09658148 -0.1786174
Moved 1131.222 402 319 0.09722222 -0.1774692
Moved 1131.253 427.1836 311.098 0.1555176 -0.1977932
Moved 1131.283 465.0998 277.9001 0.2432866 -0.2831786
Moved 1131.314 475.8843 266.0273 0.2682506 -0.3137158
Moved 1131.345 493.9897 243.0123 0.3101613 -0.3729107
Moved 1131.376 504.6365 229.4847 0.3348066 -0.4077038
Moved 1131.406 510.7482 222.2518 0.3489542 -0.4263071
Moved 1131.437 512 218.5004 0.3518519 -0.4359559
Moved 1131.468 512 217 0.3518519 -0.4398148
Stationary 1131.498 512 217 0.3518519 -0.4398148
Moved 1131.529 486.5829 232.1337 0.2930158 -0.4008907
Moved 1131.56 457.6497 256.5593 0.2260411 -0.3380677
Moved 1131.591 430.537 282.463 0.16328 -0.2714429
Moved 1131.621 409.8594 301.998 0.1154154 -0.2211987
Moved 1131.652 390.6996 317.6379 0.07106373 -0.1809726
Moved 1131.683 375.8576 334.6779 0.03670752 -0.1371453
Moved 1131.714 364.7374 348.6834 0.01096626 -0.101123
Moved 1131.744 359.7203 358.839 -0.0006473562 -0.07500268
Moved 1131.775 355.1534 366.6931 -0.01121889 -0.05480174
Moved 1131.806 355 373.5 -0.01157408 -0.03729432
Ended 1131.836 355 373.5 -0.01157408 -0.03729432
Candidates 1131.959 13 the there threw else that entered higher these deemed differ her summer seemed
Began 1132.481 353 322 -0.01620372 -0.1697531
Stationary 1132.512 353 322 -0.01620372 -0.1697531
Moved 1132.543 379.9225 322 0.04611681 -0.1697531
Moved 1132.574 403.7555 322 0.1012858 -0.1697531
Moved 1132.604 423.2633 322 0.1464428 -0.1697531
Moved 1132.635 437.0738 322 0.1784116 -0.1697531
Ended 1132.666 450.3318 322 0.2091013 -0.1697531
Accept 1132.727 0 the
Began 1132.942 479 261 0.275463 -0.3266461
Stationary 1132.973 479 261 0.275463 -0.3266461
Moved 1133.004 454.2715 273.8643 0.2182211 -0.2935591
Moved 1133.034 433.3914 287.4348 0.1698874 -0.2586555
Moved 1133.065 399.3641 305.3179 0.0911207 -0.2126597
Moved 1133.096 389.9641 309.518 0.06936122 -0.201857
Moved 1133.126 372.7534 316.7488 0.02952168 -0.1832592
Moved 1133.157 358.4544 322.8485 -0.003577769 -0.1675708
Moved 1133.188 341.1288 329.5485 -0.04368345 -0.1503382
Moved 1133.219 330.0615 333.6462 -0.06930211 -0.1397991
Moved 1133.249 321.9638 336.5181 -0.08804668 -0.1324124
Moved 1133.28 316.8303 337 -0.09992986 -0.1311728
Moved 1133.311 308.1503 337 -0.1200225 -0.1311728
Moved 1133.342 293.9871 329.4807 -0.1528077 -0.1505127
Moved 1133.372 278 314.5 -0.1898148 -0.1890433
Moved 1133.403 269.4993 300.9985 -0.2094924 -0.2237693
Moved 1133.434 262.7657 291.6485 -0.2250794 -0.2478177
Moved 1133.464 260.0059 285.0118 -0.2314678 -0.2648874
Moved 1133.495 258.6346 280.2693 -0.234642 -0.2770852
Moved 1133.526 259 276.2609 -0.2337963 -0.2873949
Moved 1133.557 273.2331 274.7534 -0.2008493 -0.2912724
Moved 1133.587 299.1544 283.9235 -0.1408463 -0.2676864
Moved 1133.618 338.963 306.3136 -0.04869689 -0.2100988
Moved 1133.649 375.8664 330.2443 0.03672778 -0.1485488
Moved 1133.679 399.2351 349.8307 0.09082199 -0.09817209
Moved 1133.71 417.6225 363.7303 0.1333854 -0.06242195
Moved 1133.741 437.8179 378.212 0.1801341 -0.02517504
Moved 1133.772 447.3462 386.3462 0.2021903 -0.004253662
Moved 1133.802 452.5504 390.5505 0.2142372 0.006559748
Moved 1133.833 456.118 393.1179 0.2224953 0.01316329
Moved 1133.864 458 394.9953 0.2268519 0.01799199
Moved 1133.894 459 396.5 0.2291666 0.02186214
Moved 1133.925 460 398.5 0.2314815 0.02700609
Moved 1133.956 460 399 0.2314815 0.02829214
Moved 1133.987 447.2657 402.1469 0.202004 0.03638585
Moved 1134.017 429.8741 403 0.1617456 0.03858017
Moved 1134.048 411.3287 404 0.1188164 0.04115226
Moved 1134.079 390.6348 404 0.07091383 0.04115226
Moved 1134.109 376.6422 404 0.03852357 0.04115226
Moved 1134.14 368.7135 404 0.02017011 0.04115226
Moved 1134.171 362.614 404 0.006051064 0.04115226
Moved 1134.202 359.5 404 -0.001157423 0.04115226
Moved 1134.232 357.5616 404 -0.005644411 0.04115226
Moved 1134.263 356.6255 404 -0.007811388 0.04115226
Stationary 1134.294 356.6255 404 -0.007811388 0.04115226
Moved 1134.324 363.3146 404 0.007672707 0.04115226
Moved 1134.355 377.8848 404 0.0414 0.04115226
Moved 1134.386 389.7182 405.1437 0.06879221 0.04409374
Moved 1134.417 400.0517 406.0172 0.09271213 0.04634056
Moved 1134.447 408.7779 406 0.1129119 0.04629618
Moved 1134.478 415.5 406 0.1284723 0.04629618
Moved 1134.509 419.5992 406 0.1379611 0.04629618
Moved 1134.54 421.1789 406 0.1416178 0.04629618
Ended 1134.57 421.1789 406 0.1416178 0.04629618
Candidates 1134.693 13 water date greater gate fate faster art rate waste feature street day way
Began 1135.246 353 351 -0.01620372 -0.09516476
Stationary 1135.277 353 351 -0.01620372 -0.09516476
Moved 1135.307 371.9125 351 0.02757529 -0.09516476
Moved 1135.338 396.1309 351 0.08363634 -0.09516476
Moved 1135.369 412.6633 351 0.1219059 -0.09516476
Moved 1135.4 429.3708 351 0.1605807 -0.09516476
Ended 1135.43 435 351 0.1736111 -0.09516476
Accept 1135.492 0 water
Began 1135.768 319 324 -0.09490739 -0.164609
Moved 1135.799 331.3946 324 -0.06621629 -0.164609
Moved 1135.83 364.2428 324 0.009821257 -0.164609
Moved 1135.86 406.4986 335.3155 0.1076358 -0.1355056
Moved 1135.891 449.6854 338 0.2076051 -0.1286009
Moved 1135.922 490.6746 339 0.3024874 -0.1260288
Moved 1135.953 524.2598 339 0.380231 -0.1260288
Moved 1135.983 542.7606 331 0.4230569 -0.146605
Moved 1136.014 556.484 329 0.4548241 -0.151749
Moved 1136.045 563.9949 328.0026 0.4722104 -0.1543145
Moved 1136.075 568.6646 328 0.4830198 -0.1543211
Moved 1136.106 571.4365 326.5635 0.4894364 -0.1580157
Moved 1136.137 575.3087 327 0.4983998 -0.1568931
Moved 1136.168 578.5 327 0.505787 -0.1568931
Moved 1136.198 579.0472 327 0.5070539 -0.1568931
Moved 1136.229 579.5945 326 0.5083207 -0.1594652
Moved 1136.26 581.2347 326 0.5121174 -0.1594652
Stationary 1136.291 581 326 0.511574 -0.1594652
Moved 1136.321 582 326 0.513889 -0.1594652
