I can still feel your presence
Stationary 1138.761 315 265 -0.1041667 -0.3163581
Stationary 1138.791 315 265 -0.1041667 -0.3163581
Stationary 1138.822 315 265 -0.1041667 -0.3163581
Stationary 1138.853 315 265 -0.1041667 -0.3163581
Moved 1138.883 303.4864 265 -0.1308185 -0.3163581
Moved 1138.914 299.9821 272.1251 -0.1389303 -0.2980321
Moved 1138.945 295.1098 275.8903 -0.1502089 -0.2883481
Moved 1138.976 288.4772 280.5228 -0.165562 -0.2764331
Moved 1139.006 282 285 -0.1805555 -0.2649178
Moved 1139.037 273.2441 289.3779 -0.2008238 -0.2536577
Moved 1139.068 265.8197 293.0601 -0.2180099 -0.2441872
Moved 1139.099 258.1288 296.9356 -0.2358131 -0.2342192
Moved 1139.129 249.6856 301.6572 -0.2553573 -0.2220752
Moved 1139.16 238.7173 312.2827 -0.2807469 -0.1947463
Moved 1139.191 224.9768 331.6371 -0.3125537 -0.1449663
Moved 1139.221 212.7928 361.7596 -0.3407573 -0.06749086
Moved 1139.252 206.7308 394.519 -0.3547899 0.01676705
Moved 1139.283 205 417.0257 -0.3587963 0.07465445
Moved 1139.314 202.6201 429.5197 -0.3643054 0.1067893
Moved 1139.344 201.0595 433.8811 -0.3679179 0.1180069
Moved 1139.375 196.7813 437 -0.3778211 0.1260288
Moved 1139.406 195.3402 437 -0.381157 0.1260288
Moved 1139.437 193.5 437 -0.3854167 0.1260288
Stationary 1139.467 193.5 437 -0.3854167 0.1260288
Moved 1139.498 194 437 -0.3842593 0.1260288
Moved 1139.529 208.6814 437 -0.3502746 0.1260288
Moved 1139.56 225.5 437 -0.3113426 0.1260288
Moved 1139.59 251.9678 419.2129 -0.2500746 0.08027998
Moved 1139.621 285.8738 402.5631 -0.1715883 0.03745648
Moved 1139.652 318.3404 385.3597 -0.09643421 -0.006790907
Moved 1139.682 340.0428 373.3096 -0.04619728 -0.0377841
Moved 1139.713 369.011 355.9927 0.02085875 -0.08232352
Moved 1139.744 392.3632 344.4158 0.07491469 -0.1120993
Moved 1139.775 414.4805 335.8627 0.1261123 -0.134098
Moved 1139.805 428.552 331.362 0.1586851 -0.1456739
Moved 1139.836 438.5425 327.4858 0.1818113 -0.1556434
Moved 1139.867 444.3867 325.6133 0.1953395 -0.1604596
Moved 1139.898 448.8794 325 0.2057392 -0.1620371
Moved 1139.928 450.7948 323.2053 0.210173 -0.1666531
Moved 1139.959 452.3339 323 0.2137359 -0.1671811
Moved 1139.99 453.0513 321.9487 0.2153966 -0.1698852
Moved 1140.021 454.222 322 0.2181064 -0.1697531
Moved 1140.051 455.5 321 0.2210648 -0.1723252
Moved 1140.082 455.7966 320.2034 0.2217513 -0.174374
Moved 1140.113 456 320 0.2222222 -0.1748972
Moved 1140.143 457 319 0.2245371 -0.1774692
Ended 1140.174 460 319 0.2314815 -0.1774692
Candidates 1140.266 13 can cash call ball van cam basal ban catch farm dash fall screen
Began 1141.157 273 415 -0.2013889 0.06944436
Stationary 1141.188 273 415 -0.2013889 0.06944436
Stationary 1141.219 273 415 -0.2013889 0.06944436
Stationary 1141.25 273 415 -0.2013889 0.06944436
Stationary 1141.28 273 415 -0.2013889 0.06944436
Stationary 1141.311 273 415 -0.2013889 0.06944436
Stationary 1141.342 273 415 -0.2013889 0.06944436
Stationary 1141.372 273 415 -0.2013889 0.06944436
Stationary 1141.403 273 415 -0.2013889 0.06944436
Stationary 1141.434 273 415 -0.2013889 0.06944436
Stationary 1141.465 273 415 -0.2013889 0.06944436
Stationary 1141.495 273 415 -0.2013889 0.06944436
Stationary 1141.526 273 415 -0.2013889 0.06944436
Stationary 1141.557 273 415 -0.2013889 0.06944436
Stationary 1141.588 273 415 -0.2013889 0.06944436
Stationary 1141.618 273 415 -0.2013889 0.06944436
Stationary 1141.649 273 415 -0.2013889 0.06944436
Moved 1141.68 273 428.3718 -0.2013889 0.1038369
Moved 1141.71 293.6165 451.7379 -0.1536654 0.1639348
Moved 1141.741 326.4809 489.1771 -0.07759059 0.260229
Moved 1141.772 346.4043 513.6384 -0.03147145 0.3231439
Moved 1141.803 361.504 530.6048 0.003481508 0.3667817
Moved 1141.833 370.225 542.4501 0.02366911 0.397248
Moved 1141.864 375.4831 549.9661 0.03584047 0.4165795
Moved 1141.895 377 554.3372 0.03935188 0.4278218
Moved 1141.926 378 556.9402 0.04166663 0.4345168
Moved 1141.956 378 558.3565 0.04166663 0.4381596
Moved 1141.987 378 559.6648 0.04166663 0.4415246
Moved 1142.018 378 560.5 0.04166663 0.4436727
Moved 1142.048 379.0796 561.0796 0.04416575 0.4451635
Moved 1142.079 386.8565 561 0.06216774 0.4449587
Moved 1142.11 407.4128 561 0.1097519 0.4449587
Moved 1142.141 428 561 0.1574074 0.4449587
Moved 1142.171 441.9486 561 0.189696 0.4449587
Moved 1142.202 453.2337 561 0.2158188 0.4449587
Moved 1142.233 461.8326 561 0.2357236 0.4449587
Moved 1142.264 466.9844 561 0.247649 0.4449587
Moved 1142.294 471.7249 561 0.2586226 0.4449587
Moved 1142.325 476.4752 552.3369 0.2696185 0.422677
Moved 1142.356 482.2147 549.7853 0.2829044 0.4161143
Moved 1142.386 488.2562 547.3719 0.2968893 0.4099071
Moved 1142.417 494 544.5 0.3101851 0.4025204
Moved 1142.448 499.75 540.625 0.3234954 0.3925539
Moved 1142.479 501.9553 539 0.3286002 0.3883744
Moved 1142.509 504 536.1835 0.3333333 0.3811302
Moved 1142.54 506.6982 531.6036 0.3395791 0.3693508
Moved 1142.571 509.5724 524.7105 0.3462324 0.3516216
Moved 1142.602 513.1071 513.4643 0.3544146 0.3226961
Moved 1142.632 519.9557 497.1329 0.3702678 0.2806914
Moved 1142.663 526.5532 479.8936 0.3855398 0.2363517
Moved 1142.694 532 465.5 0.3981481 0.1993312
Moved 1142.724 538.4591 452.0818 0.4130998 0.1648195
Moved 1142.755 544.2191 439.5619 0.426433 0.132618
Moved 1142.786 549.9662 429.0675 0.4397366 0.1056262
Moved 1142.817 553.0566 420.8867 0.4468904 0.08458514
Moved 1142.847 556.4061 411.7817 0.4546438 0.06116682
Moved 1142.878 560.2706 404.1881 0.4635894 0.04163601
Moved 1142.909 563.142 397.7159 0.4702361 0.02498952
Moved 1142.94 565.6661 390.6679 0.4760789 0.006861863
Moved 1142.97 568.5415 384.917 0.4827349 -0.007929586
Moved 1143.001 570.4114 380.1771 0.4870636 -0.02012064
Moved 1143.032 571.9865 377.0135 0.4907093 -0.02825741
Moved 1143.063 573 375 0.4930556 -0.03343629
Moved 1143.093 578.689 374 0.5062246 -0.03600823
Ended 1143.124 582.5 374 0.5150463 -0.03600823
Accept 1143.185 0 can
Candidates 1143.185 13 still roll tool stroll toll wool full took fill grill soil will doll
Began 1144.353 387 407 0.06250004 0.04886827
Stationary 1144.384 387 407 0.06250004 0.04886827
Stationary 1144.415 387 407 0.06250004 0.04886827
Stationary 1144.445 387 407 0.06250004 0.04886827
Stationary 1144.476 387 407 0.06250004 0.04886827
Moved 1144.507 375.6521 407 0.03623168 0.04886827
Moved 1144.537 370.571 407 0.02446989 0.04886827
Moved 1144.568 365.8338 407 0.01350413 0.04886827
Moved 1144.599 360.2336 417.1776 0.0005408128 0.07504526
Moved 1144.63 352.1315 424.8685 -0.01821419 0.09482646
Moved 1144.66 339.6419 437.037 -0.04712512 0.1261241
Moved 1144.691 326.5335 450.4665 -0.0774688 0.1606648
Moved 1144.722 311.2063 466.5525 -0.1129485 0.2020383
Moved 1144.753 299.0956 483.174 -0.1409824 0.2447888
Moved 1144.783 289.4932 497.5113 -0.1632101 0.2816648
Moved 1144.814 283.9585 509.1039 -0.176022 0.3114811
Moved 1144.845 276.2211 522.4473 -0.1939327 0.3458006
Moved 1144.875 269.4587 534.8531 -0.2095863 0.3777086
Moved 1144.906 264 546 -0.2222222 0.4063785
Moved 1144.937 259.7757 554.6728 -0.2320006 0.428685
Moved 1144.968 254.9175 561.165 -0.2432465 0.445383
Moved 1144.998 249.0994 565.9006 -0.2567144 0.4575633
Moved 1145.029 241.9272 567.3576 -0.2733167 0.4613106
Moved 1145.06 228.4143 567 -0.3045965 0.4603909
Moved 1145.091 225.5499 567 -0.3112271 0.4603909
Moved 1145.121 221.9003 567 -0.3196754 0.4603909
Moved 1145.152 220.8807 567 -0.3220354 0.4603909
Stationary 1145.183 221 567 -0.3217593 0.4603909
Stationary 1145.214 221 567 -0.3217593 0.4603909
Moved 1145.244 228.3255 567 -0.3048021 0.4603909
Moved 1145.275 251.8464 554.1965 -0.2503555 0.42746
Moved 1145.306 282.9903 536.5516 -0.1782632 0.3820772
Moved 1145.336 315 512 -0.1041667 0.31893
Moved 1145.367 349.2771 485.7748 -0.02482151 0.2514784
Moved 1145.398 374.2372 468.4359 0.0329564 0.2068824
Moved 1145.429 395.5579 454.7211 0.08230984 0.1716076
Moved 1145.459 417 445.5 0.1319444 0.1478908
Moved 1145.49 434.2063 438.5979 0.1717737 0.1301386
Moved 1145.521 448.3637 434.9272 0.2045457 0.1206976
Moved 1145.552 458.8234 432.0589 0.2287579 0.1133201
Moved 1145.582 469.0807 431 0.2525017 0.1105966
Moved 1145.613 481.4174 428.6456 0.2810588 0.1045411
Moved 1145.644 488.4432 428 0.2973222 0.1028806
Moved 1145.674 496.2809 425.9064 0.3154649 0.09749573
Moved 1145.705 503.4096 423.7952 0.3319665 0.09206587
Moved 1145.736 513.4113 420.5296 0.3551186 0.08366659
Moved 1145.767 523.377 417.6558 0.3781875 0.07627499
Moved 1145.797 529.7567 416.0811 0.3929552 0.07222505
Moved 1145.828 537.3036 414.2321 0.410425 0.06746931
Moved 1145.859 544.9207 412.3598 0.4280571 0.06265373
Moved 1145.89 550.5099 411 0.4409951 0.05915629
Moved 1145.92 558.1348 411 0.4586454 0.05915629
Ended 1145.951 575 411 0.4976852 0.05915629
Accept 1146.043 0 still
Candidates 1146.043 13 feel hell gel greek help fell steel geek hello tell sell del tel
Began 1146.842 362 521 0.004629592 0.3420781
Stationary 1146.873 362 521 0.004629592 0.3420781
Stationary 1146.904 362 521 0.004629592 0.3420781
Stationary 1146.934 362 521 0.004629592 0.3420781
Stationary 1146.965 362 521 0.004629592 0.3420781
Stationary 1146.996 362 521 0.004629592 0.3420781
Moved 1147.026 373.9618 521 0.03231903 0.3420781
Moved 1147.057 382.5249 533.1437 0.05214095 0.3733119
Moved 1147.088 392.1624 540.7749 0.07444997 0.3929395
Moved 1147.119 399.5273 547.5273 0.0914983 0.4103067
Moved 1147.149 406.2473 554.371 0.107054 0.4279089
Moved 1147.18 412.8716 559.2477 0.1223881 0.4404519
Moved 1147.211 418.0005 564.0005 0.1342603 0.452676
Moved 1147.241 422.7346 567.3673 0.1452189 0.4613356
Moved 1147.272 424.9358 568.9358 0.1503144 0.4653697
Moved 1147.303 430.5653 570.7827 0.1633456 0.47012
Moved 1147.334 442.2704 572.6541 0.1904408 0.4749333
Moved 1147.364 461.6936 575.5215 0.2354019 0.4823084
Moved 1147.395 491.6365 580.1193 0.3047142 0.494134
Moved 1147.426 593.6063 608.974 0.5407554 0.5683487
Moved 1147.457 621.1891 617.7972 0.6046044 0.5910422
Moved 1147.487 629.5 620.5 0.6238425 0.5979937
Moved 1147.518 630.5 620 0.6261574 0.5967077
Moved 1147.549 631 620 0.6273149 0.5967077
Stationary 1147.579 631 620 0.6273149 0.5967077
Moved 1147.61 622.9456 620 0.6086703 0.5967077
Moved 1147.641 614.881 610.627 0.5900024 0.5726002
Moved 1147.672 606.2445 604.4963 0.5700105 0.5568321
Moved 1147.702 598.7604 598.7604 0.5526862 0.5420793
Moved 1147.733 593.7638 595.3819 0.5411199 0.5333896
Moved 1147.764 586.5226 590.015 0.5243579 0.5195859
Moved 1147.795 580.2897 584.2897 0.5099297 0.5048602
Moved 1147.825 570.2916 579.1458 0.4867862 0.4916301
Moved 1147.856 546.584 568.8613 0.4319074 0.4651782
Expand 1147.856
Moved 1147.887 512.1178 556.3726 0.3521246 0.433057
Moved 1147.917 481.2439 546.9431 0.2806572 0.4088043
Moved 1147.948 455.4563 540.8517 0.2209636 0.3931369
Moved 1147.979 433.6132 537.0767 0.1704008 0.3834275
Moved 1148.01 413.469 535 0.1237709 0.3780863
Moved 1148.04 396.5 534 0.08449078 0.3755144
Moved 1148.071 384.0369 533 0.05564094 0.3729423
Moved 1148.102 372.5521 533 0.02905577 0.3729423
Moved 1148.133 363.0503 533 0.007060866 0.3729423
Moved 1148.163 349.167 533 -0.02507642 0.3729423
Moved 1148.194 344.8057 533 -0.03517196 0.3729423
Moved 1148.225 336.2101 541.2633 -0.05506913 0.3941956
Moved 1148.255 328.7139 544.1431 -0.07242148 0.4016024
Moved 1148.286 321.0679 546.644 -0.09012052 0.408035
Moved 1148.317 312.9641 548.518 -0.1088795 0.4128549
Moved 1148.348 304.8399 550.3867 -0.1276854 0.4176613
Moved 1148.378 299.09 551.955 -0.1409953 0.4216947
Moved 1148.409 292.3789 552 -0.1565302 0.4218106
Moved 1148.44 285.6321 552 -0.1721478 0.4218106
Moved 1148.471 280.8843 552 -0.1831381 0.4218106
Moved 1148.501 276.9254 552 -0.1923024 0.4218106
Moved 1148.532 273.0541 552 -0.2012636 0.4218106
Moved 1148.563 271.1832 552 -0.2055945 0.4218106
Moved 1148.594 270 552 -0.2083333 0.4218106
Moved 1148.624 268 552 -0.212963 0.4218106
Moved 1148.655 263.8716 539.6149 -0.2225193 0.389956
Moved 1148.686 253.9642 514.9016 -0.2454532 0.3263928
Moved 1148.716 241.2926 472.0045 -0.2747857 0.2160608
Moved 1148.747 235.5935 434.9354 -0.2879779 0.1207185
Moved 1148.778 233 410.9877 -0.2939815 0.05912482
Moved 1148.809 230.8351 393.1755 -0.2989928 0.01331129
Moved 1148.839 231 382.3362 -0.2986111 -0.01456735
Moved 1148.87 231 373.3761 -0.2986111 -0.03761299
Moved 1148.901 231 368.5875 -0.2986111 -0.04992944
Moved 1148.932 231 365.0388 -0.2986111 -0.05905669
Moved 1148.962 231 362.1736 -0.2986111 -0.06642604
Moved 1148.993 231 360.7453 -0.2986111 -0.07009953
Moved 1149.024 231 358.8688 -0.2986111 -0.07492599
Moved 1149.054 239.0355 356.9645 -0.2800104 -0.07982387
Stationary 1149.085 239.0355 356.9645 -0.2800104 -0.07982387
Moved 1149.116 241 355.1808 -0.275463 -0.08441163
Moved 1149.147 241 353.6535 -0.275463 -0.08833991
Moved 1149.177 241 352.7278 -0.275463 -0.09072064
Moved 1149.208 241 351.6266 -0.275463 -0.0935531
Moved 1149.239 241 348.9941 -0.275463 -0.1003239
Moved 1149.27 241 347.4542 -0.275463 -0.1042845
Moved 1149.3 241 344.5871 -0.275463 -0.1116588
Moved 1149.331 241 337.1399 -0.275463 -0.1308131
Moved 1149.362 232.8398 328.3593 -0.2943523 -0.1533971
Moved 1149.392 227.3378 311.6891 -0.3070884 -0.196273
Moved 1149.423 223.4686 297.8746 -0.3160448 -0.2318041
Moved 1149.454 220.584 286.3361 -0.3227221 -0.2614812
Moved 1149.485 215 261.5 -0.3356481 -0.3253601
Ended 1149.515 215 261.5 -0.3356481 -0.3253601
Cancel 1149.577
Began 1150.099 361 511 0.002314846 0.3163579
Stationary 1150.13 361 511 0.002314846 0.3163579
Stationary 1150.161 361 511 0.002314846 0.3163579
Stationary 1150.191 361 511 0.002314846 0.3163579
Stationary 1150.222 361 511 0.002314846 0.3163579
Moved 1150.253 377.9286 511 0.04150132 0.3163579
Moved 1150.284 387.0345 514.5603 0.06257971 0.3255151
Moved 1150.314 395.2433 522.1622 0.08158157 0.3450672
Moved 1150.345 400.8939 527.8939 0.09466182 0.3598093
Moved 1150.376 406.6465 534.6465 0.107978 0.3771771
Moved 1150.406 414.5 545 0.1261574 0.4038065
Moved 1150.437 420.4551 557.1378 0.1399425 0.4350252
Moved 1150.468 424.1838 565.2756 0.1485735 0.4559558
Moved 1150.499 426.9589 571.9178 0.1549974 0.4730395
Moved 1150.529 428 574.3405 0.1574074 0.4792708
Moved 1150.56 430.3358 577.3358 0.1628145 0.4869747
Moved 1150.591 431.2016 578 0.1648186 0.488683
Moved 1150.622 433.0766 578 0.1691589 0.488683
Moved 1150.652 435.6175 578 0.1750405 0.488683
Moved 1150.683 440.9608 578 0.1874093 0.488683
Moved 1150.714 450.0714 578 0.2084985 0.488683
Moved 1150.745 460.5307 567.1877 0.2327099 0.4608737
Moved 1150.775 472.7657 562.4937 0.2610318 0.4488006
Moved 1150.806 483.8745 557.7504 0.2867464 0.4366006
Moved 1150.837 492.5 554.5 0.306713 0.4282407
Moved 1150.867 497.126 553 0.3174213 0.4243826
Moved 1150.898 499.936 551 0.323926 0.4192385
Moved 1150.929 502.8099 549 0.3305786 0.4140946
Moved 1150.96 503 548 0.3310186 0.4115225
Moved 1150.99 504 544.7857 0.3333333 0.4032553
Moved 1151.021 504 542.2521 0.3333333 0.3967388
Moved 1151.052 504 540.0428 0.3333333 0.3910566
Moved 1151.083 493.2796 536.66 0.3085175 0.3823558
Moved 1151.113 483.6713 531.3356 0.2862761 0.3686616
Moved 1151.144 472.177 527.7943 0.2596689 0.3595531
Moved 1151.175 457.5552 527 0.2258222 0.3575102
Moved 1151.205 439.5499 527 0.1841432 0.3575102
Moved 1151.236 420.4523 527 0.1399359 0.3575102
Moved 1151.267 400.334 527 0.09336562 0.3575102
Moved 1151.298 384.5426 527 0.05681157 0.3575102
Moved 1151.328 367.6142 527 0.01762549 0.3575102
Moved 1151.359 352.7846 527 -0.01670231 0.3575102
Moved 1151.39 337.4164 527 -0.05227695 0.3575102
Moved 1151.421 324.5393 527 -0.08208489 0.3575102
Moved 1151.451 310.1968 526 -0.1152852 0.3549381
Moved 1151.482 300.4933 526 -0.1377469 0.3549381
Moved 1151.513 292.5 526 -0.15625 0.3549381
Moved 1151.543 286.5165 526 -0.1701006 0.3549381
Moved 1151.574 280.8794 526 -0.1831496 0.3549381
Moved 1151.605 275.0163 526 -0.1967216 0.3549381
Moved 1151.636 271.5 526 -0.2048611 0.3549381
Moved 1151.666 270.8154 526 -0.2064458 0.3549381
Moved 1151.697 268.8796 526 -0.2109268 0.3549381
Stationary 1151.728 269 526 -0.2106481 0.3549381
Ended 1151.759 269 526 -0.2106481 0.3549381
Accept 1151.881 0 feel
Candidates 1151.881 13 your type tour it route tie row for upper error rope report our
Began 1152.988 468 440 0.25 0.1337448
Stationary 1153.018 468 440 0.25 0.1337448
Stationary 1153.049 468 440 0.25 0.1337448
Stationary 1153.08 468 440 0.25 0.1337448
Stationary 1153.111 468 440 0.25 0.1337448
Stationary 1153.141 468 440 0.25 0.1337448
Stationary 1153.172 468 440 0.25 0.1337448
Stationary 1153.203 468 440 0.25 0.1337448
Moved 1153.234 455.9656 431 0.2221426 0.1105966
Moved 1153.264 449.3307 429.1102 0.2067839 0.1057361
Moved 1153.295 440.7181 428.2394 0.1868474 0.1034962
Moved 1153.326 434.3317 428 0.1720641 0.1028806
Moved 1153.356 428.647 428 0.158905 0.1028806
Moved 1153.387 424.9542 428 0.1503569 0.1028806
Moved 1153.418 422.084 428 0.143713 0.1028806
Moved 1153.449 419.5775 428 0.1379108 0.1028806
Moved 1153.479 417.5 428 0.1331019 0.1028806
Moved 1153.51 414.8302 428 0.1269217 0.1028806
Moved 1153.541 413.2146 428 0.1231819 0.1028806
Moved 1153.572 410.4184 428 0.1167093 0.1028806
Moved 1153.602 407.546 428 0.1100603 0.1028806
Moved 1153.633 403.3449 428 0.1003354 0.1028806
Moved 1153.664 396.6359 433.8873 0.08480529 0.1180227
Moved 1153.694 387.8589 439.4274 0.06448825 0.132272
Moved 1153.725 377.6549 447.3451 0.04086782 0.1526365
Moved 1153.756 366.1842 461.2697 0.01431535 0.1884509
Moved 1153.787 356.9062 476.1641 -0.007161548 0.2267595
Moved 1153.817 344.4825 492.421 -0.03592004 0.2685724
Moved 1153.848 332.9162 503.0838 -0.062694 0.2959973
Moved 1153.879 321.8453 511.9238 -0.08832107 0.3187339
Moved 1153.91 309.2638 520.5522 -0.117445 0.3409263
Moved 1153.94 296.7793 526.0552 -0.1463442 0.3550801
Moved 1153.971 285.2724 530.9319 -0.1729806 0.3676231
Moved 1154.002 274.2784 534.4304 -0.1984297 0.3766214
Moved 1154.032 264.0724 535 -0.2220547 0.3780863
Moved 1154.063 255.6382 536 -0.2415782 0.3806583
Moved 1154.094 247.6229 537 -0.2601323 0.3832304
Moved 1154.125 240.7978 537 -0.2759311 0.3832304
Moved 1154.155 234.0508 538 -0.2915492 0.3858024
Moved 1154.186 228.3081 538 -0.3048424 0.3858024
Moved 1154.217 223.2837 538 -0.3164729 0.3858024
Moved 1154.248 218.5366 538 -0.3274616 0.3858024
Moved 1154.278 213.3999 538 -0.339352 0.3858024
Moved 1154.309 209.5185 531 -0.3483369 0.3677982
Moved 1154.34 207.5 529.5 -0.3530093 0.3639403
Moved 1154.37 206.0899 529 -0.3562734 0.3626543
Moved 1154.401 206 527.6533 -0.3564815 0.3591906
Moved 1154.432 204.7543 527 -0.3593649 0.3575102
Moved 1154.463 205 521.5979 -0.3587963 0.3436159
Moved 1154.493 203.9282 509.6411 -0.3612773 0.3128629
Moved 1154.524 200.0567 479.5103 -0.3702392 0.2353659
Moved 1154.555 195.0812 446.4871 -0.3817565 0.1504298
Moved 1154.586 193.6886 414.8862 -0.3849801 0.06915159
Moved 1154.616 191.8158 396.0788 -0.3893154 0.02077876
Moved 1154.647 192 381.9974 -0.3888888 -0.01543885
Moved 1154.678 192 371.2006 -0.3888888 -0.04320851
Moved 1154.708 192 364.0521 -0.3888888 -0.0615944
Moved 1154.739 192 358.5 -0.3888888 -0.07587456
Moved 1154.77 192 357.1532 -0.3888888 -0.07933848
Moved 1154.801 192 355.2811 -0.3888888 -0.08415347
Stationary 1154.831 192 355 -0.3888888 -0.08487654
Stationary 1154.862 192 355 -0.3888888 -0.08487654
Stationary 1154.893 192 355 -0.3888888 -0.08487654
Stationary 1154.923 192 355 -0.3888888 -0.08487654
Moved 1154.954 202.5492 367.0983 -0.3644695 -0.05375952
Moved 1154.985 210.6981 384.6288 -0.3456064 -0.008670861
Moved 1155.016 229.1254 426.1885 -0.3029506 0.09822127
Moved 1155.046 240.2195 459.7134 -0.2772696 0.1844481
Moved 1155.077 249.8576 490.359 -0.2549594 0.263269
Moved 1155.108 257.299 518.1962 -0.2377337 0.3348667
Moved 1155.139 260.3057 529.9171 -0.2307738 0.3650129
Moved 1155.169 262 535.3505 -0.2268519 0.3789879
Moved 1155.2 262 537.7893 -0.2268519 0.3852605
Moved 1155.231 262 539.1543 -0.2268519 0.3887712
Moved 1155.261 262 540 -0.2268519 0.3909464
Stationary 1155.292 262 540 -0.2268519 0.3909464
Stationary 1155.323 262 540 -0.2268519 0.3909464
Moved 1155.354 278.6862 517.5765 -0.1882264 0.3332729
Moved 1155.384 294.6993 499.0676 -0.151159 0.2856676
Moved 1155.415 312.9764 473.5353 -0.1088509 0.2199982
Moved 1155.446 330.3767 442.3094 -0.06857251 0.1396848
Moved 1155.477 344.7166 413.5668 -0.03537819 0.06575808
Moved 1155.507 355.2132 390.5737 -0.01108065 0.006619402
Moved 1155.538 364.0193 374.2163 0.009303789 -0.03545196
Moved 1155.569 376.6268 352.7464 0.03848801 -0.09067292
Moved 1155.599 387.3543 332.2914 0.0633202 -0.1432836
Moved 1155.63 398.8445 314.2332 0.08991787 -0.1897296
Moved 1155.661 406.3819 300.6968 0.1073656 -0.2245453
Moved 1155.692 416.0021 286.6639 0.1296344 -0.2606381
Moved 1155.722 422.6187 276.3813 0.1449506 -0.2870851
Moved 1155.753 428.6233 265.7535 0.1588501 -0.3144201
Moved 1155.784 435.2448 255.1328 0.1741777 -0.3417366
Moved 1155.815 439.4981 246.5056 0.1840234 -0.3639259
Moved 1155.845 443.3653 241.2694 0.1929752 -0.3773935
Moved 1155.876 444.8749 238.1251 0.1964697 -0.3854807
Moved 1155.907 446 235.2531 0.199074 -0.3928677
Moved 1155.938 446 233.3868 0.199074 -0.3976676
Moved 1155.968 446 233 0.199074 -0.3986626
Moved 1155.999 446 230.9526 0.199074 -0.4039284
Moved 1156.03 446 230.0785 0.199074 -0.4061767
Moved 1156.06 436.6223 230 0.1773664 -0.4063786
Moved 1156.091 422.2574 230 0.1441145 -0.4063786
Moved 1156.122 396.383 241.8085 0.08421997 -0.3760071
Moved 1156.153 371.1818 255.5206 0.02588381 -0.3407392
Moved 1156.183 341.3789 279.6685 -0.04310439 -0.2786306
Moved 1156.214 318.3599 297.73 -0.09638906 -0.232176
Moved 1156.245 298.0592 314.9408 -0.1433814 -0.1879095
Moved 1156.276 280.7803 332.2197 -0.1833789 -0.143468
Moved 1156.306 266.9727 346.0273 -0.215341 -0.1079545
Moved 1156.337 251.9312 360.0688 -0.2501594 -0.07183946
Moved 1156.368 238.5451 370.9639 -0.2811456 -0.04381705
Moved 1156.398 226.5418 381.4582 -0.308931 -0.01682564
Moved 1156.429 218.3465 389.6536 -0.3279018 0.004252877
Moved 1156.46 212.509 396.491 -0.3414143 0.02183887
Moved 1156.491 208.3818 402.2364 -0.350968 0.03661619
Moved 1156.521 204.5076 407.9847 -0.3599361 0.051401
Moved 1156.552 202.9394 414.1819 -0.3635663 0.0673402
Moved 1156.583 203 422.7336 -0.3634259 0.08933546
