this is too much to handle
Candidates 906.7585 13 this thus whoa did ross ellis wood rod rigid third todd epa elisa
Began 907.3116 213 453 -0.3402778 0.167181
Stationary 907.3423 213 453 -0.3402778 0.167181
Moved 907.373 226.1358 453 -0.3098708 0.167181
Moved 907.4038 253.2711 453 -0.2470575 0.167181
Moved 907.4345 282.3992 453 -0.1796314 0.167181
Moved 907.4653 305.5685 453 -0.125999 0.167181
Moved 907.496 322.647 453 -0.08646528 0.167181
Moved 907.5267 338.0026 453 -0.05091985 0.167181
Moved 907.5574 346.6214 453 -0.03096898 0.167181
Moved 907.5882 353.5537 446 -0.01492187 0.1491768
Ended 907.6189 356 446 -0.009259283 0.1491768
Accept 907.6803 0 this
Began 908.2335 453 568 0.2152778 0.4629629
Stationary 908.2642 453 568 0.2152778 0.4629629
Stationary 908.2949 453 568 0.2152778 0.4629629
Stationary 908.3256 453 568 0.2152778 0.4629629
Moved 908.3563 427.1576 552.0788 0.1554575 0.4220132
Moved 908.3871 402.5877 540.7938 0.0985826 0.3929882
Moved 908.4178 373.9533 524.6066 0.03229926 0.3513544
Moved 908.4485 347.5 510 -0.02893518 0.3137859
Moved 908.4792 320.8669 492.9113 -0.09058584 0.2698334
Moved 908.51 304.8102 482.2861 -0.1277542 0.2425054
Moved 908.5407 287.4103 470.6462 -0.1680317 0.2125673
Moved 908.5715 277.4119 462.059 -0.1911761 0.1904807
Moved 908.6022 266.4362 452.9575 -0.216583 0.1670716
Moved 908.6329 257.836 444.836 -0.2364907 0.1461831
Moved 908.6636 249.1949 437.1949 -0.2564933 0.12653
Moved 908.6943 241.7209 431.4807 -0.2737941 0.1118328
Moved 908.7251 232.0796 424.7197 -0.2961121 0.09444369
Moved 908.7559 223.5 416.5 -0.3159722 0.07330243
Ended 908.7865 219 413 -0.3263889 0.06430033
Candidates 908.9709 13 is irs ita its ira ours usa orders order press yes pets others
Began 909.4318 201 437 -0.3680556 0.1260288
Stationary 909.4626 201 437 -0.3680556 0.1260288
Stationary 909.4933 201 437 -0.3680556 0.1260288
Moved 909.524 240.3145 437 -0.2770499 0.1260288
Moved 909.5548 275.7072 437 -0.1951223 0.1260288
Moved 909.5855 312.251 429.4166 -0.1105301 0.106524
Moved 909.6162 333.1527 427.5496 -0.06214648 0.1017222
Moved 909.647 343.9742 428 -0.03709689 0.1028806
Moved 909.6777 350.7929 428 -0.02131264 0.1028806
Moved 909.7084 355.5194 428 -0.01037165 0.1028806
Ended 909.7391 357 428 -0.006944438 0.1028806
Accept 909.8313 0 is
Began 910.0771 204 546 -0.3611111 0.4063785
Stationary 910.1078 204 546 -0.3611111 0.4063785
Stationary 910.1386 204 546 -0.3611111 0.4063785
Moved 910.1693 237.0411 551.6288 -0.2846271 0.4208559
Moved 910.2 271.1369 553 -0.2057016 0.4243826
Moved 910.2308 303.818 553 -0.1300509 0.4243826
Moved 910.2615 332.9032 553 -0.06272401 0.4243826
Moved 910.2915 354.945 544.2936 -0.01170144 0.4019896
Moved 910.3229 376.3097 540.5272 0.03775388 0.3923023
Moved 910.3537 393.7404 539 0.07810275 0.3883744
Moved 910.3844 409.0685 537 0.1135844 0.3832304
Moved 910.4152 420.8242 534.2352 0.1407969 0.3761191
Moved 910.4459 431.9243 532.3586 0.1664914 0.3712926
Moved 910.4766 442.5351 531 0.1910535 0.3677982
Moved 910.5074 453.5367 530 0.2165201 0.3652262
Moved 910.538 467.3718 528.1047 0.2485458 0.3603514
Moved 910.5688 481.8747 526.225 0.2821173 0.355517
Moved 910.5995 492.9411 525 0.3077341 0.3523662
Moved 910.6302 500.3377 524 0.3248558 0.3497942
Moved 910.6609 506.0922 523 0.3381764 0.3472221
Moved 910.6917 509.9666 522.0334 0.3471448 0.3447362
Moved 910.7225 512.7994 522 0.3537023 0.3446501
Moved 910.7532 515.3723 520.6277 0.3596581 0.3411205
Moved 910.7839 517.1228 521 0.3637102 0.3420781
Ended 910.8146 517.1228 521 0.3637102 0.3420781
Candidates 910.9067 13 wto wp woo rep wo ep trip to rio trio eu wi ri
Began 912.6583 377 450 0.03935188 0.1594649
Stationary 912.689 377 450 0.03935188 0.1594649
Ended 912.7197 377 450 0.03935188 0.1594649
NextCandidatePanel 912.812
Began 913.8567 362 452 0.004629592 0.164609
Ended 913.8875 362 452 0.004629592 0.164609
NextCandidatePanel 913.9489
Began 914.7478 365 439 0.01157403 0.1311728
Stationary 914.7785 365 439 0.01157403 0.1311728
Stationary 914.8093 365 439 0.01157403 0.1311728
Moved 914.84 345.3311 439 -0.03395587 0.1311728
Moved 914.8707 322.4867 439 -0.08683642 0.1311728
Moved 914.9014 293.2291 448.0856 -0.1545623 0.1545411
Moved 914.9322 270.3706 448 -0.2074755 0.1543209
Moved 914.9629 253.9404 448 -0.2455084 0.1543209
Ended 914.9937 253 448 -0.2476852 0.1543209
Cancel 915.0551
Began 915.7004 322 528 -0.08796295 0.3600822
Stationary 915.7311 322 528 -0.08796295 0.3600822
Moved 915.7618 337.3068 528 -0.05253052 0.3600822
Moved 915.7926 355.3942 528 -0.01066153 0.3600822
Moved 915.8233 371.2246 520.355 0.02598296 0.3404192
Moved 915.854 387.6488 516.4788 0.06400178 0.3304494
Moved 915.8848 402.95 513.61 0.09942114 0.3230709
Moved 915.9155 415.7914 510.0417 0.1291468 0.3138933
Moved 915.9462 427.3257 508.1686 0.1558467 0.3090755
Moved 915.977 436.1105 506.2965 0.1761818 0.3042605
Moved 916.0077 442.55 504.8167 0.1910879 0.3004543
Moved 916.0384 455.1261 503 0.2201992 0.2957818
Moved 916.0691 461.839 501.5805 0.2357384 0.2921308
Moved 916.0999 465.5795 502 0.244397 0.2932098
Moved 916.1306 470.7267 501 0.2563119 0.2906378
Moved 916.1613 478.7071 500 0.274785 0.2880658
Moved 916.192 485.216 498.892 0.2898519 0.285216
Moved 916.2227 492.2395 499 0.3061099 0.2854938
Moved 916.2535 500.6175 498.4608 0.3255033 0.2841069
Moved 916.2842 508.2426 498 0.3431542 0.2829217
Moved 916.3149 512.2858 498 0.3525134 0.2829217
Moved 916.3456 514.7988 498 0.3583306 0.2829217
Moved 916.3764 517.6741 498 0.3649864 0.2829217
Moved 916.4072 519.5463 497.4537 0.36932 0.2815167
Ended 916.4378 520.5 496.5 0.3715278 0.2790637
Candidates 916.53 13 to too tip trip rio top rip tp rp yo trio ep tripp
Began 917.8821 325 430 -0.08101851 0.1080246
Stationary 917.9128 325 430 -0.08101851 0.1080246
Stationary 917.9435 325 430 -0.08101851 0.1080246
Moved 917.9742 352.5346 464.4183 -0.01728103 0.1965489
Moved 918.005 369.83 485.8018 0.02275477 0.2515477
Moved 918.0357 382.4169 502.2711 0.05189091 0.2939071
Moved 918.0665 391.1682 512.1682 0.07214864 0.3193626
Moved 918.0972 396.331 518.4965 0.08409957 0.3356391
Moved 918.1279 400.0884 522.0884 0.09279728 0.3448776
Moved 918.1586 401.969 524 0.0971504 0.3497942
Moved 918.1894 403 525.84 0.09953707 0.3545267
Ended 918.2201 403 526 0.09953707 0.3549381
Accept 918.2816 1 too
Began 919.3878 449 267 0.2060185 -0.311214
Stationary 919.4185 449 267 0.2060185 -0.311214
Moved 919.4492 449 299.9073 0.2060185 -0.2265758
Moved 919.4792 438.2345 353.2023 0.1810984 -0.08950033
Moved 919.5107 433 405.9313 0.1689814 0.04611957
Moved 919.5414 431.4596 446.566 0.1654157 0.1506328
Moved 919.5721 428.1853 484.1104 0.1578363 0.2471973
Moved 919.6028 426.0144 502.8992 0.1528111 0.2955225
Moved 919.6335 423.1422 518.431 0.1461626 0.3354707
Moved 919.6643 422 525.3958 0.1435185 0.353384
Moved 919.6951 420.5114 529.9773 0.1400726 0.3651679
Moved 919.7256 420 530 0.1388889 0.3652262
Moved 919.7565 399.1942 490.1712 0.09072721 0.262786
Moved 919.7872 374.1082 426.7677 0.03265778 0.09971108
Moved 919.8179 364.2054 394.4177 0.00973473 0.01650626
Moved 919.8487 354.7088 350.253 -0.01224806 -0.09708592
Moved 919.8794 348.9855 325.9276 -0.02549643 -0.1596512
Moved 919.9101 341.3412 306.7962 -0.04319156 -0.2088576
Moved 919.9409 336.1271 296.2542 -0.0552614 -0.2359718
Moved 919.9716 330.3874 286.7748 -0.06854773 -0.260353
Moved 920.0023 325.8203 282.8203 -0.0791197 -0.2705239
Moved 920.033 322.2258 279.2258 -0.08744036 -0.2797692
Moved 920.0638 319.4375 275.4375 -0.0938946 -0.2895127
Moved 920.0945 316.5621 274 -0.1005508 -0.2932099
Moved 920.1252 315.5 271.5 -0.1030092 -0.2996399
Moved 920.156 315 271 -0.1041667 -0.300926
Moved 920.1867 320.2102 271 -0.09210592 -0.300926
Moved 920.2175 344.1992 294.9594 -0.03657579 -0.239302
Moved 920.2481 375.8048 320.8374 0.03658523 -0.1727434
Moved 920.2789 410.2885 348.2098 0.1164087 -0.1023409
Moved 920.3096 432.3379 369.3379 0.1674489 -0.04799933
Moved 920.3403 445.1424 384.928 0.1970888 -0.007901369
Moved 920.371 451.6259 393.6259 0.212097 0.01446991
Moved 920.4018 456.3242 401.3242 0.2229728 0.03427007
Ended 920.4325 458 405 0.2268519 0.04372424
Candidates 920.5554 13 much nick click thick luck chuck fuck block bitch chick kick sick such
Began 921.0471 342 404 -0.04166668 0.04115226
Stationary 921.0778 342 404 -0.04166668 0.04115226
Moved 921.1085 365.116 404 0.01184255 0.04115226
Moved 921.1392 396.8167 404 0.08522392 0.04115226
Moved 921.1699 414.982 404 0.1272731 0.04115226
Moved 921.2007 428.9464 404 0.1595983 0.04115226
Moved 921.2314 437.2149 404 0.1787382 0.04115226
Moved 921.2621 442.1927 404 0.1902608 0.04115226
Moved 921.2928 445.001 404 0.1967617 0.04115226
Ended 921.3235 445 404 0.1967593 0.04115226
Accept 921.385 0 much
Began 921.7231 250 520 -0.2546296 0.3395061
Stationary 921.7538 250 520 -0.2546296 0.3395061
Stationary 921.7845 250 520 -0.2546296 0.3395061
Moved 921.8152 280.6188 520 -0.1837528 0.3395061
Moved 921.846 316.2403 510.3013 -0.1012957 0.3145608
Moved 921.8767 350.5784 507.7852 -0.02180924 0.3080893
Moved 921.9075 381.7431 503.8348 0.05033135 0.297929
Moved 921.9382 403.0119 502.284 0.0995645 0.2939403
Moved 921.9689 421.9686 502 0.1434458 0.2932098
Moved 921.9996 436.8426 502 0.1778763 0.2932098
Moved 922.0303 450.9639 502 0.2105645 0.2932098
Moved 922.0611 460.9682 502 0.2337227 0.2932098
Moved 922.0918 469.8308 502 0.2542379 0.2932098
Moved 922.1225 478.4394 502 0.2741654 0.2932098
Moved 922.1533 487.0972 502 0.2942065 0.2932098
Moved 922.184 496.6355 502 0.3162858 0.2932098
Moved 922.2147 507.1464 502 0.3406166 0.2932098
Moved 922.2454 514.9832 502 0.3587573 0.2932098
Moved 922.2762 519.1287 502 0.3683534 0.2932098
Moved 922.3069 523 502 0.3773148 0.2932098
Ended 922.3376 523 502 0.3773148 0.2932098
Candidates 922.3991 13 to will trip ep too rep rio wto wp trio rip ri woo
Began 922.9214 292 468 -0.1574074 0.2057612
Moved 922.9522 307.4078 468 -0.1217411 0.2057612
Moved 922.9829 332.9799 461.6161 -0.06254663 0.1893418
Moved 923.0136 352.5 457.5 -0.0173611 0.1787551
Moved 923.0444 371.1458 454.7708 0.02580057 0.1717356
Moved 923.0751 388.6608 450.8899 0.06634434 0.1617538
Moved 923.1058 398.9417 448.0194 0.09014288 0.1543708
Moved 923.1365 405.1516 446.6161 0.1045176 0.1507616
Moved 923.1672 408.3915 445.6085 0.1120175 0.1481698
Ended 923.198 409 446 0.113426 0.1491768
Accept 923.2901 0 to
Began 923.5667 249 426 -0.2569445 0.09773654
Stationary 923.5975 249 426 -0.2569445 0.09773654
Moved 923.6282 292.7845 441.3923 -0.1555914 0.1373258
Moved 923.6589 326.9713 459.1499 -0.07645543 0.1829986
Moved 923.6896 355.6777 475.3389 -0.01000533 0.2246369
Moved 923.7204 369.8164 482.9082 0.02272318 0.2441054
Moved 923.751 382.4833 488.8278 0.05204469 0.2593305
Moved 923.7818 389.7411 492.3705 0.06884515 0.2684426
Moved 923.8125 393.2448 494.2448 0.07695566 0.2732633
Moved 923.8433 396.1194 495.1194 0.08360983 0.2755129
Moved 923.874 397.7332 495 0.08734524 0.2752057
Moved 923.9047 399.5 496 0.09143522 0.2777777
Moved 923.9354 400.1275 496 0.09288768 0.2777777
Stationary 923.9662 400.1275 496 0.09288768 0.2777777
Moved 923.9969 400 497.1711 0.09259263 0.2807898
Stationary 924.0276 400 497.1711 0.09259263 0.2807898
Ended 924.0583 400 497.1711 0.09259263 0.2807898
Candidates 924.1198 13 edu say du dry ay ai dru suit fy edit do st sit
Began 924.8265 356 451 -0.009259283 0.162037
Stationary 924.8574 356 451 -0.009259283 0.162037
Moved 924.888 342.1831 451 -0.04124279 0.162037
Moved 924.9188 325.6077 451 -0.07961184 0.162037
Moved 924.9495 304.3326 451 -0.1288597 0.162037
Moved 924.9802 283.5801 451 -0.1768978 0.162037
Moved 925.0109 270.549 451 -0.2070626 0.162037
Moved 925.0416 265.3804 451 -0.2190268 0.162037
Ended 925.0724 265 451 -0.2199074 0.162037
Cancel 925.1339
Began 925.3489 382 416 0.05092591 0.07201634
Stationary 925.3796 382 416 0.05092591 0.07201634
Stationary 925.4104 382 416 0.05092591 0.07201634
Moved 925.4411 353.5794 416 -0.01486242 0.07201634
Moved 925.4719 322.1218 416 -0.08768111 0.07201634
Moved 925.5026 297.4913 416 -0.1446961 0.07201634
Moved 925.5333 277.7294 416 -0.1904411 0.07201634
Moved 925.564 260.1447 416 -0.2311466 0.07201634
Moved 925.5948 246.1917 416 -0.2634452 0.07201634
Moved 925.6255 233.2539 416 -0.2933937 0.07201634
Moved 925.6562 224.0867 416 -0.3146142 0.07201634
Moved 925.687 218.2602 416 -0.3281014 0.07201634
Moved 925.7177 214.2621 416 -0.3373561 0.07201634
Moved 925.7484 213.3882 416 -0.3393792 0.07201634
Stationary 925.7791 213 416 -0.3402778 0.07201634
Moved 925.8098 234.9875 416 -0.2893808 0.07201634
Moved 925.8406 268.6602 393.5583 -0.2114348 0.01429589
Moved 925.8713 303.4593 376.7704 -0.1308814 -0.02888275
Moved 925.902 331.9223 361.406 -0.0649946 -0.06840019
Moved 925.9328 362.1786 344.2928 0.005043149 -0.1124158
Moved 925.9635 383.0482 333.9759 0.05335242 -0.1389509
Moved 925.9942 397.5945 327.7028 0.08702437 -0.1550856
Moved 926.025 409.6214 322.1893 0.1148644 -0.1692664
Moved 926.0557 420.1217 317.4391 0.1391707 -0.1814837
Moved 926.0864 431 314.5 0.1643519 -0.1890433
Moved 926.1171 434.3356 313.3322 0.1720732 -0.1920468
Moved 926.1479 439.0816 313 0.1830594 -0.1929013
Moved 926.1786 441.4097 312 0.1884483 -0.1954732
Moved 926.2093 442 312 0.1898148 -0.1954732
Stationary 926.2401 442 312 0.1898148 -0.1954732
Stationary 926.2708 442 312 0.1898148 -0.1954732
Stationary 926.3015 442 312 0.1898148 -0.1954732
Moved 926.3322 432.7813 322.1093 0.1684753 -0.169472
Moved 926.363 425.0089 327.9933 0.1504834 -0.1543382
Moved 926.3937 407.0282 340.4288 0.1088616 -0.122354
Moved 926.4244 379.69 355.7773 0.04557868 -0.08287743
Moved 926.4551 350.8603 369.5699 -0.02115682 -0.04740256
Moved 926.4858 328.0086 376.3718 -0.0740542 -0.02990809
Moved 926.5166 306.1364 383.9591 -0.1246844 -0.01039324
Moved 926.5474 290.445 389.9521 -0.1610068 0.005020957
Moved 926.5781 274.0056 395.7977 -0.1990611 0.02005585
Moved 926.6088 263.4565 400.5435 -0.2234803 0.03226186
Moved 926.6395 258.8676 402.1324 -0.2341028 0.03634861
Moved 926.6702 258 403.4783 -0.2361111 0.03981045
Moved 926.7009 295.2121 410.5353 -0.1499719 0.05796126
Moved 926.7317 347.3448 419.1017 -0.02929454 0.07999416
Moved 926.7625 392.6499 423.2433 0.07557839 0.09064635
Moved 926.7931 423.2747 424 0.1464691 0.09259254
Moved 926.8239 446.1999 424 0.1995369 0.09259254
Moved 926.8546 465.3427 424 0.2438488 0.09259254
Moved 926.8854 479.3463 424 0.2762645 0.09259254
Moved 926.916 494.8712 424 0.312202 0.09259254
Moved 926.9468 505.548 416 0.3369167 0.07201634
Moved 926.9775 512.1159 415 0.3521202 0.06944436
Moved 927.0081 516.2114 413.7886 0.3616005 0.06632856
Moved 927.039 519.1 414 0.3682871 0.06687239
Stationary 927.0697 519.1 414 0.3682871 0.06687239
Stationary 927.1003 519 414 0.3680556 0.06687239
Moved 927.1312 478.637 439.1815 0.2746226 0.1316396
Moved 927.1619 438.89 456.2958 0.1826158 0.175658
Moved 927.1926 403.3117 467.5195 0.1002586 0.2045253
Moved 927.2233 370.419 475.5549 0.02411803 0.2251926
Moved 927.2541 340.9253 484.0187 -0.04415442 0.2469615
Moved 927.2848 318.9883 490.7529 -0.09493446 0.2642822
Moved 927.3155 300.2747 498.7394 -0.1382531 0.2848235
Moved 927.3463 289.7334 504.6333 -0.1626542 0.2999827
Moved 927.377 277.2559 509.686 -0.1915373 0.3129785
Moved 927.4077 265.7863 513.5534 -0.2180871 0.3229253
Moved 927.4385 258.8037 515 -0.2342507 0.326646
Moved 927.4691 252.1042 517.9479 -0.2497587 0.334228
Moved 927.4999 246.3619 519 -0.2630512 0.3369341
Moved 927.5306 242.3176 521 -0.272413 0.3420781
Moved 927.5613 239.8176 522.1824 -0.2782001 0.3451193
Moved 927.5921 237.5 522 -0.2835648 0.3446501
Ended 927.6228 237 523 -0.2847222 0.3472221
Candidates 927.6842 13 handle take female ensure traveler meanwhile tale transport review the handsome gentle enable
Began 928.1452 154 475 -0.4768519 0.2237653
Stationary 928.176 154 475 -0.4768519 0.2237653
Moved 928.2067 176.0009 475 -0.4259238 0.2237653
Moved 928.2374 209.1405 475 -0.3492117 0.2237653
Moved 928.2681 247.0656 475 -0.2614222 0.2237653
Moved 928.2988 277.3658 475 -0.1912829 0.2237653
Moved 928.3295 298.4809 475 -0.1424053 0.2237653
Moved 928.3603 311.8213 475 -0.1115247 0.2237653
Moved 928.391 322.9048 475 -0.08586863 0.2237653
Moved 928.4218 330.9982 475 -0.06713371 0.2237653
Moved 928.4525 336.5112 475 -0.05437221 0.2237653
Moved 928.4832 339.3796 475 -0.04773244 0.2237653
Stationary 928.5139 339.3796 475 -0.04773244 0.2237653
Ended 928.5446 339 475 -0.04861111 0.2237653
Accept 928.606 0 handle
Began 928.8519 156 483 -0.4722222 0.2443414
Moved 928.8826 176.3632 483 -0.4250851 0.2443414
Moved 928.9134 225.6709 483 -0.3109469 0.2443414
Moved 928.9441 278.9778 483 -0.1875514 0.2443414
Moved 928.9749 317.4913 483 -0.09839967 0.2443414
Moved 929.0056 355.2003 483 -0.01111046 0.2443414
Moved 929.0363 387.8468 483 0.06446023 0.2443414
Moved 929.067 413 483 0.1226852 0.2443414
Moved 929.0978 431.5338 483 0.1655876 0.2443414
Moved 929.1285 450.741 475.1355 0.2100486 0.2241138
Moved 929.1592 475.0696 474 0.2663648 0.2211934
Moved 929.1899 486.903 472.0242 0.293757 0.2161116
Moved 929.2206 492.2342 472 0.3060975 0.2160493
Moved 929.2513 505.1378 470 0.3359672 0.2109053
Moved 929.2821 508.3002 468.8499 0.3432876 0.2079471
Moved 929.3128 515.9719 467.3427 0.361046 0.2040707
Moved 929.3436 524.5745 464.4752 0.3809594 0.1966953
Moved 929.3743 533.198 461.6006 0.4009213 0.189302
Moved 929.405 539.9523 459.0239 0.4165562 0.1826744
Moved 929.4357 545.6708 457.1646 0.4297936 0.1778923
Moved 929.4665 554.1394 453.5737 0.4493968 0.1686566
Moved 929.4972 561.1682 450.4159 0.4656671 0.1605346
Moved 929.528 569.4146 445.7927 0.4847561 0.1486438
Moved 929.5587 573.9911 443.0089 0.4953498 0.1414838
Moved 929.5894 579.2796 441 0.5075917 0.1363167
Moved 929.6202 581 439.2134 0.511574 0.1317218
Moved 929.6509 582.2213 439 0.514401 0.1311728
Moved 929.6816 584.0867 438 0.5187192 0.1286007
Moved 929.7123 585.5 436.5 0.5219908 0.1247428
Moved 929.743 586 435.6103 0.5231482 0.1224543
Ended 929.7737 586 435.6103 0.5231482 0.1224543
Candidates 929.8353 13 well will still sell who week aol wool stop tell so el deep
Began 931.1566 415 441 0.1273148 0.1363167
Stationary 931.1873 415 441 0.1273148 0.1363167
Moved 931.218 399.4696 441 0.09136478 0.1363167
Moved 931.2487 379.3019 441 0.04468044 0.1363167
Moved 931.2794 357.135 441 -0.006631911 0.1363167
Moved 931.3102 326.8865 441 -0.07665168 0.1363167
Moved 931.3409 321.3629 441 -0.08943771 0.1363167
Moved 931.3716 316.6375 441 -0.1003761 0.1363167
Moved 931.4024 307.0067 441 -0.1226696 0.1363167
Moved 931.4331 300.4654 441 -0.1378116 0.1363167
Moved 931.4638 296.5958 441 -0.1467691 0.1363167
Moved 931.4946 295.5 441 -0.1493056 0.1363167
Moved 931.5253 293.6214 441 -0.1536541 0.1363167
Ended 931.556 293 441 -0.1550926 0.1363167
