the union will go on strike
Moved 1288.388 376.0949 390.9241 0.03725668 0.007520919
Moved 1288.419 365.3655 402.1076 0.01242022 0.03628499
Moved 1288.449 352.4542 414.5458 -0.01746714 0.06827614
Moved 1288.48 340.957 428.3038 -0.04408111 0.1036618
Moved 1288.511 330.4663 442.6671 -0.06836504 0.1406047
Moved 1288.541 321.4542 454.8187 -0.08922631 0.1718586
Moved 1288.572 310.9977 466.0024 -0.1134314 0.2006234
Moved 1288.603 297.5112 479.4888 -0.14465 0.2353105
Moved 1288.634 287.299 491.701 -0.1682894 0.2667207
Moved 1288.664 278.629 502.1613 -0.1883587 0.2936246
Moved 1288.695 271.0233 510.9767 -0.2059646 0.316298
Moved 1288.726 261.4143 518.5858 -0.2282077 0.3358686
Moved 1288.756 252.8797 525.0802 -0.2479637 0.3525724
Moved 1288.787 245.2847 529.8102 -0.2655447 0.364738
Moved 1288.818 239.4544 533.5456 -0.2790407 0.3743456
Moved 1288.849 236.5 536.5 -0.2858796 0.3819444
Moved 1288.879 231.6008 539.1996 -0.2972203 0.3888878
Moved 1288.91 226.8465 544.0767 -0.3082256 0.4014319
Moved 1288.941 224.0558 547 -0.3146856 0.4089505
Moved 1288.971 223 549.3598 -0.3171296 0.41502
Moved 1289.002 220.8266 551.1735 -0.3221608 0.4196848
Moved 1289.033 218.7831 551 -0.3268909 0.4192385
Ended 1289.064 218 552 -0.3287037 0.4218106
Candidates 1289.156 13 the other there where she higher tiger trigger enter huge winter he rubber
Began 1290.139 469 511 0.2523148 0.3163579
Stationary 1290.169 469 511 0.2523148 0.3163579
Stationary 1290.2 469 511 0.2523148 0.3163579
Stationary 1290.231 469 511 0.2523148 0.3163579
Stationary 1290.261 469 511 0.2523148 0.3163579
Stationary 1290.292 469 511 0.2523148 0.3163579
Stationary 1290.323 469 511 0.2523148 0.3163579
Stationary 1290.354 469 511 0.2523148 0.3163579
Stationary 1290.384 469 511 0.2523148 0.3163579
Stationary 1290.415 469 511 0.2523148 0.3163579
Stationary 1290.446 469 511 0.2523148 0.3163579
Stationary 1290.477 469 511 0.2523148 0.3163579
Stationary 1290.507 469 511 0.2523148 0.3163579
Moved 1290.538 458.0978 511 0.2270783 0.3163579
Moved 1290.569 455.6764 511 0.2214732 0.3163579
Moved 1290.599 448.07 511 0.2038659 0.3163579
Moved 1290.63 439.4274 522.3817 0.1838598 0.3456319
Moved 1290.661 430.8221 525.0593 0.1639401 0.3525186
Moved 1290.692 423.8762 527 0.1478614 0.3575102
Moved 1290.722 415.6987 528 0.1289322 0.3600822
Moved 1290.753 408.4146 529 0.1120707 0.3626543
Moved 1290.784 403.2363 529 0.100084 0.3626543
Moved 1290.814 398.5915 530 0.08933226 0.3652262
Moved 1290.845 395.4234 530 0.08199871 0.3652262
Moved 1290.876 392.5485 530 0.07534384 0.3652262
Moved 1290.907 390.5 530 0.0706019 0.3652262
Moved 1290.937 389.8015 530 0.06898502 0.3652262
Moved 1290.968 388.6255 530 0.06626278 0.3652262
Moved 1290.999 387.9644 530 0.06473243 0.3652262
Moved 1291.029 386.7736 530 0.06197602 0.3652262
Stationary 1291.06 386.7736 530 0.06197602 0.3652262
Moved 1291.091 386 531.5 0.06018519 0.3690843
Stationary 1291.122 386 531.5 0.06018519 0.3690843
Moved 1291.152 384.954 531 0.05776395 0.3677982
Stationary 1291.183 384.954 531 0.05776395 0.3677982
Stationary 1291.214 384.954 531 0.05776395 0.3677982
Stationary 1291.245 384.954 531 0.05776395 0.3677982
Moved 1291.275 383.9203 531 0.05537093 0.3677982
Stationary 1291.306 383.9203 531 0.05537093 0.3677982
Stationary 1291.337 384 531 0.0555556 0.3677982
Stationary 1291.367 384 531 0.0555556 0.3677982
Moved 1291.398 394.1432 521.2853 0.07903505 0.3428118
Moved 1291.429 401.321 513.679 0.09565046 0.3232484
Moved 1291.46 407.8728 507.1272 0.1108168 0.306397
Moved 1291.49 415.6766 501.3234 0.1288809 0.2914697
Moved 1291.521 424.1323 492.8677 0.1484544 0.2697212
Moved 1291.552 430 486 0.162037 0.2520575
Moved 1291.582 435.1364 477.5907 0.1739268 0.2304287
Moved 1291.613 439.0069 468.9792 0.1828864 0.2082797
Moved 1291.644 441.8813 464.1187 0.1895401 0.1957783
Moved 1291.675 443.3166 460.6834 0.1928625 0.1869428
Moved 1291.705 443 457.7122 0.1921296 0.1793009
Moved 1291.736 444 454.8425 0.1944444 0.17192
Moved 1291.767 444 452.9676 0.1944444 0.1670977
Moved 1291.797 444 451.9278 0.1944444 0.1644233
Moved 1291.828 444 449.5861 0.1944444 0.1584004
Moved 1291.859 444 448.6282 0.1944444 0.1559365
Moved 1291.89 444 447.7501 0.1944444 0.1536783
Moved 1291.92 444 446.8892 0.1944444 0.1514638
Moved 1291.951 444 444.7119 0.1944444 0.1458639
Moved 1291.982 444 443.9977 0.1944444 0.1440269
Moved 1292.012 444 442.7765 0.1944444 0.1408859
Stationary 1292.043 444 442.7765 0.1944444 0.1408859
Moved 1292.074 444 440.6431 0.1944444 0.1353988
Moved 1292.105 437 439.5 0.1782407 0.1324588
Moved 1292.135 434.8445 439 0.1732512 0.1311728
Moved 1292.166 431.9817 437 0.1666243 0.1260288
Moved 1292.197 429.1044 434.1044 0.159964 0.1185813
Moved 1292.228 425.3721 431.686 0.1513243 0.1123611
Moved 1292.258 421.4166 426.4166 0.1421681 0.09880812
Moved 1292.289 417.674 421.511 0.1335048 0.08619088
Moved 1292.32 414.9678 415.9036 0.1272403 0.07176831
Moved 1292.35 409.4599 407.3796 0.1144904 0.04984451
Moved 1292.381 404.583 396.7491 0.1032015 0.02250291
Moved 1292.412 400.7277 385.9109 0.09427716 -0.005373307
Moved 1292.443 397.1385 373.6924 0.08596877 -0.03679935
Moved 1292.473 393.3086 358.543 0.07710318 -0.07576405
Moved 1292.504 391.4376 345.1881 0.07277231 -0.110113
Moved 1292.535 389.5661 331.8306 0.06844004 -0.1444688
Moved 1292.565 390 324.1438 0.06944448 -0.1642393
Moved 1292.596 390 315.5463 0.06944448 -0.186352
Moved 1292.627 390 308.6119 0.06944448 -0.2041876
Moved 1292.658 390 304 0.06944448 -0.2160494
Moved 1292.688 390 300.7319 0.06944448 -0.224455
Moved 1292.719 397 297.9938 0.0856481 -0.2314973
Moved 1292.75 399.8872 294.1127 0.09233157 -0.2414797
Moved 1292.78 401 291.6793 0.09490739 -0.2477385
Moved 1292.811 403 288.7033 0.09953707 -0.2553928
Moved 1292.842 405 286.829 0.1041667 -0.2602135
Moved 1292.873 407.0411 284.9589 0.1088915 -0.2650235
Moved 1292.903 407 283.9225 0.1087963 -0.2676891
Moved 1292.934 409.4158 280.5842 0.1143884 -0.2762752
Moved 1292.965 410.2888 278.7112 0.1164093 -0.2810927
Moved 1292.995 410.8652 277.1348 0.1177436 -0.2851472
Moved 1293.026 411.5 276.5 0.119213 -0.2867798
Moved 1293.057 412.5637 275 0.1216751 -0.2906379
Moved 1293.088 413 274 0.1226852 -0.2932099
Moved 1293.118 414.9542 272.0458 0.1272087 -0.2982361
Moved 1293.149 416.3734 270.6266 0.130494 -0.3018864
Moved 1293.18 417.231 269.7689 0.1324793 -0.3040923
Moved 1293.21 418 268.5 0.1342593 -0.307356
Moved 1293.241 419.0674 269 0.13673 -0.30607
Moved 1293.272 421.0034 276.0117 0.1412115 -0.2880357
Moved 1293.303 424.7455 290.2363 0.1498737 -0.2514499
Moved 1293.333 428.6205 307.1716 0.1588436 -0.207892
Moved 1293.364 434.5669 329.9841 0.1726086 -0.1492181
Moved 1293.395 440.3137 349.941 0.1859114 -0.09788842
Moved 1293.426 444.0244 365.122 0.194501 -0.05884272
Moved 1293.456 448.541 378.7051 0.204956 -0.02390661
Moved 1293.487 452.8307 390.6615 0.214886 0.006845419
Moved 1293.518 455.2839 401.8517 0.2205646 0.03562672
Moved 1293.548 458.2643 411.5285 0.2274635 0.06051566
Moved 1293.579 458.6926 416.3851 0.2284549 0.07300691
Moved 1293.61 459.56 422.6799 0.2304628 0.08919711
Moved 1293.641 461.4374 435.1871 0.2348088 0.121366
Moved 1293.671 463.9605 446.8024 0.2406493 0.1512408
Moved 1293.702 466.8297 459.1485 0.247291 0.182995
Moved 1293.733 468 470.0685 0.25 0.2110815
Moved 1293.763 469 478 0.2523148 0.2314814
Moved 1293.794 470 486.259 0.2546296 0.2527236
Moved 1293.825 470.9958 494.983 0.2569346 0.275162
Moved 1293.856 471 501.6376 0.2569444 0.2922778
Moved 1293.886 471 506.6257 0.2569444 0.3051071
Moved 1293.917 471 511.5691 0.2569444 0.3178217
Moved 1293.948 471 514.1517 0.2569444 0.3244643
Moved 1293.978 471 517.0194 0.2569444 0.33184
Moved 1294.009 471 518.5225 0.2569444 0.335706
Moved 1294.04 471 521.3942 0.2569444 0.3430919
Moved 1294.071 471 522.3729 0.2569444 0.3456091
Moved 1294.101 471 523.5 0.2569444 0.3485081
Moved 1294.132 471 524.1016 0.2569444 0.3500556
Moved 1294.163 471 525.0356 0.2569444 0.3524579
Moved 1294.193 472.4152 526 0.2602205 0.3549381
Moved 1294.224 473.9354 527.9354 0.2637393 0.359916
Moved 1294.255 478.6054 530 0.2745495 0.3652262
Moved 1294.286 484.3395 531.6698 0.287823 0.369521
Moved 1294.316 491.5 533.5 0.3043981 0.3742283
Moved 1294.347 497.2006 534 0.317594 0.3755144
Moved 1294.378 503.9279 535 0.3331664 0.3780863
Moved 1294.408 508.6661 535 0.3441346 0.3780863
Moved 1294.439 512.2725 535 0.3524826 0.3780863
Moved 1294.47 515.2282 535 0.3593245 0.3780863
Moved 1294.501 518.093 535 0.365956 0.3780863
Moved 1294.531 519.9526 535 0.3702608 0.3780863
Moved 1294.562 521.0199 535 0.3727313 0.3780863
Moved 1294.593 523.5 535 0.3784722 0.3780863
Moved 1294.624 525.0969 527.3218 0.3821687 0.358338
Stationary 1294.654 525 526.6255 0.3819444 0.3565469
Moved 1294.685 526 523.7712 0.3842592 0.3492056
Moved 1294.716 526 519.5154 0.3842592 0.3382596
Moved 1294.746 526 512.9515 0.3842592 0.3213774
Moved 1294.777 526 507.3572 0.3842592 0.3069887
Moved 1294.808 509.5 497.25 0.3460649 0.2809927
Moved 1294.839 484.5032 472.8925 0.2882019 0.2183447
Moved 1294.869 459.0854 450.5747 0.2293642 0.1609431
Moved 1294.9 436.5289 430.5812 0.1771502 0.1095194
Moved 1294.931 410.5121 404.5121 0.1169262 0.04246935
Moved 1294.961 396.6146 390.8195 0.08475602 0.007251692
Moved 1294.992 386.992 379.74 0.06248146 -0.02124496
Moved 1295.023 376.1657 361.54 0.03742069 -0.06805553
Moved 1295.054 369.8176 350.6353 0.02272596 -0.09610274
Moved 1295.084 365.0398 341.1193 0.01166612 -0.120578
Moved 1295.115 361.0708 333.6063 0.002478759 -0.1399017
Moved 1295.146 358.6738 325.0213 -0.003069987 -0.1619823
Moved 1295.176 356 308.4526 -0.009259283 -0.2045974
Moved 1295.207 356 304.5608 -0.009259283 -0.2146071
Moved 1295.238 356 294.7593 -0.009259283 -0.2398167
Moved 1295.269 356 288.007 -0.009259283 -0.2571837
Moved 1295.299 356 283.6348 -0.009259283 -0.2684292
Moved 1295.33 356 278.2572 -0.009259283 -0.2822603
Moved 1295.361 356 273.5146 -0.009259283 -0.2944583
Moved 1295.391 363.611 268.7781 0.008358757 -0.3066408
Moved 1295.422 366.4857 265.5143 0.01501322 -0.3150353
Moved 1295.453 369.0401 259.9199 0.0209261 -0.3294243
Moved 1295.484 371.915 257.085 0.02758116 -0.3367157
Moved 1295.514 373.5 254.5 0.03125002 -0.3433642
Moved 1295.545 374 253.7582 0.03240744 -0.3452722
Moved 1295.576 375 251.7939 0.03472219 -0.3503243
Moved 1295.606 376 250.9683 0.03703703 -0.352448
Moved 1295.637 377 249.5 0.03935188 -0.3562243
Stationary 1295.668 377 249.5 0.03935188 -0.3562243
Ended 1295.699 378 250 0.04166663 -0.3549383
Accept 1295.76 0 the
Candidates 1295.76 13 public union opinion ethnic rubin icon symbolic linux picnic olympic whom region skin
Began 1297.081 434 359 0.1712963 -0.07458848
Stationary 1297.112 434 359 0.1712963 -0.07458848
Moved 1297.142 418.5243 403.4272 0.1354729 0.03967897
Moved 1297.173 414.0662 419.7516 0.1251533 0.08166572
Moved 1297.204 407.2837 447.7235 0.1094529 0.1536098
Moved 1297.234 402.2729 478.7252 0.09785394 0.2333467
Moved 1297.265 397.8102 505.3541 0.08752365 0.3018366
Moved 1297.296 396 526.9921 0.08333336 0.3574898
Moved 1297.327 394.0053 544.9682 0.07871598 0.4037247
Moved 1297.357 393 560.4672 0.07638891 0.4435883
Moved 1297.388 392 572 0.07407407 0.4732509
Moved 1297.419 390 587.4646 0.06944448 0.5130262
Moved 1297.45 387.8232 603.2378 0.0644055 0.553595
Moved 1297.48 387 614.1404 0.06250004 0.5816367
Moved 1297.511 386 621.1656 0.06018519 0.5997058
Moved 1297.542 384.5357 627.9286 0.05679557 0.6171002
Moved 1297.572 384 632.6493 0.0555556 0.6292419
Moved 1297.603 381.807 640.5789 0.05047927 0.649637
Moved 1297.634 379.3024 648.7903 0.04468153 0.6707568
Moved 1297.665 377.4298 655.7107 0.04034668 0.6885561
Moved 1297.695 374.5616 660.4384 0.03370742 0.7007159
Moved 1297.726 373.0129 663.9871 0.0301225 0.7098431
Moved 1297.757 371.1442 666.8558 0.02579669 0.7172217
Moved 1297.787 370.2738 669 0.02378205 0.7227365
Moved 1297.818 370 670.1594 0.02314816 0.7257185
Moved 1297.849 369 672.05 0.02083332 0.7305812
Expand 1297.849
Moved 1297.88 367.5 672 0.01736114 0.7304525
Moved 1297.91 366.5811 673 0.01523395 0.7330247
Moved 1297.941 364.6336 673 0.01072605 0.7330247
Moved 1297.972 361.6989 673 0.003932714 0.7330247
Moved 1298.002 357.8324 673 -0.005017519 0.7330247
Moved 1298.033 353.9556 673 -0.0139916 0.7330247
Moved 1298.064 349.8428 673 -0.02351204 0.7330247
Moved 1298.095 345.0994 662.8478 -0.03449222 0.7069128
Moved 1298.125 341.6718 663.6718 -0.04242644 0.7090322
Moved 1298.156 337.8165 661.8165 -0.05135064 0.7042606
Moved 1298.187 334.3107 660.3107 -0.05946592 0.7003876
Moved 1298.218 329.4432 657.4432 -0.07073323 0.6930123
Moved 1298.248 324.1486 654.5743 -0.08298939 0.6856333
Moved 1298.279 319.0431 652.0215 -0.09480763 0.6790677
Moved 1298.31 312.4495 648.1498 -0.1100707 0.6691096
Moved 1298.34 308.2768 645.2768 -0.1197296 0.66172
Moved 1298.371 303.828 643.414 -0.1300277 0.6569289
Moved 1298.402 299.47 640.47 -0.1401158 0.6493568
Moved 1298.432 298.0361 639.0361 -0.143435 0.6456688
Moved 1298.463 296.609 639 -0.1467384 0.6455761
Moved 1298.494 294.655 636.655 -0.1512616 0.6395448
Ended 1298.525 294 637 -0.1527778 0.6404321
Accept 1298.586 1 union
Began 1299.323 248 465 -0.2592593 0.1980452
Stationary 1299.354 248 465 -0.2592593 0.1980452
Stationary 1299.385 248 465 -0.2592593 0.1980452
Stationary 1299.416 248 465 -0.2592593 0.1980452
Stationary 1299.446 248 465 -0.2592593 0.1980452
Stationary 1299.477 248 465 -0.2592593 0.1980452
Stationary 1299.508 248 465 -0.2592593 0.1980452
Stationary 1299.538 248 465 -0.2592593 0.1980452
Stationary 1299.569 248 465 -0.2592593 0.1980452
Stationary 1299.6 248 465 -0.2592593 0.1980452
Stationary 1299.63 248 465 -0.2592593 0.1980452
Stationary 1299.661 248 465 -0.2592593 0.1980452
Stationary 1299.692 248 465 -0.2592593 0.1980452
Moved 1299.723 248 471.187 -0.2592593 0.2139583
Moved 1299.753 248 475 -0.2592593 0.2237653
Moved 1299.784 248 478.1268 -0.2592593 0.2318074
Moved 1299.815 248 486.7224 -0.2592593 0.2539156
Moved 1299.846 248 494.1823 -0.2592593 0.2731026
Moved 1299.876 248 500 -0.2592593 0.2880658
Moved 1299.907 248 504.4461 -0.2592593 0.2995012
Moved 1299.938 241 508.0865 -0.275463 0.3088645
Moved 1299.968 239.0447 511.9553 -0.2799892 0.3188151
Moved 1299.999 238 515.3677 -0.2824074 0.3275916
Moved 1300.03 236 519.3606 -0.287037 0.3378615
Moved 1300.061 232.7739 523.4523 -0.2945049 0.3483854
Moved 1300.091 232 525.0918 -0.2962963 0.3526022
Moved 1300.122 230.402 527 -0.2999953 0.3575102
Moved 1300.153 228.5375 529.4625 -0.3043114 0.3638438
Moved 1300.183 226.6736 530 -0.308626 0.3652262
Moved 1300.214 225.5 531 -0.3113426 0.3677982
Moved 1300.245 224.8706 532.1294 -0.3127994 0.3707031
Moved 1300.276 223.8167 533 -0.3152391 0.3729423
Moved 1300.306 223 534.2449 -0.3171296 0.3761441
Moved 1300.337 221.6834 534 -0.3201773 0.3755144
Moved 1300.368 221 534.868 -0.3217593 0.377747
Moved 1300.398 221 535.5 -0.3217593 0.3793723
Moved 1300.429 219.7496 535 -0.3246537 0.3780863
Moved 1300.46 220 536.1734 -0.3240741 0.3811043
Stationary 1300.491 220 536.1734 -0.3240741 0.3811043
Moved 1300.521 232.6098 536 -0.2948846 0.3806583
Moved 1300.552 245.6849 536 -0.2646183 0.3806583
Moved 1300.583 266.2552 524.3557 -0.2170019 0.3507089
Moved 1300.614 284.1614 520.8065 -0.1755523 0.3415804
Moved 1300.644 302.3085 516.9383 -0.1335451 0.3316313
Moved 1300.675 318.8396 515.4321 -0.09527877 0.3277572
Moved 1300.706 334.2056 514 -0.0597092 0.324074
Moved 1300.736 347.2452 513 -0.02952506 0.321502
Moved 1300.767 356.5569 513 -0.007970233 0.321502
Moved 1300.798 365.1749 513 0.01197904 0.321502
Moved 1300.828 372.1974 513 0.02823472 0.321502
Moved 1300.859 378.9432 513 0.04385004 0.321502
Moved 1300.89 384.9723 513 0.05780628 0.321502
Moved 1300.921 390.7183 513 0.07110714 0.321502
Moved 1300.951 395.7296 513 0.08270751 0.321502
Moved 1300.982 400 513 0.09259263 0.321502
Moved 1301.013 403.1683 513 0.09992659 0.321502
Moved 1301.044 407.0396 513 0.1088879 0.321502
Moved 1301.074 411.8315 513 0.1199802 0.321502
Moved 1301.105 416.6713 513 0.1311835 0.321502
Moved 1301.136 421.6647 520 0.1427423 0.3395061
Moved 1301.166 426.2035 522.2035 0.1532487 0.3451735
Moved 1301.197 432.1524 523.0762 0.1670195 0.347418
Moved 1301.228 436.1617 524 0.1763002 0.3497942
Moved 1301.259 441.9077 526.4539 0.1896013 0.3561055
Moved 1301.289 448.9832 527 0.2059796 0.3575102
Moved 1301.32 454.8059 529 0.219458 0.3626543
Moved 1301.351 459.7466 531 0.2308948 0.3677982
Moved 1301.381 462.6175 531.6175 0.2375405 0.3693865
Moved 1301.412 465.4848 532 0.2441779 0.3703703
Moved 1301.443 467.5 533.5 0.2488426 0.3742283
Moved 1301.474 469.8781 533 0.2543473 0.3729423
Moved 1301.504 471.5 533 0.2581018 0.3729423
Moved 1301.535 472.5 533 0.2604167 0.3729423
Moved 1301.566 474.0953 533 0.2641096 0.3729423
Moved 1301.596 476.0508 533 0.268636 0.3729423
Moved 1301.627 478.9219 526.5469 0.2752822 0.3563448
Moved 1301.658 481.3461 518.9617 0.2808937 0.3368356
Moved 1301.689 485.3358 509.9925 0.2901292 0.3137666
Moved 1301.719 488.2026 499.1897 0.2967653 0.2859816
Moved 1301.75 491.0729 487.7085 0.3034094 0.2564518
Moved 1301.781 493.5834 478.6663 0.309221 0.2331951
Moved 1301.811 496.4478 468.6566 0.3158515 0.2074499
Moved 1301.842 500.647 457.7059 0.3255718 0.1792847
Moved 1301.873 502.9024 449.2929 0.3307926 0.1576463
Moved 1301.904 504.7431 439.7706 0.3350535 0.1331547
Moved 1301.934 506.6152 431.7697 0.339387 0.1125761
Moved 1301.965 509.4957 422.0173 0.3460549 0.08749305
Moved 1301.996 511 416.9766 0.349537 0.07452827
Moved 1302.026 513.8931 412.2137 0.3562341 0.06227791
Moved 1302.057 516 407.2345 0.3611111 0.0494714
Moved 1302.088 518.5 403.5 0.3668982 0.03986618
Moved 1302.119 520.2061 398.5879 0.3708474 0.02723215
Moved 1302.149 522.0616 395.9384 0.3751426 0.0204177
Moved 1302.18 523.9465 392.0535 0.3795058 0.0104257
Moved 1302.211 525.3505 389.6495 0.3827558 0.004242438
Moved 1302.242 526 386.3107 0.3842592 -0.004344909
Moved 1302.272 528.2114 383.7886 0.3893782 -0.01083178
Moved 1302.303 529 381.9117 0.3912036 -0.01565917
Moved 1302.334 530.5881 379.4119 0.39488 -0.02208898
Moved 1302.364 532.2292 376.5415 0.3986787 -0.02947144
Moved 1302.395 533.3357 376 0.40124 -0.03086435
Moved 1302.426 534 373.0883 0.4027778 -0.03835325
Moved 1302.457 534.754 372 0.4045232 -0.04115226
Moved 1302.487 535 370.8141 0.4050927 -0.04420237
Moved 1302.518 536.4964 370 0.4085565 -0.04629637
Moved 1302.549 536 368.6823 0.4074074 -0.04968565
Ended 1302.579 536 368.6823 0.4074074 -0.04968565
Candidates 1302.641 13 will still well wool tell grill week tel sell stroll full swim el
Began 1303.655 354 432 -0.01388888 0.1131687
Stationary 1303.685 354 432 -0.01388888 0.1131687
Stationary 1303.716 354 432 -0.01388888 0.1131687
Stationary 1303.747 354 432 -0.01388888 0.1131687
Stationary 1303.777 354 432 -0.01388888 0.1131687
Stationary 1303.808 354 432 -0.01388888 0.1131687
Stationary 1303.839 354 432 -0.01388888 0.1131687
Stationary 1303.87 354 432 -0.01388888 0.1131687
Stationary 1303.9 354 432 -0.01388888 0.1131687
Stationary 1303.931 354 432 -0.01388888 0.1131687
Stationary 1303.962 354 432 -0.01388888 0.1131687
Stationary 1303.992 354 432 -0.01388888 0.1131687
Stationary 1304.023 354 432 -0.01388888 0.1131687
Stationary 1304.054 354 432 -0.01388888 0.1131687
Stationary 1304.085 354 432 -0.01388888 0.1131687
Stationary 1304.115 354 432 -0.01388888 0.1131687
Stationary 1304.146 354 432 -0.01388888 0.1131687
Moved 1304.177 354 415.7402 -0.01388888 0.0713481
Moved 1304.208 354 407.5868 -0.01388888 0.05037747
Moved 1304.238 354 396.245 -0.01388888 0.02120622
Moved 1304.269 354 394.6453 -0.01388888 0.01709181
Moved 1304.3 354 388.7711 -0.01388888 0.001983132
Moved 1304.33 354 386.5 -0.01388888 -0.003858064
Moved 1304.361 354 384.3292 -0.01388888 -0.009441336
Moved 1304.392 354 382.7297 -0.01388888 -0.01355528
Moved 1304.422 354 381.6266 -0.01388888 -0.01639252
Moved 1304.453 354 380.7759 -0.01388888 -0.0185804
Moved 1304.484 354 379.8088 -0.01388888 -0.02106788
Moved 1304.515 354 378.9162 -0.01388888 -0.02336376
Moved 1304.545 354 376.9156 -0.01388888 -0.02850913
Moved 1304.576 354 375.9761 -0.01388888 -0.03092566
Stationary 1304.607 354 375.9761 -0.01388888 -0.03092566
Moved 1304.638 354 374.7505 -0.01388888 -0.03407788
Stationary 1304.668 354 375 -0.01388888 -0.03343629
Moved 1304.699 359.2469 380.9027 -0.001743386 -0.01825442
Moved 1304.73 365.2783 388.3711 0.01221836 0.0009543807
Moved 1304.76 375.1644 399.8858 0.03510267 0.03057036
Moved 1304.791 384.462 410.9493 0.05662501 0.059026
Moved 1304.822 394.0813 424.8022 0.078892 0.0946559
Moved 1304.853 405.9112 441.3669 0.106276 0.1372604
Moved 1304.883 416.2133 454.0167 0.1301234 0.1697959
Moved 1304.914 426.0114 466.6819 0.1528043 0.2023712
Moved 1304.945 436.1649 478.1649 0.1763075 0.2319054
Moved 1304.975 448.6643 490.2482 0.2052414 0.262984
Moved 1305.006 458.8077 502.7596 0.2287215 0.2951636
Moved 1305.037 470.3395 512.5046 0.2554156 0.3202279
Moved 1305.068 482.8094 521.1071 0.2842812 0.3423536
Moved 1305.098 495.8773 529.8773 0.3145308 0.3649107
Moved 1305.129 502.9924 534.9924 0.3310009 0.3780667
Moved 1305.16 506.7159 535.858 0.3396202 0.380293
Moved 1305.19 511.8054 539.8054 0.3514014 0.3904459
Moved 1305.221 515.7115 542.3558 0.3604434 0.3970055
Moved 1305.252 519.4443 544.2222 0.3690841 0.4018059
Moved 1305.283 522.0948 545 0.3752196 0.4038065
Moved 1305.313 523.7156 546.7156 0.3789712 0.408219
Moved 1305.344 525.0519 547 0.3820647 0.4089505
Moved 1305.375 527.5 548.5 0.3877315 0.4128085
Moved 1305.406 528.2495 548 0.3894663 0.4115225
Moved 1305.436 529 549 0.3912036 0.4140946
Ended 1305.467 529 549 0.3912036 0.4140946
Accept 1305.528 0 will
Candidates 1305.528 13 go do ship gi hi gfp dip cup gop gp chip sp gdp
Began 1306.604 488 479 0.2962963 0.2340534
